,team1,team1pts,team2,team2pts,1GP,1W,1L,1MIN,1OffRtg,1DefRtg,1NetRtg,1AST%,1AST/TO,1ASTRatio,1OREB%,1DREB%,1REB%,1TOV%,1eFG%,1TS%,1PACE,1PIE,2GP,2W,2L,2MIN,2OffRtg,2DefRtg,2NetRtg,2AST%,2AST/TO,2ASTRatio,2OREB%,2DREB%,2REB%,2TOV%,2eFG%,2TS%,2PACE,2PIE,net
10,Utah Jazz,87,Los Angeles Clippers,102,12,5,7,576.0,104.4,107.7,-3.3,55.0,1.50,15.9,28.5,69.9,49.4,14.4,49.3,53.0,90.96,47.3,11,7,4,528.0,115.9,107.7,8.1,66.0,1.97,19.2,31.2,67.3,50.1,13.8,53.8,58.2,97.32,56.5,-15
11,Orlando Magic,89,Boston Celtics,96,12,5,7,586.0,104.2,106.9,-2.7,58.3,1.79,17.1,28.6,72.5,49.9,13.2,48.2,51.9,92.52,48.9,11,5,6,528.0,103.7,104.2,-0.5,59.3,1.56,16.8,33.6,73.7,52.4,15.2,47.5,51.4,95.73,48.9,-7
12,Orlando Magic,79,Indiana Pacers,98,12,5,7,586.0,104.2,106.9,-2.7,58.3,1.79,17.1,28.6,72.5,49.9,13.2,48.2,51.9,92.52,48.9,12,9,3,581.0,104.6,96.4,8.2,54.5,1.26,15.6,30.7,73.7,53.1,16.7,49.0,53.9,96.08,56.2,-19
13,Portland Trail Blazers,90,Washington Wizards,100,12,7,5,581.0,109.9,104.7,5.2,54.9,1.49,15.9,31.0,69.1,50.5,14.6,50.0,55.2,95.96,52.6,13,8,5,649.0,107.9,104.0,3.9,57.6,1.91,17.6,27.4,70.6,48.1,12.6,51.3,54.3,93.49,52.0,-10
14,Philadelphia 76ers,102,Brooklyn Nets,108,11,0,11,528.0,94.8,113.1,-18.3,54.9,1.13,14.6,28.7,65.1,45.4,17.4,44.9,48.9,101.68,36.4,12,7,5,576.0,102.5,103.1,-0.5,57.4,1.40,16.2,24.5,67.4,46.0,15.3,50.1,54.4,94.63,49.6,-6
15,Detroit Pistons,96,Miami Heat,102,13,5,8,624.0,108.5,109.0,-0.4,55.5,1.67,16.6,34.9,68.3,50.8,14.1,49.1,52.0,96.69,48.0,10,9,1,480.0,113.7,102.6,11.1,57.2,1.67,18.2,23.6,64.7,45.7,14.6,56.5,59.8,92.30,57.0,-6
16,New York Knicks,98,Milwaukee Bucks,101,13,2,11,639.0,105.3,112.2,-6.9,52.7,1.38,15.6,30.5,73.8,50.9,15.2,50.5,53.5,92.47,45.8,11,3,8,528.0,106.0,109.9,-3.9,59.3,1.46,16.6,34.1,69.8,51.3,16.0,49.3,53.2,93.64,46.2,-3
17,San Antonio Spurs,102,New Orleans Pelicans,95,12,9,3,586.0,105.6,104.3,1.3,59.4,1.48,17.6,24.4,70.0,48.5,15.8,51.8,56.4,96.00,52.5,13,4,9,624.0,106.2,110.5,-4.2,53.8,1.48,16.3,30.3,69.2,49.6,15.0,50.5,53.8,90.31,46.0,7
18,Memphis Grizzlies,77,Oklahoma City Thunder,86,12,7,5,581.0,102.0,102.7,-0.6,59.1,1.56,17.4,29.5,71.4,50.9,15.4,49.0,52.5,90.26,51.2,11,6,5,528.0,106.1,107.3,-1.1,57.1,1.31,16.7,28.2,71.3,50.1,17.3,51.8,55.9,94.86,48.8,-9
19,Cleveland Cavaliers,107,Dallas Mavericks,124,14,8,6,677.0,106.8,105.2,1.7,62.3,1.67,17.1,34.6,71.3,52.5,14.5,47.3,52.2,93.55,50.4,12,9,3,576.0,112.1,106.4,5.6,64.3,1.97,19.2,29.7,72.5,51.2,13.6,53.2,57.3,93.46,54.8,-17
20,Los Angeles Clippers,115,Denver Nuggets,116,11,7,4,528.0,115.9,107.7,8.1,66.0,1.97,19.2,31.2,67.3,50.1,13.8,53.8,58.2,97.32,56.5,12,3,9,581.0,97.5,111.4,-13.9,51.5,1.02,13.4,33.7,69.6,50.3,17.9,45.6,49.5,99.06,39.0,-1
21,Toronto Raptors,94,Utah Jazz,79,12,7,5,591.0,110.7,106.8,3.9,62.4,1.82,17.9,33.0,66.8,49.9,13.8,49.9,54.5,90.80,51.8,12,5,7,576.0,104.4,107.7,-3.3,55.0,1.50,15.9,28.5,69.9,49.4,14.4,49.3,53.0,90.96,47.3,15
22,Chicago Bulls,70,Sacramento Kings,99,13,9,4,624.0,101.9,98.9,3.0,64.0,1.33,17.0,33.7,73.4,54.1,17.9,47.7,52.7,91.92,55.1,12,5,7,581.0,104.9,104.9,0.0,49.4,1.14,13.7,31.5,71.2,51.5,16.0,47.0,53.2,95.55,49.1,-29
23,Indiana Pacers,89,Atlanta Hawks,85,12,9,3,581.0,104.6,96.4,8.2,54.5,1.26,15.6,30.7,73.7,53.1,16.7,49.0,53.9,96.08,56.2,12,2,10,576.0,102.7,109.9,-7.1,66.7,1.54,18.5,24.3,67.8,46.7,16.3,51.3,54.9,94.54,46.3,4
24,Los Angeles Lakers,99,Minnesota Timberwolves,109,12,4,8,576.0,103.3,107.4,-4.1,67.5,1.59,19.8,19.4,63.6,43.3,16.8,54.4,56.8,99.96,48.4,11,5,6,528.0,107.1,106.1,1.0,60.2,1.63,16.7,32.7,71.3,51.6,14.2,48.6,53.4,98.00,51.4,-10
25,Chicago Bulls,101,Phoenix Suns,92,13,9,4,624.0,101.9,98.9,3.0,64.0,1.33,17.0,33.7,73.4,54.1,17.9,47.7,52.7,91.92,55.1,12,6,6,581.0,107.0,106.4,0.6,46.9,1.11,13.8,30.9,72.2,51.2,16.4,51.1,55.3,97.24,49.4,9
26,Charlotte Bobcats,91,Golden State Warriors,75,10,6,4,480.0,104.9,101.2,3.8,64.9,2.15,18.4,27.0,74.9,51.1,11.8,48.5,52.4,93.00,53.3,11,7,4,533.0,105.7,100.6,5.2,58.1,1.69,16.6,29.0,68.4,48.9,13.5,48.8,53.0,95.95,53.7,16
27,Los Angeles Lakers,119,Cleveland Cavaliers,108,12,4,8,576.0,103.3,107.4,-4.1,67.5,1.59,19.8,19.4,63.6,43.3,16.8,54.4,56.8,99.96,48.4,14,8,6,677.0,106.8,105.2,1.7,62.3,1.67,17.1,34.6,71.3,52.5,14.5,47.3,52.2,93.55,50.4,11
28,Detroit Pistons,98,Orlando Magic,112,13,5,8,624.0,108.5,109.0,-0.4,55.5,1.67,16.6,34.9,68.3,50.8,14.1,49.1,52.0,96.69,48.0,12,5,7,586.0,104.2,106.9,-2.7,58.3,1.79,17.1,28.6,72.5,49.9,13.2,48.2,51.9,92.52,48.9,-14
29,Boston Celtics,114,Philadelphia 76ers,108,11,5,6,528.0,103.7,104.2,-0.5,59.3,1.56,16.8,33.6,73.7,52.4,15.2,47.5,51.4,95.73,48.9,11,0,11,528.0,94.8,113.1,-18.3,54.9,1.13,14.6,28.7,65.1,45.4,17.4,44.9,48.9,101.68,36.4,6
30,San Antonio Spurs,125,Washington Wizards,118,12,9,3,586.0,105.6,104.3,1.3,59.4,1.48,17.6,24.4,70.0,48.5,15.8,51.8,56.4,96.00,52.5,13,8,5,649.0,107.9,104.0,3.9,57.6,1.91,17.6,27.4,70.6,48.1,12.6,51.3,54.3,93.49,52.0,7
31,Phoenix Suns,108,Houston Rockets,122,12,6,6,581.0,107.0,106.4,0.6,46.9,1.11,13.8,30.9,72.2,51.2,16.4,51.1,55.3,97.24,49.4,10,8,2,485.0,112.2,102.7,9.5,57.0,1.25,16.7,32.6,71.8,53.6,18.4,55.2,59.3,98.57,56.4,-14
32,Dallas Mavericks,110,Memphis Grizzlies,96,12,9,3,576.0,112.1,106.4,5.6,64.3,1.97,19.2,29.7,72.5,51.2,13.6,53.2,57.3,93.46,54.8,12,7,5,581.0,102.0,102.7,-0.6,59.1,1.56,17.4,29.5,71.4,50.9,15.4,49.0,52.5,90.26,51.2,14
33,Atlanta Hawks,100,New Orleans Pelicans,105,12,2,10,576.0,102.7,109.9,-7.1,66.7,1.54,18.5,24.3,67.8,46.7,16.3,51.3,54.9,94.54,46.3,13,4,9,624.0,106.2,110.5,-4.2,53.8,1.48,16.3,30.3,69.2,49.6,15.0,50.5,53.8,90.31,46.0,-5
34,Portland Trail Blazers,94,New York Knicks,90,12,7,5,581.0,109.9,104.7,5.2,54.9,1.49,15.9,31.0,69.1,50.5,14.6,50.0,55.2,95.96,52.6,13,2,11,639.0,105.3,112.2,-6.9,52.7,1.38,15.6,30.5,73.8,50.9,15.2,50.5,53.5,92.47,45.8,4
35,Minnesota Timberwolves,97,Oklahoma City Thunder,106,11,5,6,528.0,107.1,106.1,1.0,60.2,1.63,16.7,32.7,71.3,51.6,14.2,48.6,53.4,98.00,51.4,11,6,5,528.0,106.1,107.3,-1.1,57.1,1.31,16.7,28.2,71.3,50.1,17.3,51.8,55.9,94.86,48.8,-9
36,Milwaukee Bucks,100,Denver Nuggets,110,11,3,8,528.0,106.0,109.9,-3.9,59.3,1.46,16.6,34.1,69.8,51.3,16.0,49.3,53.2,93.64,46.2,12,3,9,581.0,97.5,111.4,-13.9,51.5,1.02,13.4,33.7,69.6,50.3,17.9,45.6,49.5,99.06,39.0,-10
37,Toronto Raptors,101,Sacramento Kings,109,12,7,5,591.0,110.7,106.8,3.9,62.4,1.82,17.9,33.0,66.8,49.9,13.8,49.9,54.5,90.80,51.8,12,5,7,581.0,104.9,104.9,0.0,49.4,1.14,13.7,31.5,71.2,51.5,16.0,47.0,53.2,95.55,49.1,-8
38,Miami Heat,116,Los Angeles Clippers,112,10,9,1,480.0,113.7,102.6,11.1,57.2,1.67,18.2,23.6,64.7,45.7,14.6,56.5,59.8,92.30,57.0,11,7,4,528.0,115.9,107.7,8.1,66.0,1.97,19.2,31.2,67.3,50.1,13.8,53.8,58.2,97.32,56.5,4
39,San Antonio Spurs,89,Brooklyn Nets,103,12,9,3,586.0,105.6,104.3,1.3,59.4,1.48,17.6,24.4,70.0,48.5,15.8,51.8,56.4,96.00,52.5,12,7,5,576.0,102.5,103.1,-0.5,57.4,1.40,16.2,24.5,67.4,46.0,15.3,50.1,54.4,94.63,49.6,-14
40,Chicago Bulls,87,Golden State Warriors,102,13,9,4,624.0,101.9,98.9,3.0,64.0,1.33,17.0,33.7,73.4,54.1,17.9,47.7,52.7,91.92,55.1,11,7,4,533.0,105.7,100.6,5.2,58.1,1.69,16.6,29.0,68.4,48.9,13.5,48.8,53.0,95.95,53.7,-15
41,Portland Trail Blazers,113,Indiana Pacers,118,12,7,5,581.0,109.9,104.7,5.2,54.9,1.49,15.9,31.0,69.1,50.5,14.6,50.0,55.2,95.96,52.6,12,9,3,581.0,104.6,96.4,8.2,54.5,1.26,15.6,30.7,73.7,53.1,16.7,49.0,53.9,96.08,56.2,-5
42,Oklahoma City Thunder,102,Orlando Magic,103,11,6,5,528.0,106.1,107.3,-1.1,57.1,1.31,16.7,28.2,71.3,50.1,17.3,51.8,55.9,94.86,48.8,12,5,7,586.0,104.2,106.9,-2.7,58.3,1.79,17.1,28.6,72.5,49.9,13.2,48.2,51.9,92.52,48.9,-1
43,Los Angeles Lakers,112,Philadelphia 76ers,98,12,4,8,576.0,103.3,107.4,-4.1,67.5,1.59,19.8,19.4,63.6,43.3,16.8,54.4,56.8,99.96,48.4,11,0,11,528.0,94.8,113.1,-18.3,54.9,1.13,14.6,28.7,65.1,45.4,17.4,44.9,48.9,101.68,36.4,14
44,Cleveland Cavaliers,115,Washington Wizards,113,14,8,6,677.0,106.8,105.2,1.7,62.3,1.67,17.1,34.6,71.3,52.5,14.5,47.3,52.2,93.55,50.4,13,8,5,649.0,107.9,104.0,3.9,57.6,1.91,17.6,27.4,70.6,48.1,12.6,51.3,54.3,93.49,52.0,2
45,Sacramento Kings,89,Boston Celtics,99,12,5,7,581.0,104.9,104.9,0.0,49.4,1.14,13.7,31.5,71.2,51.5,16.0,47.0,53.2,95.55,49.1,11,5,6,528.0,103.7,104.2,-0.5,59.3,1.56,16.8,33.6,73.7,52.4,15.2,47.5,51.4,95.73,48.9,-10
46,Brooklyn Nets,95,Detroit Pistons,111,12,7,5,576.0,102.5,103.1,-0.5,57.4,1.40,16.2,24.5,67.4,46.0,15.3,50.1,54.4,94.63,49.6,13,5,8,624.0,108.5,109.0,-0.4,55.5,1.67,16.6,34.9,68.3,50.8,14.1,49.1,52.0,96.69,48.0,-16
47,Denver Nuggets,90,New York Knicks,117,12,3,9,581.0,97.5,111.4,-13.9,51.5,1.02,13.4,33.7,69.6,50.3,17.9,45.6,49.5,99.06,39.0,13,2,11,639.0,105.3,112.2,-6.9,52.7,1.38,15.6,30.5,73.8,50.9,15.2,50.5,53.5,92.47,45.8,-27
48,Utah Jazz,81,Dallas Mavericks,103,12,5,7,576.0,104.4,107.7,-3.3,55.0,1.50,15.9,28.5,69.9,49.4,14.4,49.3,53.0,90.96,47.3,12,9,3,576.0,112.1,106.4,5.6,64.3,1.97,19.2,29.7,72.5,51.2,13.6,53.2,57.3,93.46,54.8,-22
49,Minnesota Timberwolves,91,New Orleans Pelicans,98,11,5,6,528.0,107.1,106.1,1.0,60.2,1.63,16.7,32.7,71.3,51.6,14.2,48.6,53.4,98.00,51.4,13,4,9,624.0,106.2,110.5,-4.2,53.8,1.48,16.3,30.3,69.2,49.6,15.0,50.5,53.8,90.31,46.0,-7
50,Toronto Raptors,105,Los Angeles Clippers,118,12,7,5,591.0,110.7,106.8,3.9,62.4,1.82,17.9,33.0,66.8,49.9,13.8,49.9,54.5,90.80,51.8,11,7,4,528.0,115.9,107.7,8.1,66.0,1.97,19.2,31.2,67.3,50.1,13.8,53.8,58.2,97.32,56.5,-13
51,San Antonio Spurs,104,Charlotte Bobcats,100,12,9,3,586.0,105.6,104.3,1.3,59.4,1.48,17.6,24.4,70.0,48.5,15.8,51.8,56.4,96.00,52.5,10,6,4,480.0,104.9,101.2,3.8,64.9,2.15,18.4,27.0,74.9,51.1,11.8,48.5,52.4,93.00,53.3,4
52,Memphis Grizzlies,79,Atlanta Hawks,76,12,7,5,581.0,102.0,102.7,-0.6,59.1,1.56,17.4,29.5,71.4,50.9,15.4,49.0,52.5,90.26,51.2,12,2,10,576.0,102.7,109.9,-7.1,66.7,1.54,18.5,24.3,67.8,46.7,16.3,51.3,54.9,94.54,46.3,3
53,Denver Nuggets,109,Detroit Pistons,126,12,3,9,581.0,97.5,111.4,-13.9,51.5,1.02,13.4,33.7,69.6,50.3,17.9,45.6,49.5,99.06,39.0,13,5,8,624.0,108.5,109.0,-0.4,55.5,1.67,16.6,34.9,68.3,50.8,14.1,49.1,52.0,96.69,48.0,-17
54,Portland Trail Blazers,117,Minnesota Timberwolves,110,12,7,5,581.0,109.9,104.7,5.2,54.9,1.49,15.9,31.0,69.1,50.5,14.6,50.0,55.2,95.96,52.6,11,5,6,528.0,107.1,106.1,1.0,60.2,1.63,16.7,32.7,71.3,51.6,14.2,48.6,53.4,98.00,51.4,7
55,Houston Rockets,101,Milwaukee Bucks,95,10,8,2,485.0,112.2,102.7,9.5,57.0,1.25,16.7,32.6,71.8,53.6,18.4,55.2,59.3,98.57,56.4,11,3,8,528.0,106.0,109.9,-3.9,59.3,1.46,16.6,34.1,69.8,51.3,16.0,49.3,53.2,93.64,46.2,6
56,Golden State Warriors,109,Phoenix Suns,122,11,7,4,533.0,105.7,100.6,5.2,58.1,1.69,16.6,29.0,68.4,48.9,13.5,48.8,53.0,95.95,53.7,12,6,6,581.0,107.0,106.4,0.6,46.9,1.11,13.8,30.9,72.2,51.2,16.4,51.1,55.3,97.24,49.4,-13
57,Miami Heat,89,Utah Jazz,94,10,9,1,480.0,113.7,102.6,11.1,57.2,1.67,18.2,23.6,64.7,45.7,14.6,56.5,59.8,92.30,57.0,12,5,7,576.0,104.4,107.7,-3.3,55.0,1.50,15.9,28.5,69.9,49.4,14.4,49.3,53.0,90.96,47.3,-5
58,New York Knicks,100,Oklahoma City Thunder,112,13,2,11,639.0,105.3,112.2,-6.9,52.7,1.38,15.6,30.5,73.8,50.9,15.2,50.5,53.5,92.47,45.8,11,6,5,528.0,106.1,107.3,-1.1,57.1,1.31,16.7,28.2,71.3,50.1,17.3,51.8,55.9,94.86,48.8,-12
59,Chicago Bulls,92,Los Angeles Lakers,86,13,9,4,624.0,101.9,98.9,3.0,64.0,1.33,17.0,33.7,73.4,54.1,17.9,47.7,52.7,91.92,55.1,12,4,8,576.0,103.3,107.4,-4.1,67.5,1.59,19.8,19.4,63.6,43.3,16.8,54.4,56.8,99.96,48.4,6
60,Dallas Mavericks,102,Boston Celtics,91,12,9,3,576.0,112.1,106.4,5.6,64.3,1.97,19.2,29.7,72.5,51.2,13.6,53.2,57.3,93.46,54.8,11,5,6,528.0,103.7,104.2,-0.5,59.3,1.56,16.8,33.6,73.7,52.4,15.2,47.5,51.4,95.73,48.9,11
61,New Orleans Pelicans,81,Brooklyn Nets,93,13,4,9,624.0,106.2,110.5,-4.2,53.8,1.48,16.3,30.3,69.2,49.6,15.0,50.5,53.8,90.31,46.0,12,7,5,576.0,102.5,103.1,-0.5,57.4,1.40,16.2,24.5,67.4,46.0,15.3,50.1,54.4,94.63,49.6,-12
62,Memphis Grizzlies,83,Cleveland Cavaliers,91,12,7,5,581.0,102.0,102.7,-0.6,59.1,1.56,17.4,29.5,71.4,50.9,15.4,49.0,52.5,90.26,51.2,14,8,6,677.0,106.8,105.2,1.7,62.3,1.67,17.1,34.6,71.3,52.5,14.5,47.3,52.2,93.55,50.4,-8
63,Indiana Pacers,92,Orlando Magic,93,12,9,3,581.0,104.6,96.4,8.2,54.5,1.26,15.6,30.7,73.7,53.1,16.7,49.0,53.9,96.08,56.2,12,5,7,586.0,104.2,106.9,-2.7,58.3,1.79,17.1,28.6,72.5,49.9,13.2,48.2,51.9,92.52,48.9,-1
64,Sacramento Kings,84,Washington Wizards,93,12,5,7,581.0,104.9,104.9,0.0,49.4,1.14,13.7,31.5,71.2,51.5,16.0,47.0,53.2,95.55,49.1,13,8,5,649.0,107.9,104.0,3.9,57.6,1.91,17.6,27.4,70.6,48.1,12.6,51.3,54.3,93.49,52.0,-9
65,Philadelphia 76ers,78,Los Angeles Clippers,123,11,0,11,528.0,94.8,113.1,-18.3,54.9,1.13,14.6,28.7,65.1,45.4,17.4,44.9,48.9,101.68,36.4,11,7,4,528.0,115.9,107.7,8.1,66.0,1.97,19.2,31.2,67.3,50.1,13.8,53.8,58.2,97.32,56.5,-45
66,Denver Nuggets,80,Indiana Pacers,119,12,3,9,581.0,97.5,111.4,-13.9,51.5,1.02,13.4,33.7,69.6,50.3,17.9,45.6,49.5,99.06,39.0,12,9,3,581.0,104.6,96.4,8.2,54.5,1.26,15.6,30.7,73.7,53.1,16.7,49.0,53.9,96.08,56.2,-39
67,New Orleans Pelicans,101,Toronto Raptors,108,13,4,9,624.0,106.2,110.5,-4.2,53.8,1.48,16.3,30.3,69.2,49.6,15.0,50.5,53.8,90.31,46.0,12,7,5,591.0,110.7,106.8,3.9,62.4,1.82,17.9,33.0,66.8,49.9,13.8,49.9,54.5,90.80,51.8,-7
68,San Antonio Spurs,100,Detroit Pistons,109,12,9,3,586.0,105.6,104.3,1.3,59.4,1.48,17.6,24.4,70.0,48.5,15.8,51.8,56.4,96.00,52.5,13,5,8,624.0,108.5,109.0,-0.4,55.5,1.67,16.6,34.9,68.3,50.8,14.1,49.1,52.0,96.69,48.0,-9
69,Boston Celtics,102,Milwaukee Bucks,86,11,5,6,528.0,103.7,104.2,-0.5,59.3,1.56,16.8,33.6,73.7,52.4,15.2,47.5,51.4,95.73,48.9,11,3,8,528.0,106.0,109.9,-3.9,59.3,1.46,16.6,34.1,69.8,51.3,16.0,49.3,53.2,93.64,46.2,16
70,Houston Rockets,107,Minnesota Timberwolves,89,10,8,2,485.0,112.2,102.7,9.5,57.0,1.25,16.7,32.6,71.8,53.6,18.4,55.2,59.3,98.57,56.4,11,5,6,528.0,107.1,106.1,1.0,60.2,1.63,16.7,32.7,71.3,51.6,14.2,48.6,53.4,98.00,51.4,18
71,Philadelphia 76ers,80,Golden State Warriors,123,11,0,11,528.0,94.8,113.1,-18.3,54.9,1.13,14.6,28.7,65.1,45.4,17.4,44.9,48.9,101.68,36.4,11,7,4,533.0,105.7,100.6,5.2,58.1,1.69,16.6,29.0,68.4,48.9,13.5,48.8,53.0,95.95,53.7,-43
72,Dallas Mavericks,89,Charlotte Bobcats,114,12,9,3,576.0,112.1,106.4,5.6,64.3,1.97,19.2,29.7,72.5,51.2,13.6,53.2,57.3,93.46,54.8,10,6,4,480.0,104.9,101.2,3.8,64.9,2.15,18.4,27.0,74.9,51.1,11.8,48.5,52.4,93.00,53.3,-25
73,Sacramento Kings,99,Cleveland Cavaliers,109,12,5,7,581.0,104.9,104.9,0.0,49.4,1.14,13.7,31.5,71.2,51.5,16.0,47.0,53.2,95.55,49.1,14,8,6,677.0,106.8,105.2,1.7,62.3,1.67,17.1,34.6,71.3,52.5,14.5,47.3,52.2,93.55,50.4,-10
74,Atlanta Hawks,85,Chicago Bulls,100,12,2,10,576.0,102.7,109.9,-7.1,66.7,1.54,18.5,24.3,67.8,46.7,16.3,51.3,54.9,94.54,46.3,13,9,4,624.0,101.9,98.9,3.0,64.0,1.33,17.0,33.7,73.4,54.1,17.9,47.7,52.7,91.92,55.1,-15
75,Washington Wizards,89,Memphis Grizzlies,92,13,8,5,649.0,107.9,104.0,3.9,57.6,1.91,17.6,27.4,70.6,48.1,12.6,51.3,54.3,93.49,52.0,12,7,5,581.0,102.0,102.7,-0.6,59.1,1.56,17.4,29.5,71.4,50.9,15.4,49.0,52.5,90.26,51.2,-3
76,Miami Heat,103,Phoenix Suns,97,10,9,1,480.0,113.7,102.6,11.1,57.2,1.67,18.2,23.6,64.7,45.7,14.6,56.5,59.8,92.30,57.0,12,6,6,581.0,107.0,106.4,0.6,46.9,1.11,13.8,30.9,72.2,51.2,16.4,51.1,55.3,97.24,49.4,6
77,Oklahoma City Thunder,98,Portland Trail Blazers,95,11,6,5,528.0,106.1,107.3,-1.1,57.1,1.31,16.7,28.2,71.3,50.1,17.3,51.8,55.9,94.86,48.8,12,7,5,581.0,109.9,104.7,5.2,54.9,1.49,15.9,31.0,69.1,50.5,14.6,50.0,55.2,95.96,52.6,3
78,Utah Jazz,96,Los Angeles Lakers,79,12,5,7,576.0,104.4,107.7,-3.3,55.0,1.50,15.9,28.5,69.9,49.4,14.4,49.3,53.0,90.96,47.3,12,4,8,576.0,103.3,107.4,-4.1,67.5,1.59,19.8,19.4,63.6,43.3,16.8,54.4,56.8,99.96,48.4,17
79,Dallas Mavericks,81,Indiana Pacers,73,12,9,3,576.0,112.1,106.4,5.6,64.3,1.97,19.2,29.7,72.5,51.2,13.6,53.2,57.3,93.46,54.8,12,9,3,581.0,104.6,96.4,8.2,54.5,1.26,15.6,30.7,73.7,53.1,16.7,49.0,53.9,96.08,56.2,8
80,Memphis Grizzlies,86,Orlando Magic,81,12,7,5,581.0,102.0,102.7,-0.6,59.1,1.56,17.4,29.5,71.4,50.9,15.4,49.0,52.5,90.26,51.2,12,5,7,586.0,104.2,106.9,-2.7,58.3,1.79,17.1,28.6,72.5,49.9,13.2,48.2,51.9,92.52,48.9,5
81,Atlanta Hawks,83,Toronto Raptors,104,12,2,10,576.0,102.7,109.9,-7.1,66.7,1.54,18.5,24.3,67.8,46.7,16.3,51.3,54.9,94.54,46.3,12,7,5,591.0,110.7,106.8,3.9,62.4,1.82,17.9,33.0,66.8,49.9,13.8,49.9,54.5,90.80,51.8,-21
82,San Antonio Spurs,104,Boston Celtics,92,12,9,3,586.0,105.6,104.3,1.3,59.4,1.48,17.6,24.4,70.0,48.5,15.8,51.8,56.4,96.00,52.5,11,5,6,528.0,103.7,104.2,-0.5,59.3,1.56,16.8,33.6,73.7,52.4,15.2,47.5,51.4,95.73,48.9,12
83,Charlotte Bobcats,89,Brooklyn Nets,105,10,6,4,480.0,104.9,101.2,3.8,64.9,2.15,18.4,27.0,74.9,51.1,11.8,48.5,52.4,93.00,53.3,12,7,5,576.0,102.5,103.1,-0.5,57.4,1.40,16.2,24.5,67.4,46.0,15.3,50.1,54.4,94.63,49.6,-16
