,team1,team1pts,team2,team2pts,1GP,1W,1L,1MIN,1OffRtg,1DefRtg,1NetRtg,1AST%,1AST/TO,1ASTRatio,1OREB%,1DREB%,1REB%,1TOV%,1eFG%,1TS%,1PACE,1PIE,2GP,2W,2L,2MIN,2OffRtg,2DefRtg,2NetRtg,2AST%,2AST/TO,2ASTRatio,2OREB%,2DREB%,2REB%,2TOV%,2eFG%,2TS%,2PACE,2PIE,net
10,Toronto Raptors,105,Golden State Warriors,126,16,9,7,778.0,108.2,107.6,0.6,57.7,1.45,16.7,30.5,69.7,50.0,15.7,50.7,55.0,95.07,49.2,15,12,3,725.0,114.5,100.7,13.9,66.8,2.21,20.4,27.9,68.1,48.9,13.1,54.8,57.9,100.80,58.6,-21
11,Memphis Grizzlies,109,Los Angeles Lakers,106,16,12,4,778.0,105.2,98.6,6.6,55.5,1.52,16.5,30.0,73.3,52.0,14.8,49.3,53.4,93.75,55.2,15,3,12,730.0,97.5,104.4,-6.9,56.1,1.39,15.5,25.8,72.1,49.2,15.0,46.1,50.5,94.59,45.6,3
12,Charlotte Hornets,98,Orlando Magic,90,14,10,4,677.0,99.4,95.1,4.3,57.4,1.69,15.5,30.9,74.8,52.7,12.7,44.0,48.4,93.52,53.3,15,2,13,720.0,101.1,109.2,-8.1,55.8,1.42,16.2,23.9,72.9,47.2,15.1,49.1,52.9,99.17,43.2,8
13,Boston Celtics,104,Chicago Bulls,109,16,5,11,778.0,101.8,106.8,-5.0,59.2,1.65,16.9,29.4,68.5,48.5,14.2,47.7,50.9,95.17,45.5,17,8,9,836.0,105.1,106.6,-1.5,56.5,1.51,15.6,32.8,68.5,50.3,14.3,47.0,51.9,94.25,49.3,-5
14,Miami Heat,79,Houston Rockets,115,13,6,7,624.0,96.8,102.0,-5.1,61.3,1.36,16.6,27.7,69.3,49.6,16.5,46.8,51.1,90.23,50.5,17,11,6,816.0,107.7,104.4,3.2,60.5,1.37,17.3,30.6,67.3,48.7,17.4,52.5,55.8,98.18,50.1,-36
15,Utah Jazz,101,Minnesota Timberwolves,89,15,6,9,720.0,103.1,103.1,0.0,58.2,1.24,16.0,34.7,71.8,53.3,18.1,49.1,52.9,92.17,49.9,17,3,14,816.0,102.1,111.1,-9.0,59.2,1.44,16.5,32.4,69.1,49.8,15.9,46.8,51.5,93.41,45.3,12
16,Washington Wizards,92,San Antonio Spurs,101,17,9,8,831.0,104.7,104.5,0.2,61.4,1.55,18.3,28.2,73.7,52.4,16.2,51.7,55.1,93.72,52.4,14,10,4,672.0,104.2,99.8,4.3,66.1,1.80,18.2,28.6,72.2,50.0,14.2,48.3,52.3,94.21,51.7,-9
17,Memphis Grizzlies,85,Denver Nuggets,114,16,12,4,778.0,105.2,98.6,6.6,55.5,1.52,16.5,30.0,73.3,52.0,14.8,49.3,53.4,93.75,55.2,16,6,10,773.0,102.5,106.2,-3.7,61.2,1.74,17.3,27.7,71.1,48.9,13.7,47.9,51.6,96.03,47.0,-29
18,Atlanta Hawks,115,Portland Trail Blazers,107,17,17,0,816.0,111.8,99.4,12.4,69.7,2.00,20.4,26.5,70.4,49.7,14.3,54.8,58.3,94.35,58.6,15,6,9,720.0,103.1,103.4,-0.3,57.4,1.63,16.2,25.9,72.9,48.7,13.4,48.5,52.3,95.93,48.4,8
19,Philadelphia 76ers,91,Los Angeles Clippers,127,18,6,12,864.0,94.0,103.8,-9.9,63.3,1.20,16.1,29.4,65.5,46.9,18.3,45.3,49.0,93.81,43.1,15,11,4,720.0,115.3,104.0,11.3,62.0,2.31,19.0,28.5,70.2,49.8,11.5,53.6,57.1,94.60,55.9,-36
20,Dallas Mavericks,109,Cleveland Cavaliers,90,16,9,7,778.0,106.7,102.9,3.8,59.2,1.83,17.6,25.7,67.5,47.1,13.2,51.3,54.5,93.87,52.1,17,11,6,816.0,110.1,106.4,3.8,51.3,1.46,15.1,33.0,69.1,51.0,14.2,50.6,54.1,93.00,50.5,19
21,Sacramento Kings,95,Detroit Pistons,114,14,4,10,677.0,101.7,106.3,-4.6,51.1,1.12,14.3,29.2,73.8,52.0,16.8,47.7,53.4,97.74,47.9,17,10,7,816.0,105.8,104.1,1.7,60.3,1.53,16.7,32.3,72.0,51.4,15.3,48.9,52.7,95.76,49.9,-19
22,Brooklyn Nets,84,Miami Heat,88,15,3,12,730.0,99.2,108.9,-9.7,55.4,1.39,15.9,28.4,72.9,50.3,15.3,47.5,51.3,92.45,44.6,13,6,7,624.0,96.8,102.0,-5.1,61.3,1.36,16.6,27.7,69.3,49.6,16.5,46.8,51.1,90.23,50.5,-4
23,Milwaukee Bucks,95,New York Knicks,82,14,8,6,672.0,102.8,96.5,6.3,68.0,1.49,19.4,28.1,66.8,48.4,18.3,51.6,54.8,94.79,55.6,13,4,9,624.0,95.4,106.1,-10.7,65.4,1.53,17.6,26.3,70.7,47.8,15.8,47.1,49.8,93.15,44.2,13
24,Toronto Raptors,109,Phoenix Suns,125,16,9,7,778.0,108.2,107.6,0.6,57.7,1.45,16.7,30.5,69.7,50.0,15.7,50.7,55.0,95.07,49.2,15,10,5,730.0,106.8,104.9,2.0,51.3,1.35,15.7,28.9,68.7,49.2,15.5,51.9,55.3,98.96,51.3,-16
25,Indiana Pacers,87,Los Angeles Lakers,88,16,5,11,778.0,99.4,103.1,-3.7,60.2,1.37,16.3,30.1,74.8,52.5,16.2,46.4,51.3,94.40,49.2,15,3,12,730.0,97.5,104.4,-6.9,56.1,1.39,15.5,25.8,72.1,49.2,15.0,46.1,50.5,94.59,45.6,-1
26,Cleveland Cavaliers,92,Philadelphia 76ers,95,17,11,6,816.0,110.1,106.4,3.8,51.3,1.46,15.1,33.0,69.1,51.0,14.2,50.6,54.1,93.00,50.5,18,6,12,864.0,94.0,103.8,-9.9,63.3,1.20,16.1,29.4,65.5,46.9,18.3,45.3,49.0,93.81,43.1,-3
27,Charlotte Hornets,104,Boston Celtics,95,14,10,4,677.0,99.4,95.1,4.3,57.4,1.69,15.5,30.9,74.8,52.7,12.7,44.0,48.4,93.52,53.3,16,5,11,778.0,101.8,106.8,-5.0,59.2,1.65,16.9,29.4,68.5,48.5,14.2,47.7,50.9,95.17,45.5,9
28,Dallas Mavericks,96,Brooklyn Nets,88,16,9,7,778.0,106.7,102.9,3.8,59.2,1.83,17.6,25.7,67.5,47.1,13.2,51.3,54.5,93.87,52.1,15,3,12,730.0,99.2,108.9,-9.7,55.4,1.39,15.9,28.4,72.9,50.3,15.3,47.5,51.3,92.45,44.6,8
29,Houston Rockets,105,Chicago Bulls,114,17,11,6,816.0,107.7,104.4,3.2,60.5,1.37,17.3,30.6,67.3,48.7,17.4,52.5,55.8,98.18,50.1,17,8,9,836.0,105.1,106.6,-1.5,56.5,1.51,15.6,32.8,68.5,50.3,14.3,47.0,51.9,94.25,49.3,-9
30,New York Knicks,83,Memphis Grizzlies,105,13,4,9,624.0,95.4,106.1,-10.7,65.4,1.53,17.6,26.3,70.7,47.8,15.8,47.1,49.8,93.15,44.2,16,12,4,778.0,105.2,98.6,6.6,55.5,1.52,16.5,30.0,73.3,52.0,14.8,49.3,53.4,93.75,55.2,-22
31,Denver Nuggets,110,Minnesota Timberwolves,101,16,6,10,773.0,102.5,106.2,-3.7,61.2,1.74,17.3,27.7,71.1,48.9,13.7,47.9,51.6,96.03,47.0,17,3,14,816.0,102.1,111.1,-9.0,59.2,1.44,16.5,32.4,69.1,49.8,15.9,46.8,51.5,93.41,45.3,9
32,Washington Wizards,92,New Orleans Pelicans,85,17,9,8,831.0,104.7,104.5,0.2,61.4,1.55,18.3,28.2,73.7,52.4,16.2,51.7,55.1,93.72,52.4,15,9,6,720.0,107.8,103.2,4.6,56.4,1.45,16.3,34.8,71.9,53.7,15.7,49.3,53.5,90.27,52.4,7
33,Indiana Pacers,105,Utah Jazz,101,16,5,11,778.0,99.4,103.1,-3.7,60.2,1.37,16.3,30.1,74.8,52.5,16.2,46.4,51.3,94.40,49.2,15,6,9,720.0,103.1,103.1,0.0,58.2,1.24,16.0,34.7,71.8,53.3,18.1,49.1,52.9,92.17,49.9,4
34,Los Angeles Lakers,94,Portland Trail Blazers,98,15,3,12,730.0,97.5,104.4,-6.9,56.1,1.39,15.5,25.8,72.1,49.2,15.0,46.1,50.5,94.59,45.6,15,6,9,720.0,103.1,103.4,-0.3,57.4,1.63,16.2,25.9,72.9,48.7,13.4,48.5,52.3,95.93,48.4,-4
35,Oklahoma City Thunder,91,Golden State Warriors,117,14,7,7,677.0,100.4,102.6,-2.3,54.3,1.43,15.4,28.9,72.4,50.2,14.6,46.8,50.3,97.70,47.9,15,12,3,725.0,114.5,100.7,13.9,66.8,2.21,20.4,27.9,68.1,48.9,13.1,54.8,57.9,100.80,58.6,-26
36,Atlanta Hawks,107,Los Angeles Clippers,98,17,17,0,816.0,111.8,99.4,12.4,69.7,2.00,20.4,26.5,70.4,49.7,14.3,54.8,58.3,94.35,58.6,15,11,4,720.0,115.3,104.0,11.3,62.0,2.31,19.0,28.5,70.2,49.8,11.5,53.6,57.1,94.60,55.9,9
37,Phoenix Suns,102,Milwaukee Bucks,96,15,10,5,730.0,106.8,104.9,2.0,51.3,1.35,15.7,28.9,68.7,49.2,15.5,51.9,55.3,98.96,51.3,14,8,6,672.0,102.8,96.5,6.3,68.0,1.49,19.4,28.1,66.8,48.4,18.3,51.6,54.8,94.79,55.6,6
38,Detroit Pistons,105,San Antonio Spurs,104,17,10,7,816.0,105.8,104.1,1.7,60.3,1.53,16.7,32.3,72.0,51.4,15.3,48.9,52.7,95.76,49.9,14,10,4,672.0,104.2,99.8,4.3,66.1,1.80,18.2,28.6,72.2,50.0,14.2,48.3,52.3,94.21,51.7,1
39,New Orleans Pelicans,94,Charlotte Hornets,98,15,9,6,720.0,107.8,103.2,4.6,56.4,1.45,16.3,34.8,71.9,53.7,15.7,49.3,53.5,90.27,52.4,14,10,4,677.0,99.4,95.1,4.3,57.4,1.69,15.5,30.9,74.8,52.7,12.7,44.0,48.4,93.52,53.3,-4
40,Houston Rockets,105,Cleveland Cavaliers,93,17,11,6,816.0,107.7,104.4,3.2,60.5,1.37,17.3,30.6,67.3,48.7,17.4,52.5,55.8,98.18,50.1,17,11,6,816.0,110.1,106.4,3.8,51.3,1.46,15.1,33.0,69.1,51.0,14.2,50.6,54.1,93.00,50.5,12
41,Milwaukee Bucks,97,Philadelphia 76ers,77,14,8,6,672.0,102.8,96.5,6.3,68.0,1.49,19.4,28.1,66.8,48.4,18.3,51.6,54.8,94.79,55.6,18,6,12,864.0,94.0,103.8,-9.9,63.3,1.20,16.1,29.4,65.5,46.9,18.3,45.3,49.0,93.81,43.1,20
42,New York Knicks,91,Washington Wizards,101,13,4,9,624.0,95.4,106.1,-10.7,65.4,1.53,17.6,26.3,70.7,47.8,15.8,47.1,49.8,93.15,44.2,17,9,8,831.0,104.7,104.5,0.2,61.4,1.55,18.3,28.2,73.7,52.4,16.2,51.7,55.1,93.72,52.4,-10
43,Memphis Grizzlies,86,Atlanta Hawks,96,16,12,4,778.0,105.2,98.6,6.6,55.5,1.52,16.5,30.0,73.3,52.0,14.8,49.3,53.4,93.75,55.2,17,17,0,816.0,111.8,99.4,12.4,69.7,2.00,20.4,26.5,70.4,49.7,14.3,54.8,58.3,94.35,58.6,-10
44,Boston Celtics,89,Brooklyn Nets,81,16,5,11,778.0,101.8,106.8,-5.0,59.2,1.65,16.9,29.4,68.5,48.5,14.2,47.7,50.9,95.17,45.5,15,3,12,730.0,99.2,108.9,-9.7,55.4,1.39,15.9,28.4,72.9,50.3,15.3,47.5,51.3,92.45,44.6,8
45,Utah Jazz,97,Chicago Bulls,77,15,6,9,720.0,103.1,103.1,0.0,58.2,1.24,16.0,34.7,71.8,53.3,18.1,49.1,52.9,92.17,49.9,17,8,9,836.0,105.1,106.6,-1.5,56.5,1.51,15.6,32.8,68.5,50.3,14.3,47.0,51.9,94.25,49.3,20
46,Detroit Pistons,108,Dallas Mavericks,95,17,10,7,816.0,105.8,104.1,1.7,60.3,1.53,16.7,32.3,72.0,51.4,15.3,48.9,52.7,95.76,49.9,16,9,7,778.0,106.7,102.9,3.8,59.2,1.83,17.6,25.7,67.5,47.1,13.2,51.3,54.5,93.87,52.1,13
47,Orlando Magic,90,Denver Nuggets,93,15,2,13,720.0,101.1,109.2,-8.1,55.8,1.42,16.2,23.9,72.9,47.2,15.1,49.1,52.9,99.17,43.2,16,6,10,773.0,102.5,106.2,-3.7,61.2,1.74,17.3,27.7,71.1,48.9,13.7,47.9,51.6,96.03,47.0,-3
48,Phoenix Suns,113,Minnesota Timberwolves,111,15,10,5,730.0,106.8,104.9,2.0,51.3,1.35,15.7,28.9,68.7,49.2,15.5,51.9,55.3,98.96,51.3,17,3,14,816.0,102.1,111.1,-9.0,59.2,1.44,16.5,32.4,69.1,49.8,15.9,46.8,51.5,93.41,45.3,2
49,Oklahoma City Thunder,83,Sacramento Kings,104,14,7,7,677.0,100.4,102.6,-2.3,54.3,1.43,15.4,28.9,72.4,50.2,14.6,46.8,50.3,97.70,47.9,14,4,10,677.0,101.7,106.3,-4.6,51.1,1.12,14.3,29.2,73.8,52.0,16.8,47.7,53.4,97.74,47.9,-21
50,Indiana Pacers,102,Golden State Warriors,117,16,5,11,778.0,99.4,103.1,-3.7,60.2,1.37,16.3,30.1,74.8,52.5,16.2,46.4,51.3,94.40,49.2,15,12,3,725.0,114.5,100.7,13.9,66.8,2.21,20.4,27.9,68.1,48.9,13.1,54.8,57.9,100.80,58.6,-15
51,Los Angeles Lakers,89,Los Angeles Clippers,114,15,3,12,730.0,97.5,104.4,-6.9,56.1,1.39,15.5,25.8,72.1,49.2,15.0,46.1,50.5,94.59,45.6,15,11,4,720.0,115.3,104.0,11.3,62.0,2.31,19.0,28.5,70.2,49.8,11.5,53.6,57.1,94.60,55.9,-25
52,Charlotte Hornets,103,Toronto Raptors,95,14,10,4,677.0,99.4,95.1,4.3,57.4,1.69,15.5,30.9,74.8,52.7,12.7,44.0,48.4,93.52,53.3,16,9,7,778.0,108.2,107.6,0.6,57.7,1.45,16.7,30.5,69.7,50.0,15.7,50.7,55.0,95.07,49.2,8
53,Houston Rockets,120,New York Knicks,96,17,11,6,816.0,107.7,104.4,3.2,60.5,1.37,17.3,30.6,67.3,48.7,17.4,52.5,55.8,98.18,50.1,13,4,9,624.0,95.4,106.1,-10.7,65.4,1.53,17.6,26.3,70.7,47.8,15.8,47.1,49.8,93.15,44.2,24
54,Miami Heat,83,Portland Trail Blazers,99,13,6,7,624.0,96.8,102.0,-5.1,61.3,1.36,16.6,27.7,69.3,49.6,16.5,46.8,51.1,90.23,50.5,15,6,9,720.0,103.1,103.4,-0.3,57.4,1.63,16.2,25.9,72.9,48.7,13.4,48.5,52.3,95.93,48.4,-16
55,Boston Celtics,103,Indiana Pacers,107,16,5,11,778.0,101.8,106.8,-5.0,59.2,1.65,16.9,29.4,68.5,48.5,14.2,47.7,50.9,95.17,45.5,16,5,11,778.0,99.4,103.1,-3.7,60.2,1.37,16.3,30.1,74.8,52.5,16.2,46.4,51.3,94.40,49.2,-4
56,Philadelphia 76ers,90,Brooklyn Nets,88,18,6,12,864.0,94.0,103.8,-9.9,63.3,1.20,16.1,29.4,65.5,46.9,18.3,45.3,49.0,93.81,43.1,15,3,12,730.0,99.2,108.9,-9.7,55.4,1.39,15.9,28.4,72.9,50.3,15.3,47.5,51.3,92.45,44.6,2
57,Atlanta Hawks,106,Detroit Pistons,103,17,17,0,816.0,111.8,99.4,12.4,69.7,2.00,20.4,26.5,70.4,49.7,14.3,54.8,58.3,94.35,58.6,17,10,7,816.0,105.8,104.1,1.7,60.3,1.53,16.7,32.3,72.0,51.4,15.3,48.9,52.7,95.76,49.9,3
58,Memphis Grizzlies,95,New Orleans Pelicans,106,16,12,4,778.0,105.2,98.6,6.6,55.5,1.52,16.5,30.0,73.3,52.0,14.8,49.3,53.4,93.75,55.2,15,9,6,720.0,107.8,103.2,4.6,56.4,1.45,16.3,34.8,71.9,53.7,15.7,49.3,53.5,90.27,52.4,-11
59,Utah Jazz,94,Oklahoma City Thunder,99,15,6,9,720.0,103.1,103.1,0.0,58.2,1.24,16.0,34.7,71.8,53.3,18.1,49.1,52.9,92.17,49.9,14,7,7,677.0,100.4,102.6,-2.3,54.3,1.43,15.4,28.9,72.4,50.2,14.6,46.8,50.3,97.70,47.9,-5
60,Chicago Bulls,86,Washington Wizards,102,17,8,9,836.0,105.1,106.6,-1.5,56.5,1.51,15.6,32.8,68.5,50.3,14.3,47.0,51.9,94.25,49.3,17,9,8,831.0,104.7,104.5,0.2,61.4,1.55,18.3,28.2,73.7,52.4,16.2,51.7,55.1,93.72,52.4,-16
61,Minnesota Timberwolves,84,Milwaukee Bucks,98,17,3,14,816.0,102.1,111.1,-9.0,59.2,1.44,16.5,32.4,69.1,49.8,15.9,46.8,51.5,93.41,45.3,14,8,6,672.0,102.8,96.5,6.3,68.0,1.49,19.4,28.1,66.8,48.4,18.3,51.6,54.8,94.79,55.6,-14
62,Phoenix Suns,95,San Antonio Spurs,100,15,10,5,730.0,106.8,104.9,2.0,51.3,1.35,15.7,28.9,68.7,49.2,15.5,51.9,55.3,98.96,51.3,14,10,4,672.0,104.2,99.8,4.3,66.1,1.80,18.2,28.6,72.2,50.0,14.2,48.3,52.3,94.21,51.7,-5
63,Denver Nuggets,118,Sacramento Kings,108,16,6,10,773.0,102.5,106.2,-3.7,61.2,1.74,17.3,27.7,71.1,48.9,13.7,47.9,51.6,96.03,47.0,14,4,10,677.0,101.7,106.3,-4.6,51.1,1.12,14.3,29.2,73.8,52.0,16.8,47.7,53.4,97.74,47.9,10
64,Cleveland Cavaliers,94,Golden State Warriors,112,17,11,6,816.0,110.1,106.4,3.8,51.3,1.46,15.1,33.0,69.1,51.0,14.2,50.6,54.1,93.00,50.5,15,12,3,725.0,114.5,100.7,13.9,66.8,2.21,20.4,27.9,68.1,48.9,13.1,54.8,57.9,100.80,58.6,-18
65,Orlando Magic,84,Los Angeles Lakers,101,15,2,13,720.0,101.1,109.2,-8.1,55.8,1.42,16.2,23.9,72.9,47.2,15.1,49.1,52.9,99.17,43.2,15,3,12,730.0,97.5,104.4,-6.9,56.1,1.39,15.5,25.8,72.1,49.2,15.0,46.1,50.5,94.59,45.6,-17
66,Charlotte Hornets,110,New York Knicks,82,14,10,4,677.0,99.4,95.1,4.3,57.4,1.69,15.5,30.9,74.8,52.7,12.7,44.0,48.4,93.52,53.3,13,4,9,624.0,95.4,106.1,-10.7,65.4,1.53,17.6,26.3,70.7,47.8,15.8,47.1,49.8,93.15,44.2,28
67,Dallas Mavericks,100,Los Angeles Clippers,120,16,9,7,778.0,106.7,102.9,3.8,59.2,1.83,17.6,25.7,67.5,47.1,13.2,51.3,54.5,93.87,52.1,15,11,4,720.0,115.3,104.0,11.3,62.0,2.31,19.0,28.5,70.2,49.8,11.5,53.6,57.1,94.60,55.9,-20
68,Brooklyn Nets,93,Detroit Pistons,98,15,3,12,730.0,99.2,108.9,-9.7,55.4,1.39,15.9,28.4,72.9,50.3,15.3,47.5,51.3,92.45,44.6,17,10,7,816.0,105.8,104.1,1.7,60.3,1.53,16.7,32.3,72.0,51.4,15.3,48.9,52.7,95.76,49.9,-5
69,Indiana Pacers,92,Philadelphia 76ers,93,16,5,11,778.0,99.4,103.1,-3.7,60.2,1.37,16.3,30.1,74.8,52.5,16.2,46.4,51.3,94.40,49.2,18,6,12,864.0,94.0,103.8,-9.9,63.3,1.20,16.1,29.4,65.5,46.9,18.3,45.3,49.0,93.81,43.1,-1
70,Boston Celtics,96,Toronto Raptors,109,16,5,11,778.0,101.8,106.8,-5.0,59.2,1.65,16.9,29.4,68.5,48.5,14.2,47.7,50.9,95.17,45.5,16,9,7,778.0,108.2,107.6,0.6,57.7,1.45,16.7,30.5,69.7,50.0,15.7,50.7,55.0,95.07,49.2,-13
71,Milwaukee Bucks,87,Chicago Bulls,95,14,8,6,672.0,102.8,96.5,6.3,68.0,1.49,19.4,28.1,66.8,48.4,18.3,51.6,54.8,94.79,55.6,17,8,9,836.0,105.1,106.6,-1.5,56.5,1.51,15.6,32.8,68.5,50.3,14.3,47.0,51.9,94.25,49.3,-8
72,Utah Jazz,82,Houston Rockets,97,15,6,9,720.0,103.1,103.1,0.0,58.2,1.24,16.0,34.7,71.8,53.3,18.1,49.1,52.9,92.17,49.9,17,11,6,816.0,107.7,104.4,3.2,60.5,1.37,17.3,30.6,67.3,48.7,17.4,52.5,55.8,98.18,50.1,-15
73,San Antonio Spurs,108,Minnesota Timberwolves,93,14,10,4,672.0,104.2,99.8,4.3,66.1,1.80,18.2,28.6,72.2,50.0,14.2,48.3,52.3,94.21,51.7,17,3,14,816.0,102.1,111.1,-9.0,59.2,1.44,16.5,32.4,69.1,49.8,15.9,46.8,51.5,93.41,45.3,15
74,Orlando Magic,92,Portland Trail Blazers,103,15,2,13,720.0,101.1,109.2,-8.1,55.8,1.42,16.2,23.9,72.9,47.2,15.1,49.1,52.9,99.17,43.2,15,6,9,720.0,103.1,103.4,-0.3,57.4,1.63,16.2,25.9,72.9,48.7,13.4,48.5,52.3,95.93,48.4,-11
75,Washington Wizards,89,Atlanta Hawks,120,17,9,8,831.0,104.7,104.5,0.2,61.4,1.55,18.3,28.2,73.7,52.4,16.2,51.7,55.1,93.72,52.4,17,17,0,816.0,111.8,99.4,12.4,69.7,2.00,20.4,26.5,70.4,49.7,14.3,54.8,58.3,94.35,58.6,-31
76,Miami Heat,104,Los Angeles Clippers,90,13,6,7,624.0,96.8,102.0,-5.1,61.3,1.36,16.6,27.7,69.3,49.6,16.5,46.8,51.1,90.23,50.5,15,11,4,720.0,115.3,104.0,11.3,62.0,2.31,19.0,28.5,70.2,49.8,11.5,53.6,57.1,94.60,55.9,14
77,Phoenix Suns,110,Memphis Grizzlies,122,15,10,5,730.0,106.8,104.9,2.0,51.3,1.35,15.7,28.9,68.7,49.2,15.5,51.9,55.3,98.96,51.3,16,12,4,778.0,105.2,98.6,6.6,55.5,1.52,16.5,30.0,73.3,52.0,14.8,49.3,53.4,93.75,55.2,-12
78,Cleveland Cavaliers,84,Sacramento Kings,103,17,11,6,816.0,110.1,106.4,3.8,51.3,1.46,15.1,33.0,69.1,51.0,14.2,50.6,54.1,93.00,50.5,14,4,10,677.0,101.7,106.3,-4.6,51.1,1.12,14.3,29.2,73.8,52.0,16.8,47.7,53.4,97.74,47.9,-19
79,Portland Trail Blazers,106,Los Angeles Lakers,94,15,6,9,720.0,103.1,103.4,-0.3,57.4,1.63,16.2,25.9,72.9,48.7,13.4,48.5,52.3,95.93,48.4,15,3,12,730.0,97.5,104.4,-6.9,56.1,1.39,15.5,25.8,72.1,49.2,15.0,46.1,50.5,94.59,45.6,12
80,New Orleans Pelicans,100,Boston Celtics,108,15,9,6,720.0,107.8,103.2,4.6,56.4,1.45,16.3,34.8,71.9,53.7,15.7,49.3,53.5,90.27,52.4,16,5,11,778.0,101.8,106.8,-5.0,59.2,1.65,16.9,29.4,68.5,48.5,14.2,47.7,50.9,95.17,45.5,-8
81,Houston Rockets,113,Brooklyn Nets,99,17,11,6,816.0,107.7,104.4,3.2,60.5,1.37,17.3,30.6,67.3,48.7,17.4,52.5,55.8,98.18,50.1,15,3,12,730.0,99.2,108.9,-9.7,55.4,1.39,15.9,28.4,72.9,50.3,15.3,47.5,51.3,92.45,44.6,14
82,Detroit Pistons,114,Toronto Raptors,111,17,10,7,816.0,105.8,104.1,1.7,60.3,1.53,16.7,32.3,72.0,51.4,15.3,48.9,52.7,95.76,49.9,16,9,7,778.0,108.2,107.6,0.6,57.7,1.45,16.7,30.5,69.7,50.0,15.7,50.7,55.0,95.07,49.2,3
83,Orlando Magic,121,Chicago Bulls,114,15,2,13,720.0,101.1,109.2,-8.1,55.8,1.42,16.2,23.9,72.9,47.2,15.1,49.1,52.9,99.17,43.2,17,8,9,836.0,105.1,106.6,-1.5,56.5,1.51,15.6,32.8,68.5,50.3,14.3,47.0,51.9,94.25,49.3,7
