,team1,team1pts,team2,team2pts,1GP,1W,1L,1MIN,1OffRtg,1DefRtg,1NetRtg,1AST%,1AST/TO,1ASTRatio,1OREB%,1DREB%,1REB%,1TOV%,1eFG%,1TS%,1PACE,1PIE,2GP,2W,2L,2MIN,2OffRtg,2DefRtg,2NetRtg,2AST%,2AST/TO,2ASTRatio,2OREB%,2DREB%,2REB%,2TOV%,2eFG%,2TS%,2PACE,2PIE,net
14,Los Angeles Lakers,107,Denver Nuggets,117,15,5,10,725.0,102.5,110.1,-7.6,50.6,1.41,14.3,27.4,72.5,49.0,13.5,46.6,51.4,95.40,43.6,17,9,8,826.0,109.9,109.9,0.0,59.7,1.66,17.5,31.5,73.3,52.2,14.8,50.9,55.0,96.23,49.2,-10
15,Oklahoma City Thunder,98,Los Angeles Clippers,103,16,11,5,768.0,112.1,104.5,7.6,58.2,1.46,17.3,36.6,74.7,56.4,16.7,52.2,56.3,97.38,54.5,16,8,8,768.0,107.8,106.5,1.2,61.8,1.84,18.0,20.8,66.5,44.5,13.1,52.8,56.2,96.19,50.8,-5
16,Phoenix Suns,92,Miami Heat,108,16,5,11,768.0,99.4,108.2,-8.8,55.6,1.20,15.0,29.0,73.9,51.0,16.8,47.5,51.6,100.28,44.2,15,10,5,730.0,113.7,107.3,6.3,56.3,1.69,17.8,30.8,72.2,52.8,14.6,54.9,58.5,95.67,55.9,-16
17,San Antonio Spurs,94,New Orleans Pelicans,86,16,13,3,768.0,108.4,99.6,8.8,60.6,1.96,18.6,26.7,72.4,50.3,13.0,51.4,55.3,93.34,56.6,17,5,12,821.0,101.8,107.1,-5.3,58.2,1.59,16.5,23.7,78.7,49.7,13.9,48.5,52.5,99.24,44.9,8
18,Sacramento Kings,104,Dallas Mavericks,101,17,6,11,816.0,105.1,106.1,-1.0,60.4,1.56,17.9,25.1,69.7,47.8,15.5,51.9,55.4,100.68,50.1,15,5,10,730.0,108.0,111.2,-3.2,62.0,1.92,18.5,25.7,71.9,48.8,13.3,51.6,55.3,97.18,49.0,3
19,Oklahoma City Thunder,106,Golden State Warriors,121,16,11,5,768.0,112.1,104.5,7.6,58.2,1.46,17.3,36.6,74.7,56.4,16.7,52.2,56.3,97.38,54.5,17,15,2,826.0,114.3,104.1,10.1,68.5,2.04,20.4,27.7,73.6,51.5,14.2,55.5,58.6,98.56,55.9,-15
20,Indiana Pacers,101,Charlotte Hornets,108,15,8,7,725.0,101.9,103.6,-1.7,59.7,1.56,16.8,25.1,71.5,48.4,14.5,48.6,53.0,96.56,50.5,16,13,3,768.0,112.4,103.7,8.7,58.0,2.07,17.5,24.2,76.3,50.9,11.3,52.9,57.0,97.06,54.9,-7
21,Phoenix Suns,102,Orlando Magic,84,16,5,11,768.0,99.4,108.2,-8.8,55.6,1.20,15.0,29.0,73.9,51.0,16.8,47.5,51.6,100.28,44.2,17,6,11,816.0,105.3,107.6,-2.3,59.5,1.88,17.8,25.7,71.7,48.1,12.9,50.2,53.3,99.03,48.5,18
22,Miami Heat,112,Philadelphia 76ers,102,15,10,5,730.0,113.7,107.3,6.3,56.3,1.69,17.8,30.8,72.2,52.8,14.6,54.9,58.5,95.67,55.9,15,1,14,720.0,100.4,110.6,-10.2,62.0,1.78,16.9,23.5,67.1,44.0,12.9,46.9,50.5,99.17,42.5,10
23,New York Knicks,104,Boston Celtics,105,15,5,10,720.0,102.3,106.0,-3.7,58.4,1.63,16.9,24.6,73.5,49.8,13.9,49.0,52.7,94.23,49.3,14,7,7,672.0,106.2,106.8,-0.6,53.9,1.57,15.3,32.2,68.8,50.2,13.4,47.4,52.2,97.82,49.8,-1
24,Portland Trail Blazers,115,Toronto Raptors,117,16,8,8,778.0,108.8,109.9,-1.2,54.2,1.48,15.4,27.5,73.0,50.2,13.9,50.5,55.4,98.59,48.3,16,11,5,778.0,111.4,106.7,4.7,51.0,1.47,14.7,30.9,74.2,52.8,13.5,50.2,55.4,93.22,52.6,-2
25,Washington Wizards,83,Cleveland Cavaliers,108,16,7,9,783.0,103.6,103.6,-0.1,62.0,1.60,18.3,25.8,76.7,50.5,15.6,51.5,54.0,99.34,49.9,16,11,5,768.0,114.2,106.4,7.8,59.8,1.70,17.9,30.7,74.3,52.5,14.7,53.7,57.3,94.31,53.2,-25
26,Utah Jazz,88,Memphis Grizzlies,94,16,9,7,773.0,105.2,100.7,4.5,56.9,1.33,16.2,31.2,76.1,53.7,16.8,50.8,54.1,91.65,52.7,16,6,10,773.0,104.0,110.2,-6.3,51.8,1.34,14.7,34.5,69.9,50.4,15.2,46.0,50.4,95.07,43.7,-6
27,Minnesota Timberwolves,101,Milwaukee Bucks,116,15,6,9,730.0,106.1,110.1,-4.0,63.1,1.58,18.4,25.8,68.2,47.7,15.8,52.0,56.7,98.10,50.2,15,6,9,720.0,105.6,108.0,-2.4,57.5,1.69,17.3,27.5,65.5,46.7,13.9,50.5,54.3,93.27,49.7,-15
28,Brooklyn Nets,121,Denver Nuggets,120,15,4,11,725.0,108.4,115.5,-7.2,59.0,1.63,17.8,29.2,70.6,49.7,15.0,52.1,56.0,96.36,46.6,17,9,8,826.0,109.9,109.9,0.0,59.7,1.66,17.5,31.5,73.3,52.2,14.8,50.9,55.0,96.23,49.2,1
29,Atlanta Hawks,106,Los Angeles Lakers,77,16,12,4,773.0,108.0,99.1,8.9,66.8,1.96,19.6,21.9,69.1,47.2,13.7,53.2,56.5,96.81,55.9,15,5,10,725.0,102.5,110.1,-7.6,50.6,1.41,14.3,27.4,72.5,49.0,13.5,46.6,51.4,95.40,43.6,29
30,Boston Celtics,103,Cleveland Cavaliers,120,14,7,7,672.0,106.2,106.8,-0.6,53.9,1.57,15.3,32.2,68.8,50.2,13.4,47.4,52.2,97.82,49.8,16,11,5,768.0,114.2,106.4,7.8,59.8,1.70,17.9,30.7,74.3,52.5,14.7,53.7,57.3,94.31,53.2,-17
31,Utah Jazz,106,New Orleans Pelicans,94,16,9,7,773.0,105.2,100.7,4.5,56.9,1.33,16.2,31.2,76.1,53.7,16.8,50.8,54.1,91.65,52.7,17,5,12,821.0,101.8,107.1,-5.3,58.2,1.59,16.5,23.7,78.7,49.7,13.9,48.5,52.5,99.24,44.9,12
32,Detroit Pistons,89,New York Knicks,102,15,9,6,720.0,107.8,109.1,-1.3,56.4,1.60,16.5,30.8,78.8,54.0,14.2,50.0,53.7,96.07,47.7,15,5,10,720.0,102.3,106.0,-3.7,58.4,1.63,16.9,24.6,73.5,49.8,13.9,49.0,52.7,94.23,49.3,-13
33,Indiana Pacers,100,Washington Wizards,99,15,8,7,725.0,101.9,103.6,-1.7,59.7,1.56,16.8,25.1,71.5,48.4,14.5,48.6,53.0,96.56,50.5,16,7,9,783.0,103.6,103.6,-0.1,62.0,1.60,18.3,25.8,76.7,50.5,15.6,51.5,54.0,99.34,49.9,1
34,Brooklyn Nets,118,Minnesota Timberwolves,132,15,4,11,725.0,108.4,115.5,-7.2,59.0,1.63,17.8,29.2,70.6,49.7,15.0,52.1,56.0,96.36,46.6,15,6,9,730.0,106.1,110.1,-4.0,63.1,1.58,18.4,25.8,68.2,47.7,15.8,52.0,56.7,98.10,50.2,-14
35,Houston Rockets,100,Chicago Bulls,108,16,8,8,768.0,108.1,106.8,1.2,57.9,1.49,16.6,31.0,68.3,49.7,15.3,51.6,54.8,98.31,50.7,17,8,9,816.0,104.6,108.7,-4.1,62.9,1.82,18.3,26.4,72.8,49.3,13.8,49.8,53.2,96.79,47.4,-8
36,Sacramento Kings,94,San Antonio Spurs,104,17,6,11,816.0,105.1,106.1,-1.0,60.4,1.56,17.9,25.1,69.7,47.8,15.5,51.9,55.4,100.68,50.1,16,13,3,768.0,108.4,99.6,8.8,60.6,1.96,18.6,26.7,72.4,50.3,13.0,51.4,55.3,93.34,56.6,-10
37,Atlanta Hawks,107,Los Angeles Clippers,97,16,12,4,773.0,108.0,99.1,8.9,66.8,1.96,19.6,21.9,69.1,47.2,13.7,53.2,56.5,96.81,55.9,16,8,8,768.0,107.8,106.5,1.2,61.8,1.84,18.0,20.8,66.5,44.5,13.1,52.8,56.2,96.19,50.8,10
38,Golden State Warriors,95,Los Angeles Lakers,112,17,15,2,826.0,114.3,104.1,10.1,68.5,2.04,20.4,27.7,73.6,51.5,14.2,55.5,58.6,98.56,55.9,15,5,10,725.0,102.5,110.1,-7.6,50.6,1.41,14.3,27.4,72.5,49.0,13.5,46.6,51.4,95.40,43.6,-17
39,Oklahoma City Thunder,104,Milwaukee Bucks,96,16,11,5,768.0,112.1,104.5,7.6,58.2,1.46,17.3,36.6,74.7,56.4,16.7,52.2,56.3,97.38,54.5,15,6,9,720.0,105.6,108.0,-2.4,57.5,1.69,17.3,27.5,65.5,46.7,13.9,50.5,54.3,93.27,49.7,8
40,Phoenix Suns,109,Memphis Grizzlies,100,16,5,11,768.0,99.4,108.2,-8.8,55.6,1.20,15.0,29.0,73.9,51.0,16.8,47.5,51.6,100.28,44.2,16,6,10,773.0,104.0,110.2,-6.3,51.8,1.34,14.7,34.5,69.9,50.4,15.2,46.0,50.4,95.07,43.7,9
41,Dallas Mavericks,114,Denver Nuggets,116,15,5,10,730.0,108.0,111.2,-3.2,62.0,1.92,18.5,25.7,71.9,48.8,13.3,51.6,55.3,97.18,49.0,17,9,8,826.0,109.9,109.9,0.0,59.7,1.66,17.5,31.5,73.3,52.2,14.8,50.9,55.0,96.23,49.2,-2
42,Portland Trail Blazers,103,Detroit Pistons,123,16,8,8,778.0,108.8,109.9,-1.2,54.2,1.48,15.4,27.5,73.0,50.2,13.9,50.5,55.4,98.59,48.3,15,9,6,720.0,107.8,109.1,-1.3,56.4,1.60,16.5,30.8,78.8,54.0,14.2,50.0,53.7,96.07,47.7,-20
43,Philadelphia 76ers,98,Miami Heat,103,15,1,14,720.0,100.4,110.6,-10.2,62.0,1.78,16.9,23.5,67.1,44.0,12.9,46.9,50.5,99.17,42.5,15,10,5,730.0,113.7,107.3,6.3,56.3,1.69,17.8,30.8,72.2,52.8,14.6,54.9,58.5,95.67,55.9,-5
44,Houston Rockets,113,Toronto Raptors,107,16,8,8,768.0,108.1,106.8,1.2,57.9,1.49,16.6,31.0,68.3,49.7,15.3,51.6,54.8,98.31,50.7,16,11,5,778.0,111.4,106.7,4.7,51.0,1.47,14.7,30.9,74.2,52.8,13.5,50.2,55.4,93.22,52.6,6
45,Minnesota Timberwolves,103,Charlotte Hornets,108,15,6,9,730.0,106.1,110.1,-4.0,63.1,1.58,18.4,25.8,68.2,47.7,15.8,52.0,56.7,98.10,50.2,16,13,3,768.0,112.4,103.7,8.7,58.0,2.07,17.5,24.2,76.3,50.9,11.3,52.9,57.0,97.06,54.9,-5
46,Memphis Grizzlies,106,Cleveland Cavaliers,103,16,6,10,773.0,104.0,110.2,-6.3,51.8,1.34,14.7,34.5,69.9,50.4,15.2,46.0,50.4,95.07,43.7,16,11,5,768.0,114.2,106.4,7.8,59.8,1.70,17.9,30.7,74.3,52.5,14.7,53.7,57.3,94.31,53.2,3
47,San Antonio Spurs,91,Indiana Pacers,99,16,13,3,768.0,108.4,99.6,8.8,60.6,1.96,18.6,26.7,72.4,50.3,13.0,51.4,55.3,93.34,56.6,15,8,7,725.0,101.9,103.6,-1.7,59.7,1.56,16.8,25.1,71.5,48.4,14.5,48.6,53.0,96.56,50.5,-8
48,Milwaukee Bucks,90,Chicago Bulls,100,15,6,9,720.0,105.6,108.0,-2.4,57.5,1.69,17.3,27.5,65.5,46.7,13.9,50.5,54.3,93.27,49.7,17,8,9,816.0,104.6,108.7,-4.1,62.9,1.82,18.3,26.4,72.8,49.3,13.8,49.8,53.2,96.79,47.4,-10
49,Sacramento Kings,112,New Orleans Pelicans,115,17,6,11,816.0,105.1,106.1,-1.0,60.4,1.56,17.9,25.1,69.7,47.8,15.5,51.9,55.4,100.68,50.1,17,5,12,821.0,101.8,107.1,-5.3,58.2,1.59,16.5,23.7,78.7,49.7,13.9,48.5,52.5,99.24,44.9,-3
50,Los Angeles Clippers,109,Dallas Mavericks,90,16,8,8,768.0,107.8,106.5,1.2,61.8,1.84,18.0,20.8,66.5,44.5,13.1,52.8,56.2,96.19,50.8,15,5,10,730.0,108.0,111.2,-3.2,62.0,1.92,18.5,25.7,71.9,48.8,13.3,51.6,55.3,97.18,49.0,19
51,Orlando Magic,113,Golden State Warriors,119,17,6,11,816.0,105.3,107.6,-2.3,59.5,1.88,17.8,25.7,71.7,48.1,12.9,50.2,53.3,99.03,48.5,17,15,2,826.0,114.3,104.1,10.1,68.5,2.04,20.4,27.7,73.6,51.5,14.2,55.5,58.6,98.56,55.9,-6
52,Brooklyn Nets,99,Toronto Raptors,104,15,4,11,725.0,108.4,115.5,-7.2,59.0,1.63,17.8,29.2,70.6,49.7,15.0,52.1,56.0,96.36,46.6,16,11,5,778.0,111.4,106.7,4.7,51.0,1.47,14.7,30.9,74.2,52.8,13.5,50.2,55.4,93.22,52.6,-5
53,San Antonio Spurs,116,Minnesota Timberwolves,91,16,13,3,768.0,108.4,99.6,8.8,60.6,1.96,18.6,26.7,72.4,50.3,13.0,51.4,55.3,93.34,56.6,15,6,9,730.0,106.1,110.1,-4.0,63.1,1.58,18.4,25.8,68.2,47.7,15.8,52.0,56.7,98.10,50.2,25
54,New York Knicks,94,Denver Nuggets,110,15,5,10,720.0,102.3,106.0,-3.7,58.4,1.63,16.9,24.6,73.5,49.8,13.9,49.0,52.7,94.23,49.3,17,9,8,826.0,109.9,109.9,0.0,59.7,1.66,17.5,31.5,73.3,52.2,14.8,50.9,55.0,96.23,49.2,-16
55,Atlanta Hawks,91,Utah Jazz,84,16,12,4,773.0,108.0,99.1,8.9,66.8,1.96,19.6,21.9,69.1,47.2,13.7,53.2,56.5,96.81,55.9,16,9,7,773.0,105.2,100.7,4.5,56.9,1.33,16.2,31.2,76.1,53.7,16.8,50.8,54.1,91.65,52.7,7
56,Washington Wizards,109,Portland Trail Blazers,116,16,7,9,783.0,103.6,103.6,-0.1,62.0,1.60,18.3,25.8,76.7,50.5,15.6,51.5,54.0,99.34,49.9,16,8,8,778.0,108.8,109.9,-1.2,54.2,1.48,15.4,27.5,73.0,50.2,13.9,50.5,55.4,98.59,48.3,-7
57,Orlando Magic,98,Los Angeles Lakers,107,17,6,11,816.0,105.3,107.6,-2.3,59.5,1.88,17.8,25.7,71.7,48.1,12.9,50.2,53.3,99.03,48.5,15,5,10,725.0,102.5,110.1,-7.6,50.6,1.41,14.3,27.4,72.5,49.0,13.5,46.6,51.4,95.40,43.6,-9
58,Memphis Grizzlies,96,Boston Celtics,116,16,6,10,773.0,104.0,110.2,-6.3,51.8,1.34,14.7,34.5,69.9,50.4,15.2,46.0,50.4,95.07,43.7,14,7,7,672.0,106.2,106.8,-0.6,53.9,1.57,15.3,32.2,68.8,50.2,13.4,47.4,52.2,97.82,49.8,-20
59,New Orleans Pelicans,113,Charlotte Hornets,122,17,5,12,821.0,101.8,107.1,-5.3,58.2,1.59,16.5,23.7,78.7,49.7,13.9,48.5,52.5,99.24,44.9,16,13,3,768.0,112.4,103.7,8.7,58.0,2.07,17.5,24.2,76.3,50.9,11.3,52.9,57.0,97.06,54.9,-9
60,Houston Rockets,118,Philadelphia 76ers,104,16,8,8,768.0,108.1,106.8,1.2,57.9,1.49,16.6,31.0,68.3,49.7,15.3,51.6,54.8,98.31,50.7,15,1,14,720.0,100.4,110.6,-10.2,62.0,1.78,16.9,23.5,67.1,44.0,12.9,46.9,50.5,99.17,42.5,14
61,Miami Heat,108,Milwaukee Bucks,114,15,10,5,730.0,113.7,107.3,6.3,56.3,1.69,17.8,30.8,72.2,52.8,14.6,54.9,58.5,95.67,55.9,15,6,9,720.0,105.6,108.0,-2.4,57.5,1.69,17.3,27.5,65.5,46.7,13.9,50.5,54.3,93.27,49.7,-6
62,Detroit Pistons,102,Dallas Mavericks,96,15,9,6,720.0,107.8,109.1,-1.3,56.4,1.60,16.5,30.8,78.8,54.0,14.2,50.0,53.7,96.07,47.7,15,5,10,730.0,108.0,111.2,-3.2,62.0,1.92,18.5,25.7,71.9,48.8,13.3,51.6,55.3,97.18,49.0,6
63,New York Knicks,128,Phoenix Suns,97,15,5,10,720.0,102.3,106.0,-3.7,58.4,1.63,16.9,24.6,73.5,49.8,13.9,49.0,52.7,94.23,49.3,16,5,11,768.0,99.4,108.2,-8.8,55.6,1.20,15.0,29.0,73.9,51.0,16.8,47.5,51.6,100.28,44.2,31
64,Los Angeles Clippers,108,Oklahoma City Thunder,120,16,8,8,768.0,107.8,106.5,1.2,61.8,1.84,18.0,20.8,66.5,44.5,13.1,52.8,56.2,96.19,50.8,16,11,5,768.0,112.1,104.5,7.6,58.2,1.46,17.3,36.6,74.7,56.4,16.7,52.2,56.3,97.38,54.5,-12
65,Cleveland Cavaliers,120,Sacramento Kings,111,16,11,5,768.0,114.2,106.4,7.8,59.8,1.70,17.9,30.7,74.3,52.5,14.7,53.7,57.3,94.31,53.2,17,6,11,816.0,105.1,106.1,-1.0,60.4,1.56,17.9,25.1,69.7,47.8,15.5,51.9,55.4,100.68,50.1,9
66,Utah Jazz,94,Golden State Warriors,115,16,9,7,773.0,105.2,100.7,4.5,56.9,1.33,16.2,31.2,76.1,53.7,16.8,50.8,54.1,91.65,52.7,17,15,2,826.0,114.3,104.1,10.1,68.5,2.04,20.4,27.7,73.6,51.5,14.2,55.5,58.6,98.56,55.9,-21
67,Atlanta Hawks,96,Toronto Raptors,104,16,12,4,773.0,108.0,99.1,8.9,66.8,1.96,19.6,21.9,69.1,47.2,13.7,53.2,56.5,96.81,55.9,16,11,5,778.0,111.4,106.7,4.7,51.0,1.47,14.7,30.9,74.2,52.8,13.5,50.2,55.4,93.22,52.6,-8
68,Chicago Bulls,101,San Antonio Spurs,109,17,8,9,816.0,104.6,108.7,-4.1,62.9,1.82,18.3,26.4,72.8,49.3,13.8,49.8,53.2,96.79,47.4,16,13,3,768.0,108.4,99.6,8.8,60.6,1.96,18.6,26.7,72.4,50.3,13.0,51.4,55.3,93.34,56.6,-8
69,Phoenix Suns,98,Denver Nuggets,116,16,5,11,768.0,99.4,108.2,-8.8,55.6,1.20,15.0,29.0,73.9,51.0,16.8,47.5,51.6,100.28,44.2,17,9,8,826.0,109.9,109.9,0.0,59.7,1.66,17.5,31.5,73.3,52.2,14.8,50.9,55.0,96.23,49.2,-18
70,Cleveland Cavaliers,120,Los Angeles Lakers,108,16,11,5,768.0,114.2,106.4,7.8,59.8,1.70,17.9,30.7,74.3,52.5,14.7,53.7,57.3,94.31,53.2,15,5,10,725.0,102.5,110.1,-7.6,50.6,1.41,14.3,27.4,72.5,49.0,13.5,46.6,51.4,95.40,43.6,12
71,Detroit Pistons,103,Charlotte Hornets,118,15,9,6,720.0,107.8,109.1,-1.3,56.4,1.60,16.5,30.8,78.8,54.0,14.2,50.0,53.7,96.07,47.7,16,13,3,768.0,112.4,103.7,8.7,58.0,2.07,17.5,24.2,76.3,50.9,11.3,52.9,57.0,97.06,54.9,-15
72,Brooklyn Nets,89,Philadelphia 76ers,95,15,4,11,725.0,108.4,115.5,-7.2,59.0,1.63,17.8,29.2,70.6,49.7,15.0,52.1,56.0,96.36,46.6,15,1,14,720.0,100.4,110.6,-10.2,62.0,1.78,16.9,23.5,67.1,44.0,12.9,46.9,50.5,99.17,42.5,-6
73,Houston Rockets,102,Boston Celtics,98,16,8,8,768.0,108.1,106.8,1.2,57.9,1.49,16.6,31.0,68.3,49.7,15.3,51.6,54.8,98.31,50.7,14,7,7,672.0,106.2,106.8,-0.6,53.9,1.57,15.3,32.2,68.8,50.2,13.4,47.4,52.2,97.82,49.8,4
74,Miami Heat,118,Chicago Bulls,96,15,10,5,730.0,113.7,107.3,6.3,56.3,1.69,17.8,30.8,72.2,52.8,14.6,54.9,58.5,95.67,55.9,17,8,9,816.0,104.6,108.7,-4.1,62.9,1.82,18.3,26.4,72.8,49.3,13.8,49.8,53.2,96.79,47.4,22
75,New Orleans Pelicans,114,Memphis Grizzlies,121,17,5,12,821.0,101.8,107.1,-5.3,58.2,1.59,16.5,23.7,78.7,49.7,13.9,48.5,52.5,99.24,44.9,16,6,10,773.0,104.0,110.2,-6.3,51.8,1.34,14.7,34.5,69.9,50.4,15.2,46.0,50.4,95.07,43.7,-7
76,Minnesota Timberwolves,99,Oklahoma City Thunder,96,15,6,9,730.0,106.1,110.1,-4.0,63.1,1.58,18.4,25.8,68.2,47.7,15.8,52.0,56.7,98.10,50.2,16,11,5,768.0,112.1,104.5,7.6,58.2,1.46,17.3,36.6,74.7,56.4,16.7,52.2,56.3,97.38,54.5,3
77,Washington Wizards,93,Utah Jazz,114,16,7,9,783.0,103.6,103.6,-0.1,62.0,1.60,18.3,25.8,76.7,50.5,15.6,51.5,54.0,99.34,49.9,16,9,7,773.0,105.2,100.7,4.5,56.9,1.33,16.2,31.2,76.1,53.7,16.8,50.8,54.1,91.65,52.7,-21
78,Orlando Magic,107,Sacramento Kings,100,17,6,11,816.0,105.3,107.6,-2.3,59.5,1.88,17.8,25.7,71.7,48.1,12.9,50.2,53.3,99.03,48.5,17,6,11,816.0,105.1,106.1,-1.0,60.4,1.56,17.9,25.1,69.7,47.8,15.5,51.9,55.4,100.68,50.1,7
79,Portland Trail Blazers,112,Golden State Warriors,128,16,8,8,778.0,108.8,109.9,-1.2,54.2,1.48,15.4,27.5,73.0,50.2,13.9,50.5,55.4,98.59,48.3,17,15,2,826.0,114.3,104.1,10.1,68.5,2.04,20.4,27.7,73.6,51.5,14.2,55.5,58.6,98.56,55.9,-16
80,New York Knicks,94,Los Angeles Clippers,101,15,5,10,720.0,102.3,106.0,-3.7,58.4,1.63,16.9,24.6,73.5,49.8,13.9,49.0,52.7,94.23,49.3,16,8,8,768.0,107.8,106.5,1.2,61.8,1.84,18.0,20.8,66.5,44.5,13.1,52.8,56.2,96.19,50.8,-7
81,Indiana Pacers,112,Dallas Mavericks,105,15,8,7,725.0,101.9,103.6,-1.7,59.7,1.56,16.8,25.1,71.5,48.4,14.5,48.6,53.0,96.56,50.5,15,5,10,730.0,108.0,111.2,-3.2,62.0,1.92,18.5,25.7,71.9,48.8,13.3,51.6,55.3,97.18,49.0,7
82,Houston Rockets,109,Charlotte Hornets,125,16,8,8,768.0,108.1,106.8,1.2,57.9,1.49,16.6,31.0,68.3,49.7,15.3,51.6,54.8,98.31,50.7,16,13,3,768.0,112.4,103.7,8.7,58.0,2.07,17.5,24.2,76.3,50.9,11.3,52.9,57.0,97.06,54.9,-16
83,Detroit Pistons,125,Philadelphia 76ers,111,15,9,6,720.0,107.8,109.1,-1.3,56.4,1.60,16.5,30.8,78.8,54.0,14.2,50.0,53.7,96.07,47.7,15,1,14,720.0,100.4,110.6,-10.2,62.0,1.78,16.9,23.5,67.1,44.0,12.9,46.9,50.5,99.17,42.5,14
