,team1,team1pts,team2,team2pts,1GP,1W,1L,1MIN,1OffRtg,1DefRtg,1NetRtg,1AST%,1AST/TO,1ASTRatio,1OREB%,1DREB%,1REB%,1TOV%,1eFG%,1TS%,1PACE,1PIE,2GP,2W,2L,2MIN,2OffRtg,2DefRtg,2NetRtg,2AST%,2AST/TO,2ASTRatio,2OREB%,2DREB%,2REB%,2TOV%,2eFG%,2TS%,2PACE,2PIE,net
14,Toronto Raptors,110,Denver Nuggets,113,14,7,7,677.0,106.8,107.6,-0.8,63.3,1.96,18.0,26.3,66.1,46.2,12.6,49.6,54.1,90.47,49.6,15,9,6,720.0,108.3,103.9,4.4,60.6,1.64,17.9,32.3,66.0,50.2,15.3,51.2,54.7,96.17,54.1,-3
15,Los Angeles Clippers,105,Utah Jazz,104,16,16,0,768.0,113.5,96.1,17.4,63.0,2.00,19.2,31.9,70.8,51.6,13.8,53.1,56.0,92.63,60.9,15,6,9,720.0,106.1,108.8,-2.7,61.2,1.51,17.3,33.1,69.0,50.9,16.0,49.1,53.7,93.10,48.6,1
16,Orlando Magic,102,Golden State Warriors,94,16,7,9,773.0,102.6,103.6,-0.9,63.0,1.60,18.5,27.8,73.5,51.5,16.1,50.7,53.9,92.24,51.2,16,12,4,773.0,108.3,102.6,5.7,60.4,1.65,17.8,29.7,70.2,50.9,14.9,51.4,55.6,95.29,53.7,8
17,Minnesota Timberwolves,105,Philadelphia 76ers,88,12,7,5,581.0,103.5,100.6,2.9,61.6,1.51,17.2,33.9,75.1,53.8,16.2,48.5,52.1,95.50,51.9,15,4,11,725.0,101.8,107.2,-5.3,56.8,1.76,16.9,31.1,70.4,49.8,13.4,48.0,50.3,90.50,46.2,17
18,Miami Heat,101,Washington Wizards,105,15,10,5,725.0,109.1,104.0,5.1,57.1,1.54,17.6,24.6,69.1,48.3,15.2,54.5,58.1,92.13,54.0,14,3,11,677.0,93.6,101.0,-7.4,62.0,1.45,16.4,25.6,71.3,48.3,15.3,44.5,48.4,93.62,45.9,-4
19,Oklahoma City Thunder,117,Brooklyn Nets,111,13,11,2,629.0,113.3,102.9,10.4,54.5,1.48,16.2,31.1,71.5,52.3,14.9,51.3,57.3,93.52,56.7,16,5,11,778.0,103.2,109.4,-6.2,55.1,1.21,15.0,33.1,69.6,50.7,17.0,48.1,52.6,88.63,45.5,6
20,Indiana Pacers,80,Chicago Bulls,76,15,10,5,720.0,103.5,99.3,4.2,58.5,1.36,16.3,32.3,69.1,51.2,16.6,48.8,52.9,89.83,54.0,15,9,6,720.0,99.9,100.1,-0.3,64.6,1.56,17.6,30.4,68.0,49.7,15.8,46.4,50.8,90.53,51.8,4
21,Los Angeles Lakers,105,Houston Rockets,107,14,7,7,677.0,110.4,109.5,0.8,57.3,1.52,16.2,33.7,67.7,50.7,14.9,50.7,54.7,95.11,50.7,16,10,6,773.0,108.3,105.3,3.0,60.0,1.47,17.4,24.9,74.8,49.9,15.9,53.6,57.7,100.13,50.5,-2
22,Phoenix Suns,98,Memphis Grizzlies,108,15,4,11,725.0,103.4,107.7,-4.3,60.4,1.76,17.8,27.6,66.3,46.6,14.0,49.4,52.6,92.49,47.0,14,7,7,682.0,98.5,98.3,0.2,56.7,1.25,15.6,37.4,70.5,53.3,17.7,45.0,48.8,90.30,49.9,-10
23,New York Knicks,100,Charlotte Bobcats,98,15,10,5,720.0,110.2,107.6,2.5,53.3,1.88,15.9,28.9,71.1,48.7,11.5,50.5,53.7,92.47,49.8,16,1,15,773.0,102.7,114.3,-11.6,56.8,1.45,15.6,32.6,66.6,49.2,14.9,46.9,51.1,92.83,42.9,2
24,Portland Trail Blazers,92,Indiana Pacers,99,13,9,4,639.0,104.1,103.5,0.6,60.4,1.62,17.2,30.3,69.4,49.9,14.7,48.6,52.7,91.57,50.1,15,10,5,720.0,103.5,99.3,4.2,58.5,1.36,16.3,32.3,69.1,51.2,16.6,48.8,52.9,89.83,54.0,-7
25,Minnesota Timberwolves,94,Boston Celtics,104,12,7,5,581.0,103.5,100.6,2.9,61.6,1.51,17.2,33.9,75.1,53.8,16.2,48.5,52.1,95.50,51.9,14,5,9,692.0,98.9,104.0,-5.2,62.9,1.57,17.8,26.4,70.0,48.3,15.4,48.1,51.9,91.49,48.3,-10
26,Golden State Warriors,104,Detroit Pistons,97,16,12,4,773.0,108.3,102.6,5.7,60.4,1.65,17.8,29.7,70.2,50.9,14.9,51.4,55.6,95.29,53.7,16,6,10,788.0,104.8,105.3,-0.5,52.3,1.35,14.8,35.9,70.8,52.9,15.3,47.3,51.0,88.99,47.5,7
27,Denver Nuggets,104,Atlanta Hawks,108,15,9,6,720.0,108.3,103.9,4.4,60.6,1.64,17.9,32.3,66.0,50.2,15.3,51.2,54.7,96.17,54.1,15,10,5,735.0,105.4,104.0,1.4,60.7,1.60,17.7,28.1,72.3,50.2,15.2,51.2,54.3,92.51,50.7,-4
28,Chicago Bulls,95,Cleveland Cavaliers,85,15,9,6,720.0,99.9,100.1,-0.3,64.6,1.56,17.6,30.4,68.0,49.7,15.8,46.4,50.8,90.53,51.8,16,3,13,778.0,99.4,105.3,-5.9,55.4,1.34,15.0,33.1,68.9,49.7,15.6,45.4,49.1,91.62,43.3,10
29,Los Angeles Lakers,103,New Orleans Hornets,87,14,7,7,677.0,110.4,109.5,0.8,57.3,1.52,16.2,33.7,67.7,50.7,14.9,50.7,54.7,95.11,50.7,16,3,13,773.0,101.1,108.3,-7.1,57.8,1.43,16.6,31.5,69.3,49.9,16.1,48.0,51.4,87.99,44.3,16
30,Milwaukee Bucks,99,San Antonio Spurs,110,15,9,6,725.0,99.6,99.8,-0.1,59.1,1.42,15.7,31.9,65.9,48.5,15.3,45.4,49.8,93.68,49.8,16,12,4,778.0,110.4,98.5,11.8,64.9,1.69,19.6,24.4,72.4,50.4,15.9,55.4,59.3,97.45,58.1,-11
31,Orlando Magic,81,Utah Jazz,87,16,7,9,773.0,102.6,103.6,-0.9,63.0,1.60,18.5,27.8,73.5,51.5,16.1,50.7,53.9,92.24,51.2,15,6,9,720.0,106.1,108.8,-2.7,61.2,1.51,17.3,33.1,69.0,50.9,16.0,49.1,53.7,93.10,48.6,-6
32,Toronto Raptors,100,Sacramento Kings,107,14,7,7,677.0,106.8,107.6,-0.8,63.3,1.96,18.0,26.3,66.1,46.2,12.6,49.6,54.1,90.47,49.6,15,7,8,720.0,105.2,110.1,-4.9,59.6,1.48,16.5,30.7,66.5,48.5,15.4,48.5,53.2,94.40,46.6,-7
33,Dallas Mavericks,90,Los Angeles Clippers,112,15,5,10,740.0,98.7,106.3,-7.6,57.9,1.35,16.4,27.2,69.0,48.3,16.4,47.8,51.8,95.97,45.6,16,16,0,768.0,113.5,96.1,17.4,63.0,2.00,19.2,31.9,70.8,51.6,13.8,53.1,56.0,92.63,60.9,-22
34,New York Knicks,112,Miami Heat,92,15,10,5,720.0,110.2,107.6,2.5,53.3,1.88,15.9,28.9,71.1,48.7,11.5,50.5,53.7,92.47,49.8,15,10,5,725.0,109.1,104.0,5.1,57.1,1.54,17.6,24.6,69.1,48.3,15.2,54.5,58.1,92.13,54.0,20
35,Dallas Mavericks,97,Phoenix Suns,94,15,5,10,740.0,98.7,106.3,-7.6,57.9,1.35,16.4,27.2,69.0,48.3,16.4,47.8,51.8,95.97,45.6,15,4,11,725.0,103.4,107.7,-4.3,60.4,1.76,17.8,27.6,66.3,46.6,14.0,49.4,52.6,92.49,47.0,3
36,Denver Nuggets,92,Indiana Pacers,89,15,9,6,720.0,108.3,103.9,4.4,60.6,1.64,17.9,32.3,66.0,50.2,15.3,51.2,54.7,96.17,54.1,15,10,5,720.0,103.5,99.3,4.2,58.5,1.36,16.3,32.3,69.1,51.2,16.6,48.8,52.9,89.83,54.0,3
37,Boston Celtics,94,Philadelphia 76ers,95,14,5,9,692.0,98.9,104.0,-5.2,62.9,1.57,17.8,26.4,70.0,48.3,15.4,48.1,51.9,91.49,48.3,15,4,11,725.0,101.8,107.2,-5.3,56.8,1.76,16.9,31.1,70.4,49.8,13.4,48.0,50.3,90.50,46.2,-1
38,Washington Wizards,95,Atlanta Hawks,104,14,3,11,677.0,93.6,101.0,-7.4,62.0,1.45,16.4,25.6,71.3,48.3,15.3,44.5,48.4,93.62,45.9,15,10,5,735.0,105.4,104.0,1.4,60.7,1.60,17.7,28.1,72.3,50.2,15.2,51.2,54.3,92.51,50.7,-9
39,Golden State Warriors,109,Brooklyn Nets,102,16,12,4,773.0,108.3,102.6,5.7,60.4,1.65,17.8,29.7,70.2,50.9,14.9,51.4,55.6,95.29,53.7,16,5,11,778.0,103.2,109.4,-6.2,55.1,1.21,15.0,33.1,69.6,50.7,17.0,48.1,52.6,88.63,45.5,7
40,Chicago Bulls,108,Detroit Pistons,104,15,9,6,720.0,99.9,100.1,-0.3,64.6,1.56,17.6,30.4,68.0,49.7,15.8,46.4,50.8,90.53,51.8,16,6,10,788.0,104.8,105.3,-0.5,52.3,1.35,14.8,35.9,70.8,52.9,15.3,47.3,51.0,88.99,47.5,4
41,Cleveland Cavaliers,73,Minnesota Timberwolves,91,16,3,13,778.0,99.4,105.3,-5.9,55.4,1.34,15.0,33.1,68.9,49.7,15.6,45.4,49.1,91.62,43.3,12,7,5,581.0,103.5,100.6,2.9,61.6,1.51,17.2,33.9,75.1,53.8,16.2,48.5,52.1,95.50,51.9,-18
42,Memphis Grizzlies,96,New Orleans Hornets,89,14,7,7,682.0,98.5,98.3,0.2,56.7,1.25,15.6,37.4,70.5,53.3,17.7,45.0,48.8,90.30,49.9,16,3,13,773.0,101.1,108.3,-7.1,57.8,1.43,16.6,31.5,69.3,49.9,16.1,48.0,51.4,87.99,44.3,7
43,Charlotte Bobcats,93,Milwaukee Bucks,108,16,1,15,773.0,102.7,114.3,-11.6,56.8,1.45,15.6,32.6,66.6,49.2,14.9,46.9,51.1,92.83,42.9,15,9,6,725.0,99.6,99.8,-0.1,59.1,1.42,15.7,31.9,65.9,48.5,15.3,45.4,49.8,93.68,49.8,-15
44,Houston Rockets,92,San Antonio Spurs,114,16,10,6,773.0,108.3,105.3,3.0,60.0,1.47,17.4,24.9,74.8,49.9,15.9,53.6,57.7,100.13,50.5,16,12,4,778.0,110.4,98.5,11.8,64.9,1.69,19.6,24.4,72.4,50.4,15.9,55.4,59.3,97.45,58.1,-22
45,Toronto Raptors,99,Utah Jazz,131,14,7,7,677.0,106.8,107.6,-0.8,63.3,1.96,18.0,26.3,66.1,46.2,12.6,49.6,54.1,90.47,49.6,15,6,9,720.0,106.1,108.8,-2.7,61.2,1.51,17.3,33.1,69.0,50.9,16.0,49.1,53.7,93.10,48.6,-32
46,Los Angeles Lakers,108,Oklahoma City Thunder,114,14,7,7,677.0,110.4,109.5,0.8,57.3,1.52,16.2,33.7,67.7,50.7,14.9,50.7,54.7,95.11,50.7,13,11,2,629.0,113.3,102.9,10.4,54.5,1.48,16.2,31.1,71.5,52.3,14.9,51.3,57.3,93.52,56.7,-6
47,Orlando Magic,82,Sacramento Kings,91,16,7,9,773.0,102.6,103.6,-0.9,63.0,1.60,18.5,27.8,73.5,51.5,16.1,50.7,53.9,92.24,51.2,15,7,8,720.0,105.2,110.1,-4.9,59.6,1.48,16.5,30.7,66.5,48.5,15.4,48.5,53.2,94.40,46.6,-9
48,Phoenix Suns,99,Los Angeles Clippers,117,15,4,11,725.0,103.4,107.7,-4.3,60.4,1.76,17.8,27.6,66.3,46.6,14.0,49.4,52.6,92.49,47.0,16,16,0,768.0,113.5,96.1,17.4,63.0,2.00,19.2,31.9,70.8,51.6,13.8,53.1,56.0,92.63,60.9,-18
49,San Antonio Spurs,132,Charlotte Bobcats,102,16,12,4,778.0,110.4,98.5,11.8,64.9,1.69,19.6,24.4,72.4,50.4,15.9,55.4,59.3,97.45,58.1,16,1,15,773.0,102.7,114.3,-11.6,56.8,1.45,15.6,32.6,66.6,49.2,14.9,46.9,51.1,92.83,42.9,30
50,Golden State Warriors,101,Washington Wizards,97,16,12,4,773.0,108.3,102.6,5.7,60.4,1.65,17.8,29.7,70.2,50.9,14.9,51.4,55.6,95.29,53.7,14,3,11,677.0,93.6,101.0,-7.4,62.0,1.45,16.4,25.6,71.3,48.3,15.3,44.5,48.4,93.62,45.9,4
51,Philadelphia 76ers,79,Boston Celtics,92,15,4,11,725.0,101.8,107.2,-5.3,56.8,1.76,16.9,31.1,70.4,49.8,13.4,48.0,50.3,90.50,46.2,14,5,9,692.0,98.9,104.0,-5.2,62.9,1.57,17.8,26.4,70.0,48.3,15.4,48.1,51.9,91.49,48.3,-13
52,Detroit Pistons,104,Cleveland Cavaliers,97,16,6,10,788.0,104.8,105.3,-0.5,52.3,1.35,14.8,35.9,70.8,52.9,15.3,47.3,51.0,88.99,47.5,16,3,13,778.0,99.4,105.3,-5.9,55.4,1.34,15.0,33.1,68.9,49.7,15.6,45.4,49.1,91.62,43.3,7
53,New Orleans Hornets,90,Miami Heat,106,16,3,13,773.0,101.1,108.3,-7.1,57.8,1.43,16.6,31.5,69.3,49.9,16.1,48.0,51.4,87.99,44.3,15,10,5,725.0,109.1,104.0,5.1,57.1,1.54,17.6,24.6,69.1,48.3,15.2,54.5,58.1,92.13,54.0,-16
54,New York Knicks,85,Chicago Bulls,93,15,10,5,720.0,110.2,107.6,2.5,53.3,1.88,15.9,28.9,71.1,48.7,11.5,50.5,53.7,92.47,49.8,15,9,6,720.0,99.9,100.1,-0.3,64.6,1.56,17.6,30.4,68.0,49.7,15.8,46.4,50.8,90.53,51.8,-8
55,Dallas Mavericks,116,Houston Rockets,109,15,5,10,740.0,98.7,106.3,-7.6,57.9,1.35,16.4,27.2,69.0,48.3,16.4,47.8,51.8,95.97,45.6,16,10,6,773.0,108.3,105.3,3.0,60.0,1.47,17.4,24.9,74.8,49.9,15.9,53.6,57.7,100.13,50.5,7
56,Atlanta Hawks,93,Memphis Grizzlies,83,15,10,5,735.0,105.4,104.0,1.4,60.7,1.60,17.7,28.1,72.3,50.2,15.2,51.2,54.3,92.51,50.7,14,7,7,682.0,98.5,98.3,0.2,56.7,1.25,15.6,37.4,70.5,53.3,17.7,45.0,48.8,90.30,49.9,10
57,Sacramento Kings,99,Portland Trail Blazers,80,15,7,8,720.0,105.2,110.1,-4.9,59.6,1.48,16.5,30.7,66.5,48.5,15.4,48.5,53.2,94.40,46.6,13,9,4,639.0,104.1,103.5,0.6,60.4,1.62,17.2,30.3,69.4,49.9,14.7,48.6,52.7,91.57,50.1,19
58,Toronto Raptors,83,Los Angeles Clippers,102,14,7,7,677.0,106.8,107.6,-0.8,63.3,1.96,18.0,26.3,66.1,46.2,12.6,49.6,54.1,90.47,49.6,16,16,0,768.0,113.5,96.1,17.4,63.0,2.00,19.2,31.9,70.8,51.6,13.8,53.1,56.0,92.63,60.9,-19
59,Milwaukee Bucks,97,Brooklyn Nets,88,15,9,6,725.0,99.6,99.8,-0.1,59.1,1.42,15.7,31.9,65.9,48.5,15.3,45.4,49.8,93.68,49.8,16,5,11,778.0,103.2,109.4,-6.2,55.1,1.21,15.0,33.1,69.6,50.7,17.0,48.1,52.6,88.63,45.5,9
60,Indiana Pacers,93,Oklahoma City Thunder,104,15,10,5,720.0,103.5,99.3,4.2,58.5,1.36,16.3,32.3,69.1,51.2,16.6,48.8,52.9,89.83,54.0,13,11,2,629.0,113.3,102.9,10.4,54.5,1.48,16.2,31.1,71.5,52.3,14.9,51.3,57.3,93.52,56.7,-11
61,Denver Nuggets,106,New York Knicks,112,15,9,6,720.0,108.3,103.9,4.4,60.6,1.64,17.9,32.3,66.0,50.2,15.3,51.2,54.7,96.17,54.1,15,10,5,720.0,110.2,107.6,2.5,53.3,1.88,15.9,28.9,71.1,48.7,11.5,50.5,53.7,92.47,49.8,-6
62,Orlando Magic,98,Phoenix Suns,90,16,7,9,773.0,102.6,103.6,-0.9,63.0,1.60,18.5,27.8,73.5,51.5,16.1,50.7,53.9,92.24,51.2,15,4,11,725.0,103.4,107.7,-4.3,60.4,1.76,17.8,27.6,66.3,46.6,14.0,49.4,52.6,92.49,47.0,8
63,Utah Jazz,117,Los Angeles Lakers,110,15,6,9,720.0,106.1,108.8,-2.7,61.2,1.51,17.3,33.1,69.0,50.9,16.0,49.1,53.7,93.10,48.6,14,7,7,677.0,110.4,109.5,0.8,57.3,1.52,16.2,33.7,67.7,50.7,14.9,50.7,54.7,95.11,50.7,7
64,Golden State Warriors,104,Charlotte Bobcats,96,16,12,4,773.0,108.3,102.6,5.7,60.4,1.65,17.8,29.7,70.2,50.9,14.9,51.4,55.6,95.29,53.7,16,1,15,773.0,102.7,114.3,-11.6,56.8,1.45,15.6,32.6,66.6,49.2,14.9,46.9,51.1,92.83,42.9,8
65,Detroit Pistons,97,Philadelphia 76ers,104,16,6,10,788.0,104.8,105.3,-0.5,52.3,1.35,14.8,35.9,70.8,52.9,15.3,47.3,51.0,88.99,47.5,15,4,11,725.0,101.8,107.2,-5.3,56.8,1.76,16.9,31.1,70.4,49.8,13.4,48.0,50.3,90.50,46.2,-7
66,Atlanta Hawks,92,Miami Heat,101,15,10,5,735.0,105.4,104.0,1.4,60.7,1.60,17.7,28.1,72.3,50.2,15.2,51.2,54.3,92.51,50.7,15,10,5,725.0,109.1,104.0,5.1,57.1,1.54,17.6,24.6,69.1,48.3,15.2,54.5,58.1,92.13,54.0,-9
67,San Antonio Spurs,134,Houston Rockets,126,16,12,4,778.0,110.4,98.5,11.8,64.9,1.69,19.6,24.4,72.4,50.4,15.9,55.4,59.3,97.45,58.1,16,10,6,773.0,108.3,105.3,3.0,60.0,1.47,17.4,24.9,74.8,49.9,15.9,53.6,57.7,100.13,50.5,8
68,Sacramento Kings,96,Dallas Mavericks,119,15,7,8,720.0,105.2,110.1,-4.9,59.6,1.48,16.5,30.7,66.5,48.5,15.4,48.5,53.2,94.40,46.6,15,5,10,740.0,98.7,106.3,-7.6,57.9,1.35,16.4,27.2,69.0,48.3,16.4,47.8,51.8,95.97,45.6,-23
69,Toronto Raptors,74,Portland Trail Blazers,92,14,7,7,677.0,106.8,107.6,-0.8,63.3,1.96,18.0,26.3,66.1,46.2,12.6,49.6,54.1,90.47,49.6,13,9,4,639.0,104.1,103.5,0.6,60.4,1.62,17.2,30.3,69.4,49.9,14.7,48.6,52.7,91.57,50.1,-18
70,New York Knicks,100,Brooklyn Nets,97,15,10,5,720.0,110.2,107.6,2.5,53.3,1.88,15.9,28.9,71.1,48.7,11.5,50.5,53.7,92.47,49.8,16,5,11,778.0,103.2,109.4,-6.2,55.1,1.21,15.0,33.1,69.6,50.7,17.0,48.1,52.6,88.63,45.5,3
71,Los Angeles Lakers,94,Cleveland Cavaliers,100,14,7,7,677.0,110.4,109.5,0.8,57.3,1.52,16.2,33.7,67.7,50.7,14.9,50.7,54.7,95.11,50.7,16,3,13,778.0,99.4,105.3,-5.9,55.4,1.34,15.0,33.1,68.9,49.7,15.6,45.4,49.1,91.62,43.3,-6
72,Denver Nuggets,101,Detroit Pistons,94,15,9,6,720.0,108.3,103.9,4.4,60.6,1.64,17.9,32.3,66.0,50.2,15.3,51.2,54.7,96.17,54.1,16,6,10,788.0,104.8,105.3,-0.5,52.3,1.35,14.8,35.9,70.8,52.9,15.3,47.3,51.0,88.99,47.5,7
73,Washington Wizards,77,New Orleans Hornets,70,14,3,11,677.0,93.6,101.0,-7.4,62.0,1.45,16.4,25.6,71.3,48.3,15.3,44.5,48.4,93.62,45.9,16,3,13,773.0,101.1,108.3,-7.1,57.8,1.43,16.6,31.5,69.3,49.9,16.1,48.0,51.4,87.99,44.3,7
74,Los Angeles Clippers,94,Chicago Bulls,89,16,16,0,768.0,113.5,96.1,17.4,63.0,2.00,19.2,31.9,70.8,51.6,13.8,53.1,56.0,92.63,60.9,15,9,6,720.0,99.9,100.1,-0.3,64.6,1.56,17.6,30.4,68.0,49.7,15.8,46.4,50.8,90.53,51.8,5
75,Cleveland Cavaliers,81,Indiana Pacers,96,16,3,13,778.0,99.4,105.3,-5.9,55.4,1.34,15.0,33.1,68.9,49.7,15.6,45.4,49.1,91.62,43.3,15,10,5,720.0,103.5,99.3,4.2,58.5,1.36,16.3,32.3,69.1,51.2,16.6,48.8,52.9,89.83,54.0,-15
76,Atlanta Hawks,86,Orlando Magic,80,15,10,5,735.0,105.4,104.0,1.4,60.7,1.60,17.7,28.1,72.3,50.2,15.2,51.2,54.3,92.51,50.7,16,7,9,773.0,102.6,103.6,-0.9,63.0,1.60,18.5,27.8,73.5,51.5,16.1,50.7,53.9,92.24,51.2,6
77,Brooklyn Nets,94,Toronto Raptors,88,16,5,11,778.0,103.2,109.4,-6.2,55.1,1.21,15.0,33.1,69.6,50.7,17.0,48.1,52.6,88.63,45.5,14,7,7,677.0,106.8,107.6,-0.8,63.3,1.96,18.0,26.3,66.1,46.2,12.6,49.6,54.1,90.47,49.6,6
78,Los Angeles Clippers,100,Charlotte Bobcats,94,16,16,0,768.0,113.5,96.1,17.4,63.0,2.00,19.2,31.9,70.8,51.6,13.8,53.1,56.0,92.63,60.9,16,1,15,773.0,102.7,114.3,-11.6,56.8,1.45,15.6,32.6,66.6,49.2,14.9,46.9,51.1,92.83,42.9,6
79,Golden State Warriors,97,Miami Heat,95,16,12,4,773.0,108.3,102.6,5.7,60.4,1.65,17.8,29.7,70.2,50.9,14.9,51.4,55.6,95.29,53.7,15,10,5,725.0,109.1,104.0,5.1,57.1,1.54,17.6,24.6,69.1,48.3,15.2,54.5,58.1,92.13,54.0,2
80,Chicago Bulls,96,Philadelphia 76ers,89,15,9,6,720.0,99.9,100.1,-0.3,64.6,1.56,17.6,30.4,68.0,49.7,15.8,46.4,50.8,90.53,51.8,15,4,11,725.0,101.8,107.2,-5.3,56.8,1.76,16.9,31.1,70.4,49.8,13.4,48.0,50.3,90.50,46.2,7
81,Dallas Mavericks,115,Boston Celtics,117,15,5,10,740.0,98.7,106.3,-7.6,57.9,1.35,16.4,27.2,69.0,48.3,16.4,47.8,51.8,95.97,45.6,14,5,9,692.0,98.9,104.0,-5.2,62.9,1.57,17.8,26.4,70.0,48.3,15.4,48.1,51.9,91.49,48.3,-2
82,Washington Wizards,93,Houston Rockets,99,14,3,11,677.0,93.6,101.0,-7.4,62.0,1.45,16.4,25.6,71.3,48.3,15.3,44.5,48.4,93.62,45.9,16,10,6,773.0,108.3,105.3,3.0,60.0,1.47,17.4,24.9,74.8,49.9,15.9,53.6,57.7,100.13,50.5,-6
83,Sacramento Kings,85,Milwaukee Bucks,98,15,7,8,720.0,105.2,110.1,-4.9,59.6,1.48,16.5,30.7,66.5,48.5,15.4,48.5,53.2,94.40,46.6,15,9,6,725.0,99.6,99.8,-0.1,59.1,1.42,15.7,31.9,65.9,48.5,15.3,45.4,49.8,93.68,49.8,-13
