,team1,team1pts,team2,team2pts,1GP,1W,1L,1MIN,1OffRtg,1DefRtg,1NetRtg,1AST%,1AST/TO,1ASTRatio,1OREB%,1DREB%,1REB%,1TOV%,1eFG%,1TS%,1PACE,1PIE,2GP,2W,2L,2MIN,2OffRtg,2DefRtg,2NetRtg,2AST%,2AST/TO,2ASTRatio,2OREB%,2DREB%,2REB%,2TOV%,2eFG%,2TS%,2PACE,2PIE,net
10,Memphis Grizzlies,110,Utah Jazz,100,15,9,6,740.0,107.7,106.3,1.4,61.3,1.78,18.2,23.0,71.4,47.2,13.8,52.7,56.1,95.32,51.0,16,7,9,768.0,102.6,108.5,-5.9,63.1,1.50,17.4,25.8,74.6,49.6,15.8,51.2,54.4,99.50,47.6,10
11,Toronto Raptors,107,Phoenix Suns,98,15,12,3,730.0,114.8,106.8,8.0,57.4,1.61,18.1,28.9,72.0,51.6,15.5,56.9,60.2,100.87,54.6,15,3,12,725.0,103.2,110.8,-7.6,56.8,1.43,16.9,22.3,68.7,45.9,15.7,52.1,55.0,99.48,45.2,9
12,Minnesota Timberwolves,99,Golden State Warriors,116,14,7,7,672.0,105.9,105.1,0.8,59.6,1.76,17.1,28.1,71.2,49.4,13.4,49.8,53.5,100.36,50.9,14,7,7,682.0,110.7,111.1,-0.4,62.8,1.78,18.6,27.9,72.4,51.3,14.6,53.3,57.3,98.74,51.2,-17
13,Detroit Pistons,99,Philadelphia 76ers,109,12,8,4,586.0,109.3,105.6,3.7,57.2,1.57,16.3,31.1,75.7,52.1,14.3,50.5,54.2,100.51,50.2,16,12,4,783.0,110.8,107.4,3.5,65.2,1.60,18.4,26.8,72.9,51.3,15.7,53.8,58.6,102.34,54.9,-10
14,Cleveland Cavaliers,94,Charlotte Hornets,126,14,3,11,672.0,103.9,112.8,-8.8,49.8,1.30,14.6,29.1,72.6,50.1,15.1,49.3,52.8,95.82,43.8,14,7,7,682.0,110.6,107.7,2.9,57.2,1.84,17.2,26.4,73.2,49.9,12.7,52.5,56.3,101.60,51.0,-32
15,Boston Celtics,101,Indiana Pacers,102,15,7,8,730.0,109.5,105.9,3.5,61.2,1.90,18.2,26.8,73.8,49.9,13.2,53.1,56.0,99.62,52.3,14,8,6,672.0,105.6,103.1,2.5,62.4,1.67,18.0,27.0,77.0,51.7,14.9,51.5,54.8,98.93,52.0,-1
16,Miami Heat,118,Atlanta Hawks,123,14,5,9,677.0,103.9,106.6,-2.7,57.3,1.38,15.8,28.7,71.1,49.4,15.6,50.1,53.3,102.13,47.7,16,3,13,768.0,101.1,111.7,-10.6,62.0,1.33,17.0,25.4,70.2,47.2,17.3,49.8,53.6,106.00,44.2,-5
17,Houston Rockets,96,Chicago Bulls,88,15,9,6,730.0,115.5,111.9,3.6,55.3,1.45,16.3,30.6,68.2,49.2,15.4,55.2,58.8,94.72,50.4,15,3,12,730.0,97.5,107.0,-9.6,57.9,1.38,16.2,20.6,72.8,46.7,15.3,48.1,52.0,100.96,44.6,8
18,New Orleans Pelicans,95,San Antonio Spurs,109,16,7,9,768.0,111.5,110.6,0.9,61.4,1.65,17.9,33.0,72.9,53.2,15.3,52.1,56.3,103.75,51.7,15,5,10,720.0,107.1,112.9,-5.8,58.9,1.85,17.1,26.6,73.4,49.5,12.7,49.8,53.8,98.73,46.5,-14
19,Utah Jazz,88,Denver Nuggets,103,16,7,9,768.0,102.6,108.5,-5.9,63.1,1.50,17.4,25.8,74.6,49.6,15.8,51.2,54.4,99.50,47.6,15,9,6,720.0,112.3,104.7,7.7,65.6,1.92,19.5,32.6,73.8,53.2,14.6,53.1,56.0,97.10,54.3,-15
20,Los Angeles Lakers,114,Portland Trail Blazers,110,14,10,4,672.0,105.0,103.5,1.5,55.1,1.34,16.2,26.8,72.6,50.7,16.2,52.0,54.9,102.61,50.9,15,8,7,720.0,110.2,110.9,-0.6,50.9,1.46,15.1,30.2,74.3,51.9,14.1,51.0,54.8,100.57,48.5,4
21,Sacramento Kings,109,Milwaukee Bucks,144,13,5,8,624.0,107.6,112.1,-4.5,58.8,1.76,17.6,25.6,70.7,47.9,13.6,52.2,55.2,105.19,47.7,14,8,6,677.0,116.8,108.9,7.9,61.3,1.92,19.1,26.8,77.7,52.7,13.8,56.7,59.6,102.98,54.3,-35
22,Philadelphia 76ers,97,Brooklyn Nets,122,16,12,4,783.0,110.8,107.4,3.5,65.2,1.60,18.4,26.8,72.9,51.3,15.7,53.8,58.6,102.34,54.9,15,5,10,730.0,109.6,110.3,-0.6,53.9,1.58,15.5,30.4,70.6,49.4,13.5,50.6,54.3,99.88,47.1,-25
23,New York Knicks,95,Washington Wizards,108,15,5,10,730.0,106.5,112.5,-5.9,46.0,1.21,13.3,30.5,70.3,50.1,14.7,48.4,53.3,101.06,44.7,15,7,8,725.0,108.4,112.5,-4.1,60.3,1.77,17.6,26.0,69.1,47.1,13.6,52.3,55.9,102.95,48.9,-13
24,Orlando Magic,117,San Antonio Spurs,110,16,9,7,768.0,109.4,108.1,1.2,64.6,1.97,19.6,23.5,71.6,47.9,13.7,54.0,57.0,98.91,51.6,15,5,10,720.0,107.1,112.9,-5.8,58.9,1.85,17.1,26.6,73.4,49.5,12.7,49.8,53.8,98.73,46.5,7
25,Memphis Grizzlies,100,Phoenix Suns,102,15,9,6,740.0,107.7,106.3,1.4,61.3,1.78,18.2,23.0,71.4,47.2,13.8,52.7,56.1,95.32,51.0,15,3,12,725.0,103.2,110.8,-7.6,56.8,1.43,16.9,22.3,68.7,45.9,15.7,52.1,55.0,99.48,45.2,-2
26,Minnesota Timberwolves,81,Portland Trail Blazers,111,14,7,7,672.0,105.9,105.1,0.8,59.6,1.76,17.1,28.1,71.2,49.4,13.4,49.8,53.5,100.36,50.9,15,8,7,720.0,110.2,110.9,-0.6,50.9,1.46,15.1,30.2,74.3,51.9,14.1,51.0,54.8,100.57,48.5,-30
27,Toronto Raptors,121,Los Angeles Lakers,107,15,12,3,730.0,114.8,106.8,8.0,57.4,1.61,18.1,28.9,72.0,51.6,15.5,56.9,60.2,100.87,54.6,14,10,4,672.0,105.0,103.5,1.5,55.1,1.34,16.2,26.8,72.6,50.7,16.2,52.0,54.9,102.61,50.9,14
28,Miami Heat,120,Detroit Pistons,115,14,5,9,677.0,103.9,106.6,-2.7,57.3,1.38,15.8,28.7,71.1,49.4,15.6,50.1,53.3,102.13,47.7,12,8,4,586.0,109.3,105.6,3.7,57.2,1.57,16.3,31.1,75.7,52.1,14.3,50.5,54.2,100.51,50.2,5
29,Houston Rockets,98,Indiana Pacers,94,15,9,6,730.0,115.5,111.9,3.6,55.3,1.45,16.3,30.6,68.2,49.2,15.4,55.2,58.8,94.72,50.4,14,8,6,672.0,105.6,103.1,2.5,62.4,1.67,18.0,27.0,77.0,51.7,14.9,51.5,54.8,98.93,52.0,4
30,Cleveland Cavaliers,100,Orlando Magic,102,14,3,11,672.0,103.9,112.8,-8.8,49.8,1.30,14.6,29.1,72.6,50.1,15.1,49.3,52.8,95.82,43.8,16,9,7,768.0,109.4,108.1,1.2,64.6,1.97,19.6,23.5,71.6,47.9,13.7,54.0,57.0,98.91,51.6,-2
31,Chicago Bulls,116,New York Knicks,115,15,3,12,730.0,97.5,107.0,-9.6,57.9,1.38,16.2,20.6,72.8,46.7,15.3,48.1,52.0,100.96,44.6,15,5,10,730.0,106.5,112.5,-5.9,46.0,1.21,13.3,30.5,70.3,50.1,14.7,48.4,53.3,101.06,44.7,1
32,New Orleans Pelicans,116,Oklahoma City Thunder,122,16,7,9,768.0,111.5,110.6,0.9,61.4,1.65,17.9,33.0,72.9,53.2,15.3,52.1,56.3,103.75,51.7,15,12,3,720.0,110.3,100.3,10.0,54.8,1.68,16.5,31.4,73.6,52.2,13.7,51.6,54.6,101.50,55.1,-6
33,Boston Celtics,107,Denver Nuggets,115,15,7,8,730.0,109.5,105.9,3.5,61.2,1.90,18.2,26.8,73.8,49.9,13.2,53.1,56.0,99.62,52.3,15,9,6,720.0,112.3,104.7,7.7,65.6,1.92,19.5,32.6,73.8,53.2,14.6,53.1,56.0,97.10,54.3,-8
34,Toronto Raptors,124,Utah Jazz,111,15,12,3,730.0,114.8,106.8,8.0,57.4,1.61,18.1,28.9,72.0,51.6,15.5,56.9,60.2,100.87,54.6,16,7,9,768.0,102.6,108.5,-5.9,63.1,1.50,17.4,25.8,74.6,49.6,15.8,51.2,54.4,99.50,47.6,13
35,Memphis Grizzlies,101,Golden State Warriors,117,15,9,6,740.0,107.7,106.3,1.4,61.3,1.78,18.2,23.0,71.4,47.2,13.8,52.7,56.1,95.32,51.0,14,7,7,682.0,110.7,111.1,-0.4,62.8,1.78,18.6,27.9,72.4,51.3,14.6,53.3,57.3,98.74,51.2,-16
36,Minnesota Timberwolves,109,Los Angeles Clippers,120,14,7,7,672.0,105.9,105.1,0.8,59.6,1.76,17.1,28.1,71.2,49.4,13.4,49.8,53.5,100.36,50.9,14,11,3,687.0,114.3,109.1,5.3,53.2,1.70,16.1,27.9,71.5,50.4,12.8,52.6,57.5,101.45,52.4,-11
37,Atlanta Hawks,102,Charlotte Hornets,113,16,3,13,768.0,101.1,111.7,-10.6,62.0,1.33,17.0,25.4,70.2,47.2,17.3,49.8,53.6,106.00,44.2,14,7,7,682.0,110.6,107.7,2.9,57.2,1.84,17.2,26.4,73.2,49.9,12.7,52.5,56.3,101.60,51.0,-11
38,Washington Wizards,100,Dallas Mavericks,119,15,7,8,725.0,108.4,112.5,-4.1,60.3,1.77,17.6,26.0,69.1,47.1,13.6,52.3,55.9,102.95,48.9,12,8,4,576.0,110.4,104.5,6.0,57.0,1.33,16.3,28.5,72.6,51.7,16.6,54.6,58.7,99.46,54.3,-19
39,Brooklyn Nets,104,Phoenix Suns,82,15,5,10,730.0,109.6,110.3,-0.6,53.9,1.58,15.5,30.4,70.6,49.4,13.5,50.6,54.3,99.88,47.1,15,3,12,725.0,103.2,110.8,-7.6,56.8,1.43,16.9,22.3,68.7,45.9,15.7,52.1,55.0,99.48,45.2,22
40,Milwaukee Bucks,103,Portland Trail Blazers,118,14,8,6,677.0,116.8,108.9,7.9,61.3,1.92,19.1,26.8,77.7,52.7,13.8,56.7,59.6,102.98,54.3,15,8,7,720.0,110.2,110.9,-0.6,50.9,1.46,15.1,30.2,74.3,51.9,14.1,51.0,54.8,100.57,48.5,-15
41,Oklahoma City Thunder,95,Cleveland Cavaliers,86,15,12,3,720.0,110.3,100.3,10.0,54.8,1.68,16.5,31.4,73.6,52.2,13.7,51.6,54.6,101.50,55.1,14,3,11,672.0,103.9,112.8,-8.8,49.8,1.30,14.6,29.1,72.6,50.1,15.1,49.3,52.8,95.82,43.8,9
42,Detroit Pistons,103,Orlando Magic,96,12,8,4,586.0,109.3,105.6,3.7,57.2,1.57,16.3,31.1,75.7,52.1,14.3,50.5,54.2,100.51,50.2,16,9,7,768.0,109.4,108.1,1.2,64.6,1.97,19.6,23.5,71.6,47.9,13.7,54.0,57.0,98.91,51.6,7
43,New York Knicks,112,Atlanta Hawks,107,15,5,10,730.0,106.5,112.5,-5.9,46.0,1.21,13.3,30.5,70.3,50.1,14.7,48.4,53.3,101.06,44.7,16,3,13,768.0,101.1,111.7,-10.6,62.0,1.33,17.0,25.4,70.2,47.2,17.3,49.8,53.6,106.00,44.2,5
44,San Antonio Spurs,88,Miami Heat,95,15,5,10,720.0,107.1,112.9,-5.8,58.9,1.85,17.1,26.6,73.4,49.5,12.7,49.8,53.8,98.73,46.5,14,5,9,677.0,103.9,106.6,-2.7,57.3,1.38,15.8,28.7,71.1,49.4,15.6,50.1,53.3,102.13,47.7,-7
45,Philadelphia 76ers,100,Indiana Pacers,94,16,12,4,783.0,110.8,107.4,3.5,65.2,1.60,18.4,26.8,72.9,51.3,15.7,53.8,58.6,102.34,54.9,14,8,6,672.0,105.6,103.1,2.5,62.4,1.67,18.0,27.0,77.0,51.7,14.9,51.5,54.8,98.93,52.0,6
46,Denver Nuggets,87,Memphis Grizzlies,89,15,9,6,720.0,112.3,104.7,7.7,65.6,1.92,19.5,32.6,73.8,53.2,14.6,53.1,56.0,97.10,54.3,15,9,6,740.0,107.7,106.3,1.4,61.3,1.78,18.2,23.0,71.4,47.2,13.8,52.7,56.1,95.32,51.0,-2
47,Chicago Bulls,98,New Orleans Pelicans,107,15,3,12,730.0,97.5,107.0,-9.6,57.9,1.38,16.2,20.6,72.8,46.7,15.3,48.1,52.0,100.96,44.6,16,7,9,768.0,111.5,110.6,0.9,61.4,1.65,17.9,33.0,72.9,53.2,15.3,52.1,56.3,103.75,51.7,-9
48,Dallas Mavericks,102,Utah Jazz,117,12,8,4,576.0,110.4,104.5,6.0,57.0,1.33,16.3,28.5,72.6,51.7,16.6,54.6,58.7,99.46,54.3,16,7,9,768.0,102.6,108.5,-5.9,63.1,1.50,17.4,25.8,74.6,49.6,15.8,51.2,54.4,99.50,47.6,-15
49,Toronto Raptors,114,Sacramento Kings,105,15,12,3,730.0,114.8,106.8,8.0,57.4,1.61,18.1,28.9,72.0,51.6,15.5,56.9,60.2,100.87,54.6,13,5,8,624.0,107.6,112.1,-4.5,58.8,1.76,17.6,25.6,70.7,47.9,13.6,52.2,55.2,105.19,47.7,9
50,Minnesota Timberwolves,110,Los Angeles Lakers,114,14,7,7,672.0,105.9,105.1,0.8,59.6,1.76,17.1,28.1,71.2,49.4,13.4,49.8,53.5,100.36,50.9,14,10,4,672.0,105.0,103.5,1.5,55.1,1.34,16.2,26.8,72.6,50.7,16.2,52.0,54.9,102.61,50.9,-4
51,Houston Rockets,80,Oklahoma City Thunder,98,15,9,6,730.0,115.5,111.9,3.6,55.3,1.45,16.3,30.6,68.2,49.2,15.4,55.2,58.8,94.72,50.4,15,12,3,720.0,110.3,100.3,10.0,54.8,1.68,16.5,31.4,73.6,52.2,13.7,51.6,54.6,101.50,55.1,-18
52,Boston Celtics,116,Phoenix Suns,109,15,7,8,730.0,109.5,105.9,3.5,61.2,1.90,18.2,26.8,73.8,49.9,13.2,53.1,56.0,99.62,52.3,15,3,12,725.0,103.2,110.8,-7.6,56.8,1.43,16.9,22.3,68.7,45.9,15.7,52.1,55.0,99.48,45.2,7
53,Los Angeles Clippers,105,Portland Trail Blazers,116,14,11,3,687.0,114.3,109.1,5.3,53.2,1.70,16.1,27.9,71.5,50.4,12.8,52.6,57.5,101.45,52.4,15,8,7,720.0,110.2,110.9,-0.6,50.9,1.46,15.1,30.2,74.3,51.9,14.1,51.0,54.8,100.57,48.5,-11
54,Milwaukee Bucks,134,Golden State Warriors,111,14,8,6,677.0,116.8,108.9,7.9,61.3,1.92,19.1,26.8,77.7,52.7,13.8,56.7,59.6,102.98,54.3,14,7,7,682.0,110.7,111.1,-0.4,62.8,1.78,18.6,27.9,72.4,51.3,14.6,53.3,57.3,98.74,51.2,23
55,Washington Wizards,108,Orlando Magic,117,15,7,8,725.0,108.4,112.5,-4.1,60.3,1.77,17.6,26.0,69.1,47.1,13.6,52.3,55.9,102.95,48.9,16,9,7,768.0,109.4,108.1,1.2,64.6,1.97,19.6,23.5,71.6,47.9,13.7,54.0,57.0,98.91,51.6,-9
56,Charlotte Hornets,132,Philadelphia 76ers,133,14,7,7,682.0,110.6,107.7,2.9,57.2,1.84,17.2,26.4,73.2,49.9,12.7,52.5,56.3,101.60,51.0,16,12,4,783.0,110.8,107.4,3.5,65.2,1.60,18.4,26.8,72.9,51.3,15.7,53.8,58.6,102.34,54.9,-1
57,Detroit Pistons,124,Atlanta Hawks,109,12,8,4,586.0,109.3,105.6,3.7,57.2,1.57,16.3,31.1,75.7,52.1,14.3,50.5,54.2,100.51,50.2,16,3,13,768.0,101.1,111.7,-10.6,62.0,1.33,17.0,25.4,70.2,47.2,17.3,49.8,53.6,106.00,44.2,15
58,Indiana Pacers,110,Miami Heat,102,14,8,6,672.0,105.6,103.1,2.5,62.4,1.67,18.0,27.0,77.0,51.7,14.9,51.5,54.8,98.93,52.0,14,5,9,677.0,103.9,106.6,-2.7,57.3,1.38,15.8,28.7,71.1,49.4,15.6,50.1,53.3,102.13,47.7,8
59,Brooklyn Nets,112,Denver Nuggets,110,15,5,10,730.0,109.6,110.3,-0.6,53.9,1.58,15.5,30.4,70.6,49.4,13.5,50.6,54.3,99.88,47.1,15,9,6,720.0,112.3,104.7,7.7,65.6,1.92,19.5,32.6,73.8,53.2,14.6,53.1,56.0,97.10,54.3,2
60,Boston Celtics,115,Utah Jazz,123,15,7,8,730.0,109.5,105.9,3.5,61.2,1.90,18.2,26.8,73.8,49.9,13.2,53.1,56.0,99.62,52.3,16,7,9,768.0,102.6,108.5,-5.9,63.1,1.50,17.4,25.8,74.6,49.6,15.8,51.2,54.4,99.50,47.6,-8
61,Minnesota Timberwolves,110,Sacramento Kings,121,14,7,7,672.0,105.9,105.1,0.8,59.6,1.76,17.1,28.1,71.2,49.4,13.4,49.8,53.5,100.36,50.9,13,5,8,624.0,107.6,112.1,-4.5,58.8,1.76,17.6,25.6,70.7,47.9,13.6,52.2,55.2,105.19,47.7,-11
62,New York Knicks,112,Toronto Raptors,128,15,5,10,730.0,106.5,112.5,-5.9,46.0,1.21,13.3,30.5,70.3,50.1,14.7,48.4,53.3,101.06,44.7,15,12,3,730.0,114.8,106.8,8.0,57.4,1.61,18.1,28.9,72.0,51.6,15.5,56.9,60.2,100.87,54.6,-16
63,Milwaukee Bucks,126,Los Angeles Clippers,128,14,8,6,677.0,116.8,108.9,7.9,61.3,1.92,19.1,26.8,77.7,52.7,13.8,56.7,59.6,102.98,54.3,14,11,3,687.0,114.3,109.1,5.3,53.2,1.70,16.1,27.9,71.5,50.4,12.8,52.6,57.5,101.45,52.4,-2
64,Phoenix Suns,99,New Orleans Pelicans,119,15,3,12,725.0,103.2,110.8,-7.6,56.8,1.43,16.9,22.3,68.7,45.9,15.7,52.1,55.0,99.48,45.2,16,7,9,768.0,111.5,110.6,0.9,61.4,1.65,17.9,33.0,72.9,53.2,15.3,52.1,56.3,103.75,51.7,-20
65,Cleveland Cavaliers,98,Chicago Bulls,99,14,3,11,672.0,103.9,112.8,-8.8,49.8,1.30,14.6,29.1,72.6,50.1,15.1,49.3,52.8,95.82,43.8,15,3,12,730.0,97.5,107.0,-9.6,57.9,1.38,16.2,20.6,72.8,46.7,15.3,48.1,52.0,100.96,44.6,-1
66,Philadelphia 76ers,106,Memphis Grizzlies,112,16,12,4,783.0,110.8,107.4,3.5,65.2,1.60,18.4,26.8,72.9,51.3,15.7,53.8,58.6,102.34,54.9,15,9,6,740.0,107.7,106.3,1.4,61.3,1.78,18.2,23.0,71.4,47.2,13.8,52.7,56.1,95.32,51.0,-6
67,Washington Wizards,116,Miami Heat,110,15,7,8,725.0,108.4,112.5,-4.1,60.3,1.77,17.6,26.0,69.1,47.1,13.6,52.3,55.9,102.95,48.9,14,5,9,677.0,103.9,106.6,-2.7,57.3,1.38,15.8,28.7,71.1,49.4,15.6,50.1,53.3,102.13,47.7,6
68,Brooklyn Nets,100,Golden State Warriors,116,15,5,10,730.0,109.6,110.3,-0.6,53.9,1.58,15.5,30.4,70.6,49.4,13.5,50.6,54.3,99.88,47.1,14,7,7,682.0,110.7,111.1,-0.4,62.8,1.78,18.6,27.9,72.4,51.3,14.6,53.3,57.3,98.74,51.2,-16
69,Houston Rockets,89,San Antonio Spurs,96,15,9,6,730.0,115.5,111.9,3.6,55.3,1.45,16.3,30.6,68.2,49.2,15.4,55.2,58.8,94.72,50.4,15,5,10,720.0,107.1,112.9,-5.8,58.9,1.85,17.1,26.6,73.4,49.5,12.7,49.8,53.8,98.73,46.5,-7
70,Oklahoma City Thunder,96,Dallas Mavericks,111,15,12,3,720.0,110.3,100.3,10.0,54.8,1.68,16.5,31.4,73.6,52.2,13.7,51.6,54.6,101.50,55.1,12,8,4,576.0,110.4,104.5,6.0,57.0,1.33,16.3,28.5,72.6,51.7,16.6,54.6,58.7,99.46,54.3,-15
71,Los Angeles Lakers,101,Sacramento Kings,86,14,10,4,672.0,105.0,103.5,1.5,55.1,1.34,16.2,26.8,72.6,50.7,16.2,52.0,54.9,102.61,50.9,13,5,8,624.0,107.6,112.1,-4.5,58.8,1.76,17.6,25.6,70.7,47.9,13.6,52.2,55.2,105.19,47.7,15
72,Charlotte Hornets,113,Detroit Pistons,103,14,7,7,682.0,110.6,107.7,2.9,57.2,1.84,17.2,26.4,73.2,49.9,12.7,52.5,56.3,101.60,51.0,12,8,4,586.0,109.3,105.6,3.7,57.2,1.57,16.3,31.1,75.7,52.1,14.3,50.5,54.2,100.51,50.2,10
73,Indiana Pacers,103,Houston Rockets,115,14,8,6,672.0,105.6,103.1,2.5,62.4,1.67,18.0,27.0,77.0,51.7,14.9,51.5,54.8,98.93,52.0,15,9,6,730.0,115.5,111.9,3.6,55.3,1.45,16.3,30.6,68.2,49.2,15.4,55.2,58.8,94.72,50.4,-12
74,Orlando Magic,115,New York Knicks,89,16,9,7,768.0,109.4,108.1,1.2,64.6,1.97,19.6,23.5,71.6,47.9,13.7,54.0,57.0,98.91,51.6,15,5,10,730.0,106.5,112.5,-5.9,46.0,1.21,13.3,30.5,70.3,50.1,14.7,48.4,53.3,101.06,44.7,26
75,Milwaukee Bucks,121,Denver Nuggets,114,14,8,6,677.0,116.8,108.9,7.9,61.3,1.92,19.1,26.8,77.7,52.7,13.8,56.7,59.6,102.98,54.3,15,9,6,720.0,112.3,104.7,7.7,65.6,1.92,19.5,32.6,73.8,53.2,14.6,53.1,56.0,97.10,54.3,7
76,Boston Celtics,94,Portland Trail Blazers,100,15,7,8,730.0,109.5,105.9,3.5,61.2,1.90,18.2,26.8,73.8,49.9,13.2,53.1,56.0,99.62,52.3,15,8,7,720.0,110.2,110.9,-0.6,50.9,1.46,15.1,30.2,74.3,51.9,14.1,51.0,54.8,100.57,48.5,-6
77,Atlanta Hawks,106,Los Angeles Lakers,107,16,3,13,768.0,101.1,111.7,-10.6,62.0,1.33,17.0,25.4,70.2,47.2,17.3,49.8,53.6,106.00,44.2,14,10,4,672.0,105.0,103.5,1.5,55.1,1.34,16.2,26.8,72.6,50.7,16.2,52.0,54.9,102.61,50.9,-1
78,Orlando Magic,109,Washington Wizards,117,16,9,7,768.0,109.4,108.1,1.2,64.6,1.97,19.6,23.5,71.6,47.9,13.7,54.0,57.0,98.91,51.6,15,7,8,725.0,108.4,112.5,-4.1,60.3,1.77,17.6,26.0,69.1,47.1,13.6,52.3,55.9,102.95,48.9,-8
79,Philadelphia 76ers,124,Miami Heat,114,16,12,4,783.0,110.8,107.4,3.5,65.2,1.60,18.4,26.8,72.9,51.3,15.7,53.8,58.6,102.34,54.9,14,5,9,677.0,103.9,106.6,-2.7,57.3,1.38,15.8,28.7,71.1,49.4,15.6,50.1,53.3,102.13,47.7,10
80,New Orleans Pelicans,126,Toronto Raptors,110,16,7,9,768.0,111.5,110.6,0.9,61.4,1.65,17.9,33.0,72.9,53.2,15.3,52.1,56.3,103.75,51.7,15,12,3,730.0,114.8,106.8,8.0,57.4,1.61,18.1,28.9,72.0,51.6,15.5,56.9,60.2,100.87,54.6,16
81,Dallas Mavericks,103,Chicago Bulls,98,12,8,4,576.0,110.4,104.5,6.0,57.0,1.33,16.3,28.5,72.6,51.7,16.6,54.6,58.7,99.46,54.3,15,3,12,730.0,97.5,107.0,-9.6,57.9,1.38,16.2,20.6,72.8,46.7,15.3,48.1,52.0,100.96,44.6,5
82,Utah Jazz,96,Memphis Grizzlies,88,16,7,9,768.0,102.6,108.5,-5.9,63.1,1.50,17.4,25.8,74.6,49.6,15.8,51.2,54.4,99.50,47.6,15,9,6,740.0,107.7,106.3,1.4,61.3,1.78,18.2,23.0,71.4,47.2,13.8,52.7,56.1,95.32,51.0,8
83,Brooklyn Nets,113,Minnesota Timberwolves,120,15,5,10,730.0,109.6,110.3,-0.6,53.9,1.58,15.5,30.4,70.6,49.4,13.5,50.6,54.3,99.88,47.1,14,7,7,672.0,105.9,105.1,0.8,59.6,1.76,17.1,28.1,71.2,49.4,13.4,49.8,53.5,100.36,50.9,-7
