,team1,team1pts,team2,team2pts,1GP,1W,1L,1MIN,1OffRtg,1DefRtg,1NetRtg,1AST%,1AST/TO,1ASTRatio,1OREB%,1DREB%,1REB%,1TOV%,1eFG%,1TS%,1PACE,1PIE,2GP,2W,2L,2MIN,2OffRtg,2DefRtg,2NetRtg,2AST%,2AST/TO,2ASTRatio,2OREB%,2DREB%,2REB%,2TOV%,2eFG%,2TS%,2PACE,2PIE,net
10,Milwaukee Bucks,87,Utah Jazz,96,15,1,14,720.0,97.2,112.3,-15.0,62.0,1.41,16.8,28.4,66.7,46.7,16.5,47.0,50.0,93.27,40.6,12,6,6,576.0,107.6,108.4,-0.7,55.0,1.54,16.4,27.4,71.2,50.1,14.3,51.6,55.6,93.67,50.3,-9
11,Charlotte Bobcats,104,Portland Trail Blazers,134,16,7,9,773.0,102.5,108.8,-6.2,61.7,1.85,17.9,19.1,73.8,47.3,12.7,50.3,54.6,95.04,48.5,14,8,6,672.0,112.2,108.5,3.7,61.0,1.91,17.8,34.8,73.4,53.7,13.4,49.3,53.8,96.93,52.0,-30
12,Philadelphia 76ers,113,Sacramento Kings,104,17,6,11,816.0,98.0,105.6,-7.7,57.7,1.34,15.9,27.6,66.9,46.8,16.1,46.3,50.2,100.83,43.9,16,5,11,773.0,108.3,109.8,-1.5,47.9,1.19,14.2,33.8,71.8,52.8,16.1,50.1,54.6,96.06,47.4,9
13,Toronto Raptors,101,Washington Wizards,88,17,11,6,816.0,107.4,101.4,6.0,65.7,1.74,18.3,30.4,71.7,51.1,14.8,50.4,54.4,92.53,53.1,17,8,9,821.0,101.2,102.3,-1.0,59.9,1.52,17.1,28.0,74.6,50.5,15.5,48.5,51.8,95.65,49.3,13
14,Golden State Warriors,101,Atlanta Hawks,100,15,9,6,720.0,106.9,102.4,4.5,58.1,1.59,17.1,28.2,74.0,50.8,14.7,51.2,54.8,98.20,52.1,13,6,7,624.0,106.3,105.6,0.7,69.2,1.60,19.1,28.2,67.4,48.1,16.8,51.3,56.0,95.46,51.9,1
15,New Orleans Pelicans,95,Boston Celtics,92,16,5,11,768.0,103.2,109.8,-6.6,53.4,1.26,15.5,29.3,70.2,49.9,16.4,48.9,53.6,92.22,46.5,17,2,15,821.0,98.3,107.3,-9.0,60.4,1.42,15.9,33.0,70.2,50.6,15.7,44.0,48.5,94.92,43.4,3
16,New York Knicks,100,Houston Rockets,102,16,10,6,773.0,109.5,106.4,3.1,54.2,1.54,16.3,30.5,74.0,52.2,14.4,51.8,55.4,91.75,51.4,14,10,4,672.0,107.7,104.0,3.7,55.9,1.36,15.7,31.3,68.0,50.4,15.7,51.9,55.5,95.89,53.3,-2
17,Los Angeles Clippers,119,Dallas Mavericks,112,16,12,4,768.0,113.8,105.6,8.2,62.5,1.81,18.4,27.3,68.6,48.9,14.0,54.0,58.3,96.00,54.5,17,9,8,816.0,110.5,109.5,1.0,58.1,1.86,17.9,24.9,68.0,46.6,13.0,52.9,56.8,94.91,50.9,7
18,Memphis Grizzlies,108,Denver Nuggets,111,15,12,3,725.0,107.4,100.4,7.0,56.3,1.76,17.2,32.2,70.1,51.6,13.6,50.3,53.4,90.67,55.7,15,8,7,720.0,110.8,106.9,3.9,62.0,1.68,18.1,28.7,71.3,50.4,15.0,53.1,56.6,100.27,51.4,-3
19,Utah Jazz,99,Los Angeles Lakers,110,12,6,6,576.0,107.6,108.4,-0.7,55.0,1.54,16.4,27.4,71.2,50.1,14.3,51.6,55.6,93.67,50.3,15,3,12,725.0,104.1,112.0,-7.9,62.9,1.65,17.8,23.1,68.2,46.1,14.5,49.9,54.4,99.38,45.0,-11
20,New Orleans Pelicans,82,Indiana Pacers,99,16,5,11,768.0,103.2,109.8,-6.6,53.4,1.26,15.5,29.3,70.2,49.9,16.4,48.9,53.6,92.22,46.5,15,10,5,725.0,103.4,97.9,5.4,52.5,1.34,15.3,30.3,73.2,52.3,15.4,48.4,52.3,94.81,54.4,-17
21,Miami Heat,110,Orlando Magic,94,14,8,6,687.0,110.6,109.2,1.4,57.7,1.47,17.8,26.2,70.0,48.8,16.3,55.1,59.0,91.28,50.8,17,3,14,836.0,98.5,108.9,-10.3,58.0,1.40,15.9,24.0,71.3,47.6,15.1,47.4,51.9,94.42,43.8,16
22,Cleveland Cavaliers,82,Brooklyn Nets,89,15,6,9,725.0,102.6,108.1,-5.6,59.6,1.63,16.1,33.8,73.1,52.0,14.0,45.7,49.6,91.93,45.3,13,10,3,634.0,107.1,104.2,2.9,59.7,1.53,17.3,26.9,70.8,49.0,15.4,52.5,56.4,90.32,52.2,-7
23,Atlanta Hawks,84,Chicago Bulls,91,13,6,7,624.0,106.3,105.6,0.7,69.2,1.60,19.1,28.2,67.4,48.1,16.8,51.3,56.0,95.46,51.9,15,11,4,740.0,102.6,99.4,3.2,67.5,1.76,18.2,32.7,71.3,51.9,14.8,47.4,51.5,90.88,54.1,-7
24,Oklahoma City Thunder,115,Minnesota Timberwolves,111,17,13,4,816.0,112.5,104.2,8.3,52.7,1.34,16.2,33.5,70.4,52.4,16.6,53.8,57.7,94.41,54.9,15,8,7,720.0,107.9,101.9,6.0,60.1,1.88,17.6,29.1,74.7,51.1,13.0,49.5,53.6,97.30,53.4,4
25,Los Angeles Clippers,92,San Antonio Spurs,116,16,12,4,768.0,113.8,105.6,8.2,62.5,1.81,18.4,27.3,68.6,48.9,14.0,54.0,58.3,96.00,54.5,14,8,6,677.0,110.9,104.2,6.8,63.4,1.65,19.6,25.7,71.3,50.4,16.4,56.1,59.3,92.88,55.4,-24
26,Milwaukee Bucks,100,Phoenix Suns,116,15,1,14,720.0,97.2,112.3,-15.0,62.0,1.41,16.8,28.4,66.7,46.7,16.5,47.0,50.0,93.27,40.6,16,9,7,773.0,110.6,106.4,4.2,50.6,1.55,15.1,31.5,66.9,49.0,13.3,50.3,54.6,96.28,51.1,-16
27,Philadelphia 76ers,101,Portland Trail Blazers,99,17,6,11,816.0,98.0,105.6,-7.7,57.7,1.34,15.9,27.6,66.9,46.8,16.1,46.3,50.2,100.83,43.9,14,8,6,672.0,112.2,108.5,3.7,61.0,1.91,17.8,34.8,73.4,53.7,13.4,49.3,53.8,96.93,52.0,2
28,Charlotte Bobcats,113,Sacramento Kings,103,16,7,9,773.0,102.5,108.8,-6.2,61.7,1.85,17.9,19.1,73.8,47.3,12.7,50.3,54.6,95.04,48.5,16,5,11,773.0,108.3,109.8,-1.5,47.9,1.19,14.2,33.8,71.8,52.8,16.1,50.1,54.6,96.06,47.4,10
29,Memphis Grizzlies,112,Detroit Pistons,84,15,12,3,725.0,107.4,100.4,7.0,56.3,1.76,17.2,32.2,70.1,51.6,13.6,50.3,53.4,90.67,55.7,12,4,8,576.0,101.5,107.4,-5.8,54.4,1.36,15.1,34.3,70.8,51.5,15.4,46.8,50.5,97.58,46.0,28
30,Indiana Pacers,82,Cleveland Cavaliers,78,15,10,5,725.0,103.4,97.9,5.4,52.5,1.34,15.3,30.3,73.2,52.3,15.4,48.4,52.3,94.81,54.4,15,6,9,725.0,102.6,108.1,-5.6,59.6,1.63,16.1,33.8,73.1,52.0,14.0,45.7,49.6,91.93,45.3,4
31,Toronto Raptors,97,Miami Heat,102,17,11,6,816.0,107.4,101.4,6.0,65.7,1.74,18.3,30.4,71.7,51.1,14.8,50.4,54.4,92.53,53.1,14,8,6,687.0,110.6,109.2,1.4,57.7,1.47,17.8,26.2,70.0,48.8,16.3,55.1,59.0,91.28,50.8,-5
32,Golden State Warriors,112,Washington Wizards,96,15,9,6,720.0,106.9,102.4,4.5,58.1,1.59,17.1,28.2,74.0,50.8,14.7,51.2,54.8,98.20,52.1,17,8,9,821.0,101.2,102.3,-1.0,59.9,1.52,17.1,28.0,74.6,50.5,15.5,48.5,51.8,95.65,49.3,16
33,Boston Celtics,96,Oklahoma City Thunder,119,17,2,15,821.0,98.3,107.3,-9.0,60.4,1.42,15.9,33.0,70.2,50.6,15.7,44.0,48.5,94.92,43.4,17,13,4,816.0,112.5,104.2,8.3,52.7,1.34,16.2,33.5,70.4,52.4,16.6,53.8,57.7,94.41,54.9,-23
34,New York Knicks,92,Dallas Mavericks,80,16,10,6,773.0,109.5,106.4,3.1,54.2,1.54,16.3,30.5,74.0,52.2,14.4,51.8,55.4,91.75,51.4,17,9,8,816.0,110.5,109.5,1.0,58.1,1.86,17.9,24.9,68.0,46.6,13.0,52.9,56.8,94.91,50.9,12
35,Denver Nuggets,137,Los Angeles Lakers,115,15,8,7,720.0,110.8,106.9,3.9,62.0,1.68,18.1,28.7,71.3,50.4,15.0,53.1,56.6,100.27,51.4,15,3,12,725.0,104.1,112.0,-7.9,62.9,1.65,17.8,23.1,68.2,46.1,14.5,49.9,54.4,99.38,45.0,22
36,Minnesota Timberwolves,126,Philadelphia 76ers,95,15,8,7,720.0,107.9,101.9,6.0,60.1,1.88,17.6,29.1,74.7,51.1,13.0,49.5,53.6,97.30,53.4,17,6,11,816.0,98.0,105.6,-7.7,57.7,1.34,15.9,27.6,66.9,46.8,16.1,46.3,50.2,100.83,43.9,31
37,Atlanta Hawks,86,Brooklyn Nets,91,13,6,7,624.0,106.3,105.6,0.7,69.2,1.60,19.1,28.2,67.4,48.1,16.8,51.3,56.0,95.46,51.9,13,10,3,634.0,107.1,104.2,2.9,59.7,1.53,17.3,26.9,70.8,49.0,15.4,52.5,56.4,90.32,52.2,-5
38,Orlando Magic,81,Los Angeles Clippers,101,17,3,14,836.0,98.5,108.9,-10.3,58.0,1.40,15.9,24.0,71.3,47.6,15.1,47.4,51.9,94.42,43.8,16,12,4,768.0,113.8,105.6,8.2,62.5,1.81,18.4,27.3,68.6,48.9,14.0,54.0,58.3,96.00,54.5,-20
39,Washington Wizards,97,Charlotte Bobcats,83,17,8,9,821.0,101.2,102.3,-1.0,59.9,1.52,17.1,28.0,74.6,50.5,15.5,48.5,51.8,95.65,49.3,16,7,9,773.0,102.5,108.8,-6.2,61.7,1.85,17.9,19.1,73.8,47.3,12.7,50.3,54.6,95.04,48.5,14
40,Philadelphia 76ers,93,Cleveland Cavaliers,111,17,6,11,816.0,98.0,105.6,-7.7,57.7,1.34,15.9,27.6,66.9,46.8,16.1,46.3,50.2,100.83,43.9,15,6,9,725.0,102.6,108.1,-5.6,59.6,1.63,16.1,33.8,73.1,52.0,14.0,45.7,49.6,91.93,45.3,-18
41,Toronto Raptors,79,Indiana Pacers,86,17,11,6,816.0,107.4,101.4,6.0,65.7,1.74,18.3,30.4,71.7,51.1,14.8,50.4,54.4,92.53,53.1,15,10,5,725.0,103.4,97.9,5.4,52.5,1.34,15.3,30.3,73.2,52.3,15.4,48.4,52.3,94.81,54.4,-7
42,New Orleans Pelicans,88,Miami Heat,107,16,5,11,768.0,103.2,109.8,-6.6,53.4,1.26,15.5,29.3,70.2,49.9,16.4,48.9,53.6,92.22,46.5,14,8,6,687.0,110.6,109.2,1.4,57.7,1.47,17.8,26.2,70.0,48.8,16.3,55.1,59.0,91.28,50.8,-19
43,Detroit Pistons,85,New York Knicks,89,12,4,8,576.0,101.5,107.4,-5.8,54.4,1.36,15.1,34.3,70.8,51.5,15.4,46.8,50.5,97.58,46.0,16,10,6,773.0,109.5,106.4,3.1,54.2,1.54,16.3,30.5,74.0,52.2,14.4,51.8,55.4,91.75,51.4,-4
44,Phoenix Suns,87,Chicago Bulls,92,16,9,7,773.0,110.6,106.4,4.2,50.6,1.55,15.1,31.5,66.9,49.0,13.3,50.3,54.6,96.28,51.1,15,11,4,740.0,102.6,99.4,3.2,67.5,1.76,18.2,32.7,71.3,51.9,14.8,47.4,51.5,90.88,54.1,-5
45,San Antonio Spurs,110,Memphis Grizzlies,108,14,8,6,677.0,110.9,104.2,6.8,63.4,1.65,19.6,25.7,71.3,50.4,16.4,56.1,59.3,92.88,55.4,15,12,3,725.0,107.4,100.4,7.0,56.3,1.76,17.2,32.2,70.1,51.6,13.6,50.3,53.4,90.67,55.7,2
46,Golden State Warriors,101,Milwaukee Bucks,80,15,9,6,720.0,106.9,102.4,4.5,58.1,1.59,17.1,28.2,74.0,50.8,14.7,51.2,54.8,98.20,52.1,15,1,14,720.0,97.2,112.3,-15.0,62.0,1.41,16.8,28.4,66.7,46.7,16.5,47.0,50.0,93.27,40.6,21
47,Los Angeles Lakers,97,Dallas Mavericks,110,15,3,12,725.0,104.1,112.0,-7.9,62.9,1.65,17.8,23.1,68.2,46.1,14.5,49.9,54.4,99.38,45.0,17,9,8,816.0,110.5,109.5,1.0,58.1,1.86,17.9,24.9,68.0,46.6,13.0,52.9,56.8,94.91,50.9,-13
48,Boston Celtics,98,Denver Nuggets,129,17,2,15,821.0,98.3,107.3,-9.0,60.4,1.42,15.9,33.0,70.2,50.6,15.7,44.0,48.5,94.92,43.4,15,8,7,720.0,110.8,106.9,3.9,62.0,1.68,18.1,28.7,71.3,50.4,15.0,53.1,56.6,100.27,51.4,-31
49,Oklahoma City Thunder,101,Utah Jazz,112,17,13,4,816.0,112.5,104.2,8.3,52.7,1.34,16.2,33.5,70.4,52.4,16.6,53.8,57.7,94.41,54.9,12,6,6,576.0,107.6,108.4,-0.7,55.0,1.54,16.4,27.4,71.2,50.1,14.3,51.6,55.6,93.67,50.3,-11
50,Portland Trail Blazers,119,Sacramento Kings,123,14,8,6,672.0,112.2,108.5,3.7,61.0,1.91,17.8,34.8,73.4,53.7,13.4,49.3,53.8,96.93,52.0,16,5,11,773.0,108.3,109.8,-1.5,47.9,1.19,14.2,33.8,71.8,52.8,16.1,50.1,54.6,96.06,47.4,-4
51,Dallas Mavericks,90,San Antonio Spurs,112,17,9,8,816.0,110.5,109.5,1.0,58.1,1.86,17.9,24.9,68.0,46.6,13.0,52.9,56.8,94.91,50.9,14,8,6,677.0,110.9,104.2,6.8,63.4,1.65,19.6,25.7,71.3,50.4,16.4,56.1,59.3,92.88,55.4,-22
52,Detroit Pistons,91,Toronto Raptors,112,12,4,8,576.0,101.5,107.4,-5.8,54.4,1.36,15.1,34.3,70.8,51.5,15.4,46.8,50.5,97.58,46.0,17,11,6,816.0,107.4,101.4,6.0,65.7,1.74,18.3,30.4,71.7,51.1,14.8,50.4,54.4,92.53,53.1,-21
53,Indiana Pacers,87,Atlanta Hawks,97,15,10,5,725.0,103.4,97.9,5.4,52.5,1.34,15.3,30.3,73.2,52.3,15.4,48.4,52.3,94.81,54.4,13,6,7,624.0,106.3,105.6,0.7,69.2,1.60,19.1,28.2,67.4,48.1,16.8,51.3,56.0,95.46,51.9,-10
54,Golden State Warriors,98,Brooklyn Nets,102,15,9,6,720.0,106.9,102.4,4.5,58.1,1.59,17.1,28.2,74.0,50.8,14.7,51.2,54.8,98.20,52.1,13,10,3,634.0,107.1,104.2,2.9,59.7,1.53,17.3,26.9,70.8,49.0,15.4,52.5,56.4,90.32,52.2,-4
55,Los Angeles Lakers,99,Houston Rockets,113,15,3,12,725.0,104.1,112.0,-7.9,62.9,1.65,17.8,23.1,68.2,46.1,14.5,49.9,54.4,99.38,45.0,14,10,4,672.0,107.7,104.0,3.7,55.9,1.36,15.7,31.3,68.0,50.4,15.7,51.9,55.5,95.89,53.3,-14
56,Washington Wizards,102,New Orleans Pelicans,96,17,8,9,821.0,101.2,102.3,-1.0,59.9,1.52,17.1,28.0,74.6,50.5,15.5,48.5,51.8,95.65,49.3,16,5,11,768.0,103.2,109.8,-6.6,53.4,1.26,15.5,29.3,70.2,49.9,16.4,48.9,53.6,92.22,46.5,6
57,Phoenix Suns,104,Minnesota Timberwolves,103,16,9,7,773.0,110.6,106.4,4.2,50.6,1.55,15.1,31.5,66.9,49.0,13.3,50.3,54.6,96.28,51.1,15,8,7,720.0,107.9,101.9,6.0,60.1,1.88,17.6,29.1,74.7,51.1,13.0,49.5,53.6,97.30,53.4,1
58,Orlando Magic,94,Portland Trail Blazers,110,17,3,14,836.0,98.5,108.9,-10.3,58.0,1.40,15.9,24.0,71.3,47.6,15.1,47.4,51.9,94.42,43.8,14,8,6,672.0,112.2,108.5,3.7,61.0,1.91,17.8,34.8,73.4,53.7,13.4,49.3,53.8,96.93,52.0,-16
59,Boston Celtics,105,Los Angeles Clippers,111,17,2,15,821.0,98.3,107.3,-9.0,60.4,1.42,15.9,33.0,70.2,50.6,15.7,44.0,48.5,94.92,43.4,16,12,4,768.0,113.8,105.6,8.2,62.5,1.81,18.4,27.3,68.6,48.9,14.0,54.0,58.3,96.00,54.5,-6
60,Miami Heat,92,New York Knicks,102,14,8,6,687.0,110.6,109.2,1.4,57.7,1.47,17.8,26.2,70.0,48.8,16.3,55.1,59.0,91.28,50.8,16,10,6,773.0,109.5,106.4,3.1,54.2,1.54,16.3,30.5,74.0,52.2,14.4,51.8,55.4,91.75,51.4,-10
61,Oklahoma City Thunder,88,Denver Nuggets,101,17,13,4,816.0,112.5,104.2,8.3,52.7,1.34,16.2,33.5,70.4,52.4,16.6,53.8,57.7,94.41,54.9,15,8,7,720.0,110.8,106.9,3.9,62.0,1.68,18.1,28.7,71.3,50.4,15.0,53.1,56.6,100.27,51.4,-13
62,Washington Wizards,66,Indiana Pacers,93,17,8,9,821.0,101.2,102.3,-1.0,59.9,1.52,17.1,28.0,74.6,50.5,15.5,48.5,51.8,95.65,49.3,15,10,5,725.0,103.4,97.9,5.4,52.5,1.34,15.3,30.3,73.2,52.3,15.4,48.4,52.3,94.81,54.4,-27
63,Detroit Pistons,114,Philadelphia 76ers,104,12,4,8,576.0,101.5,107.4,-5.8,54.4,1.36,15.1,34.3,70.8,51.5,15.4,46.8,50.5,97.58,46.0,17,6,11,816.0,98.0,105.6,-7.7,57.7,1.34,15.9,27.6,66.9,46.8,16.1,46.3,50.2,100.83,43.9,10
64,Houston Rockets,80,Atlanta Hawks,83,14,10,4,672.0,107.7,104.0,3.7,55.9,1.36,15.7,31.3,68.0,50.4,15.7,51.9,55.5,95.89,53.3,13,6,7,624.0,106.3,105.6,0.7,69.2,1.60,19.1,28.2,67.4,48.1,16.8,51.3,56.0,95.46,51.9,-3
65,Miami Heat,95,Brooklyn Nets,104,14,8,6,687.0,110.6,109.2,1.4,57.7,1.47,17.8,26.2,70.0,48.8,16.3,55.1,59.0,91.28,50.8,13,10,3,634.0,107.1,104.2,2.9,59.7,1.53,17.3,26.9,70.8,49.0,15.4,52.5,56.4,90.32,52.2,-9
66,Phoenix Suns,99,Memphis Grizzlies,104,16,9,7,773.0,110.6,106.4,4.2,50.6,1.55,15.1,31.5,66.9,49.0,13.3,50.3,54.6,96.28,51.1,15,12,3,725.0,107.4,100.4,7.0,56.3,1.76,17.2,32.2,70.1,51.6,13.6,50.3,53.4,90.67,55.7,-5
67,Charlotte Bobcats,92,Minnesota Timberwolves,119,16,7,9,773.0,102.5,108.8,-6.2,61.7,1.85,17.9,19.1,73.8,47.3,12.7,50.3,54.6,95.04,48.5,15,8,7,720.0,107.9,101.9,6.0,60.1,1.88,17.6,29.1,74.7,51.1,13.0,49.5,53.6,97.30,53.4,-27
68,Dallas Mavericks,107,New Orleans Pelicans,90,17,9,8,816.0,110.5,109.5,1.0,58.1,1.86,17.9,24.9,68.0,46.6,13.0,52.9,56.8,94.91,50.9,16,5,11,768.0,103.2,109.8,-6.6,53.4,1.26,15.5,29.3,70.2,49.9,16.4,48.9,53.6,92.22,46.5,17
69,Chicago Bulls,81,Milwaukee Bucks,72,15,11,4,740.0,102.6,99.4,3.2,67.5,1.76,18.2,32.7,71.3,51.9,14.8,47.4,51.5,90.88,54.1,15,1,14,720.0,97.2,112.3,-15.0,62.0,1.41,16.8,28.4,66.7,46.7,16.5,47.0,50.0,93.27,40.6,9
70,Cleveland Cavaliers,113,Utah Jazz,102,15,6,9,725.0,102.6,108.1,-5.6,59.6,1.63,16.1,33.8,73.1,52.0,14.0,45.7,49.6,91.93,45.3,12,6,6,576.0,107.6,108.4,-0.7,55.0,1.54,16.4,27.4,71.2,50.1,14.3,51.6,55.6,93.67,50.3,11
71,Orlando Magic,83,Sacramento Kings,103,17,3,14,836.0,98.5,108.9,-10.3,58.0,1.40,15.9,24.0,71.3,47.6,15.1,47.4,51.9,94.42,43.8,16,5,11,773.0,108.3,109.8,-1.5,47.9,1.19,14.2,33.8,71.8,52.8,16.1,50.1,54.6,96.06,47.4,-20
72,Boston Celtics,97,Golden State Warriors,99,17,2,15,821.0,98.3,107.3,-9.0,60.4,1.42,15.9,33.0,70.2,50.6,15.7,44.0,48.5,94.92,43.4,15,9,6,720.0,106.9,102.4,4.5,58.1,1.59,17.1,28.2,74.0,50.8,14.7,51.2,54.8,98.20,52.1,-2
73,Los Angeles Lakers,87,Los Angeles Clippers,123,15,3,12,725.0,104.1,112.0,-7.9,62.9,1.65,17.8,23.1,68.2,46.1,14.5,49.9,54.4,99.38,45.0,16,12,4,768.0,113.8,105.6,8.2,62.5,1.81,18.4,27.3,68.6,48.9,14.0,54.0,58.3,96.00,54.5,-36
74,Brooklyn Nets,80,Toronto Raptors,96,13,10,3,634.0,107.1,104.2,2.9,59.7,1.53,17.3,26.9,70.8,49.0,15.4,52.5,56.4,90.32,52.2,17,11,6,816.0,107.4,101.4,6.0,65.7,1.74,18.3,30.4,71.7,51.1,14.8,50.4,54.4,92.53,53.1,-16
75,Houston Rockets,114,Washington Wizards,107,14,10,4,672.0,107.7,104.0,3.7,55.9,1.36,15.7,31.3,68.0,50.4,15.7,51.9,55.5,95.89,53.3,17,8,9,821.0,101.2,102.3,-1.0,59.9,1.52,17.1,28.0,74.6,50.5,15.5,48.5,51.8,95.65,49.3,7
76,Phoenix Suns,108,Detroit Pistons,110,16,9,7,773.0,110.6,106.4,4.2,50.6,1.55,15.1,31.5,66.9,49.0,13.3,50.3,54.6,96.28,51.1,12,4,8,576.0,101.5,107.4,-5.8,54.4,1.36,15.1,34.3,70.8,51.5,15.4,46.8,50.5,97.58,46.0,-2
77,New York Knicks,102,Philadelphia 76ers,92,16,10,6,773.0,109.5,106.4,3.1,54.2,1.54,16.3,30.5,74.0,52.2,14.4,51.8,55.4,91.75,51.4,17,6,11,816.0,98.0,105.6,-7.7,57.7,1.34,15.9,27.6,66.9,46.8,16.1,46.3,50.2,100.83,43.9,10
78,Charlotte Bobcats,97,Chicago Bulls,103,16,7,9,773.0,102.5,108.8,-6.2,61.7,1.85,17.9,19.1,73.8,47.3,12.7,50.3,54.6,95.04,48.5,15,11,4,740.0,102.6,99.4,3.2,67.5,1.76,18.2,32.7,71.3,51.9,14.8,47.4,51.5,90.88,54.1,-6
79,Milwaukee Bucks,85,Oklahoma City Thunder,101,15,1,14,720.0,97.2,112.3,-15.0,62.0,1.41,16.8,28.4,66.7,46.7,16.5,47.0,50.0,93.27,40.6,17,13,4,816.0,112.5,104.2,8.3,52.7,1.34,16.2,33.5,70.4,52.4,16.6,53.8,57.7,94.41,54.9,-16
80,New Orleans Pelicans,107,Dallas Mavericks,110,16,5,11,768.0,103.2,109.8,-6.6,53.4,1.26,15.5,29.3,70.2,49.9,16.4,48.9,53.6,92.22,46.5,17,9,8,816.0,110.5,109.5,1.0,58.1,1.86,17.9,24.9,68.0,46.6,13.0,52.9,56.8,94.91,50.9,-3
81,Orlando Magic,94,Denver Nuggets,120,17,3,14,836.0,98.5,108.9,-10.3,58.0,1.40,15.9,24.0,71.3,47.6,15.1,47.4,51.9,94.42,43.8,15,8,7,720.0,110.8,106.9,3.9,62.0,1.68,18.1,28.7,71.3,50.4,15.0,53.1,56.6,100.27,51.4,-26
82,Boston Celtics,104,Portland Trail Blazers,112,17,2,15,821.0,98.3,107.3,-9.0,60.4,1.42,15.9,33.0,70.2,50.6,15.7,44.0,48.5,94.92,43.4,14,8,6,672.0,112.2,108.5,3.7,61.0,1.91,17.8,34.8,73.4,53.7,13.4,49.3,53.8,96.93,52.0,-8
83,Atlanta Hawks,101,Memphis Grizzlies,108,13,6,7,624.0,106.3,105.6,0.7,69.2,1.60,19.1,28.2,67.4,48.1,16.8,51.3,56.0,95.46,51.9,15,12,3,725.0,107.4,100.4,7.0,56.3,1.76,17.2,32.2,70.1,51.6,13.6,50.3,53.4,90.67,55.7,-7
