,team1,team1pts,team2,team2pts,1GP,1W,1L,1MIN,1OffRtg,1DefRtg,1NetRtg,1AST%,1AST/TO,1ASTRatio,1OREB%,1DREB%,1REB%,1TOV%,1eFG%,1TS%,1PACE,1PIE,2GP,2W,2L,2MIN,2OffRtg,2DefRtg,2NetRtg,2AST%,2AST/TO,2ASTRatio,2OREB%,2DREB%,2REB%,2TOV%,2eFG%,2TS%,2PACE,2PIE,net
17,Minnesota Timberwolves,108,Detroit Pistons,116,12,5,7,576.0,112.8,114.0,-1.2,59.0,1.89,18.1,31.0,68.6,50.0,13.4,52.3,56.5,96.00,51.5,12,8,4,586.0,106.7,103.8,2.9,54.0,1.73,16.3,29.7,78.6,53.0,12.9,49.5,52.7,97.15,50.9,-8
18,Los Angeles Lakers,107,Boston Celtics,113,10,2,8,480.0,103.0,112.1,-9.0,52.9,1.34,15.2,27.1,72.5,48.5,15.2,49.6,53.0,102.05,42.2,12,8,4,576.0,109.8,108.5,1.3,61.5,1.62,17.4,23.3,70.9,47.6,14.4,52.8,57.5,97.25,50.3,-6
19,Chicago Bulls,117,Houston Rockets,121,11,6,5,538.0,110.9,113.7,-2.8,60.9,2.11,18.6,28.3,74.9,50.6,12.2,51.6,55.2,96.13,49.3,9,6,3,437.0,115.5,106.3,9.2,62.9,1.91,17.6,27.2,69.4,47.5,12.7,53.1,57.7,102.92,51.3,-4
20,Memphis Grizzlies,102,Oklahoma City Thunder,114,11,7,4,528.0,111.6,106.6,5.0,58.7,1.63,16.7,31.4,70.8,51.0,14.1,50.6,55.8,94.68,52.4,11,7,4,528.0,109.7,110.1,-0.5,49.8,1.36,14.5,37.1,76.5,55.7,14.8,48.9,52.9,98.73,49.1,-12
21,Milwaukee Bucks,117,Denver Nuggets,121,11,5,6,528.0,111.7,112.0,-0.3,61.6,1.73,18.9,21.4,70.1,46.6,14.7,56.1,59.9,96.18,50.8,13,6,7,624.0,112.3,113.1,-0.8,64.3,1.73,18.9,32.4,76.8,53.3,15.6,53.6,56.6,99.77,48.1,-4
22,Dallas Mavericks,108,Portland Trail Blazers,104,11,6,5,533.0,106.5,104.0,2.5,56.6,1.83,16.9,19.9,72.6,46.3,12.2,52.1,55.8,93.93,51.1,9,2,7,442.0,107.6,113.1,-5.5,48.7,1.18,14.2,30.5,73.6,52.1,16.1,51.2,55.1,96.05,46.0,4
23,Phoenix Suns,105,Sacramento Kings,103,12,3,9,581.0,108.1,113.2,-5.0,53.5,1.38,15.6,31.1,74.5,51.7,15.4,49.5,54.3,100.92,46.0,11,6,5,533.0,103.9,105.4,-1.5,62.5,1.44,18.1,24.2,77.0,51.2,17.0,52.1,55.7,96.32,49.7,2
24,Orlando Magic,86,Atlanta Hawks,113,10,3,7,480.0,99.0,108.3,-9.3,56.1,1.31,15.3,25.5,72.2,48.7,15.4,47.1,52.0,98.55,45.0,11,5,6,533.0,102.7,105.7,-2.9,56.5,1.37,15.9,24.9,73.0,49.9,15.4,49.5,53.9,98.48,49.9,-27
25,Detroit Pistons,84,Indiana Pacers,105,12,8,4,586.0,106.7,103.8,2.9,54.0,1.73,16.3,29.7,78.6,53.0,12.9,49.5,52.7,97.15,50.9,13,6,7,624.0,108.8,110.3,-1.5,60.5,1.78,18.0,26.2,72.1,49.7,13.7,51.7,55.9,95.27,50.1,-21
26,New Orleans Pelicans,91,Washington Wizards,105,11,4,7,528.0,102.1,110.4,-8.3,54.7,1.30,15.9,20.7,71.1,46.7,15.9,51.0,55.0,99.27,46.0,10,7,3,490.0,110.9,106.3,4.6,59.2,1.66,17.5,28.7,69.5,49.0,14.5,52.6,56.7,99.72,52.2,-14
27,Philadelphia 76ers,102,Miami Heat,125,12,4,8,576.0,102.9,108.9,-6.0,60.4,1.46,16.6,25.4,71.0,47.3,15.3,48.7,53.3,102.29,46.4,11,8,3,528.0,113.4,104.5,8.9,54.0,1.44,16.7,31.3,74.1,53.2,16.1,54.5,57.6,97.27,53.4,-23
28,Cleveland Cavaliers,111,New York Knicks,104,11,9,2,533.0,119.3,112.4,6.9,59.5,1.89,19.0,24.0,71.6,50.0,13.7,59.9,63.0,97.13,54.4,10,3,7,480.0,107.5,112.6,-5.1,55.2,1.57,16.6,29.4,66.3,48.1,14.5,51.4,54.4,97.50,48.8,7
29,Memphis Grizzlies,107,Minnesota Timberwolves,99,11,7,4,528.0,111.6,106.6,5.0,58.7,1.63,16.7,31.4,70.8,51.0,14.1,50.6,55.8,94.68,52.4,12,5,7,576.0,112.8,114.0,-1.2,59.0,1.89,18.1,31.0,68.6,50.0,13.4,52.3,56.5,96.00,51.5,8
30,Milwaukee Bucks,137,Phoenix Suns,112,11,5,6,528.0,111.7,112.0,-0.3,61.6,1.73,18.9,21.4,70.1,46.6,14.7,56.1,59.9,96.18,50.8,12,3,9,581.0,108.1,113.2,-5.0,53.5,1.38,15.6,31.1,74.5,51.7,15.4,49.5,54.3,100.92,46.0,25
31,Denver Nuggets,97,San Antonio Spurs,121,13,6,7,624.0,112.3,113.1,-0.8,64.3,1.73,18.9,32.4,76.8,53.3,15.6,53.6,56.6,99.77,48.1,10,8,2,480.0,108.7,97.8,10.8,60.5,1.61,17.6,31.6,74.4,53.5,15.3,50.9,55.0,96.05,58.2,-24
32,Charlotte Hornets,98,Utah Jazz,105,11,3,8,538.0,103.9,107.8,-3.9,61.7,1.81,17.2,19.6,75.3,47.7,12.5,49.7,54.5,97.43,49.2,11,7,4,533.0,111.8,103.2,8.6,54.1,1.50,16.4,28.7,79.4,54.0,14.9,53.6,57.3,93.66,55.2,-7
33,Golden State Warriors,106,Sacramento Kings,109,12,9,3,581.0,116.1,106.4,9.7,71.0,2.31,21.3,25.7,69.1,48.2,13.0,56.0,59.8,101.00,56.6,11,6,5,533.0,103.9,105.4,-1.5,62.5,1.44,18.1,24.2,77.0,51.2,17.0,52.1,55.7,96.32,49.7,-3
34,Toronto Raptors,103,Brooklyn Nets,95,11,6,5,528.0,109.3,108.3,1.1,44.7,1.31,13.9,28.1,73.3,50.9,13.9,52.0,56.0,93.45,49.4,10,0,10,485.0,100.0,108.4,-8.4,60.1,1.22,16.4,25.0,71.3,48.7,18.0,49.9,53.8,102.04,44.1,8
35,Los Angeles Clippers,102,Boston Celtics,107,11,6,5,533.0,111.1,110.0,1.0,56.3,1.80,16.8,25.9,71.5,48.7,12.7,52.2,56.1,97.58,50.6,12,8,4,576.0,109.8,108.5,1.3,61.5,1.62,17.4,23.3,70.9,47.6,14.4,52.8,57.5,97.25,50.3,-5
36,Portland Trail Blazers,99,Oklahoma City Thunder,105,9,2,7,442.0,107.6,113.1,-5.5,48.7,1.18,14.2,30.5,73.6,52.1,16.1,51.2,55.1,96.05,46.0,11,7,4,528.0,109.7,110.1,-0.5,49.8,1.36,14.5,37.1,76.5,55.7,14.8,48.9,52.9,98.73,49.1,-6
37,Oklahoma City Thunder,90,Indiana Pacers,93,11,7,4,528.0,109.7,110.1,-0.5,49.8,1.36,14.5,37.1,76.5,55.7,14.8,48.9,52.9,98.73,49.1,13,6,7,624.0,108.8,110.3,-1.5,60.5,1.78,18.0,26.2,72.1,49.7,13.7,51.7,55.9,95.27,50.1,-3
38,Los Angeles Lakers,121,New York Knicks,107,10,2,8,480.0,103.0,112.1,-9.0,52.9,1.34,15.2,27.1,72.5,48.5,15.2,49.6,53.0,102.05,42.2,10,3,7,480.0,107.5,112.6,-5.1,55.2,1.57,16.6,29.4,66.3,48.1,14.5,51.4,54.4,97.50,48.8,14
39,Cleveland Cavaliers,140,Washington Wizards,135,11,9,2,533.0,119.3,112.4,6.9,59.5,1.89,19.0,24.0,71.6,50.0,13.7,59.9,63.0,97.13,54.4,10,7,3,490.0,110.9,106.3,4.6,59.2,1.66,17.5,28.7,69.5,49.0,14.5,52.6,56.7,99.72,52.2,5
40,Utah Jazz,120,Atlanta Hawks,95,11,7,4,533.0,111.8,103.2,8.6,54.1,1.50,16.4,28.7,79.4,54.0,14.9,53.6,57.3,93.66,55.2,11,5,6,533.0,102.7,105.7,-2.9,56.5,1.37,15.9,24.9,73.0,49.9,15.4,49.5,53.9,98.48,49.9,25
41,Philadelphia 76ers,96,Detroit Pistons,113,12,4,8,576.0,102.9,108.9,-6.0,60.4,1.46,16.6,25.4,71.0,47.3,15.3,48.7,53.3,102.29,46.4,12,8,4,586.0,106.7,103.8,2.9,54.0,1.73,16.3,29.7,78.6,53.0,12.9,49.5,52.7,97.15,50.9,-17
42,Los Angeles Clippers,109,Toronto Raptors,118,11,6,5,533.0,111.1,110.0,1.0,56.3,1.80,16.8,25.9,71.5,48.7,12.7,52.2,56.1,97.58,50.6,11,6,5,528.0,109.3,108.3,1.1,44.7,1.31,13.9,28.1,73.3,50.9,13.9,52.0,56.0,93.45,49.4,-9
43,Miami Heat,115,Minnesota Timberwolves,113,11,8,3,528.0,113.4,104.5,8.9,54.0,1.44,16.7,31.3,74.1,53.2,16.1,54.5,57.6,97.27,53.4,12,5,7,576.0,112.8,114.0,-1.2,59.0,1.89,18.1,31.0,68.6,50.0,13.4,52.3,56.5,96.00,51.5,2
44,Phoenix Suns,106,New Orleans Pelicans,111,12,3,9,581.0,108.1,113.2,-5.0,53.5,1.38,15.6,31.1,74.5,51.7,15.4,49.5,54.3,100.92,46.0,11,4,7,528.0,102.1,110.4,-8.3,54.7,1.30,15.9,20.7,71.1,46.7,15.9,51.0,55.0,99.27,46.0,-5
45,Dallas Mavericks,87,Denver Nuggets,110,11,6,5,533.0,106.5,104.0,2.5,56.6,1.83,16.9,19.9,72.6,46.3,12.2,52.1,55.8,93.93,51.1,13,6,7,624.0,112.3,113.1,-0.8,64.3,1.73,18.9,32.4,76.8,53.3,15.6,53.6,56.6,99.77,48.1,-23
46,San Antonio Spurs,74,Memphis Grizzlies,89,10,8,2,480.0,108.7,97.8,10.8,60.5,1.61,17.6,31.6,74.4,53.5,15.3,50.9,55.0,96.05,58.2,11,7,4,528.0,111.6,106.6,5.0,58.7,1.63,16.7,31.4,70.8,51.0,14.1,50.6,55.8,94.68,52.4,-15
47,Chicago Bulls,112,Sacramento Kings,107,11,6,5,538.0,110.9,113.7,-2.8,60.9,2.11,18.6,28.3,74.9,50.6,12.2,51.6,55.2,96.13,49.3,11,6,5,533.0,103.9,105.4,-1.5,62.5,1.44,18.1,24.2,77.0,51.2,17.0,52.1,55.7,96.32,49.7,5
48,Brooklyn Nets,107,Charlotte Hornets,111,10,0,10,485.0,100.0,108.4,-8.4,60.1,1.22,16.4,25.0,71.3,48.7,18.0,49.9,53.8,102.04,44.1,11,3,8,538.0,103.9,107.8,-3.9,61.7,1.81,17.2,19.6,75.3,47.7,12.5,49.7,54.5,97.43,49.2,-4
49,Orlando Magic,104,Houston Rockets,128,10,3,7,480.0,99.0,108.3,-9.3,56.1,1.31,15.3,25.5,72.2,48.7,15.4,47.1,52.0,98.55,45.0,9,6,3,437.0,115.5,106.3,9.2,62.9,1.91,17.6,27.2,69.4,47.5,12.7,53.1,57.7,102.92,51.3,-24
50,Portland Trail Blazers,114,Dallas Mavericks,113,9,2,7,442.0,107.6,113.1,-5.5,48.7,1.18,14.2,30.5,73.6,52.1,16.1,51.2,55.1,96.05,46.0,11,6,5,533.0,106.5,104.0,2.5,56.6,1.83,16.9,19.9,72.6,46.3,12.2,52.1,55.8,93.93,51.1,1
51,Cleveland Cavaliers,132,Indiana Pacers,117,11,9,2,533.0,119.3,112.4,6.9,59.5,1.89,19.0,24.0,71.6,50.0,13.7,59.9,63.0,97.13,54.4,13,6,7,624.0,108.8,110.3,-1.5,60.5,1.78,18.0,26.2,72.1,49.7,13.7,51.7,55.9,95.27,50.1,15
52,San Antonio Spurs,111,Philadelphia 76ers,103,10,8,2,480.0,108.7,97.8,10.8,60.5,1.61,17.6,31.6,74.4,53.5,15.3,50.9,55.0,96.05,58.2,12,4,8,576.0,102.9,108.9,-6.0,60.4,1.46,16.6,25.4,71.0,47.3,15.3,48.7,53.3,102.29,46.4,8
53,Denver Nuggets,106,Atlanta Hawks,117,13,6,7,624.0,112.3,113.1,-0.8,64.3,1.73,18.9,32.4,76.8,53.3,15.6,53.6,56.6,99.77,48.1,11,5,6,533.0,102.7,105.7,-2.9,56.5,1.37,15.9,24.9,73.0,49.9,15.4,49.5,53.9,98.48,49.9,-11
54,Washington Wizards,114,Brooklyn Nets,110,10,7,3,490.0,110.9,106.3,4.6,59.2,1.66,17.5,28.7,69.5,49.0,14.5,52.6,56.7,99.72,52.2,10,0,10,485.0,100.0,108.4,-8.4,60.1,1.22,16.4,25.0,71.3,48.7,18.0,49.9,53.8,102.04,44.1,4
55,Los Angeles Lakers,102,Detroit Pistons,121,10,2,8,480.0,103.0,112.1,-9.0,52.9,1.34,15.2,27.1,72.5,48.5,15.2,49.6,53.0,102.05,42.2,12,8,4,586.0,106.7,103.8,2.9,54.0,1.73,16.3,29.7,78.6,53.0,12.9,49.5,52.7,97.15,50.9,-19
56,Phoenix Suns,91,Memphis Grizzlies,110,12,3,9,581.0,108.1,113.2,-5.0,53.5,1.38,15.6,31.1,74.5,51.7,15.4,49.5,54.3,100.92,46.0,11,7,4,528.0,111.6,106.6,5.0,58.7,1.63,16.7,31.4,70.8,51.0,14.1,50.6,55.8,94.68,52.4,-19
57,Miami Heat,106,Milwaukee Bucks,88,11,8,3,528.0,113.4,104.5,8.9,54.0,1.44,16.7,31.3,74.1,53.2,16.1,54.5,57.6,97.27,53.4,11,5,6,528.0,111.7,112.0,-0.3,61.6,1.73,18.9,21.4,70.1,46.6,14.7,56.1,59.9,96.18,50.8,18
58,Toronto Raptors,109,Minnesota Timberwolves,112,11,6,5,528.0,109.3,108.3,1.1,44.7,1.31,13.9,28.1,73.3,50.9,13.9,52.0,56.0,93.45,49.4,12,5,7,576.0,112.8,114.0,-1.2,59.0,1.89,18.1,31.0,68.6,50.0,13.4,52.3,56.5,96.00,51.5,-3
59,Utah Jazz,127,New Orleans Pelicans,94,11,7,4,533.0,111.8,103.2,8.6,54.1,1.50,16.4,28.7,79.4,54.0,14.9,53.6,57.3,93.66,55.2,11,4,7,528.0,102.1,110.4,-8.3,54.7,1.30,15.9,20.7,71.1,46.7,15.9,51.0,55.0,99.27,46.0,33
60,Los Angeles Clippers,119,New York Knicks,115,11,6,5,533.0,111.1,110.0,1.0,56.3,1.80,16.8,25.9,71.5,48.7,12.7,52.2,56.1,97.58,50.6,10,3,7,480.0,107.5,112.6,-5.1,55.2,1.57,16.6,29.4,66.3,48.1,14.5,51.4,54.4,97.50,48.8,4
61,Chicago Bulls,92,Golden State Warriors,123,11,6,5,538.0,110.9,113.7,-2.8,60.9,2.11,18.6,28.3,74.9,50.6,12.2,51.6,55.2,96.13,49.3,12,9,3,581.0,116.1,106.4,9.7,71.0,2.31,21.3,25.7,69.1,48.2,13.0,56.0,59.8,101.00,56.6,-31
62,Boston Celtics,92,Sacramento Kings,108,12,8,4,576.0,109.8,108.5,1.3,61.5,1.62,17.4,23.3,70.9,47.6,14.4,52.8,57.5,97.25,50.3,11,6,5,533.0,103.9,105.4,-1.5,62.5,1.44,18.1,24.2,77.0,51.2,17.0,52.1,55.7,96.32,49.7,-16
63,Houston Rockets,107,Charlotte Hornets,95,9,6,3,437.0,115.5,106.3,9.2,62.9,1.91,17.6,27.2,69.4,47.5,12.7,53.1,57.7,102.92,51.3,11,3,8,538.0,103.9,107.8,-3.9,61.7,1.81,17.2,19.6,75.3,47.7,12.5,49.7,54.5,97.43,49.2,12
64,Philadelphia 76ers,112,Orlando Magic,111,12,4,8,576.0,102.9,108.9,-6.0,60.4,1.46,16.6,25.4,71.0,47.3,15.3,48.7,53.3,102.29,46.4,10,3,7,480.0,99.0,108.3,-9.3,56.1,1.31,15.3,25.5,72.2,48.7,15.4,47.1,52.0,98.55,45.0,1
65,Cleveland Cavaliers,109,Oklahoma City Thunder,118,11,9,2,533.0,119.3,112.4,6.9,59.5,1.89,19.0,24.0,71.6,50.0,13.7,59.9,63.0,97.13,54.4,11,7,4,528.0,109.7,110.1,-0.5,49.8,1.36,14.5,37.1,76.5,55.7,14.8,48.9,52.9,98.73,49.1,-9
66,Utah Jazz,105,Dallas Mavericks,112,11,7,4,533.0,111.8,103.2,8.6,54.1,1.50,16.4,28.7,79.4,54.0,14.9,53.6,57.3,93.66,55.2,11,6,5,533.0,106.5,104.0,2.5,56.6,1.83,16.9,19.9,72.6,46.3,12.2,52.1,55.8,93.93,51.1,-7
67,Boston Celtics,120,Portland Trail Blazers,111,12,8,4,576.0,109.8,108.5,1.3,61.5,1.62,17.4,23.3,70.9,47.6,14.4,52.8,57.5,97.25,50.3,9,2,7,442.0,107.6,113.1,-5.5,48.7,1.18,14.2,30.5,73.6,52.1,16.1,51.2,55.1,96.05,46.0,9
68,Miami Heat,108,Brooklyn Nets,99,11,8,3,528.0,113.4,104.5,8.9,54.0,1.44,16.7,31.3,74.1,53.2,16.1,54.5,57.6,97.27,53.4,10,0,10,485.0,100.0,108.4,-8.4,60.1,1.22,16.4,25.0,71.3,48.7,18.0,49.9,53.8,102.04,44.1,9
69,San Antonio Spurs,103,Detroit Pistons,92,10,8,2,480.0,108.7,97.8,10.8,60.5,1.61,17.6,31.6,74.4,53.5,15.3,50.9,55.0,96.05,58.2,12,8,4,586.0,106.7,103.8,2.9,54.0,1.73,16.3,29.7,78.6,53.0,12.9,49.5,52.7,97.15,50.9,11
70,Denver Nuggets,131,New York Knicks,123,13,6,7,624.0,112.3,113.1,-0.8,64.3,1.73,18.9,32.4,76.8,53.3,15.6,53.6,56.6,99.77,48.1,10,3,7,480.0,107.5,112.6,-5.1,55.2,1.57,16.6,29.4,66.3,48.1,14.5,51.4,54.4,97.50,48.8,8
71,Golden State Warriors,122,Memphis Grizzlies,107,12,9,3,581.0,116.1,106.4,9.7,71.0,2.31,21.3,25.7,69.1,48.2,13.0,56.0,59.8,101.00,56.6,11,7,4,528.0,111.6,106.6,5.0,58.7,1.63,16.7,31.4,70.8,51.0,14.1,50.6,55.8,94.68,52.4,15
72,Los Angeles Lakers,122,Milwaukee Bucks,114,10,2,8,480.0,103.0,112.1,-9.0,52.9,1.34,15.2,27.1,72.5,48.5,15.2,49.6,53.0,102.05,42.2,11,5,6,528.0,111.7,112.0,-0.3,61.6,1.73,18.9,21.4,70.1,46.6,14.7,56.1,59.9,96.18,50.8,8
73,New Orleans Pelicans,122,Minnesota Timberwolves,106,11,4,7,528.0,102.1,110.4,-8.3,54.7,1.30,15.9,20.7,71.1,46.7,15.9,51.0,55.0,99.27,46.0,12,5,7,576.0,112.8,114.0,-1.2,59.0,1.89,18.1,31.0,68.6,50.0,13.4,52.3,56.5,96.00,51.5,16
74,Indiana Pacers,107,Washington Wizards,112,13,6,7,624.0,108.8,110.3,-1.5,60.5,1.78,18.0,26.2,72.1,49.7,13.7,51.7,55.9,95.27,50.1,10,7,3,490.0,110.9,106.3,4.6,59.2,1.66,17.5,28.7,69.5,49.0,14.5,52.6,56.7,99.72,52.2,-5
75,Chicago Bulls,97,Phoenix Suns,115,11,6,5,538.0,110.9,113.7,-2.8,60.9,2.11,18.6,28.3,74.9,50.6,12.2,51.6,55.2,96.13,49.3,12,3,9,581.0,108.1,113.2,-5.0,53.5,1.38,15.6,31.1,74.5,51.7,15.4,49.5,54.3,100.92,46.0,-18
76,Atlanta Hawks,107,Sacramento Kings,108,11,5,6,533.0,102.7,105.7,-2.9,56.5,1.37,15.9,24.9,73.0,49.9,15.4,49.5,53.9,98.48,49.9,11,6,5,533.0,103.9,105.4,-1.5,62.5,1.44,18.1,24.2,77.0,51.2,17.0,52.1,55.7,96.32,49.7,-1
77,Los Angeles Clippers,107,Charlotte Hornets,102,11,6,5,533.0,111.1,110.0,1.0,56.3,1.80,16.8,25.9,71.5,48.7,12.7,52.2,56.1,97.58,50.6,11,3,8,538.0,103.9,107.8,-3.9,61.7,1.81,17.2,19.6,75.3,47.7,12.5,49.7,54.5,97.43,49.2,5
78,Milwaukee Bucks,116,Indiana Pacers,100,11,5,6,528.0,111.7,112.0,-0.3,61.6,1.73,18.9,21.4,70.1,46.6,14.7,56.1,59.9,96.18,50.8,13,6,7,624.0,108.8,110.3,-1.5,60.5,1.78,18.0,26.2,72.1,49.7,13.7,51.7,55.9,95.27,50.1,16
79,Denver Nuggets,109,Cleveland Cavaliers,125,13,6,7,624.0,112.3,113.1,-0.8,64.3,1.73,18.9,32.4,76.8,53.3,15.6,53.6,56.6,99.77,48.1,11,9,2,533.0,119.3,112.4,6.9,59.5,1.89,19.0,24.0,71.6,50.0,13.7,59.9,63.0,97.13,54.4,-16
80,Miami Heat,109,Philadelphia 76ers,117,11,8,3,528.0,113.4,104.5,8.9,54.0,1.44,16.7,31.3,74.1,53.2,16.1,54.5,57.6,97.27,53.4,12,4,8,576.0,102.9,108.9,-6.0,60.4,1.46,16.6,25.4,71.0,47.3,15.3,48.7,53.3,102.29,46.4,-8
81,Golden State Warriors,130,Oklahoma City Thunder,114,12,9,3,581.0,116.1,106.4,9.7,71.0,2.31,21.3,25.7,69.1,48.2,13.0,56.0,59.8,101.00,56.6,11,7,4,528.0,109.7,110.1,-0.5,49.8,1.36,14.5,37.1,76.5,55.7,14.8,48.9,52.9,98.73,49.1,16
82,Orlando Magic,80,Dallas Mavericks,112,10,3,7,480.0,99.0,108.3,-9.3,56.1,1.31,15.3,25.5,72.2,48.7,15.4,47.1,52.0,98.55,45.0,11,6,5,533.0,106.5,104.0,2.5,56.6,1.83,16.9,19.9,72.6,46.3,12.2,52.1,55.8,93.93,51.1,-32
83,Phoenix Suns,102,Houston Rockets,133,12,3,9,581.0,108.1,113.2,-5.0,53.5,1.38,15.6,31.1,74.5,51.7,15.4,49.5,54.3,100.92,46.0,9,6,3,437.0,115.5,106.3,9.2,62.9,1.91,17.6,27.2,69.4,47.5,12.7,53.1,57.7,102.92,51.3,-31
