,team1,team1pts,team2,team2pts,1GP,1W,1L,1MIN,1OffRtg,1DefRtg,1NetRtg,1AST%,1AST/TO,1ASTRatio,1OREB%,1DREB%,1REB%,1TOV%,1eFG%,1TS%,1PACE,1PIE,2GP,2W,2L,2MIN,2OffRtg,2DefRtg,2NetRtg,2AST%,2AST/TO,2ASTRatio,2OREB%,2DREB%,2REB%,2TOV%,2eFG%,2TS%,2PACE,2PIE,net
10,Houston Rockets,103,Utah Jazz,109,16,8,8,768.0,105.9,106.7,-0.8,50.0,1.29,14.6,27.9,70.1,49.1,14.9,50.5,54.2,95.81,49.2,16,7,9,773.0,103.0,110.0,-7.0,56.6,1.54,16.5,29.4,69.9,49.2,14.6,47.9,51.8,91.78,45.7,-6
11,Indiana Pacers,102,Portland Trail Blazers,106,14,10,4,672.0,107.6,99.8,7.7,58.3,1.50,17.2,28.0,75.0,52.5,15.5,51.6,56.2,93.11,56.0,16,12,4,778.0,114.6,108.1,6.6,61.8,1.88,18.1,33.8,70.7,52.2,13.7,51.7,56.3,96.93,53.1,-4
12,Orlando Magic,125,Philadelphia 76ers,126,15,4,11,730.0,99.2,104.5,-5.4,54.8,1.48,15.6,24.8,70.2,47.4,14.0,47.0,50.8,93.83,47.4,13,3,10,639.0,99.5,111.1,-11.6,58.7,1.30,16.3,31.0,68.4,49.1,17.3,47.8,51.3,100.06,42.6,-1
13,Milwaukee Bucks,100,Boston Celtics,108,15,4,11,745.0,100.8,106.5,-5.7,55.4,1.37,15.4,31.4,65.3,48.6,15.4,46.5,50.8,92.39,47.3,12,6,6,576.0,105.4,103.7,1.7,56.1,1.39,16.5,28.3,71.2,50.5,16.1,51.0,54.8,93.46,50.6,-8
14,Denver Nuggets,111,Brooklyn Nets,87,15,5,10,720.0,101.3,105.5,-4.2,58.1,1.34,15.8,33.8,68.2,51.0,16.4,46.9,51.1,93.83,48.0,14,5,9,677.0,105.3,109.7,-4.4,59.8,1.46,16.9,23.5,67.3,45.8,15.4,51.2,55.8,92.60,47.3,24
15,Detroit Pistons,107,Miami Heat,97,17,8,9,826.0,104.5,107.4,-2.9,52.3,1.25,15.0,36.3,68.6,51.8,16.8,48.8,51.7,95.77,46.3,15,11,4,730.0,109.0,104.7,4.3,57.9,1.59,18.3,20.9,67.5,45.4,15.2,56.1,59.1,94.13,54.4,10
16,Phoenix Suns,91,Memphis Grizzlies,110,13,10,3,624.0,107.3,103.0,4.3,50.6,1.20,14.7,31.4,68.9,50.5,16.5,51.5,55.2,98.88,52.9,14,5,9,672.0,106.0,108.9,-2.9,54.3,1.53,15.8,36.9,74.3,54.0,14.7,47.4,50.9,90.57,46.8,-19
17,Charlotte Bobcats,82,Dallas Mavericks,89,15,6,9,735.0,101.3,100.7,0.6,55.4,1.75,16.1,25.7,72.9,49.3,12.3,46.7,50.7,93.88,50.5,13,8,5,629.0,106.9,104.6,2.3,61.0,1.88,18.6,25.1,67.3,46.4,13.6,51.8,55.1,95.50,52.9,-7
18,Oklahoma City Thunder,97,Sacramento Kings,95,17,14,3,816.0,110.6,99.5,11.1,56.2,1.52,17.3,28.8,72.6,52.9,15.5,53.2,57.4,97.09,57.9,16,6,10,778.0,107.4,110.2,-2.8,53.8,1.28,15.5,31.0,70.6,50.6,16.5,50.1,55.0,96.15,47.8,2
19,Toronto Raptors,103,Golden State Warriors,112,14,8,6,682.0,106.4,104.6,1.8,54.7,1.38,15.6,30.2,69.7,49.9,15.4,49.4,54.2,94.24,50.1,16,11,5,773.0,104.7,99.2,5.5,57.0,1.33,16.5,32.7,74.0,53.5,17.1,50.5,53.7,98.17,53.2,-9
20,Denver Nuggets,88,Cleveland Cavaliers,98,15,5,10,720.0,101.3,105.5,-4.2,58.1,1.34,15.8,33.8,68.2,51.0,16.4,46.9,51.1,93.83,48.0,14,5,9,692.0,103.8,107.5,-3.8,51.6,1.40,14.9,32.3,68.5,49.9,14.6,47.6,51.4,94.27,46.7,-10
21,Los Angeles Clippers,97,Atlanta Hawks,107,16,9,7,778.0,105.4,100.8,4.6,58.9,1.63,16.5,26.5,68.2,47.9,13.7,48.9,53.6,95.63,53.0,14,9,5,697.0,109.1,104.1,5.0,67.5,1.84,19.8,27.5,70.9,49.5,15.1,53.7,56.8,96.31,52.6,-10
22,Phoenix Suns,97,Houston Rockets,88,13,10,3,624.0,107.3,103.0,4.3,50.6,1.20,14.7,31.4,68.9,50.5,16.5,51.5,55.2,98.88,52.9,16,8,8,768.0,105.9,106.7,-0.8,50.0,1.29,14.6,27.9,70.1,49.1,14.9,50.5,54.2,95.81,49.2,9
23,Detroit Pistons,105,Milwaukee Bucks,98,17,8,9,826.0,104.5,107.4,-2.9,52.3,1.25,15.0,36.3,68.6,51.8,16.8,48.8,51.7,95.77,46.3,15,4,11,745.0,100.8,106.5,-5.7,55.4,1.37,15.4,31.4,65.3,48.6,15.4,46.5,50.8,92.39,47.3,7
24,Dallas Mavericks,100,New Orleans Pelicans,97,13,8,5,629.0,106.9,104.6,2.3,61.0,1.88,18.6,25.1,67.3,46.4,13.6,51.8,55.1,95.50,52.9,14,7,7,692.0,108.7,109.4,-0.7,58.7,1.85,17.2,34.1,66.5,50.1,13.2,49.1,52.7,92.98,49.3,3
25,Indiana Pacers,95,Utah Jazz,86,14,10,4,672.0,107.6,99.8,7.7,58.3,1.50,17.2,28.0,75.0,52.5,15.5,51.6,56.2,93.11,56.0,16,7,9,773.0,103.0,110.0,-7.0,56.6,1.54,16.5,29.4,69.9,49.2,14.6,47.9,51.8,91.78,45.7,9
26,Oklahoma City Thunder,104,Portland Trail Blazers,111,17,14,3,816.0,110.6,99.5,11.1,56.2,1.52,17.3,28.8,72.6,52.9,15.5,53.2,57.4,97.09,57.9,16,12,4,778.0,114.6,108.1,6.6,61.8,1.88,18.1,33.8,70.7,52.2,13.7,51.7,56.3,96.93,53.1,-7
27,New York Knicks,113,Brooklyn Nets,83,15,6,9,730.0,106.0,109.2,-3.2,58.8,1.72,17.0,28.2,68.7,47.2,13.5,50.1,53.5,90.15,48.9,14,5,9,677.0,105.3,109.7,-4.4,59.8,1.46,16.9,23.5,67.3,45.8,15.4,51.2,55.8,92.60,47.3,30
28,Los Angeles Clippers,101,Memphis Grizzlies,81,16,9,7,778.0,105.4,100.8,4.6,58.9,1.63,16.5,26.5,68.2,47.9,13.7,48.9,53.6,95.63,53.0,14,5,9,672.0,106.0,108.9,-2.9,54.3,1.53,15.8,36.9,74.3,54.0,14.7,47.4,50.9,90.57,46.8,20
29,Miami Heat,87,Chicago Bulls,107,15,11,4,730.0,109.0,104.7,4.3,57.9,1.59,18.3,20.9,67.5,45.4,15.2,56.1,59.1,94.13,54.4,15,5,10,735.0,97.9,101.7,-3.8,64.9,1.30,16.5,33.6,71.6,52.2,17.9,45.2,50.1,90.16,48.8,-20
30,Philadelphia 76ers,88,Charlotte Bobcats,105,13,3,10,639.0,99.5,111.1,-11.6,58.7,1.30,16.3,31.0,68.4,49.1,17.3,47.8,51.3,100.06,42.6,15,6,9,735.0,101.3,100.7,0.6,55.4,1.75,16.1,25.7,72.9,49.3,12.3,46.7,50.7,93.88,50.5,-17
31,Milwaukee Bucks,109,Washington Wizards,105,15,4,11,745.0,100.8,106.5,-5.7,55.4,1.37,15.4,31.4,65.3,48.6,15.4,46.5,50.8,92.39,47.3,11,6,5,538.0,105.5,104.0,1.5,59.6,1.45,17.1,33.7,72.8,53.0,16.4,50.0,53.7,93.23,49.6,4
32,Cleveland Cavaliers,89,Atlanta Hawks,108,14,5,9,692.0,103.8,107.5,-3.8,51.6,1.40,14.9,32.3,68.5,49.9,14.6,47.6,51.4,94.27,46.7,14,9,5,697.0,109.1,104.1,5.0,67.5,1.84,19.8,27.5,70.9,49.5,15.1,53.7,56.8,96.31,52.6,-19
33,Denver Nuggets,98,Boston Celtics,106,15,5,10,720.0,101.3,105.5,-4.2,58.1,1.34,15.8,33.8,68.2,51.0,16.4,46.9,51.1,93.83,48.0,12,6,6,576.0,105.4,103.7,1.7,56.1,1.39,16.5,28.3,71.2,50.5,16.1,51.0,54.8,93.46,50.6,-8
34,Orlando Magic,83,New York Knicks,121,15,4,11,730.0,99.2,104.5,-5.4,54.8,1.48,15.6,24.8,70.2,47.4,14.0,47.0,50.8,93.83,47.4,15,6,9,730.0,106.0,109.2,-3.2,58.8,1.72,17.0,28.2,68.7,47.2,13.5,50.1,53.5,90.15,48.9,-38
35,Golden State Warriors,83,Houston Rockets,105,16,11,5,773.0,104.7,99.2,5.5,57.0,1.33,16.5,32.7,74.0,53.5,17.1,50.5,53.7,98.17,53.2,16,8,8,768.0,105.9,106.7,-0.8,50.0,1.29,14.6,27.9,70.1,49.1,14.9,50.5,54.2,95.81,49.2,-22
36,Oklahoma City Thunder,109,New Orleans Pelicans,95,17,14,3,816.0,110.6,99.5,11.1,56.2,1.52,17.3,28.8,72.6,52.9,15.5,53.2,57.4,97.09,57.9,14,7,7,692.0,108.7,109.4,-0.7,58.7,1.85,17.2,34.1,66.5,50.1,13.2,49.1,52.7,92.98,49.3,14
37,Toronto Raptors,97,Phoenix Suns,106,14,8,6,682.0,106.4,104.6,1.8,54.7,1.38,15.6,30.2,69.7,49.9,15.4,49.4,54.2,94.24,50.1,13,10,3,624.0,107.3,103.0,4.3,50.6,1.20,14.7,31.4,68.9,50.5,16.5,51.5,55.2,98.88,52.9,-9
38,Utah Jazz,98,Portland Trail Blazers,130,16,7,9,773.0,103.0,110.0,-7.0,56.6,1.54,16.5,29.4,69.9,49.2,14.6,47.9,51.8,91.78,45.7,16,12,4,778.0,114.6,108.1,6.6,61.8,1.88,18.1,33.8,70.7,52.2,13.7,51.7,56.3,96.93,53.1,-32
39,Los Angeles Lakers,106,Sacramento Kings,100,15,4,11,720.0,100.3,107.7,-7.3,55.2,1.25,15.2,25.1,65.4,46.0,16.1,48.2,52.7,96.87,44.5,16,6,10,778.0,107.4,110.2,-2.8,53.8,1.28,15.5,31.0,70.6,50.6,16.5,50.1,55.0,96.15,47.8,6
40,Denver Nuggets,103,Philadelphia 76ers,92,15,5,10,720.0,101.3,105.5,-4.2,58.1,1.34,15.8,33.8,68.2,51.0,16.4,46.9,51.1,93.83,48.0,13,3,10,639.0,99.5,111.1,-11.6,58.7,1.30,16.3,31.0,68.4,49.1,17.3,47.8,51.3,100.06,42.6,11
41,Los Angeles Clippers,82,Cleveland Cavaliers,88,16,9,7,778.0,105.4,100.8,4.6,58.9,1.63,16.5,26.5,68.2,47.9,13.7,48.9,53.6,95.63,53.0,14,5,9,692.0,103.8,107.5,-3.8,51.6,1.40,14.9,32.3,68.5,49.9,14.6,47.6,51.4,94.27,46.7,-6
42,Detroit Pistons,92,Chicago Bulls,75,17,8,9,826.0,104.5,107.4,-2.9,52.3,1.25,15.0,36.3,68.6,51.8,16.8,48.8,51.7,95.77,46.3,15,5,10,735.0,97.9,101.7,-3.8,64.9,1.30,16.5,33.6,71.6,52.2,17.9,45.2,50.1,90.16,48.8,17
43,Golden State Warriors,108,Memphis Grizzlies,82,16,11,5,773.0,104.7,99.2,5.5,57.0,1.33,16.5,32.7,74.0,53.5,17.1,50.5,53.7,98.17,53.2,14,5,9,672.0,106.0,108.9,-2.9,54.3,1.53,15.8,36.9,74.3,54.0,14.7,47.4,50.9,90.57,46.8,26
44,Miami Heat,103,Minnesota Timberwolves,82,15,11,4,730.0,109.0,104.7,4.3,57.9,1.59,18.3,20.9,67.5,45.4,15.2,56.1,59.1,94.13,54.4,13,6,7,629.0,108.0,105.5,2.5,61.7,1.69,16.7,36.2,74.3,53.7,14.1,47.2,52.4,97.53,51.2,21
45,Brooklyn Nets,90,Milwaukee Bucks,82,14,5,9,677.0,105.3,109.7,-4.4,59.8,1.46,16.9,23.5,67.3,45.8,15.4,51.2,55.8,92.60,47.3,15,4,11,745.0,100.8,106.5,-5.7,55.4,1.37,15.4,31.4,65.3,48.6,15.4,46.5,50.8,92.39,47.3,8
46,Indiana Pacers,111,San Antonio Spurs,100,14,10,4,672.0,107.6,99.8,7.7,58.3,1.50,17.2,28.0,75.0,52.5,15.5,51.6,56.2,93.11,56.0,15,11,4,720.0,110.8,105.5,5.3,60.8,1.75,18.6,29.2,71.0,50.6,14.8,53.1,56.6,96.40,53.6,11
47,Sacramento Kings,112,Utah Jazz,102,16,6,10,778.0,107.4,110.2,-2.8,53.8,1.28,15.5,31.0,70.6,50.6,16.5,50.1,55.0,96.15,47.8,16,7,9,773.0,103.0,110.0,-7.0,56.6,1.54,16.5,29.4,69.9,49.2,14.6,47.9,51.8,91.78,45.7,10
48,Dallas Mavericks,108,Portland Trail Blazers,106,13,8,5,629.0,106.9,104.6,2.3,61.0,1.88,18.6,25.1,67.3,46.4,13.6,51.8,55.1,95.50,52.9,16,12,4,778.0,114.6,108.1,6.6,61.8,1.88,18.1,33.8,70.7,52.2,13.7,51.7,56.3,96.93,53.1,2
49,Boston Celtics,114,New York Knicks,73,12,6,6,576.0,105.4,103.7,1.7,56.1,1.39,16.5,28.3,71.2,50.5,16.1,51.0,54.8,93.46,50.6,15,6,9,730.0,106.0,109.2,-3.2,58.8,1.72,17.0,28.2,68.7,47.2,13.5,50.1,53.5,90.15,48.9,41
50,Miami Heat,110,Detroit Pistons,95,15,11,4,730.0,109.0,104.7,4.3,57.9,1.59,18.3,20.9,67.5,45.4,15.2,56.1,59.1,94.13,54.4,17,8,9,826.0,104.5,107.4,-2.9,52.3,1.25,15.0,36.3,68.6,51.8,16.8,48.8,51.7,95.77,46.3,15
51,Orlando Magic,88,Houston Rockets,98,15,4,11,730.0,99.2,104.5,-5.4,54.8,1.48,15.6,24.8,70.2,47.4,14.0,47.0,50.8,93.83,47.4,16,8,8,768.0,105.9,106.7,-0.8,50.0,1.29,14.6,27.9,70.1,49.1,14.9,50.5,54.2,95.81,49.2,-10
52,Indiana Pacers,94,Oklahoma City Thunder,118,14,10,4,672.0,107.6,99.8,7.7,58.3,1.50,17.2,28.0,75.0,52.5,15.5,51.6,56.2,93.11,56.0,17,14,3,816.0,110.6,99.5,11.1,56.2,1.52,17.3,28.8,72.6,52.9,15.5,53.2,57.4,97.09,57.9,-24
53,Toronto Raptors,106,Los Angeles Lakers,94,14,8,6,682.0,106.4,104.6,1.8,54.7,1.38,15.6,30.2,69.7,49.9,15.4,49.4,54.2,94.24,50.1,15,4,11,720.0,100.3,107.7,-7.3,55.2,1.25,15.2,25.1,65.4,46.0,16.1,48.2,52.7,96.87,44.5,12
54,Golden State Warriors,111,Charlotte Bobcats,115,16,11,5,773.0,104.7,99.2,5.5,57.0,1.33,16.5,32.7,74.0,53.5,17.1,50.5,53.7,98.17,53.2,15,6,9,735.0,101.3,100.7,0.6,55.4,1.75,16.1,25.7,72.9,49.3,12.3,46.7,50.7,93.88,50.5,-4
55,Los Angeles Clippers,94,Philadelphia 76ers,83,16,9,7,778.0,105.4,100.8,4.6,58.9,1.63,16.5,26.5,68.2,47.9,13.7,48.9,53.6,95.63,53.0,13,3,10,639.0,99.5,111.1,-11.6,58.7,1.30,16.3,31.0,68.4,49.1,17.3,47.8,51.3,100.06,42.6,11
56,Denver Nuggets,75,Washington Wizards,74,15,5,10,720.0,101.3,105.5,-4.2,58.1,1.34,15.8,33.8,68.2,51.0,16.4,46.9,51.1,93.83,48.0,11,6,5,538.0,105.5,104.0,1.5,59.6,1.45,17.1,33.7,72.8,53.0,16.4,50.0,53.7,93.23,49.6,1
57,Orlando Magic,85,Memphis Grizzlies,94,15,4,11,730.0,99.2,104.5,-5.4,54.8,1.48,15.6,24.8,70.2,47.4,14.0,47.0,50.8,93.83,47.4,14,5,9,672.0,106.0,108.9,-2.9,54.3,1.53,15.8,36.9,74.3,54.0,14.7,47.4,50.9,90.57,46.8,-9
58,Portland Trail Blazers,105,Utah Jazz,94,16,12,4,778.0,114.6,108.1,6.6,61.8,1.88,18.1,33.8,70.7,52.2,13.7,51.7,56.3,96.93,53.1,16,7,9,773.0,103.0,110.0,-7.0,56.6,1.54,16.5,29.4,69.9,49.2,14.6,47.9,51.8,91.78,45.7,11
59,Dallas Mavericks,97,Sacramento Kings,112,13,8,5,629.0,106.9,104.6,2.3,61.0,1.88,18.6,25.1,67.3,46.4,13.6,51.8,55.1,95.50,52.9,16,6,10,778.0,107.4,110.2,-2.8,53.8,1.28,15.5,31.0,70.6,50.6,16.5,50.1,55.0,96.15,47.8,-15
60,New York Knicks,94,Cleveland Cavaliers,109,15,6,9,730.0,106.0,109.2,-3.2,58.8,1.72,17.0,28.2,68.7,47.2,13.5,50.1,53.5,90.15,48.9,14,5,9,692.0,103.8,107.5,-3.8,51.6,1.40,14.9,32.3,68.5,49.9,14.6,47.6,51.4,94.27,46.7,-15
61,Miami Heat,84,Indiana Pacers,90,15,11,4,730.0,109.0,104.7,4.3,57.9,1.59,18.3,20.9,67.5,45.4,15.2,56.1,59.1,94.13,54.4,14,10,4,672.0,107.6,99.8,7.7,58.3,1.50,17.2,28.0,75.0,52.5,15.5,51.6,56.2,93.11,56.0,-6
62,San Antonio Spurs,116,Toronto Raptors,103,15,11,4,720.0,110.8,105.5,5.3,60.8,1.75,18.6,29.2,71.0,50.6,14.8,53.1,56.6,96.40,53.6,14,8,6,682.0,106.4,104.6,1.8,54.7,1.38,15.6,30.2,69.7,49.9,15.4,49.4,54.2,94.24,50.1,13
63,Oklahoma City Thunder,101,Atlanta Hawks,92,17,14,3,816.0,110.6,99.5,11.1,56.2,1.52,17.3,28.8,72.6,52.9,15.5,53.2,57.4,97.09,57.9,14,9,5,697.0,109.1,104.1,5.0,67.5,1.84,19.8,27.5,70.9,49.5,15.1,53.7,56.8,96.31,52.6,9
64,Boston Celtics,96,Brooklyn Nets,104,12,6,6,576.0,105.4,103.7,1.7,56.1,1.39,16.5,28.3,71.2,50.5,16.1,51.0,54.8,93.46,50.6,14,5,9,677.0,105.3,109.7,-4.4,59.8,1.46,16.9,23.5,67.3,45.8,15.4,51.2,55.8,92.60,47.3,-8
65,Minnesota Timberwolves,121,Detroit Pistons,94,13,6,7,629.0,108.0,105.5,2.5,61.7,1.69,16.7,36.2,74.3,53.7,14.1,47.2,52.4,97.53,51.2,17,8,9,826.0,104.5,107.4,-2.9,52.3,1.25,15.0,36.3,68.6,51.8,16.8,48.8,51.7,95.77,46.3,27
66,Milwaukee Bucks,78,Chicago Bulls,74,15,4,11,745.0,100.8,106.5,-5.7,55.4,1.37,15.4,31.4,65.3,48.6,15.4,46.5,50.8,92.39,47.3,15,5,10,735.0,97.9,101.7,-3.8,64.9,1.30,16.5,33.6,71.6,52.2,17.9,45.2,50.1,90.16,48.8,4
67,Phoenix Suns,114,Los Angeles Lakers,108,13,10,3,624.0,107.3,103.0,4.3,50.6,1.20,14.7,31.4,68.9,50.5,16.5,51.5,55.2,98.88,52.9,15,4,11,720.0,100.3,107.7,-7.3,55.2,1.25,15.2,25.1,65.4,46.0,16.1,48.2,52.7,96.87,44.5,6
68,Orlando Magic,92,Charlotte Bobcats,83,15,4,11,730.0,99.2,104.5,-5.4,54.8,1.48,15.6,24.8,70.2,47.4,14.0,47.0,50.8,93.83,47.4,15,6,9,735.0,101.3,100.7,0.6,55.4,1.75,16.1,25.7,72.9,49.3,12.3,46.7,50.7,93.88,50.5,9
69,Los Angeles Clippers,96,Boston Celtics,88,16,9,7,778.0,105.4,100.8,4.6,58.9,1.63,16.5,26.5,68.2,47.9,13.7,48.9,53.6,95.63,53.0,12,6,6,576.0,105.4,103.7,1.7,56.1,1.39,16.5,28.3,71.2,50.5,16.1,51.0,54.8,93.46,50.6,8
70,Oklahoma City Thunder,116,Memphis Grizzlies,100,17,14,3,816.0,110.6,99.5,11.1,56.2,1.52,17.3,28.8,72.6,52.9,15.5,53.2,57.4,97.09,57.9,14,5,9,672.0,106.0,108.9,-2.9,54.3,1.53,15.8,36.9,74.3,54.0,14.7,47.4,50.9,90.57,46.8,16
71,San Antonio Spurs,109,Milwaukee Bucks,77,15,11,4,720.0,110.8,105.5,5.3,60.8,1.75,18.6,29.2,71.0,50.6,14.8,53.1,56.6,96.40,53.6,15,4,11,745.0,100.8,106.5,-5.7,55.4,1.37,15.4,31.4,65.3,48.6,15.4,46.5,50.8,92.39,47.3,32
72,Philadelphia 76ers,99,Minnesota Timberwolves,106,13,3,10,639.0,99.5,111.1,-11.6,58.7,1.30,16.3,31.0,68.4,49.1,17.3,47.8,51.3,100.06,42.6,13,6,7,629.0,108.0,105.5,2.5,61.7,1.69,16.7,36.2,74.3,53.7,14.1,47.2,52.4,97.53,51.2,-7
73,Detroit Pistons,106,New Orleans Pelicans,111,17,8,9,826.0,104.5,107.4,-2.9,52.3,1.25,15.0,36.3,68.6,51.8,16.8,48.8,51.7,95.77,46.3,14,7,7,692.0,108.7,109.4,-0.7,58.7,1.85,17.2,34.1,66.5,50.1,13.2,49.1,52.7,92.98,49.3,-5
74,Chicago Bulls,78,New York Knicks,83,15,5,10,735.0,97.9,101.7,-3.8,64.9,1.30,16.5,33.6,71.6,52.2,17.9,45.2,50.1,90.16,48.8,15,6,9,730.0,106.0,109.2,-3.2,58.8,1.72,17.0,28.2,68.7,47.2,13.5,50.1,53.5,90.15,48.9,-5
75,Utah Jazz,122,Sacramento Kings,101,16,7,9,773.0,103.0,110.0,-7.0,56.6,1.54,16.5,29.4,69.9,49.2,14.6,47.9,51.8,91.78,45.7,16,6,10,778.0,107.4,110.2,-2.8,53.8,1.28,15.5,31.0,70.6,50.6,16.5,50.1,55.0,96.15,47.8,21
76,Dallas Mavericks,93,Golden State Warriors,95,13,8,5,629.0,106.9,104.6,2.3,61.0,1.88,18.6,25.1,67.3,46.4,13.6,51.8,55.1,95.50,52.9,16,11,5,773.0,104.7,99.2,5.5,57.0,1.33,16.5,32.7,74.0,53.5,17.1,50.5,53.7,98.17,53.2,-2
77,Los Angeles Clippers,93,Brooklyn Nets,102,16,9,7,778.0,105.4,100.8,4.6,58.9,1.63,16.5,26.5,68.2,47.9,13.7,48.9,53.6,95.63,53.0,14,5,9,677.0,105.3,109.7,-4.4,59.8,1.46,16.9,23.5,67.3,45.8,15.4,51.2,55.8,92.60,47.3,-9
78,Houston Rockets,104,Portland Trail Blazers,111,16,8,8,768.0,105.9,106.7,-0.8,50.0,1.29,14.6,27.9,70.1,49.1,14.9,50.5,54.2,95.81,49.2,16,12,4,778.0,114.6,108.1,6.6,61.8,1.88,18.1,33.8,70.7,52.2,13.7,51.7,56.3,96.93,53.1,-7
79,Charlotte Bobcats,94,Indiana Pacers,99,15,6,9,735.0,101.3,100.7,0.6,55.4,1.75,16.1,25.7,72.9,49.3,12.3,46.7,50.7,93.88,50.5,14,10,4,672.0,107.6,99.8,7.7,58.3,1.50,17.2,28.0,75.0,52.5,15.5,51.6,56.2,93.11,56.0,-5
80,Cleveland Cavaliers,109,Orlando Magic,100,14,5,9,692.0,103.8,107.5,-3.8,51.6,1.40,14.9,32.3,68.5,49.9,14.6,47.6,51.4,94.27,46.7,15,4,11,730.0,99.2,104.5,-5.4,54.8,1.48,15.6,24.8,70.2,47.4,14.0,47.0,50.8,93.83,47.4,9
81,Philadelphia 76ers,100,Toronto Raptors,108,13,3,10,639.0,99.5,111.1,-11.6,58.7,1.30,16.3,31.0,68.4,49.1,17.3,47.8,51.3,100.06,42.6,14,8,6,682.0,106.4,104.6,1.8,54.7,1.38,15.6,30.2,69.7,49.9,15.4,49.4,54.2,94.24,50.1,-8
82,Washington Wizards,99,Atlanta Hawks,101,11,6,5,538.0,105.5,104.0,1.5,59.6,1.45,17.1,33.7,72.8,53.0,16.4,50.0,53.7,93.23,49.6,14,9,5,697.0,109.1,104.1,5.0,67.5,1.84,19.8,27.5,70.9,49.5,15.1,53.7,56.8,96.31,52.6,-2
83,New York Knicks,86,Boston Celtics,90,15,6,9,730.0,106.0,109.2,-3.2,58.8,1.72,17.0,28.2,68.7,47.2,13.5,50.1,53.5,90.15,48.9,12,6,6,576.0,105.4,103.7,1.7,56.1,1.39,16.5,28.3,71.2,50.5,16.1,51.0,54.8,93.46,50.6,-4
