,team1,team1pts,team2,team2pts,1GP,1W,1L,1MIN,1OffRtg,1DefRtg,1NetRtg,1AST%,1AST/TO,1ASTRatio,1OREB%,1DREB%,1REB%,1TOV%,1eFG%,1TS%,1PACE,1PIE,2GP,2W,2L,2MIN,2OffRtg,2DefRtg,2NetRtg,2AST%,2AST/TO,2ASTRatio,2OREB%,2DREB%,2REB%,2TOV%,2eFG%,2TS%,2PACE,2PIE,net
10,Los Angeles Lakers,101,Golden State Warriors,115,9,3,6,432.0,107.1,116.4,-9.3,66.1,1.82,19.5,24.1,73.9,48.7,14.9,53.8,56.2,105.17,45.3,11,7,4,528.0,115.2,111.0,4.3,65.6,2.29,20.0,25.7,70.4,49.0,12.3,55.7,58.6,102.05,53.7,-14
11,New Orleans Pelicans,108,San Antonio Spurs,113,11,4,7,528.0,107.7,111.4,-3.6,63.8,1.95,18.7,28.4,74.5,51.0,13.5,51.1,54.4,104.32,48.6,10,3,7,480.0,108.7,118.1,-9.4,54.1,1.88,16.5,23.0,74.4,48.4,11.7,50.6,54.9,99.70,45.7,-5
12,Denver Nuggets,107,Minnesota Timberwolves,106,11,7,4,528.0,112.9,109.6,3.3,68.5,2.14,20.1,31.3,73.9,52.2,13.7,53.2,56.3,102.50,52.1,11,4,7,533.0,114.4,115.6,-1.1,56.6,1.86,17.6,31.2,71.1,51.2,13.2,53.6,57.0,100.91,50.3,1
13,Atlanta Hawks,118,Phoenix Suns,112,12,5,7,581.0,112.9,117.0,-4.1,60.7,1.56,17.4,29.2,72.3,50.7,15.4,53.7,57.6,101.58,47.0,9,1,8,432.0,105.5,117.0,-11.5,64.2,1.69,18.4,26.5,67.4,46.1,15.1,50.3,54.0,101.56,43.2,6
14,Houston Rockets,125,Utah Jazz,98,12,8,4,576.0,118.1,112.3,5.8,52.5,1.68,16.0,27.3,70.4,48.2,12.8,55.0,59.3,100.17,50.0,9,6,3,442.0,113.6,107.3,6.3,63.7,1.71,18.3,29.1,77.3,54.2,14.9,54.3,58.2,102.24,54.2,27
15,Philadelphia 76ers,108,Sacramento Kings,115,10,6,4,480.0,111.8,109.9,1.9,62.0,1.75,18.3,24.8,71.1,49.3,14.2,53.5,58.3,103.00,51.1,10,5,5,485.0,108.7,108.5,0.2,56.5,1.79,16.3,28.1,71.0,49.5,12.5,50.2,54.2,106.09,50.9,-7
16,Memphis Grizzlies,96,New York Knicks,84,11,4,7,528.0,104.8,107.4,-2.6,60.0,1.78,17.0,27.1,72.8,49.0,13.1,48.8,52.9,98.64,48.4,12,3,9,576.0,105.7,111.1,-5.4,54.3,1.61,15.6,28.5,73.1,50.6,13.3,49.5,52.9,99.21,46.6,12
17,Oklahoma City Thunder,129,Boston Celtics,134,11,6,5,538.0,113.4,110.2,3.3,57.1,1.82,17.1,27.8,74.1,50.0,12.9,53.2,56.6,105.23,49.8,11,5,6,528.0,110.1,111.8,-1.7,62.2,2.42,19.2,22.9,74.7,48.9,10.8,52.9,56.2,100.55,51.0,-5
18,Los Angeles Clippers,103,Toronto Raptors,121,11,6,5,528.0,108.5,109.9,-1.4,60.3,1.58,17.0,24.6,72.6,49.1,14.5,51.3,56.8,103.55,48.9,9,8,1,432.0,114.5,106.1,8.5,68.0,2.34,19.6,28.1,76.7,52.0,11.8,52.7,57.2,102.50,54.5,-18
19,Denver Nuggets,103,Detroit Pistons,129,11,7,4,528.0,112.9,109.6,3.3,68.5,2.14,20.1,31.3,73.9,52.2,13.7,53.2,56.3,102.50,52.1,10,7,3,480.0,116.0,109.4,6.6,57.0,1.85,17.2,28.0,74.1,51.0,12.8,55.2,58.5,97.90,52.2,-26
20,Atlanta Hawks,137,Washington Wizards,129,12,5,7,581.0,112.9,117.0,-4.1,60.7,1.56,17.4,29.2,72.3,50.7,15.4,53.7,57.6,101.58,47.0,10,3,7,480.0,113.9,118.8,-5.0,69.8,1.95,21.0,24.5,72.1,48.4,15.1,56.1,59.6,105.70,48.5,8
21,Milwaukee Bucks,113,Brooklyn Nets,94,11,10,1,533.0,114.3,106.1,8.2,60.2,2.18,18.6,24.9,74.6,50.9,11.7,54.6,57.9,103.20,54.6,10,4,6,495.0,106.1,110.3,-4.2,66.4,1.78,18.1,25.1,70.7,48.0,14.0,50.6,54.6,103.22,47.4,19
22,Indiana Pacers,109,New Orleans Pelicans,107,12,9,3,576.0,113.7,104.4,9.3,63.7,2.09,19.9,25.2,71.0,49.1,13.3,55.9,58.7,97.88,55.7,11,4,7,528.0,107.7,111.4,-3.6,63.8,1.95,18.7,28.4,74.5,51.0,13.5,51.1,54.4,104.32,48.6,2
23,Houston Rockets,118,Phoenix Suns,110,12,8,4,576.0,118.1,112.3,5.8,52.5,1.68,16.0,27.3,70.4,48.2,12.8,55.0,59.3,100.17,50.0,9,1,8,432.0,105.5,117.0,-11.5,64.2,1.69,18.4,26.5,67.4,46.1,15.1,50.3,54.0,101.56,43.2,8
24,San Antonio Spurs,112,Sacramento Kings,127,10,3,7,480.0,108.7,118.1,-9.4,54.1,1.88,16.5,23.0,74.4,48.4,11.7,50.6,54.9,99.70,45.7,10,5,5,485.0,108.7,108.5,0.2,56.5,1.79,16.3,28.1,71.0,49.5,12.5,50.2,54.2,106.09,50.9,-15
25,Los Angeles Clippers,117,Charlotte Hornets,115,11,6,5,528.0,108.5,109.9,-1.4,60.3,1.58,17.0,24.6,72.6,49.1,14.5,51.3,56.8,103.55,48.9,11,4,7,528.0,111.2,115.1,-3.9,53.8,1.85,15.6,28.3,74.4,50.5,11.4,50.4,55.2,98.05,47.8,2
26,Boston Celtics,103,Cleveland Cavaliers,96,11,5,6,528.0,110.1,111.8,-1.7,62.2,2.42,19.2,22.9,74.7,48.9,10.8,52.9,56.2,100.55,51.0,10,4,6,495.0,108.6,112.9,-4.3,61.9,1.78,17.4,30.4,72.9,50.7,13.7,50.4,54.2,97.60,46.2,7
27,Los Angeles Lakers,94,Indiana Pacers,136,9,3,6,432.0,107.1,116.4,-9.3,66.1,1.82,19.5,24.1,73.9,48.7,14.9,53.8,56.2,105.17,45.3,12,9,3,576.0,113.7,104.4,9.3,63.7,2.09,19.9,25.2,71.0,49.1,13.3,55.9,58.7,97.88,55.7,-42
28,Detroit Pistons,105,New York Knicks,92,10,7,3,480.0,116.0,109.4,6.6,57.0,1.85,17.2,28.0,74.1,51.0,12.8,55.2,58.5,97.90,52.2,12,3,9,576.0,105.7,111.1,-5.4,54.3,1.61,15.6,28.5,73.1,50.6,13.3,49.5,52.9,99.21,46.6,13
29,Minnesota Timberwolves,106,Memphis Grizzlies,108,11,4,7,533.0,114.4,115.6,-1.1,56.6,1.86,17.6,31.2,71.1,51.2,13.2,53.6,57.0,100.91,50.3,11,4,7,528.0,104.8,107.4,-2.6,60.0,1.78,17.0,27.1,72.8,49.0,13.1,48.8,52.9,98.64,48.4,-2
30,Orlando Magic,122,Oklahoma City Thunder,132,11,8,3,528.0,111.9,100.1,11.9,64.2,2.14,19.5,24.1,75.6,51.2,12.6,54.0,57.3,101.14,57.4,11,6,5,538.0,113.4,110.2,3.3,57.1,1.82,17.1,27.8,74.1,50.0,12.9,53.2,56.6,105.23,49.8,-10
31,Toronto Raptors,119,Philadelphia 76ers,107,9,8,1,432.0,114.5,106.1,8.5,68.0,2.34,19.6,28.1,76.7,52.0,11.8,52.7,57.2,102.50,54.5,10,6,4,480.0,111.8,109.9,1.9,62.0,1.75,18.3,24.8,71.1,49.3,14.2,53.5,58.3,103.00,51.1,12
32,Miami Heat,118,Portland Trail Blazers,108,12,3,9,576.0,108.0,113.1,-5.1,60.2,1.54,17.9,29.2,73.6,51.5,16.1,53.7,56.2,99.00,48.3,9,6,3,432.0,116.0,109.2,6.7,54.0,1.96,16.9,29.9,72.8,51.3,11.9,53.3,57.0,99.67,53.5,10
33,Denver Nuggets,130,Brooklyn Nets,135,11,7,4,528.0,112.9,109.6,3.3,68.5,2.14,20.1,31.3,73.9,52.2,13.7,53.2,56.3,102.50,52.1,10,4,6,495.0,106.1,110.3,-4.2,66.4,1.78,18.1,25.1,70.7,48.0,14.0,50.6,54.6,103.22,47.4,-5
34,New Orleans Pelicans,125,Chicago Bulls,120,11,4,7,528.0,107.7,111.4,-3.6,63.8,1.95,18.7,28.4,74.5,51.0,13.5,51.1,54.4,104.32,48.6,10,5,5,480.0,116.3,116.3,0.0,57.8,2.11,18.3,25.2,76.0,50.9,11.8,54.7,59.0,99.75,50.1,5
35,Washington Wizards,129,Milwaukee Bucks,148,10,3,7,480.0,113.9,118.8,-5.0,69.8,1.95,21.0,24.5,72.1,48.4,15.1,56.1,59.6,105.70,48.5,11,10,1,533.0,114.3,106.1,8.2,60.2,2.18,18.6,24.9,74.6,50.9,11.7,54.6,57.9,103.20,54.6,-19
36,Charlotte Hornets,93,Dallas Mavericks,99,11,4,7,528.0,111.2,115.1,-3.9,53.8,1.85,15.6,28.3,74.4,50.5,11.4,50.4,55.2,98.05,47.8,10,4,6,480.0,107.3,112.6,-5.3,62.5,1.68,17.3,24.2,72.1,48.0,14.0,51.9,55.6,98.50,46.5,-6
37,Phoenix Suns,88,Utah Jazz,116,9,1,8,432.0,105.5,117.0,-11.5,64.2,1.69,18.4,26.5,67.4,46.1,15.1,50.3,54.0,101.56,43.2,9,6,3,442.0,113.6,107.3,6.3,63.7,1.71,18.3,29.1,77.3,54.2,14.9,54.3,58.2,102.24,54.2,-28
38,Houston Rockets,127,Sacramento Kings,101,12,8,4,576.0,118.1,112.3,5.8,52.5,1.68,16.0,27.3,70.4,48.2,12.8,55.0,59.3,100.17,50.0,10,5,5,485.0,108.7,108.5,0.2,56.5,1.79,16.3,28.1,71.0,49.5,12.5,50.2,54.2,106.09,50.9,26
39,San Antonio Spurs,102,Golden State Warriors,141,10,3,7,480.0,108.7,118.1,-9.4,54.1,1.88,16.5,23.0,74.4,48.4,11.7,50.6,54.9,99.70,45.7,11,7,4,528.0,115.2,111.0,4.3,65.6,2.29,20.0,25.7,70.4,49.0,12.3,55.7,58.6,102.05,53.7,-39
40,Los Angeles Clippers,92,Indiana Pacers,116,11,6,5,528.0,108.5,109.9,-1.4,60.3,1.58,17.0,24.6,72.6,49.1,14.5,51.3,56.8,103.55,48.9,12,9,3,576.0,113.7,104.4,9.3,63.7,2.09,19.9,25.2,71.0,49.1,13.3,55.9,58.7,97.88,55.7,-24
41,Minnesota Timberwolves,112,Orlando Magic,122,11,4,7,533.0,114.4,115.6,-1.1,56.6,1.86,17.6,31.2,71.1,51.2,13.2,53.6,57.0,100.91,50.3,11,8,3,528.0,111.9,100.1,11.9,64.2,2.14,19.5,24.1,75.6,51.2,12.6,54.0,57.3,101.14,57.4,-10
42,Toronto Raptors,119,Atlanta Hawks,101,9,8,1,432.0,114.5,106.1,8.5,68.0,2.34,19.6,28.1,76.7,52.0,11.8,52.7,57.2,102.50,54.5,12,5,7,581.0,112.9,117.0,-4.1,60.7,1.56,17.4,29.2,72.3,50.7,15.4,53.7,57.6,101.58,47.0,18
43,Los Angeles Lakers,129,Boston Celtics,128,9,3,6,432.0,107.1,116.4,-9.3,66.1,1.82,19.5,24.1,73.9,48.7,14.9,53.8,56.2,105.17,45.3,11,5,6,528.0,110.1,111.8,-1.7,62.2,2.42,19.2,22.9,74.7,48.9,10.8,52.9,56.2,100.55,51.0,1
44,Memphis Grizzlies,95,Oklahoma City Thunder,117,11,4,7,528.0,104.8,107.4,-2.6,60.0,1.78,17.0,27.1,72.8,49.0,13.1,48.8,52.9,98.64,48.4,11,6,5,538.0,113.4,110.2,3.3,57.1,1.82,17.1,27.8,74.1,50.0,12.9,53.2,56.6,105.23,49.8,-22
45,San Antonio Spurs,118,Portland Trail Blazers,127,10,3,7,480.0,108.7,118.1,-9.4,54.1,1.88,16.5,23.0,74.4,48.4,11.7,50.6,54.9,99.70,45.7,9,6,3,432.0,116.0,109.2,6.7,54.0,1.96,16.9,29.9,72.8,51.3,11.9,53.3,57.0,99.67,53.5,-9
46,New York Knicks,103,Detroit Pistons,120,12,3,9,576.0,105.7,111.1,-5.4,54.3,1.61,15.6,28.5,73.1,50.6,13.3,49.5,52.9,99.21,46.6,10,7,3,480.0,116.0,109.4,6.6,57.0,1.85,17.2,28.0,74.1,51.0,12.8,55.2,58.5,97.90,52.2,-17
47,Denver Nuggets,110,Philadelphia 76ers,117,11,7,4,528.0,112.9,109.6,3.3,68.5,2.14,20.1,31.3,73.9,52.2,13.7,53.2,56.3,102.50,52.1,10,6,4,480.0,111.8,109.9,1.9,62.0,1.75,18.3,24.8,71.1,49.3,14.2,53.5,58.3,103.00,51.1,-7
48,Cleveland Cavaliers,106,Washington Wizards,119,10,4,6,495.0,108.6,112.9,-4.3,61.9,1.78,17.4,30.4,72.9,50.7,13.7,50.4,54.2,97.60,46.2,10,3,7,480.0,113.9,118.8,-5.0,69.8,1.95,21.0,24.5,72.1,48.4,15.1,56.1,59.6,105.70,48.5,-13
49,Chicago Bulls,125,Brooklyn Nets,106,10,5,5,480.0,116.3,116.3,0.0,57.8,2.11,18.3,25.2,76.0,50.9,11.8,54.7,59.0,99.75,50.1,10,4,6,495.0,106.1,110.3,-4.2,66.4,1.78,18.1,25.1,70.7,48.0,14.0,50.6,54.6,103.22,47.4,19
50,Milwaukee Bucks,122,Dallas Mavericks,107,11,10,1,533.0,114.3,106.1,8.2,60.2,2.18,18.6,24.9,74.6,50.9,11.7,54.6,57.9,103.20,54.6,10,4,6,480.0,107.3,112.6,-5.3,62.5,1.68,17.3,24.2,72.1,48.0,14.0,51.9,55.6,98.50,46.5,15
51,Golden State Warriors,117,Phoenix Suns,107,11,7,4,528.0,115.2,111.0,4.3,65.6,2.29,20.0,25.7,70.4,49.0,12.3,55.7,58.6,102.05,53.7,9,1,8,432.0,105.5,117.0,-11.5,64.2,1.69,18.4,26.5,67.4,46.1,15.1,50.3,54.0,101.56,43.2,10
52,Minnesota Timberwolves,117,New Orleans Pelicans,122,11,4,7,533.0,114.4,115.6,-1.1,56.6,1.86,17.6,31.2,71.1,51.2,13.2,53.6,57.0,100.91,50.3,11,4,7,528.0,107.7,111.4,-3.6,63.8,1.95,18.7,28.4,74.5,51.0,13.5,51.1,54.4,104.32,48.6,-5
53,Miami Heat,96,Sacramento Kings,102,12,3,9,576.0,108.0,113.1,-5.1,60.2,1.54,17.9,29.2,73.6,51.5,16.1,53.7,56.2,99.00,48.3,10,5,5,485.0,108.7,108.5,0.2,56.5,1.79,16.3,28.1,71.0,49.5,12.5,50.2,54.2,106.09,50.9,-6
54,San Antonio Spurs,105,Utah Jazz,125,10,3,7,480.0,108.7,118.1,-9.4,54.1,1.88,16.5,23.0,74.4,48.4,11.7,50.6,54.9,99.70,45.7,9,6,3,442.0,113.6,107.3,6.3,63.7,1.71,18.3,29.1,77.3,54.2,14.9,54.3,58.2,102.24,54.2,-20
55,Cleveland Cavaliers,90,Indiana Pacers,105,10,4,6,495.0,108.6,112.9,-4.3,61.9,1.78,17.4,30.4,72.9,50.7,13.7,50.4,54.2,97.60,46.2,12,9,3,576.0,113.7,104.4,9.3,63.7,2.09,19.9,25.2,71.0,49.1,13.3,55.9,58.7,97.88,55.7,-15
56,Charlotte Hornets,129,Atlanta Hawks,120,11,4,7,528.0,111.2,115.1,-3.9,53.8,1.85,15.6,28.3,74.4,50.5,11.4,50.4,55.2,98.05,47.8,12,5,7,581.0,112.9,117.0,-4.1,60.7,1.56,17.4,29.2,72.3,50.7,15.4,53.7,57.6,101.58,47.0,9
57,Toronto Raptors,104,New York Knicks,99,9,8,1,432.0,114.5,106.1,8.5,68.0,2.34,19.6,28.1,76.7,52.0,11.8,52.7,57.2,102.50,54.5,12,3,9,576.0,105.7,111.1,-5.4,54.3,1.61,15.6,28.5,73.1,50.6,13.3,49.5,52.9,99.21,46.6,5
58,Los Angeles Clippers,123,Boston Celtics,112,11,6,5,528.0,108.5,109.9,-1.4,60.3,1.58,17.0,24.6,72.6,49.1,14.5,51.3,56.8,103.55,48.9,11,5,6,528.0,110.1,111.8,-1.7,62.2,2.42,19.2,22.9,74.7,48.9,10.8,52.9,56.2,100.55,51.0,11
59,Washington Wizards,134,Chicago Bulls,125,10,3,7,480.0,113.9,118.8,-5.0,69.8,1.95,21.0,24.5,72.1,48.4,15.1,56.1,59.6,105.70,48.5,10,5,5,480.0,116.3,116.3,0.0,57.8,2.11,18.3,25.2,76.0,50.9,11.8,54.7,59.0,99.75,50.1,9
60,New Orleans Pelicans,90,Memphis Grizzlies,99,11,4,7,528.0,107.7,111.4,-3.6,63.8,1.95,18.7,28.4,74.5,51.0,13.5,51.1,54.4,104.32,48.6,11,4,7,528.0,104.8,107.4,-2.6,60.0,1.78,17.0,27.1,72.8,49.0,13.1,48.8,52.9,98.64,48.4,-9
61,Oklahoma City Thunder,117,Houston Rockets,112,11,6,5,538.0,113.4,110.2,3.3,57.1,1.82,17.1,27.8,74.1,50.0,12.9,53.2,56.6,105.23,49.8,12,8,4,576.0,118.1,112.3,5.8,52.5,1.68,16.0,27.3,70.4,48.2,12.8,55.0,59.3,100.17,50.0,5
62,Orlando Magic,103,Milwaukee Bucks,83,11,8,3,528.0,111.9,100.1,11.9,64.2,2.14,19.5,24.1,75.6,51.2,12.6,54.0,57.3,101.14,57.4,11,10,1,533.0,114.3,106.1,8.2,60.2,2.18,18.6,24.9,74.6,50.9,11.7,54.6,57.9,103.20,54.6,20
63,Portland Trail Blazers,101,Dallas Mavericks,102,9,6,3,432.0,116.0,109.2,6.7,54.0,1.96,16.9,29.9,72.8,51.3,11.9,53.3,57.0,99.67,53.5,10,4,6,480.0,107.3,112.6,-5.3,62.5,1.68,17.3,24.2,72.1,48.0,14.0,51.9,55.6,98.50,46.5,-1
64,Los Angeles Lakers,120,Philadelphia 76ers,143,9,3,6,432.0,107.1,116.4,-9.3,66.1,1.82,19.5,24.1,73.9,48.7,14.9,53.8,56.2,105.17,45.3,10,6,4,480.0,111.8,109.9,1.9,62.0,1.75,18.3,24.8,71.1,49.3,14.2,53.5,58.3,103.00,51.1,-23
65,Phoenix Suns,104,Sacramento Kings,117,9,1,8,432.0,105.5,117.0,-11.5,64.2,1.69,18.4,26.5,67.4,46.1,15.1,50.3,54.0,101.56,43.2,10,5,5,485.0,108.7,108.5,0.2,56.5,1.79,16.3,28.1,71.0,49.5,12.5,50.2,54.2,106.09,50.9,-13
66,Orlando Magic,124,Atlanta Hawks,108,11,8,3,528.0,111.9,100.1,11.9,64.2,2.14,19.5,24.1,75.6,51.2,12.6,54.0,57.3,101.14,57.4,12,5,7,581.0,112.9,117.0,-4.1,60.7,1.56,17.4,29.2,72.3,50.7,15.4,53.7,57.6,101.58,47.0,16
67,Miami Heat,118,Golden State Warriors,120,12,3,9,576.0,108.0,113.1,-5.1,60.2,1.54,17.9,29.2,73.6,51.5,16.1,53.7,56.2,99.00,48.3,11,7,4,528.0,115.2,111.0,4.3,65.6,2.29,20.0,25.7,70.4,49.0,12.3,55.7,58.6,102.05,53.7,-2
68,New York Knicks,104,Cleveland Cavaliers,107,12,3,9,576.0,105.7,111.1,-5.4,54.3,1.61,15.6,28.5,73.1,50.6,13.3,49.5,52.9,99.21,46.6,10,4,6,495.0,108.6,112.9,-4.3,61.9,1.78,17.4,30.4,72.9,50.7,13.7,50.4,54.2,97.60,46.2,-3
69,Washington Wizards,112,Detroit Pistons,121,10,3,7,480.0,113.9,118.8,-5.0,69.8,1.95,21.0,24.5,72.1,48.4,15.1,56.1,59.6,105.70,48.5,10,7,3,480.0,116.0,109.4,6.6,57.0,1.85,17.2,28.0,74.1,51.0,12.8,55.2,58.5,97.90,52.2,-9
70,Charlotte Hornets,90,Indiana Pacers,99,11,4,7,528.0,111.2,115.1,-3.9,53.8,1.85,15.6,28.3,74.4,50.5,11.4,50.4,55.2,98.05,47.8,12,9,3,576.0,113.7,104.4,9.3,63.7,2.09,19.9,25.2,71.0,49.1,13.3,55.9,58.7,97.88,55.7,-9
71,Brooklyn Nets,125,Toronto Raptors,127,10,4,6,495.0,106.1,110.3,-4.2,66.4,1.78,18.1,25.1,70.7,48.0,14.0,50.6,54.6,103.22,47.4,9,8,1,432.0,114.5,106.1,8.5,68.0,2.34,19.6,28.1,76.7,52.0,11.8,52.7,57.2,102.50,54.5,-2
72,Milwaukee Bucks,112,Chicago Bulls,99,11,10,1,533.0,114.3,106.1,8.2,60.2,2.18,18.6,24.9,74.6,50.9,11.7,54.6,57.9,103.20,54.6,10,5,5,480.0,116.3,116.3,0.0,57.8,2.11,18.3,25.2,76.0,50.9,11.8,54.7,59.0,99.75,50.1,13
73,Dallas Mavericks,104,Houston Rockets,120,10,4,6,480.0,107.3,112.6,-5.3,62.5,1.68,17.3,24.2,72.1,48.0,14.0,51.9,55.6,98.50,46.5,12,8,4,576.0,118.1,112.3,5.8,52.5,1.68,16.0,27.3,70.4,48.2,12.8,55.0,59.3,100.17,50.0,-16
74,Los Angeles Clippers,120,Minnesota Timberwolves,130,11,6,5,528.0,108.5,109.9,-1.4,60.3,1.58,17.0,24.6,72.6,49.1,14.5,51.3,56.8,103.55,48.9,11,4,7,533.0,114.4,115.6,-1.1,56.6,1.86,17.6,31.2,71.1,51.2,13.2,53.6,57.0,100.91,50.3,-10
75,Portland Trail Blazers,111,Oklahoma City Thunder,120,9,6,3,432.0,116.0,109.2,6.7,54.0,1.96,16.9,29.9,72.8,51.3,11.9,53.3,57.0,99.67,53.5,11,6,5,538.0,113.4,110.2,3.3,57.1,1.82,17.1,27.8,74.1,50.0,12.9,53.2,56.6,105.23,49.8,-9
76,Miami Heat,87,Denver Nuggets,103,12,3,9,576.0,108.0,113.1,-5.1,60.2,1.54,17.9,29.2,73.6,51.5,16.1,53.7,56.2,99.00,48.3,11,7,4,528.0,112.9,109.6,3.3,68.5,2.14,20.1,31.3,73.9,52.2,13.7,53.2,56.3,102.50,52.1,-16
77,Los Angeles Lakers,113,Atlanta Hawks,117,9,3,6,432.0,107.1,116.4,-9.3,66.1,1.82,19.5,24.1,73.9,48.7,14.9,53.8,56.2,105.17,45.3,12,5,7,581.0,112.9,117.0,-4.1,60.7,1.56,17.4,29.2,72.3,50.7,15.4,53.7,57.6,101.58,47.0,-4
78,San Antonio Spurs,108,Memphis Grizzlies,107,10,3,7,480.0,108.7,118.1,-9.4,54.1,1.88,16.5,23.0,74.4,48.4,11.7,50.6,54.9,99.70,45.7,11,4,7,528.0,104.8,107.4,-2.6,60.0,1.78,17.0,27.1,72.8,49.0,13.1,48.8,52.9,98.64,48.4,1
79,Orlando Magic,118,New Orleans Pelicans,88,11,8,3,528.0,111.9,100.1,11.9,64.2,2.14,19.5,24.1,75.6,51.2,12.6,54.0,57.3,101.14,57.4,11,4,7,528.0,107.7,111.4,-3.6,63.8,1.95,18.7,28.4,74.5,51.0,13.5,51.1,54.4,104.32,48.6,30
80,Boston Celtics,112,Philadelphia 76ers,109,11,5,6,528.0,110.1,111.8,-1.7,62.2,2.42,19.2,22.9,74.7,48.9,10.8,52.9,56.2,100.55,51.0,10,6,4,480.0,111.8,109.9,1.9,62.0,1.75,18.3,24.8,71.1,49.3,14.2,53.5,58.3,103.00,51.1,3
81,Utah Jazz,108,Golden State Warriors,115,9,6,3,442.0,113.6,107.3,6.3,63.7,1.71,18.3,29.1,77.3,54.2,14.9,54.3,58.2,102.24,54.2,11,7,4,528.0,115.2,111.0,4.3,65.6,2.29,20.0,25.7,70.4,49.0,12.3,55.7,58.6,102.05,53.7,-7
82,Brooklyn Nets,148,Cleveland Cavaliers,139,10,4,6,495.0,106.1,110.3,-4.2,66.4,1.78,18.1,25.1,70.7,48.0,14.0,50.6,54.6,103.22,47.4,10,4,6,495.0,108.6,112.9,-4.3,61.9,1.78,17.4,30.4,72.9,50.7,13.7,50.4,54.2,97.60,46.2,9
83,Milwaukee Bucks,106,Indiana Pacers,97,11,10,1,533.0,114.3,106.1,8.2,60.2,2.18,18.6,24.9,74.6,50.9,11.7,54.6,57.9,103.20,54.6,12,9,3,576.0,113.7,104.4,9.3,63.7,2.09,19.9,25.2,71.0,49.1,13.3,55.9,58.7,97.88,55.7,9
