,team1,team1pts,team2,team2pts,1GP,1W,1L,1MIN,1OffRtg,1DefRtg,1NetRtg,1AST%,1AST/TO,1ASTRatio,1OREB%,1DREB%,1REB%,1TOV%,1eFG%,1TS%,1PACE,1PIE,2GP,2W,2L,2MIN,2OffRtg,2DefRtg,2NetRtg,2AST%,2AST/TO,2ASTRatio,2OREB%,2DREB%,2REB%,2TOV%,2eFG%,2TS%,2PACE,2PIE,net
12,New Orleans Hornets,81,San Antonio Spurs,93,14,4,10,677.0,99.1,105.5,-6.4,63.3,1.40,17.1,32.2,66.7,49.4,17.2,46.0,50.3,89.65,46.4,13,11,2,629.0,107.3,103.3,4.0,55.6,1.65,16.3,26.3,70.0,48.3,13.2,50.5,54.6,93.44,51.8,-12
13,Portland Trail Blazers,92,Sacramento Kings,95,14,6,8,687.0,106.8,101.4,5.4,60.0,1.58,17.7,29.7,67.8,48.7,15.5,51.1,54.8,91.74,53.8,13,6,7,629.0,105.0,106.2,-1.2,53.2,1.40,14.9,34.5,68.8,50.8,14.8,46.7,51.3,95.24,47.1,-3
14,Utah Jazz,101,Golden State Warriors,119,15,4,11,720.0,102.9,107.2,-4.4,58.9,1.49,17.0,34.0,67.1,50.5,16.0,47.8,51.9,93.07,48.7,13,7,6,629.0,107.5,108.3,-0.7,56.1,1.59,16.4,29.3,63.1,46.2,14.2,50.1,54.1,93.06,49.3,-18
15,Denver Nuggets,112,Los Angeles Clippers,91,15,5,10,730.0,105.3,108.0,-2.7,56.8,1.40,16.1,32.3,69.6,50.9,16.0,49.3,53.3,94.59,48.1,14,8,6,682.0,107.0,104.2,2.8,56.5,1.49,16.2,35.2,71.8,53.4,15.3,49.0,52.7,89.38,52.2,21
16,Cleveland Cavaliers,94,Orlando Magic,102,13,5,8,629.0,101.0,106.5,-5.6,62.3,1.51,16.1,33.9,66.0,49.7,15.1,45.2,49.5,92.15,46.6,15,11,4,730.0,105.6,100.0,5.6,60.8,1.44,16.8,29.6,69.2,50.1,16.1,51.2,54.2,89.92,53.0,-8
17,Miami Heat,99,Philadelphia 76ers,79,13,11,2,624.0,110.7,98.0,12.7,53.5,1.45,16.4,29.1,69.4,51.5,15.3,53.2,58.0,93.27,60.0,15,6,9,720.0,99.1,99.3,-0.1,59.1,2.18,17.2,27.0,69.2,47.7,10.8,45.6,48.7,89.50,50.8,20
18,Washington Wizards,89,Toronto Raptors,106,14,3,11,677.0,103.8,111.7,-7.9,48.4,1.17,14.1,33.4,62.8,48.1,16.3,48.4,52.3,94.23,43.8,13,4,9,629.0,101.7,103.7,-2.0,61.7,1.54,17.5,30.3,72.2,50.7,15.8,48.4,51.9,90.85,49.3,-17
19,Milwaukee Bucks,80,Detroit Pistons,88,15,5,10,725.0,103.4,108.6,-5.2,58.8,1.61,16.0,34.2,65.3,48.7,14.1,44.9,49.6,92.82,45.8,14,8,6,672.0,103.3,102.2,1.0,53.1,1.32,14.9,36.4,68.9,51.9,15.8,45.9,50.6,92.11,48.7,-8
20,Minnesota Timberwolves,108,New Jersey Nets,105,15,8,7,725.0,101.0,101.0,0.0,57.2,1.22,15.4,32.5,70.4,51.6,17.3,46.2,51.5,95.67,50.4,14,4,10,672.0,103.9,109.5,-5.6,58.0,1.29,15.8,33.2,63.1,48.0,17.0,47.9,52.2,90.36,45.6,3
21,New York Knicks,89,Boston Celtics,91,15,10,5,720.0,104.0,99.1,4.8,55.4,1.25,15.7,33.2,69.2,51.0,17.3,49.0,52.9,93.97,54.1,14,7,7,677.0,98.5,98.1,0.4,66.3,1.48,18.4,25.6,67.9,48.4,17.1,48.7,52.6,90.33,52.1,-2
22,Phoenix Suns,81,Houston Rockets,99,14,7,7,672.0,105.2,104.3,1.0,63.7,1.72,18.4,29.1,71.8,50.5,15.0,50.3,53.9,94.04,51.4,15,9,6,720.0,101.9,101.5,0.4,55.1,1.28,15.8,29.0,69.2,48.6,16.7,49.1,52.9,92.70,49.2,-18
23,Memphis Grizzlies,94,Oklahoma City Thunder,101,14,9,5,672.0,103.0,100.9,2.0,52.6,1.25,15.1,36.1,70.0,52.8,16.8,46.7,51.1,90.68,51.5,15,12,3,730.0,108.8,100.9,7.9,46.7,1.05,13.8,31.8,68.8,51.7,17.5,51.7,56.7,95.18,54.9,-7
24,Indiana Pacers,98,Dallas Mavericks,87,14,8,6,677.0,105.0,101.0,4.0,49.7,1.32,14.0,33.2,69.7,51.1,14.4,47.1,52.1,92.74,51.4,14,7,7,682.0,98.2,96.5,1.7,62.4,1.42,17.0,28.1,68.9,48.6,16.5,46.9,50.6,93.43,51.1,11
25,Los Angeles Lakers,93,Denver Nuggets,89,13,8,5,629.0,99.8,99.0,0.8,55.5,1.29,15.5,30.7,74.4,53.2,16.3,47.3,51.3,92.49,51.0,15,5,10,730.0,105.3,108.0,-2.7,56.8,1.40,16.1,32.3,69.6,50.9,16.0,49.3,53.3,94.59,48.1,4
26,Philadelphia 76ers,98,Atlanta Hawks,87,15,6,9,720.0,99.1,99.3,-0.1,59.1,2.18,17.2,27.0,69.2,47.7,10.8,45.6,48.7,89.50,50.8,13,4,9,629.0,93.9,102.3,-8.4,62.3,1.49,16.5,26.4,70.0,47.3,15.1,45.2,48.1,90.12,44.6,11
27,Orlando Magic,85,Indiana Pacers,81,15,11,4,730.0,105.6,100.0,5.6,60.8,1.44,16.8,29.6,69.2,50.1,16.1,51.2,54.2,89.92,53.0,14,8,6,677.0,105.0,101.0,4.0,49.7,1.32,14.0,33.2,69.7,51.1,14.4,47.1,52.1,92.74,51.4,4
28,Los Angeles Clippers,107,Washington Wizards,81,14,8,6,682.0,107.0,104.2,2.8,56.5,1.49,16.2,35.2,71.8,53.4,15.3,49.0,52.7,89.38,52.2,14,3,11,677.0,103.8,111.7,-7.9,48.4,1.17,14.1,33.4,62.8,48.1,16.3,48.4,52.3,94.23,43.8,26
29,Dallas Mavericks,88,Cleveland Cavaliers,91,14,7,7,682.0,98.2,96.5,1.7,62.4,1.42,17.0,28.1,68.9,48.6,16.5,46.9,50.6,93.43,51.1,13,5,8,629.0,101.0,106.5,-5.6,62.3,1.51,16.1,33.9,66.0,49.7,15.1,45.2,49.5,92.15,46.6,-3
30,New Orleans Hornets,87,Detroit Pistons,89,14,4,10,677.0,99.1,105.5,-6.4,63.3,1.40,17.1,32.2,66.7,49.4,17.2,46.0,50.3,89.65,46.4,14,8,6,672.0,103.3,102.2,1.0,53.1,1.32,14.9,36.4,68.9,51.9,15.8,45.9,50.6,92.11,48.7,-2
31,New Jersey Nets,92,New York Knicks,99,14,4,10,672.0,103.9,109.5,-5.6,58.0,1.29,15.8,33.2,63.1,48.0,17.0,47.9,52.2,90.36,45.6,15,10,5,720.0,104.0,99.1,4.8,55.4,1.25,15.7,33.2,69.2,51.0,17.3,49.0,52.9,93.97,54.1,-7
32,Houston Rockets,91,Minnesota Timberwolves,100,15,9,6,720.0,101.9,101.5,0.4,55.1,1.28,15.8,29.0,69.2,48.6,16.7,49.1,52.9,92.70,49.2,15,8,7,725.0,101.0,101.0,0.0,57.2,1.22,15.4,32.5,70.4,51.6,17.3,46.2,51.5,95.67,50.4,-9
33,Chicago Bulls,113,Milwaukee Bucks,90,14,11,3,672.0,106.8,97.3,9.4,64.4,1.74,18.6,34.3,71.8,53.7,15.3,50.1,53.2,91.79,56.4,15,5,10,725.0,103.4,108.6,-5.2,58.8,1.61,16.0,34.2,65.3,48.7,14.1,44.9,49.6,92.82,45.8,23
34,Oklahoma City Thunder,96,San Antonio Spurs,107,15,12,3,730.0,108.8,100.9,7.9,46.7,1.05,13.8,31.8,68.8,51.7,17.5,51.7,56.7,95.18,54.9,13,11,2,629.0,107.3,103.3,4.0,55.6,1.65,16.3,26.3,70.0,48.3,13.2,50.5,54.6,93.44,51.8,-11
35,Charlotte Bobcats,89,Phoenix Suns,95,11,1,10,528.0,92.6,111.8,-19.2,61.1,1.31,15.6,26.6,66.2,45.8,16.0,43.1,47.7,90.73,37.5,14,7,7,672.0,105.2,104.3,1.0,63.7,1.72,18.4,29.1,71.8,50.5,15.0,50.3,53.9,94.04,51.4,-6
36,Los Angeles Lakers,87,Utah Jazz,96,13,8,5,629.0,99.8,99.0,0.8,55.5,1.29,15.5,30.7,74.4,53.2,16.3,47.3,51.3,92.49,51.0,15,4,11,720.0,102.9,107.2,-4.4,58.9,1.49,17.0,34.0,67.1,50.5,16.0,47.8,51.9,93.07,48.7,-9
37,Denver Nuggets,97,Portland Trail Blazers,117,15,5,10,730.0,105.3,108.0,-2.7,56.8,1.40,16.1,32.3,69.6,50.9,16.0,49.3,53.3,94.59,48.1,14,6,8,687.0,106.8,101.4,5.4,60.0,1.58,17.7,29.7,67.8,48.7,15.5,51.1,54.8,91.74,53.8,-20
38,Golden State Warriors,106,Sacramento Kings,114,13,7,6,629.0,107.5,108.3,-0.7,56.1,1.59,16.4,29.3,63.1,46.2,14.2,50.1,54.1,93.06,49.3,13,6,7,629.0,105.0,106.2,-1.2,53.2,1.40,14.9,34.5,68.8,50.8,14.8,46.7,51.3,95.24,47.1,-8
39,Memphis Grizzlies,80,Boston Celtics,98,14,9,5,672.0,103.0,100.9,2.0,52.6,1.25,15.1,36.1,70.0,52.8,16.8,46.7,51.1,90.68,51.5,14,7,7,677.0,98.5,98.1,0.4,66.3,1.48,18.4,25.6,67.9,48.4,17.1,48.7,52.6,90.33,52.1,-18
40,Toronto Raptors,89,Miami Heat,95,13,4,9,629.0,101.7,103.7,-2.0,61.7,1.54,17.5,30.3,72.2,50.7,15.8,48.4,51.9,90.85,49.3,13,11,2,624.0,110.7,98.0,12.7,53.5,1.45,16.4,29.1,69.4,51.5,15.3,53.2,58.0,93.27,60.0,-6
41,Los Angeles Clippers,107,Orlando Magic,102,14,8,6,682.0,107.0,104.2,2.8,56.5,1.49,16.2,35.2,71.8,53.4,15.3,49.0,52.7,89.38,52.2,15,11,4,730.0,105.6,100.0,5.6,60.8,1.44,16.8,29.6,69.2,50.1,16.1,51.2,54.2,89.92,53.0,5
42,Los Angeles Lakers,90,Philadelphia 76ers,95,13,8,5,629.0,99.8,99.0,0.8,55.5,1.29,15.5,30.7,74.4,53.2,16.3,47.3,51.3,92.49,51.0,15,6,9,720.0,99.1,99.3,-0.1,59.1,2.18,17.2,27.0,69.2,47.7,10.8,45.6,48.7,89.50,50.8,-5
43,Toronto Raptors,108,Washington Wizards,111,13,4,9,629.0,101.7,103.7,-2.0,61.7,1.54,17.5,30.3,72.2,50.7,15.8,48.4,51.9,90.85,49.3,14,3,11,677.0,103.8,111.7,-7.9,48.4,1.17,14.1,33.4,62.8,48.1,16.3,48.4,52.3,94.23,43.8,-3
44,Phoenix Suns,99,Atlanta Hawks,90,14,7,7,672.0,105.2,104.3,1.0,63.7,1.72,18.4,29.1,71.8,50.5,15.0,50.3,53.9,94.04,51.4,13,4,9,629.0,93.9,102.3,-8.4,62.3,1.49,16.5,26.4,70.0,47.3,15.1,45.2,48.1,90.12,44.6,9
45,Chicago Bulls,108,New Jersey Nets,87,14,11,3,672.0,106.8,97.3,9.4,64.4,1.74,18.6,34.3,71.8,53.7,15.3,50.1,53.2,91.79,56.4,14,4,10,672.0,103.9,109.5,-5.6,58.0,1.29,15.8,33.2,63.1,48.0,17.0,47.9,52.2,90.36,45.6,21
46,Utah Jazz,88,New York Knicks,99,15,4,11,720.0,102.9,107.2,-4.4,58.9,1.49,17.0,34.0,67.1,50.5,16.0,47.8,51.9,93.07,48.7,15,10,5,720.0,104.0,99.1,4.8,55.4,1.25,15.7,33.2,69.2,51.0,17.3,49.0,52.9,93.97,54.1,-11
47,San Antonio Spurs,89,Memphis Grizzlies,84,13,11,2,629.0,107.3,103.3,4.0,55.6,1.65,16.3,26.3,70.0,48.3,13.2,50.5,54.6,93.44,51.8,14,9,5,672.0,103.0,100.9,2.0,52.6,1.25,15.1,36.1,70.0,52.8,16.8,46.7,51.1,90.68,51.5,5
48,Sacramento Kings,100,New Orleans Hornets,92,13,6,7,629.0,105.0,106.2,-1.2,53.2,1.40,14.9,34.5,68.8,50.8,14.8,46.7,51.3,95.24,47.1,14,4,10,677.0,99.1,105.5,-6.4,63.3,1.40,17.1,32.2,66.7,49.4,17.2,46.0,50.3,89.65,46.4,8
49,Houston Rockets,99,Denver Nuggets,90,15,9,6,720.0,101.9,101.5,0.4,55.1,1.28,15.8,29.0,69.2,48.6,16.7,49.1,52.9,92.70,49.2,15,5,10,730.0,105.3,108.0,-2.7,56.8,1.40,16.1,32.3,69.6,50.9,16.0,49.3,53.3,94.59,48.1,9
50,Oklahoma City Thunder,111,Portland Trail Blazers,107,15,12,3,730.0,108.8,100.9,7.9,46.7,1.05,13.8,31.8,68.8,51.7,17.5,51.7,56.7,95.18,54.9,14,6,8,687.0,106.8,101.4,5.4,60.0,1.58,17.7,29.7,67.8,48.7,15.5,51.1,54.8,91.74,53.8,4
51,Utah Jazz,99,Indiana Pacers,104,15,4,11,720.0,102.9,107.2,-4.4,58.9,1.49,17.0,34.0,67.1,50.5,16.0,47.8,51.9,93.07,48.7,14,8,6,677.0,105.0,101.0,4.0,49.7,1.32,14.0,33.2,69.7,51.1,14.4,47.1,52.1,92.74,51.4,-5
52,Charlotte Bobcats,84,Boston Celtics,94,11,1,10,528.0,92.6,111.8,-19.2,61.1,1.31,15.6,26.6,66.2,45.8,16.0,43.1,47.7,90.73,37.5,14,7,7,677.0,98.5,98.1,0.4,66.3,1.48,18.4,25.6,67.9,48.4,17.1,48.7,52.6,90.33,52.1,-10
53,Cleveland Cavaliers,91,Miami Heat,107,13,5,8,629.0,101.0,106.5,-5.6,62.3,1.51,16.1,33.9,66.0,49.7,15.1,45.2,49.5,92.15,46.6,13,11,2,624.0,110.7,98.0,12.7,53.5,1.45,16.4,29.1,69.4,51.5,15.3,53.2,58.0,93.27,60.0,-16
54,Phoenix Suns,107,Milwaukee Bucks,105,14,7,7,672.0,105.2,104.3,1.0,63.7,1.72,18.4,29.1,71.8,50.5,15.0,50.3,53.9,94.04,51.4,15,5,10,725.0,103.4,108.6,-5.2,58.8,1.61,16.0,34.2,65.3,48.7,14.1,44.9,49.6,92.82,45.8,2
55,Sacramento Kings,84,Minnesota Timberwolves,86,13,6,7,629.0,105.0,106.2,-1.2,53.2,1.40,14.9,34.5,68.8,50.8,14.8,46.7,51.3,95.24,47.1,15,8,7,725.0,101.0,101.0,0.0,57.2,1.22,15.4,32.5,70.4,51.6,17.3,46.2,51.5,95.67,50.4,-2
56,Oklahoma City Thunder,119,Golden State Warriors,116,15,12,3,730.0,108.8,100.9,7.9,46.7,1.05,13.8,31.8,68.8,51.7,17.5,51.7,56.7,95.18,54.9,13,7,6,629.0,107.5,108.3,-0.7,56.1,1.59,16.4,29.3,63.1,46.2,14.2,50.1,54.1,93.06,49.3,3
57,Los Angeles Clippers,92,Cleveland Cavaliers,99,14,8,6,682.0,107.0,104.2,2.8,56.5,1.49,16.2,35.2,71.8,53.4,15.3,49.0,52.7,89.38,52.2,13,5,8,629.0,101.0,106.5,-5.6,62.3,1.51,16.1,33.9,66.0,49.7,15.1,45.2,49.5,92.15,46.6,-7
58,Miami Heat,89,Orlando Magic,102,13,11,2,624.0,110.7,98.0,12.7,53.5,1.45,16.4,29.1,69.4,51.5,15.3,53.2,58.0,93.27,60.0,15,11,4,730.0,105.6,100.0,5.6,60.8,1.44,16.8,29.6,69.2,50.1,16.1,51.2,54.2,89.92,53.0,-13
59,San Antonio Spurs,100,Philadelphia 76ers,90,13,11,2,629.0,107.3,103.3,4.0,55.6,1.65,16.3,26.3,70.0,48.3,13.2,50.5,54.6,93.44,51.8,15,6,9,720.0,99.1,99.3,-0.1,59.1,2.18,17.2,27.0,69.2,47.7,10.8,45.6,48.7,89.50,50.8,10
60,Milwaukee Bucks,105,Toronto Raptors,99,15,5,10,725.0,103.4,108.6,-5.2,58.8,1.61,16.0,34.2,65.3,48.7,14.1,44.9,49.6,92.82,45.8,13,4,9,629.0,101.7,103.7,-2.0,61.7,1.54,17.5,30.3,72.2,50.7,15.8,48.4,51.9,90.85,49.3,6
61,New York Knicks,107,Washington Wizards,93,15,10,5,720.0,104.0,99.1,4.8,55.4,1.25,15.7,33.2,69.2,51.0,17.3,49.0,52.9,93.97,54.1,14,3,11,677.0,103.8,111.7,-7.9,48.4,1.17,14.1,33.4,62.8,48.1,16.3,48.4,52.3,94.23,43.8,14
62,Indiana Pacers,87,Atlanta Hawks,97,14,8,6,677.0,105.0,101.0,4.0,49.7,1.32,14.0,33.2,69.7,51.1,14.4,47.1,52.1,92.74,51.4,13,4,9,629.0,93.9,102.3,-8.4,62.3,1.49,16.5,26.4,70.0,47.3,15.1,45.2,48.1,90.12,44.6,-10
63,Detroit Pistons,99,New Jersey Nets,92,14,8,6,672.0,103.3,102.2,1.0,53.1,1.32,14.9,36.4,68.9,51.9,15.8,45.9,50.6,92.11,48.7,14,4,10,672.0,103.9,109.5,-5.6,58.0,1.29,15.8,33.2,63.1,48.0,17.0,47.9,52.2,90.36,45.6,7
64,Minnesota Timberwolves,80,Memphis Grizzlies,85,15,8,7,725.0,101.0,101.0,0.0,57.2,1.22,15.4,32.5,70.4,51.6,17.3,46.2,51.5,95.67,50.4,14,9,5,672.0,103.0,100.9,2.0,52.6,1.25,15.1,36.1,70.0,52.8,16.8,46.7,51.1,90.68,51.5,-5
65,Chicago Bulls,90,New Orleans Hornets,67,14,11,3,672.0,106.8,97.3,9.4,64.4,1.74,18.6,34.3,71.8,53.7,15.3,50.1,53.2,91.79,56.4,14,4,10,677.0,99.1,105.5,-6.4,63.3,1.40,17.1,32.2,66.7,49.4,17.2,46.0,50.3,89.65,46.4,23
66,Dallas Mavericks,105,Denver Nuggets,95,14,7,7,682.0,98.2,96.5,1.7,62.4,1.42,17.0,28.1,68.9,48.6,16.5,46.9,50.6,93.43,51.1,15,5,10,730.0,105.3,108.0,-2.7,56.8,1.40,16.1,32.3,69.6,50.9,16.0,49.3,53.3,94.59,48.1,10
67,Houston Rockets,103,Portland Trail Blazers,96,15,9,6,720.0,101.9,101.5,0.4,55.1,1.28,15.8,29.0,69.2,48.6,16.7,49.1,52.9,92.70,49.2,14,6,8,687.0,106.8,101.4,5.4,60.0,1.58,17.7,29.7,67.8,48.7,15.5,51.1,54.8,91.74,53.8,7
68,Los Angeles Lakers,88,Boston Celtics,87,13,8,5,629.0,99.8,99.0,0.8,55.5,1.29,15.5,30.7,74.4,53.2,16.3,47.3,51.3,92.49,51.0,14,7,7,677.0,98.5,98.1,0.4,66.3,1.48,18.4,25.6,67.9,48.4,17.1,48.7,52.6,90.33,52.1,1
69,Golden State Warriors,109,Denver Nuggets,101,13,7,6,629.0,107.5,108.3,-0.7,56.1,1.59,16.4,29.3,63.1,46.2,14.2,50.1,54.1,93.06,49.3,15,5,10,730.0,105.3,108.0,-2.7,56.8,1.40,16.1,32.3,69.6,50.9,16.0,49.3,53.3,94.59,48.1,8
70,Houston Rockets,96,Phoenix Suns,89,15,9,6,720.0,101.9,101.5,0.4,55.1,1.28,15.8,29.0,69.2,48.6,16.7,49.1,52.9,92.70,49.2,14,7,7,672.0,105.2,104.3,1.0,63.7,1.72,18.4,29.1,71.8,50.5,15.0,50.3,53.9,94.04,51.4,7
71,Oklahoma City Thunder,101,Sacramento Kings,106,15,12,3,730.0,108.8,100.9,7.9,46.7,1.05,13.8,31.8,68.8,51.7,17.5,51.7,56.7,95.18,54.9,13,6,7,629.0,105.0,106.2,-1.2,53.2,1.40,14.9,34.5,68.8,50.8,14.8,46.7,51.3,95.24,47.1,-5
72,Chicago Bulls,95,Charlotte Bobcats,64,14,11,3,672.0,106.8,97.3,9.4,64.4,1.74,18.6,34.3,71.8,53.7,15.3,50.1,53.2,91.79,56.4,11,1,10,528.0,92.6,111.8,-19.2,61.1,1.31,15.6,26.6,66.2,45.8,16.0,43.1,47.7,90.73,37.5,31
73,Atlanta Hawks,89,Orlando Magic,87,13,4,9,629.0,93.9,102.3,-8.4,62.3,1.49,16.5,26.4,70.0,47.3,15.1,45.2,48.1,90.12,44.6,15,11,4,730.0,105.6,100.0,5.6,60.8,1.44,16.8,29.6,69.2,50.1,16.1,51.2,54.2,89.92,53.0,2
74,Los Angeles Clippers,78,Philadelphia 76ers,77,14,8,6,682.0,107.0,104.2,2.8,56.5,1.49,16.2,35.2,71.8,53.4,15.3,49.0,52.7,89.38,52.2,15,6,9,720.0,99.1,99.3,-0.1,59.1,2.18,17.2,27.0,69.2,47.7,10.8,45.6,48.7,89.50,50.8,1
75,Boston Celtics,74,Toronto Raptors,86,14,7,7,677.0,98.5,98.1,0.4,66.3,1.48,18.4,25.6,67.9,48.4,17.1,48.7,52.6,90.33,52.1,13,4,9,629.0,101.7,103.7,-2.0,61.7,1.54,17.5,30.3,72.2,50.7,15.8,48.4,51.9,90.85,49.3,-12
76,Miami Heat,106,Washington Wizards,89,13,11,2,624.0,110.7,98.0,12.7,53.5,1.45,16.4,29.1,69.4,51.5,15.3,53.2,58.0,93.27,60.0,14,3,11,677.0,103.8,111.7,-7.9,48.4,1.17,14.1,33.4,62.8,48.1,16.3,48.4,52.3,94.23,43.8,17
77,Milwaukee Bucks,113,Cleveland Cavaliers,112,15,5,10,725.0,103.4,108.6,-5.2,58.8,1.61,16.0,34.2,65.3,48.7,14.1,44.9,49.6,92.82,45.8,13,5,8,629.0,101.0,106.5,-5.6,62.3,1.51,16.1,33.9,66.0,49.7,15.1,45.2,49.5,92.15,46.6,1
78,New Jersey Nets,92,Detroit Pistons,109,14,4,10,672.0,103.9,109.5,-5.6,58.0,1.29,15.8,33.2,63.1,48.0,17.0,47.9,52.2,90.36,45.6,14,8,6,672.0,103.3,102.2,1.0,53.1,1.32,14.9,36.4,68.9,51.9,15.8,45.9,50.6,92.11,48.7,-17
79,Indiana Pacers,92,Memphis Grizzlies,98,14,8,6,677.0,105.0,101.0,4.0,49.7,1.32,14.0,33.2,69.7,51.1,14.4,47.1,52.1,92.74,51.4,14,9,5,672.0,103.0,100.9,2.0,52.6,1.25,15.1,36.1,70.0,52.8,16.8,46.7,51.1,90.68,51.5,-6
80,Dallas Mavericks,104,Minnesota Timberwolves,97,14,7,7,682.0,98.2,96.5,1.7,62.4,1.42,17.0,28.1,68.9,48.6,16.5,46.9,50.6,93.43,51.1,15,8,7,725.0,101.0,101.0,0.0,57.2,1.22,15.4,32.5,70.4,51.6,17.3,46.2,51.5,95.67,50.4,7
81,Portland Trail Blazers,94,New Orleans Hornets,86,14,6,8,687.0,106.8,101.4,5.4,60.0,1.58,17.7,29.7,67.8,48.7,15.5,51.1,54.8,91.74,53.8,14,4,10,677.0,99.1,105.5,-6.4,63.3,1.40,17.1,32.2,66.7,49.4,17.2,46.0,50.3,89.65,46.4,8
82,Los Angeles Lakers,85,New York Knicks,92,13,8,5,629.0,99.8,99.0,0.8,55.5,1.29,15.5,30.7,74.4,53.2,16.3,47.3,51.3,92.49,51.0,15,10,5,720.0,104.0,99.1,4.8,55.4,1.25,15.7,33.2,69.2,51.0,17.3,49.0,52.9,93.97,54.1,-7
83,Oklahoma City Thunder,101,Utah Jazz,87,15,12,3,730.0,108.8,100.9,7.9,46.7,1.05,13.8,31.8,68.8,51.7,17.5,51.7,56.7,95.18,54.9,15,4,11,720.0,102.9,107.2,-4.4,58.9,1.49,17.0,34.0,67.1,50.5,16.0,47.8,51.9,93.07,48.7,14
