,team1,team1pts,team2,team2pts,1GP,1W,1L,1MIN,1OffRtg,1DefRtg,1NetRtg,1AST%,1AST/TO,1ASTRatio,1OREB%,1DREB%,1REB%,1TOV%,1eFG%,1TS%,1PACE,1PIE,2GP,2W,2L,2MIN,2OffRtg,2DefRtg,2NetRtg,2AST%,2AST/TO,2ASTRatio,2OREB%,2DREB%,2REB%,2TOV%,2eFG%,2TS%,2PACE,2PIE,net
10,Portland Trail Blazers,106,Minnesota Timberwolves,101,15,6,9,725.0,104.0,104.9,-0.8,53.8,1.33,15.4,30.2,72.2,51.6,15.7,49.6,53.2,95.70,48.1,15,6,9,730.0,102.3,103.4,-1.1,55.0,1.33,15.6,28.3,74.9,51.8,15.7,48.2,53.3,97.41,50.1,5
11,Memphis Grizzlies,69,Golden State Warriors,119,15,8,7,720.0,99.8,103.4,-3.6,59.3,1.40,15.8,26.7,74.0,49.2,15.1,45.8,51.8,96.27,47.7,16,16,0,773.0,114.3,99.6,14.7,70.9,1.78,20.8,29.6,70.5,51.5,16.7,57.3,60.4,99.45,59.5,-50
12,Phoenix Suns,96,Los Angeles Clippers,102,14,6,8,672.0,106.8,106.0,0.8,52.8,1.27,15.5,29.1,74.0,50.7,16.5,51.5,54.9,100.54,49.5,15,7,8,720.0,104.9,104.2,0.8,59.3,1.66,16.9,24.5,69.4,46.9,13.8,50.6,54.0,97.63,50.7,-6
13,Chicago Bulls,105,Charlotte Hornets,130,12,8,4,581.0,99.6,99.5,0.1,63.7,1.78,17.3,26.3,72.2,49.6,13.4,46.2,50.1,97.86,50.3,15,10,5,725.0,105.7,100.8,4.9,57.4,1.76,16.9,21.4,74.2,48.5,12.7,51.3,55.3,97.19,53.1,-25
14,Indiana Pacers,94,Detroit Pistons,82,13,11,2,624.0,105.9,95.1,10.7,57.0,1.48,16.4,28.7,72.1,50.5,15.0,50.6,54.0,98.15,56.7,15,6,9,720.0,99.7,101.9,-2.2,47.2,1.24,13.4,31.4,74.2,51.1,14.6,46.6,49.4,96.13,46.4,12
15,Atlanta Hawks,98,Miami Heat,92,17,10,7,816.0,106.0,103.4,2.6,68.2,1.73,19.3,26.1,71.3,49.0,15.4,51.4,55.5,96.85,52.1,14,9,5,672.0,102.0,97.0,5.0,52.6,1.32,15.0,26.9,71.2,50.1,15.2,48.4,52.5,94.36,54.7,6
16,Orlando Magic,103,New Orleans Pelicans,94,15,9,6,730.0,104.0,101.4,2.6,59.3,1.56,17.0,29.9,72.3,50.9,15.1,48.7,52.1,95.44,50.0,14,4,10,672.0,103.0,108.6,-5.6,58.0,1.61,16.7,22.8,74.6,48.5,13.8,49.8,53.9,98.29,46.7,9
17,Toronto Raptors,102,Dallas Mavericks,91,16,9,7,768.0,105.2,102.3,3.0,50.4,1.22,14.1,31.5,72.3,51.8,15.4,48.3,53.6,93.88,51.9,16,9,7,768.0,102.1,102.0,0.1,58.8,1.51,16.5,23.1,72.1,48.3,14.5,49.4,54.0,97.94,51.8,11
18,Memphis Grizzlies,103,Sacramento Kings,89,15,8,7,720.0,99.8,103.4,-3.6,59.3,1.40,15.8,26.7,74.0,49.2,15.1,45.8,51.8,96.27,47.7,16,6,10,773.0,103.7,107.7,-4.0,62.1,1.42,17.5,28.1,70.8,49.3,16.9,50.4,54.0,99.20,47.3,14
19,Denver Nuggets,120,Los Angeles Lakers,109,16,5,11,768.0,100.9,109.0,-8.1,59.4,1.35,16.2,30.6,71.9,50.5,16.5,47.4,51.7,96.16,45.2,14,2,12,672.0,98.2,107.2,-9.1,54.4,1.31,14.5,25.8,71.0,48.4,14.6,45.6,50.4,96.68,43.9,11
20,Boston Celtics,98,Indiana Pacers,100,16,9,7,768.0,102.9,98.0,4.8,62.4,1.50,17.3,31.7,69.7,50.0,16.2,48.4,52.0,98.56,52.8,13,11,2,624.0,105.9,95.1,10.7,57.0,1.48,16.4,28.7,72.1,50.5,15.0,50.6,54.0,98.15,56.7,-2
21,San Antonio Spurs,99,Washington Wizards,102,16,13,3,768.0,103.2,94.3,8.9,64.4,1.73,19.0,25.6,76.3,52.2,15.1,50.9,54.2,95.00,57.3,11,4,7,528.0,98.1,105.6,-7.5,63.4,1.42,16.9,24.1,74.3,48.4,16.0,47.8,52.1,99.45,45.8,-3
22,Brooklyn Nets,87,Atlanta Hawks,101,14,4,10,677.0,99.1,103.3,-4.3,54.5,1.34,15.7,29.7,72.5,50.9,15.9,47.1,50.8,97.67,47.3,17,10,7,816.0,106.0,103.4,2.6,68.2,1.73,19.3,26.1,71.3,49.0,15.4,51.4,55.5,96.85,52.1,-14
23,New York Knicks,86,Cleveland Cavaliers,96,15,6,9,725.0,100.9,104.6,-3.7,54.1,1.38,14.8,31.5,69.0,50.4,14.7,45.7,50.2,92.26,47.6,14,11,3,682.0,108.7,103.5,5.2,62.0,1.59,17.9,29.4,75.0,52.8,15.5,52.8,56.0,93.68,53.3,-10
24,Orlando Magic,114,Houston Rockets,119,15,9,6,730.0,104.0,101.4,2.6,59.3,1.56,17.0,29.9,72.3,50.9,15.1,48.7,52.1,95.44,50.0,16,7,9,783.0,103.8,108.3,-4.5,56.8,1.22,15.2,29.7,69.5,49.1,16.9,49.0,53.6,97.72,46.0,-5
25,Philadelphia 76ers,87,Milwaukee Bucks,91,16,0,16,768.0,93.7,104.4,-10.7,56.3,1.04,15.0,25.6,70.8,47.9,19.1,47.2,50.4,98.03,41.9,16,7,9,778.0,102.1,108.4,-6.3,64.2,1.52,18.0,26.7,65.8,46.5,16.3,49.8,53.8,92.27,47.1,-4
26,Toronto Raptors,103,Oklahoma City Thunder,98,16,9,7,768.0,105.2,102.3,3.0,50.4,1.22,14.1,31.5,72.3,51.8,15.4,48.3,53.6,93.88,51.9,16,9,7,768.0,108.8,102.5,6.2,54.8,1.33,16.2,32.9,70.6,52.5,16.7,51.8,55.7,98.22,54.2,5
27,Sacramento Kings,97,Phoenix Suns,118,16,6,10,773.0,103.7,107.7,-4.0,62.1,1.42,17.5,28.1,70.8,49.3,16.9,50.4,54.0,99.20,47.3,14,6,8,672.0,106.8,106.0,0.8,52.8,1.27,15.5,29.1,74.0,50.7,16.5,51.5,54.9,100.54,49.5,-21
28,Portland Trail Blazers,108,Utah Jazz,92,15,6,9,725.0,104.0,104.9,-0.8,53.8,1.33,15.4,30.2,72.2,51.6,15.7,49.6,53.2,95.70,48.1,13,6,7,624.0,103.6,104.6,-1.0,51.2,1.17,14.4,32.6,70.3,50.7,16.7,48.5,52.6,93.00,48.3,16
29,Los Angeles Clippers,108,Golden State Warriors,112,15,7,8,720.0,104.9,104.2,0.8,59.3,1.66,16.9,24.5,69.4,46.9,13.8,50.6,54.0,97.63,50.7,16,16,0,773.0,114.3,99.6,14.7,70.9,1.78,20.8,29.6,70.5,51.5,16.7,57.3,60.4,99.45,59.5,-4
30,Oklahoma City Thunder,98,Chicago Bulls,104,16,9,7,768.0,108.8,102.5,6.2,54.8,1.33,16.2,32.9,70.6,52.5,16.7,51.8,55.7,98.22,54.2,12,8,4,581.0,99.6,99.5,0.1,63.7,1.78,17.3,26.3,72.2,49.6,13.4,46.2,50.1,97.86,50.3,-6
31,Miami Heat,96,Minnesota Timberwolves,84,14,9,5,672.0,102.0,97.0,5.0,52.6,1.32,15.0,26.9,71.2,50.1,15.2,48.4,52.5,94.36,54.7,15,6,9,730.0,102.3,103.4,-1.1,55.0,1.33,15.6,28.3,74.9,51.8,15.7,48.2,53.3,97.41,50.1,12
32,Charlotte Hornets,108,Dallas Mavericks,94,15,10,5,725.0,105.7,100.8,4.9,57.4,1.76,16.9,21.4,74.2,48.5,12.7,51.3,55.3,97.19,53.1,16,9,7,768.0,102.1,102.0,0.1,58.8,1.51,16.5,23.1,72.1,48.3,14.5,49.4,54.0,97.94,51.8,14
33,Utah Jazz,96,Denver Nuggets,84,13,6,7,624.0,103.6,104.6,-1.0,51.2,1.17,14.4,32.6,70.3,50.7,16.7,48.5,52.6,93.00,48.3,16,5,11,768.0,100.9,109.0,-8.1,59.4,1.35,16.2,30.6,71.9,50.5,16.5,47.4,51.7,96.16,45.2,12
34,Memphis Grizzlies,96,Portland Trail Blazers,115,15,8,7,720.0,99.8,103.4,-3.6,59.3,1.40,15.8,26.7,74.0,49.2,15.1,45.8,51.8,96.27,47.7,15,6,9,725.0,104.0,104.9,-0.8,53.8,1.33,15.4,30.2,72.2,51.6,15.7,49.6,53.2,95.70,48.1,-19
35,Toronto Raptors,87,Orlando Magic,92,16,9,7,768.0,105.2,102.3,3.0,50.4,1.22,14.1,31.5,72.3,51.8,15.4,48.3,53.6,93.88,51.9,15,9,6,730.0,104.0,101.4,2.6,59.3,1.56,17.0,29.9,72.3,50.9,15.1,48.7,52.1,95.44,50.0,-5
36,Washington Wizards,98,Boston Celtics,118,11,4,7,528.0,98.1,105.6,-7.5,63.4,1.42,16.9,24.1,74.3,48.4,16.0,47.8,52.1,99.45,45.8,16,9,7,768.0,102.9,98.0,4.8,62.4,1.50,17.3,31.7,69.7,50.0,16.2,48.4,52.0,98.56,52.8,-20
37,Los Angeles Lakers,104,Brooklyn Nets,98,14,2,12,672.0,98.2,107.2,-9.1,54.4,1.31,14.5,25.8,71.0,48.4,14.6,45.6,50.4,96.68,43.9,14,4,10,677.0,99.1,103.3,-4.3,54.5,1.34,15.7,29.7,72.5,50.9,15.9,47.1,50.8,97.67,47.3,6
38,Philadelphia 76ers,102,Cleveland Cavaliers,108,16,0,16,768.0,93.7,104.4,-10.7,56.3,1.04,15.0,25.6,70.8,47.9,19.1,47.2,50.4,98.03,41.9,14,11,3,682.0,108.7,103.5,5.2,62.0,1.59,17.9,29.4,75.0,52.8,15.5,52.8,56.0,93.68,53.3,-6
39,Milwaukee Bucks,99,New York Knicks,92,16,7,9,778.0,102.1,108.4,-6.3,64.2,1.52,18.0,26.7,65.8,46.5,16.3,49.8,53.8,92.27,47.1,15,6,9,725.0,100.9,104.6,-3.7,54.1,1.38,14.8,31.5,69.0,50.4,14.7,45.7,50.2,92.26,47.6,7
40,Miami Heat,87,Indiana Pacers,90,14,9,5,672.0,102.0,97.0,5.0,52.6,1.32,15.0,26.9,71.2,50.1,15.2,48.4,52.5,94.36,54.7,13,11,2,624.0,105.9,95.1,10.7,57.0,1.48,16.4,28.7,72.1,50.5,15.0,50.6,54.0,98.15,56.7,-3
41,Atlanta Hawks,121,New Orleans Pelicans,115,17,10,7,816.0,106.0,103.4,2.6,68.2,1.73,19.3,26.1,71.3,49.0,15.4,51.4,55.5,96.85,52.1,14,4,10,672.0,103.0,108.6,-5.6,58.0,1.61,16.7,22.8,74.6,48.5,13.8,49.8,53.9,98.29,46.7,6
42,Detroit Pistons,100,Phoenix Suns,92,15,6,9,720.0,99.7,101.9,-2.2,47.2,1.24,13.4,31.4,74.2,51.1,14.6,46.6,49.4,96.13,46.4,14,6,8,672.0,106.8,106.0,0.8,52.8,1.27,15.5,29.1,74.0,50.7,16.5,51.5,54.9,100.54,49.5,8
43,Denver Nuggets,104,Golden State Warriors,119,16,5,11,768.0,100.9,109.0,-8.1,59.4,1.35,16.2,30.6,71.9,50.5,16.5,47.4,51.7,96.16,45.2,16,16,0,773.0,114.3,99.6,14.7,70.9,1.78,20.8,29.6,70.5,51.5,16.7,57.3,60.4,99.45,59.5,-15
44,Houston Rockets,116,Sacramento Kings,110,16,7,9,783.0,103.8,108.3,-4.5,56.8,1.22,15.2,29.7,69.5,49.1,16.9,49.0,53.6,97.72,46.0,16,6,10,773.0,103.7,107.7,-4.0,62.1,1.42,17.5,28.1,70.8,49.3,16.9,50.4,54.0,99.20,47.3,6
45,Minnesota Timberwolves,102,Chicago Bulls,93,15,6,9,730.0,102.3,103.4,-1.1,55.0,1.33,15.6,28.3,74.9,51.8,15.7,48.2,53.3,97.41,50.1,12,8,4,581.0,99.6,99.5,0.1,63.7,1.78,17.3,26.3,72.2,49.6,13.4,46.2,50.1,97.86,50.3,9
46,Orlando Magic,105,Philadelphia 76ers,97,15,9,6,730.0,104.0,101.4,2.6,59.3,1.56,17.0,29.9,72.3,50.9,15.1,48.7,52.1,95.44,50.0,16,0,16,768.0,93.7,104.4,-10.7,56.3,1.04,15.0,25.6,70.8,47.9,19.1,47.2,50.4,98.03,41.9,8
47,Washington Wizards,99,Atlanta Hawks,114,11,4,7,528.0,98.1,105.6,-7.5,63.4,1.42,16.9,24.1,74.3,48.4,16.0,47.8,52.1,99.45,45.8,17,10,7,816.0,106.0,103.4,2.6,68.2,1.73,19.3,26.1,71.3,49.0,15.4,51.4,55.5,96.85,52.1,-15
48,New Orleans Pelicans,98,Dallas Mavericks,107,14,4,10,672.0,103.0,108.6,-5.6,58.0,1.61,16.7,22.8,74.6,48.5,13.8,49.8,53.9,98.29,46.7,16,9,7,768.0,102.1,102.0,0.1,58.8,1.51,16.5,23.1,72.1,48.3,14.5,49.4,54.0,97.94,51.8,-9
49,Brooklyn Nets,86,Milwaukee Bucks,94,14,4,10,677.0,99.1,103.3,-4.3,54.5,1.34,15.7,29.7,72.5,50.9,15.9,47.1,50.8,97.67,47.3,16,7,9,778.0,102.1,108.4,-6.3,64.2,1.52,18.0,26.7,65.8,46.5,16.3,49.8,53.8,92.27,47.1,-8
50,Charlotte Hornets,94,San Antonio Spurs,114,15,10,5,725.0,105.7,100.8,4.9,57.4,1.76,16.9,21.4,74.2,48.5,12.7,51.3,55.3,97.19,53.1,16,13,3,768.0,103.2,94.3,8.9,64.4,1.73,19.0,25.6,76.3,52.2,15.1,50.9,54.2,95.00,57.3,-20
51,Memphis Grizzlies,79,Utah Jazz,89,15,8,7,720.0,99.8,103.4,-3.6,59.3,1.40,15.8,26.7,74.0,49.2,15.1,45.8,51.8,96.27,47.7,13,6,7,624.0,103.6,104.6,-1.0,51.2,1.17,14.4,32.6,70.3,50.7,16.7,48.5,52.6,93.00,48.3,-10
52,Golden State Warriors,103,Sacramento Kings,94,16,16,0,773.0,114.3,99.6,14.7,70.9,1.78,20.8,29.6,70.5,51.5,16.7,57.3,60.4,99.45,59.5,16,6,10,773.0,103.7,107.7,-4.0,62.1,1.42,17.5,28.1,70.8,49.3,16.9,50.4,54.0,99.20,47.3,9
53,Houston Rockets,109,Los Angeles Clippers,105,16,7,9,783.0,103.8,108.3,-4.5,56.8,1.22,15.2,29.7,69.5,49.1,16.9,49.0,53.6,97.72,46.0,15,7,8,720.0,104.9,104.2,0.8,59.3,1.66,16.9,24.5,69.4,46.9,13.8,50.6,54.0,97.63,50.7,4
54,Indiana Pacers,97,Cleveland Cavaliers,101,13,11,2,624.0,105.9,95.1,10.7,57.0,1.48,16.4,28.7,72.1,50.5,15.0,50.6,54.0,98.15,56.7,14,11,3,682.0,108.7,103.5,5.2,62.0,1.59,17.9,29.4,75.0,52.8,15.5,52.8,56.0,93.68,53.3,-4
55,Los Angeles Lakers,95,New York Knicks,99,14,2,12,672.0,98.2,107.2,-9.1,54.4,1.31,14.5,25.8,71.0,48.4,14.6,45.6,50.4,96.68,43.9,15,6,9,725.0,100.9,104.6,-3.7,54.1,1.38,14.8,31.5,69.0,50.4,14.7,45.7,50.2,92.26,47.6,-4
56,Toronto Raptors,76,Miami Heat,96,16,9,7,768.0,105.2,102.3,3.0,50.4,1.22,14.1,31.5,72.3,51.8,15.4,48.3,53.6,93.88,51.9,14,9,5,672.0,102.0,97.0,5.0,52.6,1.32,15.0,26.9,71.2,50.1,15.2,48.4,52.5,94.36,54.7,-20
57,Phoenix Suns,103,Oklahoma City Thunder,124,14,6,8,672.0,106.8,106.0,0.8,52.8,1.27,15.5,29.1,74.0,50.7,16.5,51.5,54.9,100.54,49.5,16,9,7,768.0,108.8,102.5,6.2,54.8,1.33,16.2,32.9,70.6,52.5,16.7,51.8,55.7,98.22,54.2,-21
58,Detroit Pistons,120,Portland Trail Blazers,103,15,6,9,720.0,99.7,101.9,-2.2,47.2,1.24,13.4,31.4,74.2,51.1,14.6,46.6,49.4,96.13,46.4,15,6,9,725.0,104.0,104.9,-0.8,53.8,1.33,15.4,30.2,72.2,51.6,15.7,49.6,53.2,95.70,48.1,17
59,Orlando Magic,84,Indiana Pacers,97,15,9,6,730.0,104.0,101.4,2.6,59.3,1.56,17.0,29.9,72.3,50.9,15.1,48.7,52.1,95.44,50.0,13,11,2,624.0,105.9,95.1,10.7,57.0,1.48,16.4,28.7,72.1,50.5,15.0,50.6,54.0,98.15,56.7,-13
60,Chicago Bulls,111,Philadelphia 76ers,88,12,8,4,581.0,99.6,99.5,0.1,63.7,1.78,17.3,26.3,72.2,49.6,13.4,46.2,50.1,97.86,50.3,16,0,16,768.0,93.7,104.4,-10.7,56.3,1.04,15.0,25.6,70.8,47.9,19.1,47.2,50.4,98.03,41.9,23
61,Minnesota Timberwolves,117,Atlanta Hawks,107,15,6,9,730.0,102.3,103.4,-1.1,55.0,1.33,15.6,28.3,74.9,51.8,15.7,48.2,53.3,97.41,50.1,17,10,7,816.0,106.0,103.4,2.6,68.2,1.73,19.3,26.1,71.3,49.0,15.4,51.4,55.5,96.85,52.1,10
62,Portland Trail Blazers,104,Denver Nuggets,108,15,6,9,725.0,104.0,104.9,-0.8,53.8,1.33,15.4,30.2,72.2,51.6,15.7,49.6,53.2,95.70,48.1,16,5,11,768.0,100.9,109.0,-8.1,59.4,1.35,16.2,30.6,71.9,50.5,16.5,47.4,51.7,96.16,45.2,-4
63,San Antonio Spurs,106,Sacramento Kings,88,16,13,3,768.0,103.2,94.3,8.9,64.4,1.73,19.0,25.6,76.3,52.2,15.1,50.9,54.2,95.00,57.3,16,6,10,773.0,103.7,107.7,-4.0,62.1,1.42,17.5,28.1,70.8,49.3,16.9,50.4,54.0,99.20,47.3,18
64,Detroit Pistons,95,Golden State Warriors,109,15,6,9,720.0,99.7,101.9,-2.2,47.2,1.24,13.4,31.4,74.2,51.1,14.6,46.6,49.4,96.13,46.4,16,16,0,773.0,114.3,99.6,14.7,70.9,1.78,20.8,29.6,70.5,51.5,16.7,57.3,60.4,99.45,59.5,-14
65,Memphis Grizzlies,92,Los Angeles Clippers,94,15,8,7,720.0,99.8,103.4,-3.6,59.3,1.40,15.8,26.7,74.0,49.2,15.1,45.8,51.8,96.27,47.7,15,7,8,720.0,104.9,104.2,0.8,59.3,1.66,16.9,24.5,69.4,46.9,13.8,50.6,54.0,97.63,50.7,-2
66,Utah Jazz,114,Cleveland Cavaliers,118,13,6,7,624.0,103.6,104.6,-1.0,51.2,1.17,14.4,32.6,70.3,50.7,16.7,48.5,52.6,93.00,48.3,14,11,3,682.0,108.7,103.5,5.2,62.0,1.59,17.9,29.4,75.0,52.8,15.5,52.8,56.0,93.68,53.3,-4
67,Oklahoma City Thunder,125,Washington Wizards,101,16,9,7,768.0,108.8,102.5,6.2,54.8,1.33,16.2,32.9,70.6,52.5,16.7,51.8,55.7,98.22,54.2,11,4,7,528.0,98.1,105.6,-7.5,63.4,1.42,16.9,24.1,74.3,48.4,16.0,47.8,52.1,99.45,45.8,24
68,Los Angeles Lakers,88,Miami Heat,101,14,2,12,672.0,98.2,107.2,-9.1,54.4,1.31,14.5,25.8,71.0,48.4,14.6,45.6,50.4,96.68,43.9,14,9,5,672.0,102.0,97.0,5.0,52.6,1.32,15.0,26.9,71.2,50.1,15.2,48.4,52.5,94.36,54.7,-13
69,New York Knicks,111,Toronto Raptors,109,15,6,9,725.0,100.9,104.6,-3.7,54.1,1.38,14.8,31.5,69.0,50.4,14.7,45.7,50.2,92.26,47.6,16,9,7,768.0,105.2,102.3,3.0,50.4,1.22,14.1,31.5,72.3,51.8,15.4,48.3,53.6,93.88,51.9,2
70,Boston Celtics,99,Milwaukee Bucks,83,16,9,7,768.0,102.9,98.0,4.8,62.4,1.50,17.3,31.7,69.7,50.0,16.2,48.4,52.0,98.56,52.8,16,7,9,778.0,102.1,108.4,-6.3,64.2,1.52,18.0,26.7,65.8,46.5,16.3,49.8,53.8,92.27,47.1,16
71,Charlotte Hornets,104,Minnesota Timberwolves,95,15,10,5,725.0,105.7,100.8,4.9,57.4,1.76,16.9,21.4,74.2,48.5,12.7,51.3,55.3,97.19,53.1,15,6,9,730.0,102.3,103.4,-1.1,55.0,1.33,15.6,28.3,74.9,51.8,15.7,48.2,53.3,97.41,50.1,9
72,Dallas Mavericks,105,New Orleans Pelicans,120,16,9,7,768.0,102.1,102.0,0.1,58.8,1.51,16.5,23.1,72.1,48.3,14.5,49.4,54.0,97.94,51.8,14,4,10,672.0,103.0,108.6,-5.6,58.0,1.61,16.7,22.8,74.6,48.5,13.8,49.8,53.9,98.29,46.7,-15
73,New York Knicks,93,Charlotte Hornets,95,15,6,9,725.0,100.9,104.6,-3.7,54.1,1.38,14.8,31.5,69.0,50.4,14.7,45.7,50.2,92.26,47.6,15,10,5,725.0,105.7,100.8,4.9,57.4,1.76,16.9,21.4,74.2,48.5,12.7,51.3,55.3,97.19,53.1,-2
74,Los Angeles Lakers,99,Orlando Magic,101,14,2,12,672.0,98.2,107.2,-9.1,54.4,1.31,14.5,25.8,71.0,48.4,14.6,45.6,50.4,96.68,43.9,15,9,6,730.0,104.0,101.4,2.6,59.3,1.56,17.0,29.9,72.3,50.9,15.1,48.7,52.1,95.44,50.0,-2
75,Toronto Raptors,119,Philadelphia 76ers,103,16,9,7,768.0,105.2,102.3,3.0,50.4,1.22,14.1,31.5,72.3,51.8,15.4,48.3,53.6,93.88,51.9,16,0,16,768.0,93.7,104.4,-10.7,56.3,1.04,15.0,25.6,70.8,47.9,19.1,47.2,50.4,98.03,41.9,16
76,Indiana Pacers,102,Boston Celtics,91,13,11,2,624.0,105.9,95.1,10.7,57.0,1.48,16.4,28.7,72.1,50.5,15.0,50.6,54.0,98.15,56.7,16,9,7,768.0,102.9,98.0,4.8,62.4,1.50,17.3,31.7,69.7,50.0,16.2,48.4,52.0,98.56,52.8,11
77,New Orleans Pelicans,98,Atlanta Hawks,106,14,4,10,672.0,103.0,108.6,-5.6,58.0,1.61,16.7,22.8,74.6,48.5,13.8,49.8,53.9,98.29,46.7,17,10,7,816.0,106.0,103.4,2.6,68.2,1.73,19.3,26.1,71.3,49.0,15.4,51.4,55.5,96.85,52.1,-8
78,Los Angeles Clippers,108,Dallas Mavericks,118,15,7,8,720.0,104.9,104.2,0.8,59.3,1.66,16.9,24.5,69.4,46.9,13.8,50.6,54.0,97.63,50.7,16,9,7,768.0,102.1,102.0,0.1,58.8,1.51,16.5,23.1,72.1,48.3,14.5,49.4,54.0,97.94,51.8,-10
79,Brooklyn Nets,106,Houston Rockets,98,14,4,10,677.0,99.1,103.3,-4.3,54.5,1.34,15.7,29.7,72.5,50.9,15.9,47.1,50.8,97.67,47.3,16,7,9,783.0,103.8,108.3,-4.5,56.8,1.22,15.2,29.7,69.5,49.1,16.9,49.0,53.6,97.72,46.0,8
80,Golden State Warriors,100,Memphis Grizzlies,84,16,16,0,773.0,114.3,99.6,14.7,70.9,1.78,20.8,29.6,70.5,51.5,16.7,57.3,60.4,99.45,59.5,15,8,7,720.0,99.8,103.4,-3.6,59.3,1.40,15.8,26.7,74.0,49.2,15.1,45.8,51.8,96.27,47.7,16
81,Milwaukee Bucks,102,Denver Nuggets,103,16,7,9,778.0,102.1,108.4,-6.3,64.2,1.52,18.0,26.7,65.8,46.5,16.3,49.8,53.8,92.27,47.1,16,5,11,768.0,100.9,109.0,-8.1,59.4,1.35,16.2,30.6,71.9,50.5,16.5,47.4,51.7,96.16,45.2,-1
82,Detroit Pistons,92,Sacramento Kings,101,15,6,9,720.0,99.7,101.9,-2.2,47.2,1.24,13.4,31.4,74.2,51.1,14.6,46.6,49.4,96.13,46.4,16,6,10,773.0,103.7,107.7,-4.0,62.1,1.42,17.5,28.1,70.8,49.3,16.9,50.4,54.0,99.20,47.3,-9
83,San Antonio Spurs,113,Portland Trail Blazers,101,16,13,3,768.0,103.2,94.3,8.9,64.4,1.73,19.0,25.6,76.3,52.2,15.1,50.9,54.2,95.00,57.3,15,6,9,725.0,104.0,104.9,-0.8,53.8,1.33,15.4,30.2,72.2,51.6,15.7,49.6,53.2,95.70,48.1,12
