,team1,team1pts,team2,team2pts,1GP,1W,1L,1MIN,1OffRtg,1DefRtg,1NetRtg,1AST%,1AST/TO,1ASTRatio,1OREB%,1DREB%,1REB%,1TOV%,1eFG%,1TS%,1PACE,1PIE,2GP,2W,2L,2MIN,2OffRtg,2DefRtg,2NetRtg,2AST%,2AST/TO,2ASTRatio,2OREB%,2DREB%,2REB%,2TOV%,2eFG%,2TS%,2PACE,2PIE,net
84,Dallas Mavericks,104,Orlando Magic,110,10,4,6,500.0,110.5,111.1,-0.6,61.0,2.23,17.4,22.6,70.9,46.9,10.4,51.1,56.3,95.04,50.9,12,5,7,586.0,105.2,107.5,-2.4,61.7,1.79,18.0,28.0,76.0,50.6,13.9,49.5,53.4,99.89,48.5,-6
85,Detroit Pistons,86,Washington Wizards,98,12,6,6,576.0,106.0,105.3,0.7,51.3,1.45,15.2,27.4,77.0,50.8,14.0,51.2,53.7,95.25,47.4,14,8,6,672.0,105.1,103.0,2.1,59.4,1.91,17.7,22.4,74.5,48.2,12.5,50.7,53.8,100.11,50.9,-12
86,New York Knicks,98,Brooklyn Nets,109,11,2,9,528.0,103.3,109.2,-5.9,50.4,1.37,14.6,26.1,76.7,51.3,14.1,48.3,53.0,94.59,45.3,12,5,7,576.0,106.3,109.3,-3.0,61.6,1.48,18.0,26.7,70.9,49.6,16.5,52.7,56.8,97.21,50.1,-11
87,Miami Heat,115,Atlanta Hawks,111,11,6,5,533.0,103.3,103.6,-0.3,53.0,1.53,15.6,31.2,78.1,54.8,14.0,47.4,51.3,97.17,51.6,11,6,5,543.0,104.2,97.3,6.9,67.7,1.73,19.6,24.7,72.4,49.5,15.8,52.5,55.1,98.12,54.3,4
88,Toronto Raptors,106,Chicago Bulls,116,11,7,4,528.0,114.0,111.7,2.4,51.0,1.77,15.6,27.6,72.2,49.5,11.8,52.5,56.9,92.32,50.4,12,4,8,581.0,104.2,109.4,-5.2,60.8,1.85,17.9,26.6,71.1,48.9,13.3,49.2,52.5,97.49,46.5,-10
89,Minnesota Timberwolves,104,Memphis Grizzlies,109,11,5,6,528.0,112.7,116.7,-3.9,64.9,1.85,18.5,30.9,71.0,51.2,14.1,51.0,57.0,96.50,50.2,11,7,4,538.0,112.3,107.5,4.8,54.5,1.85,17.1,24.5,71.1,49.0,12.3,53.5,57.7,92.88,54.2,-5
90,Charlotte Hornets,98,Milwaukee Bucks,95,10,7,3,480.0,105.9,101.7,4.2,57.8,1.55,16.9,22.8,76.5,50.4,14.5,51.9,55.7,95.55,51.3,11,5,6,538.0,103.2,104.3,-1.1,58.9,1.41,17.4,27.9,70.4,50.0,16.9,51.5,54.4,98.28,51.0,3
91,Philadelphia 76ers,114,New Orleans Pelicans,121,12,1,11,581.0,101.2,113.6,-12.3,57.6,1.25,16.5,23.6,67.5,45.5,17.4,51.5,54.9,100.01,42.4,12,5,7,576.0,105.6,110.9,-5.2,52.9,1.77,15.8,26.3,75.0,48.9,12.0,49.2,53.0,97.54,46.4,-7
92,Indiana Pacers,101,Oklahoma City Thunder,98,13,6,7,634.0,102.9,104.5,-1.6,54.4,1.50,16.1,27.7,71.3,49.7,14.5,48.8,52.3,96.57,50.3,11,6,5,533.0,114.5,110.3,4.2,58.7,1.56,17.9,34.8,73.9,54.7,16.1,53.9,57.7,98.70,52.3,3
93,Houston Rockets,116,Phoenix Suns,100,10,4,6,485.0,106.8,108.5,-1.7,60.6,1.36,16.4,29.1,67.4,47.5,16.4,51.8,55.4,100.11,48.3,10,1,9,480.0,101.5,112.4,-10.9,58.6,1.18,15.4,31.5,72.1,50.9,17.9,47.5,52.4,100.05,42.1,16
94,Golden State Warriors,105,Portland Trail Blazers,137,10,9,1,485.0,111.9,106.5,5.4,64.6,1.94,19.4,23.1,72.2,48.1,13.8,55.0,58.1,104.41,52.5,11,9,2,533.0,111.1,103.2,7.9,54.7,1.49,16.4,28.9,71.8,50.7,14.9,53.3,56.9,98.57,53.2,-32
95,Denver Nuggets,110,Sacramento Kings,116,12,5,7,581.0,104.0,104.3,-0.3,57.4,1.46,16.5,27.8,76.6,52.0,15.2,49.6,53.7,98.11,49.9,11,4,7,528.0,107.5,113.0,-5.5,60.9,1.66,18.0,27.7,72.2,49.4,14.9,51.5,55.2,102.41,48.4,-6
96,San Antonio Spurs,119,Los Angeles Lakers,113,12,11,1,576.0,111.4,101.7,9.7,59.1,1.87,18.5,25.7,71.9,50.1,13.5,54.2,58.0,96.08,56.9,10,2,8,480.0,111.1,116.3,-5.2,45.9,1.44,13.2,28.7,72.9,49.4,12.0,49.0,54.2,95.85,43.1,6
97,Boston Celtics,93,Utah Jazz,111,12,9,3,581.0,109.1,105.2,3.9,64.4,2.04,18.9,27.4,71.2,49.3,13.0,50.4,54.8,100.59,53.3,13,7,6,639.0,103.6,103.7,-0.1,50.1,1.19,14.4,30.1,73.0,51.9,16.1,49.2,53.5,93.15,50.1,-18
98,Milwaukee Bucks,117,Atlanta Hawks,109,11,5,6,538.0,103.2,104.3,-1.1,58.9,1.41,17.4,27.9,70.4,50.0,16.9,51.5,54.4,98.28,51.0,11,6,5,543.0,104.2,97.3,6.9,67.7,1.73,19.6,24.7,72.4,49.5,15.8,52.5,55.1,98.12,54.3,8
99,Washington Wizards,94,Miami Heat,114,14,8,6,672.0,105.1,103.0,2.1,59.4,1.91,17.7,22.4,74.5,48.2,12.5,50.7,53.8,100.11,50.9,11,6,5,533.0,103.3,103.6,-0.3,53.0,1.53,15.6,31.2,78.1,54.8,14.0,47.4,51.3,97.17,51.6,-20
100,New York Knicks,103,Minnesota Timberwolves,95,11,2,9,528.0,103.3,109.2,-5.9,50.4,1.37,14.6,26.1,76.7,51.3,14.1,48.3,53.0,94.59,45.3,11,5,6,528.0,112.7,116.7,-3.9,64.9,1.85,18.5,30.9,71.0,51.2,14.1,51.0,57.0,96.50,50.2,8
101,Golden State Warriors,115,Los Angeles Clippers,112,10,9,1,485.0,111.9,106.5,5.4,64.6,1.94,19.4,23.1,72.2,48.1,13.8,55.0,58.1,104.41,52.5,11,7,4,538.0,108.6,101.2,7.4,54.4,1.49,16.1,25.5,72.3,49.5,14.3,52.8,56.4,97.12,54.4,3
102,New Orleans Pelicans,111,Detroit Pistons,106,12,5,7,576.0,105.6,110.9,-5.2,52.9,1.77,15.8,26.3,75.0,48.9,12.0,49.2,53.0,97.54,46.4,12,6,6,576.0,106.0,105.3,0.7,51.3,1.45,15.2,27.4,77.0,50.8,14.0,51.2,53.7,95.25,47.4,5
103,Cleveland Cavaliers,115,Oklahoma City Thunder,92,13,8,5,629.0,110.9,105.6,5.3,55.7,1.73,16.9,29.4,72.8,51.2,13.4,52.3,55.6,94.28,52.3,11,6,5,533.0,114.5,110.3,4.2,58.7,1.56,17.9,34.8,73.9,54.7,16.1,53.9,57.7,98.70,52.3,23
104,Boston Celtics,121,Denver Nuggets,101,12,9,3,581.0,109.1,105.2,3.9,64.4,2.04,18.9,27.4,71.2,49.3,13.0,50.4,54.8,100.59,53.3,12,5,7,581.0,104.0,104.3,-0.3,57.4,1.46,16.5,27.8,76.6,52.0,15.2,49.6,53.7,98.11,49.9,20
105,San Antonio Spurs,118,Phoenix Suns,111,12,11,1,576.0,111.4,101.7,9.7,59.1,1.87,18.5,25.7,71.9,50.1,13.5,54.2,58.0,96.08,56.9,10,1,9,480.0,101.5,112.4,-10.9,58.6,1.18,15.4,31.5,72.1,50.9,17.9,47.5,52.4,100.05,42.1,7
106,Charlotte Hornets,104,Brooklyn Nets,96,10,7,3,480.0,105.9,101.7,4.2,57.8,1.55,16.9,22.8,76.5,50.4,14.5,51.9,55.7,95.55,51.3,12,5,7,576.0,106.3,109.3,-3.0,61.6,1.48,18.0,26.7,70.9,49.6,16.5,52.7,56.8,97.21,50.1,8
107,Indiana Pacers,105,Orlando Magic,102,13,6,7,634.0,102.9,104.5,-1.6,54.4,1.50,16.1,27.7,71.3,49.7,14.5,48.8,52.3,96.57,50.3,12,5,7,586.0,105.2,107.5,-2.4,61.7,1.79,18.0,28.0,76.0,50.6,13.9,49.5,53.4,99.89,48.5,3
108,Memphis Grizzlies,85,Toronto Raptors,98,11,7,4,538.0,112.3,107.5,4.8,54.5,1.85,17.1,24.5,71.1,49.0,12.3,53.5,57.7,92.88,54.2,11,7,4,528.0,114.0,111.7,2.4,51.0,1.77,15.6,27.6,72.2,49.5,11.8,52.5,56.9,92.32,50.4,-13
109,Philadelphia 76ers,103,Dallas Mavericks,129,12,1,11,581.0,101.2,113.6,-12.3,57.6,1.25,16.5,23.6,67.5,45.5,17.4,51.5,54.9,100.01,42.4,10,4,6,500.0,110.5,111.1,-0.6,61.0,2.23,17.4,22.6,70.9,46.9,10.4,51.1,56.3,95.04,50.9,-26
110,Los Angeles Lakers,115,Chicago Bulls,126,10,2,8,480.0,111.1,116.3,-5.2,45.9,1.44,13.2,28.7,72.9,49.4,12.0,49.0,54.2,95.85,43.1,12,4,8,581.0,104.2,109.4,-5.2,60.8,1.85,17.9,26.6,71.1,48.9,13.3,49.2,52.5,97.49,46.5,-11
111,Utah Jazz,111,Portland Trail Blazers,115,13,7,6,639.0,103.6,103.7,-0.1,50.1,1.19,14.4,30.1,73.0,51.9,16.1,49.2,53.5,93.15,50.1,11,9,2,533.0,111.1,103.2,7.9,54.7,1.49,16.4,28.9,71.8,50.7,14.9,53.3,56.9,98.57,53.2,-4
112,Detroit Pistons,96,Cleveland Cavaliers,88,12,6,6,576.0,106.0,105.3,0.7,51.3,1.45,15.2,27.4,77.0,50.8,14.0,51.2,53.7,95.25,47.4,13,8,5,629.0,110.9,105.6,5.3,55.7,1.73,16.9,29.4,72.8,51.2,13.4,52.3,55.6,94.28,52.3,8
113,Indiana Pacers,93,Miami Heat,101,13,6,7,634.0,102.9,104.5,-1.6,54.4,1.50,16.1,27.7,71.3,49.7,14.5,48.8,52.3,96.57,50.3,11,6,5,533.0,103.3,103.6,-0.3,53.0,1.53,15.6,31.2,78.1,54.8,14.0,47.4,51.3,97.17,51.6,-8
114,Toronto Raptors,122,New York Knicks,95,11,7,4,528.0,114.0,111.7,2.4,51.0,1.77,15.6,27.6,72.2,49.5,11.8,52.5,56.9,92.32,50.4,11,2,9,528.0,103.3,109.2,-5.9,50.4,1.37,14.6,26.1,76.7,51.3,14.1,48.3,53.0,94.59,45.3,27
115,Golden State Warriors,102,Atlanta Hawks,92,10,9,1,485.0,111.9,106.5,5.4,64.6,1.94,19.4,23.1,72.2,48.1,13.8,55.0,58.1,104.41,52.5,11,6,5,543.0,104.2,97.3,6.9,67.7,1.73,19.6,24.7,72.4,49.5,15.8,52.5,55.1,98.12,54.3,10
116,Los Angeles Lakers,101,Milwaukee Bucks,108,10,2,8,480.0,111.1,116.3,-5.2,45.9,1.44,13.2,28.7,72.9,49.4,12.0,49.0,54.2,95.85,43.1,11,5,6,538.0,103.2,104.3,-1.1,58.9,1.41,17.4,27.9,70.4,50.0,16.9,51.5,54.4,98.28,51.0,-7
117,Boston Celtics,122,Minnesota Timberwolves,124,12,9,3,581.0,109.1,105.2,3.9,64.4,2.04,18.9,27.4,71.2,49.3,13.0,50.4,54.8,100.59,53.3,11,5,6,528.0,112.7,116.7,-3.9,64.9,1.85,18.5,30.9,71.0,51.2,14.1,51.0,57.0,96.50,50.2,-2
118,Phoenix Suns,84,Los Angeles Clippers,124,10,1,9,480.0,101.5,112.4,-10.9,58.6,1.18,15.4,31.5,72.1,50.9,17.9,47.5,52.4,100.05,42.1,11,7,4,538.0,108.6,101.2,7.4,54.4,1.49,16.1,25.5,72.3,49.5,14.3,52.8,56.4,97.12,54.4,-40
119,Orlando Magic,124,Philadelphia 76ers,115,12,5,7,586.0,105.2,107.5,-2.4,61.7,1.79,18.0,28.0,76.0,50.6,13.9,49.5,53.4,99.89,48.5,12,1,11,581.0,101.2,113.6,-12.3,57.6,1.25,16.5,23.6,67.5,45.5,17.4,51.5,54.9,100.01,42.4,9
120,New Orleans Pelicans,89,Washington Wizards,109,12,5,7,576.0,105.6,110.9,-5.2,52.9,1.77,15.8,26.3,75.0,48.9,12.0,49.2,53.0,97.54,46.4,14,8,6,672.0,105.1,103.0,2.1,59.4,1.91,17.7,22.4,74.5,48.2,12.5,50.7,53.8,100.11,50.9,-20
121,Sacramento Kings,114,Denver Nuggets,110,11,4,7,528.0,107.5,113.0,-5.5,60.9,1.66,18.0,27.7,72.2,49.4,14.9,51.5,55.2,102.41,48.4,12,5,7,581.0,104.0,104.3,-0.3,57.4,1.46,16.5,27.8,76.6,52.0,15.2,49.6,53.7,98.11,49.9,4
122,Houston Rockets,114,Utah Jazz,117,10,4,6,485.0,106.8,108.5,-1.7,60.6,1.36,16.4,29.1,67.4,47.5,16.4,51.8,55.4,100.11,48.3,13,7,6,639.0,103.6,103.7,-0.1,50.1,1.19,14.4,30.1,73.0,51.9,16.1,49.2,53.5,93.15,50.1,-3
123,Brooklyn Nets,104,Portland Trail Blazers,112,12,5,7,576.0,106.3,109.3,-3.0,61.6,1.48,18.0,26.7,70.9,49.6,16.5,52.7,56.8,97.21,50.1,11,9,2,533.0,111.1,103.2,7.9,54.7,1.49,16.4,28.9,71.8,50.7,14.9,53.3,56.9,98.57,53.2,-8
124,Charlotte Hornets,103,Cleveland Cavaliers,114,10,7,3,480.0,105.9,101.7,4.2,57.8,1.55,16.9,22.8,76.5,50.4,14.5,51.9,55.7,95.55,51.3,13,8,5,629.0,110.9,105.6,5.3,55.7,1.73,16.9,29.4,72.8,51.2,13.4,52.3,55.6,94.28,52.3,-11
125,New York Knicks,105,Indiana Pacers,108,11,2,9,528.0,103.3,109.2,-5.9,50.4,1.37,14.6,26.1,76.7,51.3,14.1,48.3,53.0,94.59,45.3,13,6,7,634.0,102.9,104.5,-1.6,54.4,1.50,16.1,27.7,71.3,49.7,14.5,48.8,52.3,96.57,50.3,-3
126,Philadelphia 76ers,91,Detroit Pistons,111,12,1,11,581.0,101.2,113.6,-12.3,57.6,1.25,16.5,23.6,67.5,45.5,17.4,51.5,54.9,100.01,42.4,12,6,6,576.0,106.0,105.3,0.7,51.3,1.45,15.2,27.4,77.0,50.8,14.0,51.2,53.7,95.25,47.4,-20
127,Golden State Warriors,118,Miami Heat,112,10,9,1,485.0,111.9,106.5,5.4,64.6,1.94,19.4,23.1,72.2,48.1,13.8,55.0,58.1,104.41,52.5,11,6,5,533.0,103.3,103.6,-0.3,53.0,1.53,15.6,31.2,78.1,54.8,14.0,47.4,51.3,97.17,51.6,6
128,Minnesota Timberwolves,105,Toronto Raptors,114,11,5,6,528.0,112.7,116.7,-3.9,64.9,1.85,18.5,30.9,71.0,51.2,14.1,51.0,57.0,96.50,50.2,11,7,4,528.0,114.0,111.7,2.4,51.0,1.77,15.6,27.6,72.2,49.5,11.8,52.5,56.9,92.32,50.4,-9
129,Washington Wizards,104,Chicago Bulls,109,14,8,6,672.0,105.1,103.0,2.1,59.4,1.91,17.7,22.4,74.5,48.2,12.5,50.7,53.8,100.11,50.9,12,4,8,581.0,104.2,109.4,-5.2,60.8,1.85,17.9,26.6,71.1,48.9,13.3,49.2,52.5,97.49,46.5,-5
130,Los Angeles Lakers,119,Memphis Grizzlies,128,10,2,8,480.0,111.1,116.3,-5.2,45.9,1.44,13.2,28.7,72.9,49.4,12.0,49.0,54.2,95.85,43.1,11,7,4,538.0,112.3,107.5,4.8,54.5,1.85,17.1,24.5,71.1,49.0,12.3,53.5,57.7,92.88,54.2,-9
131,Oklahoma City Thunder,116,Dallas Mavericks,103,11,6,5,533.0,114.5,110.3,4.2,58.7,1.56,17.9,34.8,73.9,54.7,16.1,53.9,57.7,98.70,52.3,10,4,6,500.0,110.5,111.1,-0.6,61.0,2.23,17.4,22.6,70.9,46.9,10.4,51.1,56.3,95.04,50.9,13
132,Denver Nuggets,87,Los Angeles Clippers,81,12,5,7,581.0,104.0,104.3,-0.3,57.4,1.46,16.5,27.8,76.6,52.0,15.2,49.6,53.7,98.11,49.9,11,7,4,538.0,108.6,101.2,7.4,54.4,1.49,16.1,25.5,72.3,49.5,14.3,52.8,56.4,97.12,54.4,6
133,San Antonio Spurs,108,Sacramento Kings,92,12,11,1,576.0,111.4,101.7,9.7,59.1,1.87,18.5,25.7,71.9,50.1,13.5,54.2,58.0,96.08,56.9,11,4,7,528.0,107.5,113.0,-5.5,60.9,1.66,18.0,27.7,72.2,49.4,14.9,51.5,55.2,102.41,48.4,16
134,Golden State Warriors,130,Orlando Magic,114,10,9,1,485.0,111.9,106.5,5.4,64.6,1.94,19.4,23.1,72.2,48.1,13.8,55.0,58.1,104.41,52.5,12,5,7,586.0,105.2,107.5,-2.4,61.7,1.79,18.0,28.0,76.0,50.6,13.9,49.5,53.4,99.89,48.5,16
135,Milwaukee Bucks,107,Boston Celtics,112,11,5,6,538.0,103.2,104.3,-1.1,58.9,1.41,17.4,27.9,70.4,50.0,16.9,51.5,54.4,98.28,51.0,12,9,3,581.0,109.1,105.2,3.9,64.4,2.04,18.9,27.4,71.2,49.3,13.0,50.4,54.8,100.59,53.3,-5
136,Oklahoma City Thunder,119,New Orleans Pelicans,123,11,6,5,533.0,114.5,110.3,4.2,58.7,1.56,17.9,34.8,73.9,54.7,16.1,53.9,57.7,98.70,52.3,12,5,7,576.0,105.6,110.9,-5.2,52.9,1.77,15.8,26.3,75.0,48.9,12.0,49.2,53.0,97.54,46.4,-4
137,Brooklyn Nets,116,Phoenix Suns,106,12,5,7,576.0,106.3,109.3,-3.0,61.6,1.48,18.0,26.7,70.9,49.6,16.5,52.7,56.8,97.21,50.1,10,1,9,480.0,101.5,112.4,-10.9,58.6,1.18,15.4,31.5,72.1,50.9,17.9,47.5,52.4,100.05,42.1,10
138,Houston Rockets,119,Portland Trail Blazers,105,10,4,6,485.0,106.8,108.5,-1.7,60.6,1.36,16.4,29.1,67.4,47.5,16.4,51.8,55.4,100.11,48.3,11,9,2,533.0,111.1,103.2,7.9,54.7,1.49,16.4,28.9,71.8,50.7,14.9,53.3,56.9,98.57,53.2,14
139,San Antonio Spurs,96,Utah Jazz,78,12,11,1,576.0,111.4,101.7,9.7,59.1,1.87,18.5,25.7,71.9,50.1,13.5,54.2,58.0,96.08,56.9,13,7,6,639.0,103.6,103.7,-0.1,50.1,1.19,14.4,30.1,73.0,51.9,16.1,49.2,53.5,93.15,50.1,18
140,Charlotte Hornets,96,Indiana Pacers,95,10,7,3,480.0,105.9,101.7,4.2,57.8,1.55,16.9,22.8,76.5,50.4,14.5,51.9,55.7,95.55,51.3,13,6,7,634.0,102.9,104.5,-1.6,54.4,1.50,16.1,27.7,71.3,49.7,14.5,48.8,52.3,96.57,50.3,1
141,Washington Wizards,103,Philadelphia 76ers,94,14,8,6,672.0,105.1,103.0,2.1,59.4,1.91,17.7,22.4,74.5,48.2,12.5,50.7,53.8,100.11,50.9,12,1,11,581.0,101.2,113.6,-12.3,57.6,1.25,16.5,23.6,67.5,45.5,17.4,51.5,54.9,100.01,42.4,9
142,Orlando Magic,95,New York Knicks,108,12,5,7,586.0,105.2,107.5,-2.4,61.7,1.79,18.0,28.0,76.0,50.6,13.9,49.5,53.4,99.89,48.5,11,2,9,528.0,103.3,109.2,-5.9,50.4,1.37,14.6,26.1,76.7,51.3,14.1,48.3,53.0,94.59,45.3,-13
143,Cleveland Cavaliers,97,Toronto Raptors,99,13,8,5,629.0,110.9,105.6,5.3,55.7,1.73,16.9,29.4,72.8,51.2,13.4,52.3,55.6,94.28,52.3,11,7,4,528.0,114.0,111.7,2.4,51.0,1.77,15.6,27.6,72.2,49.5,11.8,52.5,56.9,92.32,50.4,-2
144,Chicago Bulls,88,Atlanta Hawks,103,12,4,8,581.0,104.2,109.4,-5.2,60.8,1.85,17.9,26.6,71.1,48.9,13.3,49.2,52.5,97.49,46.5,11,6,5,543.0,104.2,97.3,6.9,67.7,1.73,19.6,24.7,72.4,49.5,15.8,52.5,55.1,98.12,54.3,-15
145,Denver Nuggets,116,Dallas Mavericks,122,12,5,7,581.0,104.0,104.3,-0.3,57.4,1.46,16.5,27.8,76.6,52.0,15.2,49.6,53.7,98.11,49.9,10,4,6,500.0,110.5,111.1,-0.6,61.0,2.23,17.4,22.6,70.9,46.9,10.4,51.1,56.3,95.04,50.9,-6
146,Los Angeles Clippers,117,Sacramento Kings,107,11,7,4,538.0,108.6,101.2,7.4,54.4,1.49,16.1,25.5,72.3,49.5,14.3,52.8,56.4,97.12,54.4,11,4,7,528.0,107.5,113.0,-5.5,60.9,1.66,18.0,27.7,72.2,49.4,14.9,51.5,55.2,102.41,48.4,10
147,Memphis Grizzlies,112,Los Angeles Lakers,95,11,7,4,538.0,112.3,107.5,4.8,54.5,1.85,17.1,24.5,71.1,49.0,12.3,53.5,57.7,92.88,54.2,10,2,8,480.0,111.1,116.3,-5.2,45.9,1.44,13.2,28.7,72.9,49.4,12.0,49.0,54.2,95.85,43.1,17
148,Miami Heat,89,Boston Celtics,101,11,6,5,533.0,103.3,103.6,-0.3,53.0,1.53,15.6,31.2,78.1,54.8,14.0,47.4,51.3,97.17,51.6,12,9,3,581.0,109.1,105.2,3.9,64.4,2.04,18.9,27.4,71.2,49.3,13.0,50.4,54.8,100.59,53.3,-12
149,Minnesota Timberwolves,112,New Orleans Pelicans,110,11,5,6,528.0,112.7,116.7,-3.9,64.9,1.85,18.5,30.9,71.0,51.2,14.1,51.0,57.0,96.50,50.2,12,5,7,576.0,105.6,110.9,-5.2,52.9,1.77,15.8,26.3,75.0,48.9,12.0,49.2,53.0,97.54,46.4,2
150,Portland Trail Blazers,103,Chicago Bulls,95,11,9,2,533.0,111.1,103.2,7.9,54.7,1.49,16.4,28.9,71.8,50.7,14.9,53.3,56.9,98.57,53.2,12,4,8,581.0,104.2,109.4,-5.2,60.8,1.85,17.9,26.6,71.1,48.9,13.3,49.2,52.5,97.49,46.5,8
151,San Antonio Spurs,104,Houston Rockets,94,12,11,1,576.0,111.4,101.7,9.7,59.1,1.87,18.5,25.7,71.9,50.1,13.5,54.2,58.0,96.08,56.9,10,4,6,485.0,106.8,108.5,-1.7,60.6,1.36,16.4,29.1,67.4,47.5,16.4,51.8,55.4,100.11,48.3,10
152,Detroit Pistons,102,Milwaukee Bucks,91,12,6,6,576.0,106.0,105.3,0.7,51.3,1.45,15.2,27.4,77.0,50.8,14.0,51.2,53.7,95.25,47.4,11,5,6,538.0,103.2,104.3,-1.1,58.9,1.41,17.4,27.9,70.4,50.0,16.9,51.5,54.4,98.28,51.0,11
153,Golden State Warriors,121,Oklahoma City Thunder,118,10,9,1,485.0,111.9,106.5,5.4,64.6,1.94,19.4,23.1,72.2,48.1,13.8,55.0,58.1,104.41,52.5,11,6,5,533.0,114.5,110.3,4.2,58.7,1.56,17.9,34.8,73.9,54.7,16.1,53.9,57.7,98.70,52.3,3
154,Memphis Grizzlies,106,Phoenix Suns,111,11,7,4,538.0,112.3,107.5,4.8,54.5,1.85,17.1,24.5,71.1,49.0,12.3,53.5,57.7,92.88,54.2,10,1,9,480.0,101.5,112.4,-10.9,58.6,1.18,15.4,31.5,72.1,50.9,17.9,47.5,52.4,100.05,42.1,-5
155,Brooklyn Nets,98,Utah Jazz,96,12,5,7,576.0,106.3,109.3,-3.0,61.6,1.48,18.0,26.7,70.9,49.6,16.5,52.7,56.8,97.21,50.1,13,7,6,639.0,103.6,103.7,-0.1,50.1,1.19,14.4,30.1,73.0,51.9,16.1,49.2,53.5,93.15,50.1,2
156,Cleveland Cavaliers,99,Washington Wizards,113,13,8,5,629.0,110.9,105.6,5.3,55.7,1.73,16.9,29.4,72.8,51.2,13.4,52.3,55.6,94.28,52.3,14,8,6,672.0,105.1,103.0,2.1,59.4,1.91,17.7,22.4,74.5,48.2,12.5,50.7,53.8,100.11,50.9,-14
157,Charlotte Hornets,76,Atlanta Hawks,87,10,7,3,480.0,105.9,101.7,4.2,57.8,1.55,16.9,22.8,76.5,50.4,14.5,51.9,55.7,95.55,51.3,11,6,5,543.0,104.2,97.3,6.9,67.7,1.73,19.6,24.7,72.4,49.5,15.8,52.5,55.1,98.12,54.3,-11
158,Toronto Raptors,101,Detroit Pistons,114,11,7,4,528.0,114.0,111.7,2.4,51.0,1.77,15.6,27.6,72.2,49.5,11.8,52.5,56.9,92.32,50.4,12,6,6,576.0,106.0,105.3,0.7,51.3,1.45,15.2,27.4,77.0,50.8,14.0,51.2,53.7,95.25,47.4,-13
159,Portland Trail Blazers,111,Indiana Pacers,102,11,9,2,533.0,111.1,103.2,7.9,54.7,1.49,16.4,28.9,71.8,50.7,14.9,53.3,56.9,98.57,53.2,13,6,7,634.0,102.9,104.5,-1.6,54.4,1.50,16.1,27.7,71.3,49.7,14.5,48.8,52.3,96.57,50.3,9
160,Philadelphia 76ers,116,Orlando Magic,130,12,1,11,581.0,101.2,113.6,-12.3,57.6,1.25,16.5,23.6,67.5,45.5,17.4,51.5,54.9,100.01,42.4,12,5,7,586.0,105.2,107.5,-2.4,61.7,1.79,18.0,28.0,76.0,50.6,13.9,49.5,53.4,99.89,48.5,-14
161,Minnesota Timberwolves,101,Dallas Mavericks,128,11,5,6,528.0,112.7,116.7,-3.9,64.9,1.85,18.5,30.9,71.0,51.2,14.1,51.0,57.0,96.50,50.2,10,4,6,500.0,110.5,111.1,-0.6,61.0,2.23,17.4,22.6,70.9,46.9,10.4,51.1,56.3,95.04,50.9,-27
162,Miami Heat,98,New York Knicks,81,11,6,5,533.0,103.3,103.6,-0.3,53.0,1.53,15.6,31.2,78.1,54.8,14.0,47.4,51.3,97.17,51.6,11,2,9,528.0,103.3,109.2,-5.9,50.4,1.37,14.6,26.1,76.7,51.3,14.1,48.3,53.0,94.59,45.3,17
163,Indiana Pacers,96,Cleveland Cavaliers,100,13,6,7,634.0,102.9,104.5,-1.6,54.4,1.50,16.1,27.7,71.3,49.7,14.5,48.8,52.3,96.57,50.3,13,8,5,629.0,110.9,105.6,5.3,55.7,1.73,16.9,29.4,72.8,51.2,13.4,52.3,55.6,94.28,52.3,-4
164,Philadelphia 76ers,108,Washington Wizards,116,12,1,11,581.0,101.2,113.6,-12.3,57.6,1.25,16.5,23.6,67.5,45.5,17.4,51.5,54.9,100.01,42.4,14,8,6,672.0,105.1,103.0,2.1,59.4,1.91,17.7,22.4,74.5,48.2,12.5,50.7,53.8,100.11,50.9,-8
165,Utah Jazz,95,Boston Celtics,100,13,7,6,639.0,103.6,103.7,-0.1,50.1,1.19,14.4,30.1,73.0,51.9,16.1,49.2,53.5,93.15,50.1,12,9,3,581.0,109.1,105.2,3.9,64.4,2.04,18.9,27.4,71.2,49.3,13.0,50.4,54.8,100.59,53.3,-5
166,Houston Rockets,121,Milwaukee Bucks,128,10,4,6,485.0,106.8,108.5,-1.7,60.6,1.36,16.4,29.1,67.4,47.5,16.4,51.8,55.4,100.11,48.3,11,5,6,538.0,103.2,104.3,-1.1,58.9,1.41,17.4,27.9,70.4,50.0,16.9,51.5,54.4,98.28,51.0,-7
167,Memphis Grizzlies,103,Denver Nuggets,96,11,7,4,538.0,112.3,107.5,4.8,54.5,1.85,17.1,24.5,71.1,49.0,12.3,53.5,57.7,92.88,54.2,12,5,7,581.0,104.0,104.3,-0.3,57.4,1.46,16.5,27.8,76.6,52.0,15.2,49.6,53.7,98.11,49.9,7
168,Oklahoma City Thunder,131,Sacramento Kings,116,11,6,5,533.0,114.5,110.3,4.2,58.7,1.56,17.9,34.8,73.9,54.7,16.1,53.9,57.7,98.70,52.3,11,4,7,528.0,107.5,113.0,-5.5,60.9,1.66,18.0,27.7,72.2,49.4,14.9,51.5,55.2,102.41,48.4,15
