,team1,team1pts,team2,team2pts,1GP,1W,1L,1MIN,1OffRtg,1DefRtg,1NetRtg,1AST%,1AST/TO,1ASTRatio,1OREB%,1DREB%,1REB%,1TOV%,1eFG%,1TS%,1PACE,1PIE,2GP,2W,2L,2MIN,2OffRtg,2DefRtg,2NetRtg,2AST%,2AST/TO,2ASTRatio,2OREB%,2DREB%,2REB%,2TOV%,2eFG%,2TS%,2PACE,2PIE,net
10,Los Angeles Clippers,110,Sacramento Kings,101,15,11,4,725.0,109.9,103.8,6.1,63.6,1.68,18.4,29.6,72.0,51.3,15.3,52.5,56.2,95.54,53.6,13,3,10,629.0,102.9,107.3,-4.4,59.2,1.65,16.7,28.6,71.4,49.1,13.9,47.0,51.3,93.06,46.1,9
11,San Antonio Spurs,91,Los Angeles Lakers,85,16,13,3,768.0,105.4,94.9,10.5,60.9,1.68,18.8,23.2,73.9,49.7,15.2,53.4,56.1,96.59,57.4,15,8,7,720.0,102.2,102.6,-0.4,64.8,1.64,18.1,25.3,69.3,48.0,15.2,50.2,53.2,98.00,48.3,6
12,Cleveland Cavaliers,74,Indiana Pacers,89,16,4,12,783.0,96.1,105.6,-9.5,51.9,1.08,14.2,29.2,70.5,49.1,17.5,46.1,49.9,94.04,41.8,14,13,1,677.0,104.1,91.6,12.5,57.5,1.30,16.2,31.9,70.3,52.5,17.1,49.4,53.7,92.49,61.7,-15
13,Chicago Bulls,104,Philadelphia 76ers,107,13,6,7,629.0,100.8,99.6,1.2,61.1,1.33,16.6,33.8,69.3,51.9,17.4,46.3,50.9,91.50,51.5,16,5,11,788.0,100.1,106.7,-6.6,58.3,1.30,16.3,30.3,71.0,50.3,17.3,48.5,51.6,99.99,44.9,-3
14,Charlotte Bobcats,84,New Orleans Pelicans,105,16,8,8,768.0,97.3,99.4,-2.1,57.3,1.25,14.7,32.4,71.1,51.2,16.2,43.9,48.7,91.56,48.0,14,7,7,672.0,107.1,105.1,1.9,58.1,1.69,17.2,31.6,70.8,50.3,14.2,49.5,53.5,95.96,51.5,-21
15,Memphis Grizzlies,99,Dallas Mavericks,111,15,8,7,730.0,102.3,104.4,-2.1,60.8,1.54,17.5,29.9,70.3,50.4,15.7,48.5,52.9,90.21,50.7,17,9,8,816.0,106.5,105.7,0.8,57.8,1.47,16.9,28.5,71.0,49.4,15.6,51.2,55.4,97.26,50.1,-12
16,Toronto Raptors,97,Milwaukee Bucks,90,14,5,9,687.0,102.7,102.6,0.1,50.8,1.18,13.8,32.0,69.5,50.1,15.7,46.5,51.7,92.51,47.4,15,3,12,730.0,95.3,105.3,-10.0,63.0,1.30,16.5,28.1,69.3,47.9,17.3,45.9,49.7,92.91,43.3,7
17,Houston Rockets,104,Utah Jazz,93,17,12,5,831.0,110.5,104.4,6.1,57.9,1.19,16.3,31.2,68.8,52.3,18.5,55.7,59.6,97.85,56.4,17,3,14,821.0,97.1,107.3,-10.2,55.7,1.12,14.9,32.0,68.7,49.3,18.3,45.9,49.9,92.46,42.5,11
18,San Antonio Spurs,105,Portland Trail Blazers,115,16,13,3,768.0,105.4,94.9,10.5,60.9,1.68,18.8,23.2,73.9,49.7,15.2,53.4,56.1,96.59,57.4,15,13,2,725.0,109.9,103.6,6.3,59.0,1.62,17.2,32.4,70.7,51.6,15.0,51.4,55.2,94.64,54.5,-10
19,Sacramento Kings,87,Golden State Warriors,98,13,3,10,629.0,102.9,107.3,-4.4,59.2,1.65,16.7,28.6,71.4,49.1,13.9,47.0,51.3,93.06,46.1,15,8,7,730.0,102.3,99.5,2.7,59.8,1.32,17.0,27.1,72.4,51.0,17.5,51.8,54.8,96.33,52.3,-11
20,Boston Celtics,77,Detroit Pistons,87,18,7,11,864.0,98.8,102.6,-3.8,49.4,1.09,14.3,29.3,70.0,49.5,17.3,47.9,51.6,94.44,46.2,15,5,10,725.0,103.2,106.1,-2.9,52.1,1.38,15.3,32.2,70.4,49.6,15.3,48.2,51.1,93.72,46.2,-10
21,Washington Wizards,93,Miami Heat,103,16,8,8,788.0,102.1,103.2,-1.1,63.3,1.54,18.0,26.3,70.4,47.7,16.0,50.0,53.1,94.45,49.6,14,12,2,672.0,111.7,100.3,11.4,64.0,1.59,19.4,23.4,70.0,48.7,16.5,56.7,60.8,93.54,59.1,-10
22,Brooklyn Nets,86,Orlando Magic,107,16,5,11,778.0,101.5,108.6,-7.1,56.6,1.32,15.5,29.2,70.2,49.5,15.9,47.6,52.4,93.25,45.9,14,6,8,672.0,103.3,104.2,-0.9,58.2,1.28,16.9,26.2,73.4,50.6,17.8,51.8,55.6,96.04,49.1,-21
23,Phoenix Suns,96,Oklahoma City Thunder,103,16,8,8,773.0,105.7,104.5,1.2,49.7,1.17,14.7,27.9,68.8,48.7,16.6,52.2,55.7,95.38,50.3,13,10,3,634.0,104.5,99.8,4.7,58.6,1.31,16.2,29.2,72.5,51.8,16.7,48.8,54.4,97.63,54.0,-7
24,Minnesota Timberwolves,109,New York Knicks,100,17,8,9,816.0,105.9,101.2,4.6,60.3,1.58,16.7,32.6,71.4,51.1,14.7,47.5,52.5,99.29,52.3,13,2,11,629.0,101.1,109.2,-8.1,54.0,1.66,15.4,27.9,70.2,47.2,12.6,46.5,49.8,91.88,43.3,9
25,Atlanta Hawks,103,Los Angeles Lakers,105,17,9,8,816.0,101.8,102.8,-1.1,64.8,1.58,18.2,24.9,74.1,49.8,15.6,50.4,54.2,96.06,51.1,15,8,7,720.0,102.2,102.6,-0.4,64.8,1.64,18.1,25.3,69.3,48.0,15.2,50.2,53.2,98.00,48.3,-2
26,Minnesota Timberwolves,92,Cleveland Cavaliers,93,17,8,9,816.0,105.9,101.2,4.6,60.3,1.58,16.7,32.6,71.4,51.1,14.7,47.5,52.5,99.29,52.3,16,4,12,783.0,96.1,105.6,-9.5,51.9,1.08,14.2,29.2,70.5,49.1,17.5,46.1,49.9,94.04,41.8,-1
27,Golden State Warriors,110,Philadelphia 76ers,90,15,8,7,730.0,102.3,99.5,2.7,59.8,1.32,17.0,27.1,72.4,51.0,17.5,51.8,54.8,96.33,52.3,16,5,11,788.0,100.1,106.7,-6.6,58.3,1.30,16.3,30.3,71.0,50.3,17.3,48.5,51.6,99.99,44.9,20
28,Boston Celtics,88,Memphis Grizzlies,95,18,7,11,864.0,98.8,102.6,-3.8,49.4,1.09,14.3,29.3,70.0,49.5,17.3,47.9,51.6,94.44,46.2,15,8,7,730.0,102.3,104.4,-2.1,60.8,1.54,17.5,29.9,70.3,50.4,15.7,48.5,52.9,90.21,50.7,-7
29,Houston Rockets,118,Los Angeles Clippers,137,17,12,5,831.0,110.5,104.4,6.1,57.9,1.19,16.3,31.2,68.8,52.3,18.5,55.7,59.6,97.85,56.4,15,11,4,725.0,109.9,103.8,6.1,63.6,1.68,18.4,29.6,72.0,51.3,15.3,52.5,56.2,95.54,53.6,-19
30,Miami Heat,104,Toronto Raptors,95,14,12,2,672.0,111.7,100.3,11.4,64.0,1.59,19.4,23.4,70.0,48.7,16.5,56.7,60.8,93.54,59.1,14,5,9,687.0,102.7,102.6,0.1,50.8,1.18,13.8,32.0,69.5,50.1,15.7,46.5,51.7,92.51,47.4,9
31,Utah Jazz,88,Brooklyn Nets,104,17,3,14,821.0,97.1,107.3,-10.2,55.7,1.12,14.9,32.0,68.7,49.3,18.3,45.9,49.9,92.46,42.5,16,5,11,778.0,101.5,108.6,-7.1,56.6,1.32,15.5,29.2,70.2,49.5,15.9,47.6,52.4,93.25,45.9,-16
32,Indiana Pacers,99,Detroit Pistons,91,14,13,1,677.0,104.1,91.6,12.5,57.5,1.30,16.2,31.9,70.3,52.5,17.1,49.4,53.7,92.49,61.7,15,5,10,725.0,103.2,106.1,-2.9,52.1,1.38,15.3,32.2,70.4,49.6,15.3,48.2,51.1,93.72,46.2,8
33,Charlotte Bobcats,102,New York Knicks,97,16,8,8,768.0,97.3,99.4,-2.1,57.3,1.25,14.7,32.4,71.1,51.2,16.2,43.9,48.7,91.56,48.0,13,2,11,629.0,101.1,109.2,-8.1,54.0,1.66,15.4,27.9,70.2,47.2,12.6,46.5,49.8,91.88,43.3,5
34,Phoenix Suns,104,New Orleans Pelicans,98,16,8,8,773.0,105.7,104.5,1.2,49.7,1.17,14.7,27.9,68.8,48.7,16.6,52.2,55.7,95.38,50.3,14,7,7,672.0,107.1,105.1,1.9,58.1,1.69,17.2,31.6,70.8,50.3,14.2,49.5,53.5,95.96,51.5,6
35,Los Angeles Lakers,104,Dallas Mavericks,123,15,8,7,720.0,102.2,102.6,-0.4,64.8,1.64,18.1,25.3,69.3,48.0,15.2,50.2,53.2,98.00,48.3,17,9,8,816.0,106.5,105.7,0.8,57.8,1.47,16.9,28.5,71.0,49.4,15.6,51.2,55.4,97.26,50.1,-19
36,San Antonio Spurs,102,Denver Nuggets,94,16,13,3,768.0,105.4,94.9,10.5,60.9,1.68,18.8,23.2,73.9,49.7,15.2,53.4,56.1,96.59,57.4,14,9,5,672.0,106.8,104.8,2.0,56.1,1.51,16.2,30.6,69.1,50.0,14.7,50.2,53.9,99.00,51.0,8
37,Houston Rockets,116,Portland Trail Blazers,101,17,12,5,831.0,110.5,104.4,6.1,57.9,1.19,16.3,31.2,68.8,52.3,18.5,55.7,59.6,97.85,56.4,15,13,2,725.0,109.9,103.6,6.3,59.0,1.62,17.2,32.4,70.7,51.6,15.0,51.4,55.2,94.64,54.5,15
38,Atlanta Hawks,105,Sacramento Kings,100,17,9,8,816.0,101.8,102.8,-1.1,64.8,1.58,18.2,24.9,74.1,49.8,15.6,50.4,54.2,96.06,51.1,13,3,10,629.0,102.9,107.3,-4.4,59.2,1.65,16.7,28.6,71.4,49.1,13.9,47.0,51.3,93.06,46.1,5
39,Toronto Raptors,90,Charlotte Bobcats,92,14,5,9,687.0,102.7,102.6,0.1,50.8,1.18,13.8,32.0,69.5,50.1,15.7,46.5,51.7,92.51,47.4,16,8,8,768.0,97.3,99.4,-2.1,57.3,1.25,14.7,32.4,71.1,51.2,16.2,43.9,48.7,91.56,48.0,-2
40,Chicago Bulls,80,Indiana Pacers,97,13,6,7,629.0,100.8,99.6,1.2,61.1,1.33,16.6,33.8,69.3,51.9,17.4,46.3,50.9,91.50,51.5,14,13,1,677.0,104.1,91.6,12.5,57.5,1.30,16.2,31.9,70.3,52.5,17.1,49.4,53.7,92.49,61.7,-17
41,Los Angeles Clippers,90,Orlando Magic,98,15,11,4,725.0,109.9,103.8,6.1,63.6,1.68,18.4,29.6,72.0,51.3,15.3,52.5,56.2,95.54,53.6,14,6,8,672.0,103.3,104.2,-0.9,58.2,1.28,16.9,26.2,73.4,50.6,17.8,51.8,55.6,96.04,49.1,-8
42,Washington Wizards,116,Philadelphia 76ers,102,16,8,8,788.0,102.1,103.2,-1.1,63.3,1.54,18.0,26.3,70.4,47.7,16.0,50.0,53.1,94.45,49.6,16,5,11,788.0,100.1,106.7,-6.6,58.3,1.30,16.3,30.3,71.0,50.3,17.3,48.5,51.6,99.99,44.9,14
43,Utah Jazz,87,Boston Celtics,97,17,3,14,821.0,97.1,107.3,-10.2,55.7,1.12,14.9,32.0,68.7,49.3,18.3,45.9,49.9,92.46,42.5,18,7,11,864.0,98.8,102.6,-3.8,49.4,1.09,14.3,29.3,70.0,49.5,17.3,47.9,51.6,94.44,46.2,-10
44,New Orleans Pelicans,99,Memphis Grizzlies,84,14,7,7,672.0,107.1,105.1,1.9,58.1,1.69,17.2,31.6,70.8,50.3,14.2,49.5,53.5,95.96,51.5,15,8,7,730.0,102.3,104.4,-2.1,60.8,1.54,17.5,29.9,70.3,50.4,15.7,48.5,52.9,90.21,50.7,15
45,Cleveland Cavaliers,104,Milwaukee Bucks,109,16,4,12,783.0,96.1,105.6,-9.5,51.9,1.08,14.2,29.2,70.5,49.1,17.5,46.1,49.9,94.04,41.8,15,3,12,730.0,95.3,105.3,-10.0,63.0,1.30,16.5,28.1,69.3,47.9,17.3,45.9,49.7,92.91,43.3,-5
46,Golden State Warriors,106,Minnesota Timberwolves,93,15,8,7,730.0,102.3,99.5,2.7,59.8,1.32,17.0,27.1,72.4,51.0,17.5,51.8,54.8,96.33,52.3,17,8,9,816.0,105.9,101.2,4.6,60.3,1.58,16.7,32.6,71.4,51.1,14.7,47.5,52.5,99.29,52.3,13
47,Phoenix Suns,96,San Antonio Spurs,99,16,8,8,773.0,105.7,104.5,1.2,49.7,1.17,14.7,27.9,68.8,48.7,16.6,52.2,55.7,95.38,50.3,16,13,3,768.0,105.4,94.9,10.5,60.9,1.68,18.8,23.2,73.9,49.7,15.2,53.4,56.1,96.59,57.4,-3
48,Dallas Mavericks,93,Oklahoma City Thunder,107,17,9,8,816.0,106.5,105.7,0.8,57.8,1.47,16.9,28.5,71.0,49.4,15.6,51.2,55.4,97.26,50.1,13,10,3,634.0,104.5,99.8,4.7,58.6,1.31,16.2,29.2,72.5,51.8,16.7,48.8,54.4,97.63,54.0,-14
49,Los Angeles Clippers,97,Miami Heat,102,15,11,4,725.0,109.9,103.8,6.1,63.6,1.68,18.4,29.6,72.0,51.3,15.3,52.5,56.2,95.54,53.6,14,12,2,672.0,111.7,100.3,11.4,64.0,1.59,19.4,23.4,70.0,48.7,16.5,56.7,60.8,93.54,59.1,-5
50,Atlanta Hawks,107,Denver Nuggets,109,17,9,8,816.0,101.8,102.8,-1.1,64.8,1.58,18.2,24.9,74.1,49.8,15.6,50.4,54.2,96.06,51.1,14,9,5,672.0,106.8,104.8,2.0,56.1,1.51,16.2,30.6,69.1,50.0,14.7,50.2,53.9,99.00,51.0,-2
51,Los Angeles Lakers,99,Houston Rockets,98,15,8,7,720.0,102.2,102.6,-0.4,64.8,1.64,18.1,25.3,69.3,48.0,15.2,50.2,53.2,98.00,48.3,17,12,5,831.0,110.5,104.4,6.1,57.9,1.19,16.3,31.2,68.8,52.3,18.5,55.7,59.6,97.85,56.4,1
52,New York Knicks,101,Charlotte Bobcats,91,13,2,11,629.0,101.1,109.2,-8.1,54.0,1.66,15.4,27.9,70.2,47.2,12.6,46.5,49.8,91.88,43.3,16,8,8,768.0,97.3,99.4,-2.1,57.3,1.25,14.7,32.4,71.1,51.2,16.2,43.9,48.7,91.56,48.0,10
53,Toronto Raptors,84,Indiana Pacers,91,14,5,9,687.0,102.7,102.6,0.1,50.8,1.18,13.8,32.0,69.5,50.1,15.7,46.5,51.7,92.51,47.4,14,13,1,677.0,104.1,91.6,12.5,57.5,1.30,16.2,31.9,70.3,52.5,17.1,49.4,53.7,92.49,61.7,-7
54,Boston Celtics,91,Orlando Magic,89,18,7,11,864.0,98.8,102.6,-3.8,49.4,1.09,14.3,29.3,70.0,49.5,17.3,47.9,51.6,94.44,46.2,14,6,8,672.0,103.3,104.2,-0.9,58.2,1.28,16.9,26.2,73.4,50.6,17.8,51.8,55.6,96.04,49.1,2
55,Cleveland Cavaliers,79,Philadelphia 76ers,94,16,4,12,783.0,96.1,105.6,-9.5,51.9,1.08,14.2,29.2,70.5,49.1,17.5,46.1,49.9,94.04,41.8,16,5,11,788.0,100.1,106.7,-6.6,58.3,1.30,16.3,30.3,71.0,50.3,17.3,48.5,51.6,99.99,44.9,-15
56,Brooklyn Nets,108,Washington Wizards,112,16,5,11,778.0,101.5,108.6,-7.1,56.6,1.32,15.5,29.2,70.2,49.5,15.9,47.6,52.4,93.25,45.9,16,8,8,788.0,102.1,103.2,-1.1,63.3,1.54,18.0,26.3,70.4,47.7,16.0,50.0,53.1,94.45,49.6,-4
57,Oklahoma City Thunder,119,Detroit Pistons,110,13,10,3,634.0,104.5,99.8,4.7,58.6,1.31,16.2,29.2,72.5,51.8,16.7,48.8,54.4,97.63,54.0,15,5,10,725.0,103.2,106.1,-2.9,52.1,1.38,15.3,32.2,70.4,49.6,15.3,48.2,51.1,93.72,46.2,9
58,Utah Jazz,73,Chicago Bulls,97,17,3,14,821.0,97.1,107.3,-10.2,55.7,1.12,14.9,32.0,68.7,49.3,18.3,45.9,49.9,92.46,42.5,13,6,7,629.0,100.8,99.6,1.2,61.1,1.33,16.6,33.8,69.3,51.9,17.4,46.3,50.9,91.50,51.5,-24
59,Dallas Mavericks,108,Minnesota Timberwolves,116,17,9,8,816.0,106.5,105.7,0.8,57.8,1.47,16.9,28.5,71.0,49.4,15.6,51.2,55.4,97.26,50.1,17,8,9,816.0,105.9,101.2,4.6,60.3,1.58,16.7,32.6,71.4,51.1,14.7,47.5,52.5,99.29,52.3,-8
60,Los Angeles Lakers,85,New Orleans Pelicans,96,15,8,7,720.0,102.2,102.6,-0.4,64.8,1.64,18.1,25.3,69.3,48.0,15.2,50.2,53.2,98.00,48.3,14,7,7,672.0,107.1,105.1,1.9,58.1,1.69,17.2,31.6,70.8,50.3,14.2,49.5,53.5,95.96,51.5,-11
61,Golden State Warriors,74,San Antonio Spurs,76,15,8,7,730.0,102.3,99.5,2.7,59.8,1.32,17.0,27.1,72.4,51.0,17.5,51.8,54.8,96.33,52.3,16,13,3,768.0,105.4,94.9,10.5,60.9,1.68,18.8,23.2,73.9,49.7,15.2,53.4,56.1,96.59,57.4,-2
62,Denver Nuggets,103,Phoenix Suns,114,14,9,5,672.0,106.8,104.8,2.0,56.1,1.51,16.2,30.6,69.1,50.0,14.7,50.2,53.9,99.00,51.0,16,8,8,773.0,105.7,104.5,1.2,49.7,1.17,14.7,27.9,68.8,48.7,16.6,52.2,55.7,95.38,50.3,-11
63,Sacramento Kings,91,Portland Trail Blazers,104,13,3,10,629.0,102.9,107.3,-4.4,59.2,1.65,16.7,28.6,71.4,49.1,13.9,47.0,51.3,93.06,46.1,15,13,2,725.0,109.9,103.6,6.3,59.0,1.62,17.2,32.4,70.7,51.6,15.0,51.4,55.2,94.64,54.5,-13
64,Utah Jazz,91,Toronto Raptors,115,17,3,14,821.0,97.1,107.3,-10.2,55.7,1.12,14.9,32.0,68.7,49.3,18.3,45.9,49.9,92.46,42.5,14,5,9,687.0,102.7,102.6,0.1,50.8,1.18,13.8,32.0,69.5,50.1,15.7,46.5,51.7,92.51,47.4,-24
65,Orlando Magic,94,Atlanta Hawks,104,14,6,8,672.0,103.3,104.2,-0.9,58.2,1.28,16.9,26.2,73.4,50.6,17.8,51.8,55.6,96.04,49.1,17,9,8,816.0,101.8,102.8,-1.1,64.8,1.58,18.2,24.9,74.1,49.8,15.6,50.4,54.2,96.06,51.1,-10
66,Indiana Pacers,96,Brooklyn Nets,91,14,13,1,677.0,104.1,91.6,12.5,57.5,1.30,16.2,31.9,70.3,52.5,17.1,49.4,53.7,92.49,61.7,16,5,11,778.0,101.5,108.6,-7.1,56.6,1.32,15.5,29.2,70.2,49.5,15.9,47.6,52.4,93.25,45.9,5
67,Philadelphia 76ers,125,Cleveland Cavaliers,127,16,5,11,788.0,100.1,106.7,-6.6,58.3,1.30,16.3,30.3,71.0,50.3,17.3,48.5,51.6,99.99,44.9,16,4,12,783.0,96.1,105.6,-9.5,51.9,1.08,14.2,29.2,70.5,49.1,17.5,46.1,49.9,94.04,41.8,-2
68,Boston Celtics,111,Miami Heat,110,18,7,11,864.0,98.8,102.6,-3.8,49.4,1.09,14.3,29.3,70.0,49.5,17.3,47.9,51.6,94.44,46.2,14,12,2,672.0,111.7,100.3,11.4,64.0,1.59,19.4,23.4,70.0,48.7,16.5,56.7,60.8,93.54,59.1,1
69,Los Angeles Clippers,107,Houston Rockets,94,15,11,4,725.0,109.9,103.8,6.1,63.6,1.68,18.4,29.6,72.0,51.3,15.3,52.5,56.2,95.54,53.6,17,12,5,831.0,110.5,104.4,6.1,57.9,1.19,16.3,31.2,68.8,52.3,18.5,55.7,59.6,97.85,56.4,13
70,Golden State Warriors,90,Memphis Grizzlies,108,15,8,7,730.0,102.3,99.5,2.7,59.8,1.32,17.0,27.1,72.4,51.0,17.5,51.8,54.8,96.33,52.3,15,8,7,730.0,102.3,104.4,-2.1,60.8,1.54,17.5,29.9,70.3,50.4,15.7,48.5,52.9,90.21,50.7,-18
71,Dallas Mavericks,91,Milwaukee Bucks,83,17,9,8,816.0,106.5,105.7,0.8,57.8,1.47,16.9,28.5,71.0,49.4,15.6,51.2,55.4,97.26,50.1,15,3,12,730.0,95.3,105.3,-10.0,63.0,1.30,16.5,28.1,69.3,47.9,17.3,45.9,49.7,92.91,43.3,8
72,Portland Trail Blazers,96,Sacramento Kings,85,15,13,2,725.0,109.9,103.6,6.3,59.0,1.62,17.2,32.4,70.7,51.6,15.0,51.4,55.2,94.64,54.5,13,3,10,629.0,102.9,107.3,-4.4,59.2,1.65,16.7,28.6,71.4,49.1,13.9,47.0,51.3,93.06,46.1,11
73,San Antonio Spurs,120,New York Knicks,89,16,13,3,768.0,105.4,94.9,10.5,60.9,1.68,18.8,23.2,73.9,49.7,15.2,53.4,56.1,96.59,57.4,13,2,11,629.0,101.1,109.2,-8.1,54.0,1.66,15.4,27.9,70.2,47.2,12.6,46.5,49.8,91.88,43.3,31
74,Washington Wizards,105,Oklahoma City Thunder,106,16,8,8,788.0,102.1,103.2,-1.1,63.3,1.54,18.0,26.3,70.4,47.7,16.0,50.0,53.1,94.45,49.6,13,10,3,634.0,104.5,99.8,4.7,58.6,1.31,16.2,29.2,72.5,51.8,16.7,48.8,54.4,97.63,54.0,-1
75,New Orleans Pelicans,94,Phoenix Suns,101,14,7,7,672.0,107.1,105.1,1.9,58.1,1.69,17.2,31.6,70.8,50.3,14.2,49.5,53.5,95.96,51.5,16,8,8,773.0,105.7,104.5,1.2,49.7,1.17,14.7,27.9,68.8,48.7,16.6,52.2,55.7,95.38,50.3,-7
76,Minnesota Timberwolves,113,Los Angeles Lakers,90,17,8,9,816.0,105.9,101.2,4.6,60.3,1.58,16.7,32.6,71.4,51.1,14.7,47.5,52.5,99.29,52.3,15,8,7,720.0,102.2,102.6,-0.4,64.8,1.64,18.1,25.3,69.3,48.0,15.2,50.2,53.2,98.00,48.3,23
77,Atlanta Hawks,103,Charlotte Bobcats,94,17,9,8,816.0,101.8,102.8,-1.1,64.8,1.58,18.2,24.9,74.1,49.8,15.6,50.4,54.2,96.06,51.1,16,8,8,768.0,97.3,99.4,-2.1,57.3,1.25,14.7,32.4,71.1,51.2,16.2,43.9,48.7,91.56,48.0,9
78,Memphis Grizzlies,79,Indiana Pacers,95,15,8,7,730.0,102.3,104.4,-2.1,60.8,1.54,17.5,29.9,70.3,50.4,15.7,48.5,52.9,90.21,50.7,14,13,1,677.0,104.1,91.6,12.5,57.5,1.30,16.2,31.9,70.3,52.5,17.1,49.4,53.7,92.49,61.7,-16
79,San Antonio Spurs,109,Philadelphia 76ers,85,16,13,3,768.0,105.4,94.9,10.5,60.9,1.68,18.8,23.2,73.9,49.7,15.2,53.4,56.1,96.59,57.4,16,5,11,788.0,100.1,106.7,-6.6,58.3,1.30,16.3,30.3,71.0,50.3,17.3,48.5,51.6,99.99,44.9,24
80,Orlando Magic,105,Boston Celtics,120,14,6,8,672.0,103.3,104.2,-0.9,58.2,1.28,16.9,26.2,73.4,50.6,17.8,51.8,55.6,96.04,49.1,18,7,11,864.0,98.8,102.6,-3.8,49.4,1.09,14.3,29.3,70.0,49.5,17.3,47.9,51.6,94.44,46.2,-15
81,Cleveland Cavaliers,81,Chicago Bulls,96,16,4,12,783.0,96.1,105.6,-9.5,51.9,1.08,14.2,29.2,70.5,49.1,17.5,46.1,49.9,94.04,41.8,13,6,7,629.0,100.8,99.6,1.2,61.1,1.33,16.6,33.8,69.3,51.9,17.4,46.3,50.9,91.50,51.5,-15
82,Toronto Raptors,104,Houston Rockets,110,14,5,9,687.0,102.7,102.6,0.1,50.8,1.18,13.8,32.0,69.5,50.1,15.7,46.5,51.7,92.51,47.4,17,12,5,831.0,110.5,104.4,6.1,57.9,1.19,16.3,31.2,68.8,52.3,18.5,55.7,59.6,97.85,56.4,-6
83,Denver Nuggets,100,Utah Jazz,81,14,9,5,672.0,106.8,104.8,2.0,56.1,1.51,16.2,30.6,69.1,50.0,14.7,50.2,53.9,99.00,51.0,17,3,14,821.0,97.1,107.3,-10.2,55.7,1.12,14.9,32.0,68.7,49.3,18.3,45.9,49.9,92.46,42.5,19
