,team1,team1pts,team2,team2pts,1GP,1W,1L,1MIN,1OffRtg,1DefRtg,1NetRtg,1AST%,1AST/TO,1ASTRatio,1OREB%,1DREB%,1REB%,1TOV%,1eFG%,1TS%,1PACE,1PIE,2GP,2W,2L,2MIN,2OffRtg,2DefRtg,2NetRtg,2AST%,2AST/TO,2ASTRatio,2OREB%,2DREB%,2REB%,2TOV%,2eFG%,2TS%,2PACE,2PIE,net
10,Denver Nuggets,90,Chicago Bulls,99,15,6,9,725.0,106.4,109.9,-3.5,60.8,1.70,17.5,31.0,72.9,51.3,14.4,50.1,53.4,94.78,48.7,15,8,7,745.0,103.5,102.1,1.3,57.6,1.47,16.2,33.5,71.0,52.8,15.4,47.6,51.6,96.32,51.8,-9
11,New Orleans Pelicans,101,Houston Rockets,108,15,6,9,730.0,105.2,107.1,-1.9,57.3,1.49,16.5,24.0,72.7,49.0,14.7,50.4,55.0,95.61,48.8,16,9,7,768.0,108.0,104.2,3.8,60.6,1.37,16.9,27.6,70.2,49.1,16.7,53.3,56.9,99.06,50.6,-7
12,Milwaukee Bucks,70,San Antonio Spurs,95,16,6,10,768.0,102.3,107.4,-5.2,59.0,1.57,17.6,27.8,71.5,49.7,15.4,49.8,53.1,96.78,47.2,16,14,2,768.0,112.6,92.9,19.7,62.5,1.86,19.6,27.9,77.4,54.5,14.7,55.1,58.6,93.81,62.9,-25
13,Indiana Pacers,103,Los Angeles Clippers,91,16,7,9,778.0,104.6,104.2,0.4,49.3,1.30,14.5,28.0,72.3,49.5,14.7,49.5,53.5,97.54,49.1,16,11,5,773.0,105.7,102.8,2.8,63.9,1.75,18.0,25.5,70.9,48.4,14.1,51.0,54.6,96.03,52.5,12
14,Oklahoma City Thunder,95,Miami Heat,97,15,12,3,725.0,113.5,102.7,10.8,53.5,1.53,16.5,33.8,69.8,53.2,14.9,52.7,57.3,94.64,58.6,15,8,7,730.0,104.9,106.1,-1.2,54.3,1.47,16.5,24.4,72.3,49.3,14.8,52.3,55.6,91.79,51.1,-2
15,Denver Nuggets,106,Toronto Raptors,105,15,6,9,725.0,106.4,109.9,-3.5,60.8,1.70,17.5,31.0,72.9,51.3,14.4,50.1,53.4,94.78,48.7,15,9,6,725.0,105.4,103.1,2.3,50.7,1.50,14.5,26.9,75.7,51.2,12.8,48.7,53.5,93.32,51.6,1
16,Orlando Magic,103,Utah Jazz,94,15,10,5,720.0,106.6,102.8,3.8,57.1,1.59,17.7,27.0,74.0,50.6,15.2,52.5,55.4,93.93,52.0,15,6,9,730.0,106.0,108.2,-2.2,50.3,1.21,14.1,31.1,72.8,51.5,15.8,49.2,53.6,91.56,47.0,9
17,San Antonio Spurs,103,Memphis Grizzlies,83,16,14,2,768.0,112.6,92.9,19.7,62.5,1.86,19.6,27.9,77.4,54.5,14.7,55.1,58.6,93.81,62.9,16,8,8,773.0,103.6,106.2,-2.6,58.0,1.70,16.8,28.4,70.2,49.1,13.5,47.9,52.3,92.77,49.6,20
18,Indiana Pacers,111,Portland Trail Blazers,123,16,7,9,778.0,104.6,104.2,0.4,49.3,1.30,14.5,28.0,72.3,49.5,14.7,49.5,53.5,97.54,49.1,17,7,10,821.0,107.0,108.1,-1.1,56.6,1.41,16.3,31.9,75.5,52.9,16.0,50.8,54.0,95.15,48.0,-12
19,Boston Celtics,114,Sacramento Kings,97,14,8,6,682.0,104.2,100.4,3.8,61.2,1.70,17.4,25.7,72.4,49.3,14.0,49.4,53.3,99.06,51.7,13,5,8,624.0,101.8,105.0,-3.2,64.8,1.44,18.0,25.9,71.9,49.4,17.1,50.4,53.9,100.73,49.2,17
20,Brooklyn Nets,91,New York Knicks,108,15,5,10,725.0,102.1,108.0,-5.9,58.3,1.52,17.2,28.6,74.0,50.7,15.5,49.3,52.5,95.83,46.4,15,7,8,720.0,104.6,105.6,-1.1,57.4,1.48,16.6,26.8,71.7,50.1,15.2,49.6,54.1,94.97,50.5,-17
21,Phoenix Suns,106,Washington Wizards,109,18,4,14,869.0,101.8,108.0,-6.2,55.7,1.23,16.0,27.6,70.3,48.5,17.4,50.5,53.8,97.38,45.6,16,8,8,768.0,105.2,105.5,-0.3,62.5,1.73,18.4,24.2,72.0,47.9,14.4,51.9,55.2,98.31,49.6,-3
22,Milwaukee Bucks,95,Detroit Pistons,102,16,6,10,768.0,102.3,107.4,-5.2,59.0,1.57,17.6,27.8,71.5,49.7,15.4,49.8,53.1,96.78,47.2,15,9,6,750.0,106.3,103.4,2.9,49.4,1.36,14.3,32.7,72.2,51.7,14.3,49.6,52.6,96.58,51.2,-7
23,Los Angeles Lakers,87,Atlanta Hawks,100,17,4,13,821.0,99.0,111.0,-12.1,51.3,1.32,14.2,27.9,68.8,47.3,14.4,46.2,49.9,96.96,40.4,14,9,5,672.0,105.3,103.4,1.9,63.6,1.72,18.6,23.6,68.9,46.4,14.7,51.3,55.1,96.50,51.9,-13
24,Houston Rockets,100,Dallas Mavericks,96,16,9,7,768.0,108.0,104.2,3.8,60.6,1.37,16.9,27.6,70.2,49.1,16.7,53.3,56.9,99.06,50.6,14,9,5,682.0,108.8,105.5,3.3,57.9,1.74,17.1,24.6,74.6,49.5,13.2,52.0,55.8,95.30,51.6,4
25,Cleveland Cavaliers,108,New Orleans Pelicans,114,13,8,5,629.0,101.7,98.9,2.8,56.5,1.38,15.7,27.5,71.6,49.1,15.4,48.2,51.9,93.14,50.5,15,6,9,730.0,105.2,107.1,-1.9,57.3,1.49,16.5,24.0,72.7,49.0,14.7,50.4,55.0,95.61,48.8,-6
26,Denver Nuggets,108,Philadelphia 76ers,105,15,6,9,725.0,106.4,109.9,-3.5,60.8,1.70,17.5,31.0,72.9,51.3,14.4,50.1,53.4,94.78,48.7,16,3,13,768.0,96.3,107.9,-11.6,55.2,1.05,14.7,27.3,71.8,48.7,18.6,48.0,51.3,98.22,41.2,3
27,Golden State Warriors,112,Toronto Raptors,109,13,11,2,634.0,110.2,102.6,7.6,66.8,1.72,19.3,27.5,71.1,50.6,15.6,54.0,57.3,100.58,56.0,15,9,6,725.0,105.4,103.1,2.3,50.7,1.50,14.5,26.9,75.7,51.2,12.8,48.7,53.5,93.32,51.6,3
28,Charlotte Hornets,102,Chicago Bulls,96,14,7,7,677.0,104.6,103.2,1.4,61.2,1.62,16.6,25.6,76.3,50.5,13.8,48.9,53.5,97.10,50.1,15,8,7,745.0,103.5,102.1,1.3,57.6,1.47,16.2,33.5,71.0,52.8,15.4,47.6,51.6,96.32,51.8,6
29,Sacramento Kings,113,Houston Rockets,120,13,5,8,624.0,101.8,105.0,-3.2,64.8,1.44,18.0,25.9,71.9,49.4,17.1,50.4,53.9,100.73,49.2,16,9,7,768.0,108.0,104.2,3.8,60.6,1.37,16.9,27.6,70.2,49.1,16.7,53.3,56.9,99.06,50.6,-7
30,Cleveland Cavaliers,84,Miami Heat,99,13,8,5,629.0,101.7,98.9,2.8,56.5,1.38,15.7,27.5,71.6,49.1,15.4,48.2,51.9,93.14,50.5,15,8,7,730.0,104.9,106.1,-1.2,54.3,1.47,16.5,24.4,72.3,49.3,14.8,52.3,55.6,91.79,51.1,-15
31,Portland Trail Blazers,109,Minnesota Timberwolves,103,17,7,10,821.0,107.0,108.1,-1.1,56.6,1.41,16.3,31.9,75.5,52.9,16.0,50.8,54.0,95.15,48.0,16,4,12,778.0,102.4,108.1,-5.7,61.6,1.51,17.1,27.5,70.0,48.4,15.4,47.8,53.1,95.51,47.2,6
32,New York Knicks,91,Milwaukee Bucks,106,15,7,8,720.0,104.6,105.6,-1.1,57.4,1.48,16.6,26.8,71.7,50.1,15.2,49.6,54.1,94.97,50.5,16,6,10,768.0,102.3,107.4,-5.2,59.0,1.57,17.6,27.8,71.5,49.7,15.4,49.8,53.1,96.78,47.2,-15
33,Boston Celtics,105,San Antonio Spurs,108,14,8,6,682.0,104.2,100.4,3.8,61.2,1.70,17.4,25.7,72.4,49.3,14.0,49.4,53.3,99.06,51.7,16,14,2,768.0,112.6,92.9,19.7,62.5,1.86,19.6,27.9,77.4,54.5,14.7,55.1,58.6,93.81,62.9,-3
34,Indiana Pacers,119,Utah Jazz,122,16,7,9,778.0,104.6,104.2,0.4,49.3,1.30,14.5,28.0,72.3,49.5,14.7,49.5,53.5,97.54,49.1,15,6,9,730.0,106.0,108.2,-2.2,50.3,1.21,14.1,31.1,72.8,51.5,15.8,49.2,53.6,91.56,47.0,-3
35,Orlando Magic,101,Los Angeles Clippers,103,15,10,5,720.0,106.6,102.8,3.8,57.1,1.59,17.7,27.0,74.0,50.6,15.2,52.5,55.4,93.93,52.0,16,11,5,773.0,105.7,102.8,2.8,63.9,1.75,18.0,25.5,70.9,48.4,14.1,51.0,54.6,96.03,52.5,-2
36,Phoenix Suns,93,Memphis Grizzlies,95,18,4,14,869.0,101.8,108.0,-6.2,55.7,1.23,16.0,27.6,70.3,48.5,17.4,50.5,53.8,97.38,45.6,16,8,8,773.0,103.6,106.2,-2.6,58.0,1.70,16.8,28.4,70.2,49.1,13.5,47.9,52.3,92.77,49.6,-2
37,Golden State Warriors,114,Brooklyn Nets,98,13,11,2,634.0,110.2,102.6,7.6,66.8,1.72,19.3,27.5,71.1,50.6,15.6,54.0,57.3,100.58,56.0,15,5,10,725.0,102.1,108.0,-5.9,58.3,1.52,17.2,28.6,74.0,50.7,15.5,49.3,52.5,95.83,46.4,16
38,Los Angeles Lakers,91,Detroit Pistons,111,17,4,13,821.0,99.0,111.0,-12.1,51.3,1.32,14.2,27.9,68.8,47.3,14.4,46.2,49.9,96.96,40.4,15,9,6,750.0,106.3,103.4,2.9,49.4,1.36,14.3,32.7,72.2,51.7,14.3,49.6,52.6,96.58,51.2,-20
39,Dallas Mavericks,116,Washington Wizards,104,14,9,5,682.0,108.8,105.5,3.3,57.9,1.74,17.1,24.6,74.6,49.5,13.2,52.0,55.8,95.30,51.6,16,8,8,768.0,105.2,105.5,-0.3,62.5,1.73,18.4,24.2,72.0,47.9,14.4,51.9,55.2,98.31,49.6,12
40,Sacramento Kings,95,Oklahoma City Thunder,98,13,5,8,624.0,101.8,105.0,-3.2,64.8,1.44,18.0,25.9,71.9,49.4,17.1,50.4,53.9,100.73,49.2,15,12,3,725.0,113.5,102.7,10.8,53.5,1.53,16.5,33.8,69.8,53.2,14.9,52.7,57.3,94.64,58.6,-3
41,Detroit Pistons,84,Charlotte Hornets,104,15,9,6,750.0,106.3,103.4,2.9,49.4,1.36,14.3,32.7,72.2,51.7,14.3,49.6,52.6,96.58,51.2,14,7,7,677.0,104.6,103.2,1.4,61.2,1.62,16.6,25.6,76.3,50.5,13.8,48.9,53.5,97.10,50.1,-20
42,San Antonio Spurs,119,Philadelphia 76ers,68,16,14,2,768.0,112.6,92.9,19.7,62.5,1.86,19.6,27.9,77.4,54.5,14.7,55.1,58.6,93.81,62.9,16,3,13,768.0,96.3,107.9,-11.6,55.2,1.05,14.7,27.3,71.8,48.7,18.6,48.0,51.3,98.22,41.2,51
43,Washington Wizards,114,Miami Heat,103,16,8,8,768.0,105.2,105.5,-0.3,62.5,1.73,18.4,24.2,72.0,47.9,14.4,51.9,55.2,98.31,49.6,15,8,7,730.0,104.9,106.1,-1.2,54.3,1.47,16.5,24.4,72.3,49.3,14.8,52.3,55.6,91.79,51.1,11
44,Dallas Mavericks,104,New York Knicks,97,14,9,5,682.0,108.8,105.5,3.3,57.9,1.74,17.1,24.6,74.6,49.5,13.2,52.0,55.8,95.30,51.6,15,7,8,720.0,104.6,105.6,-1.1,57.4,1.48,16.6,26.8,71.7,50.1,15.2,49.6,54.1,94.97,50.5,7
45,Los Angeles Lakers,93,Toronto Raptors,102,17,4,13,821.0,99.0,111.0,-12.1,51.3,1.32,14.2,27.9,68.8,47.3,14.4,46.2,49.9,96.96,40.4,15,9,6,725.0,105.4,103.1,2.3,50.7,1.50,14.5,26.9,75.7,51.2,12.8,48.7,53.5,93.32,51.6,-9
46,Phoenix Suns,103,Chicago Bulls,101,18,4,14,869.0,101.8,108.0,-6.2,55.7,1.23,16.0,27.6,70.3,48.5,17.4,50.5,53.8,97.38,45.6,15,8,7,745.0,103.5,102.1,1.3,57.6,1.47,16.2,33.5,71.0,52.8,15.4,47.6,51.6,96.32,51.8,2
47,Portland Trail Blazers,88,Milwaukee Bucks,90,17,7,10,821.0,107.0,108.1,-1.1,56.6,1.41,16.3,31.9,75.5,52.9,16.0,50.8,54.0,95.15,48.0,16,6,10,768.0,102.3,107.4,-5.2,59.0,1.57,17.6,27.8,71.5,49.7,15.4,49.8,53.1,96.78,47.2,-2
48,Los Angeles Clippers,110,Minnesota Timberwolves,106,16,11,5,773.0,105.7,102.8,2.8,63.9,1.75,18.0,25.5,70.9,48.4,14.1,51.0,54.6,96.03,52.5,16,4,12,778.0,102.4,108.1,-5.7,61.6,1.51,17.1,27.5,70.0,48.4,15.4,47.8,53.1,95.51,47.2,4
49,Boston Celtics,111,New Orleans Pelicans,93,14,8,6,682.0,104.2,100.4,3.8,61.2,1.70,17.4,25.7,72.4,49.3,14.0,49.4,53.3,99.06,51.7,15,6,9,730.0,105.2,107.1,-1.9,57.3,1.49,16.5,24.0,72.7,49.0,14.7,50.4,55.0,95.61,48.8,18
50,Portland Trail Blazers,100,Cleveland Cavaliers,105,17,7,10,821.0,107.0,108.1,-1.1,56.6,1.41,16.3,31.9,75.5,52.9,16.0,50.8,54.0,95.15,48.0,13,8,5,629.0,101.7,98.9,2.8,56.5,1.38,15.7,27.5,71.6,49.1,15.4,48.2,51.9,93.14,50.5,-5
51,Golden State Warriors,131,Indiana Pacers,123,13,11,2,634.0,110.2,102.6,7.6,66.8,1.72,19.3,27.5,71.1,50.6,15.6,54.0,57.3,100.58,56.0,16,7,9,778.0,104.6,104.2,0.4,49.3,1.30,14.5,28.0,72.3,49.5,14.7,49.5,53.5,97.54,49.1,8
52,Houston Rockets,105,Brooklyn Nets,110,16,9,7,768.0,108.0,104.2,3.8,60.6,1.37,16.9,27.6,70.2,49.1,16.7,53.3,56.9,99.06,50.6,15,5,10,725.0,102.1,108.0,-5.9,58.3,1.52,17.2,28.6,74.0,50.7,15.5,49.3,52.5,95.83,46.4,-5
53,Oklahoma City Thunder,125,Memphis Grizzlies,88,15,12,3,725.0,113.5,102.7,10.8,53.5,1.53,16.5,33.8,69.8,53.2,14.9,52.7,57.3,94.64,58.6,16,8,8,773.0,103.6,106.2,-2.6,58.0,1.70,16.8,28.4,70.2,49.1,13.5,47.9,52.3,92.77,49.6,37
54,Orlando Magic,85,Denver Nuggets,74,15,10,5,720.0,106.6,102.8,3.8,57.1,1.59,17.7,27.0,74.0,50.6,15.2,52.5,55.4,93.93,52.0,15,6,9,725.0,106.4,109.9,-3.5,60.8,1.70,17.5,31.0,72.9,51.3,14.4,50.1,53.4,94.78,48.7,11
55,Utah Jazz,106,Sacramento Kings,114,15,6,9,730.0,106.0,108.2,-2.2,50.3,1.21,14.1,31.1,72.8,51.5,15.8,49.2,53.6,91.56,47.0,13,5,8,624.0,101.8,105.0,-3.2,64.8,1.44,18.0,25.9,71.9,49.4,17.1,50.4,53.9,100.73,49.2,-8
56,Chicago Bulls,100,Boston Celtics,105,15,8,7,745.0,103.5,102.1,1.3,57.6,1.47,16.2,33.5,71.0,52.8,15.4,47.6,51.6,96.32,51.8,14,8,6,682.0,104.2,100.4,3.8,61.2,1.70,17.4,25.7,72.4,49.3,14.0,49.4,53.3,99.06,51.7,-5
57,Miami Heat,81,Charlotte Hornets,99,15,8,7,730.0,104.9,106.1,-1.2,54.3,1.47,16.5,24.4,72.3,49.3,14.8,52.3,55.6,91.79,51.1,14,7,7,677.0,104.6,103.2,1.4,61.2,1.62,16.6,25.6,76.3,50.5,13.8,48.9,53.5,97.10,50.1,-18
58,Houston Rockets,109,Washington Wizards,103,16,9,7,768.0,108.0,104.2,3.8,60.6,1.37,16.9,27.6,70.2,49.1,16.7,53.3,56.9,99.06,50.6,16,8,8,768.0,105.2,105.5,-0.3,62.5,1.73,18.4,24.2,72.0,47.9,14.4,51.9,55.2,98.31,49.6,6
59,Memphis Grizzlies,93,Detroit Pistons,92,16,8,8,773.0,103.6,106.2,-2.6,58.0,1.70,16.8,28.4,70.2,49.1,13.5,47.9,52.3,92.77,49.6,15,9,6,750.0,106.3,103.4,2.9,49.4,1.36,14.3,32.7,72.2,51.7,14.3,49.6,52.6,96.58,51.2,1
60,San Antonio Spurs,94,Toronto Raptors,97,16,14,2,768.0,112.6,92.9,19.7,62.5,1.86,19.6,27.9,77.4,54.5,14.7,55.1,58.6,93.81,62.9,15,9,6,725.0,105.4,103.1,2.3,50.7,1.50,14.5,26.9,75.7,51.2,12.8,48.7,53.5,93.32,51.6,-3
61,Los Angeles Clippers,109,Milwaukee Bucks,95,16,11,5,773.0,105.7,102.8,2.8,63.9,1.75,18.0,25.5,70.9,48.4,14.1,51.0,54.6,96.03,52.5,16,6,10,768.0,102.3,107.4,-5.2,59.0,1.57,17.6,27.8,71.5,49.7,15.4,49.8,53.1,96.78,47.2,14
62,Los Angeles Lakers,122,Minnesota Timberwolves,123,17,4,13,821.0,99.0,111.0,-12.1,51.3,1.32,14.2,27.9,68.8,47.3,14.4,46.2,49.9,96.96,40.4,16,4,12,778.0,102.4,108.1,-5.7,61.6,1.51,17.1,27.5,70.0,48.4,15.4,47.8,53.1,95.51,47.2,-1
63,Orlando Magic,104,Phoenix Suns,107,15,10,5,720.0,106.6,102.8,3.8,57.1,1.59,17.7,27.0,74.0,50.6,15.2,52.5,55.4,93.93,52.0,18,4,14,869.0,101.8,108.0,-6.2,55.7,1.23,16.0,27.6,70.3,48.5,17.4,50.5,53.8,97.38,45.6,-3
64,New York Knicks,85,Utah Jazz,106,15,7,8,720.0,104.6,105.6,-1.1,57.4,1.48,16.6,26.8,71.7,50.1,15.2,49.6,54.1,94.97,50.5,15,6,9,730.0,106.0,108.2,-2.2,50.3,1.21,14.1,31.1,72.8,51.5,15.8,49.2,53.6,91.56,47.0,-21
65,Atlanta Hawks,98,Dallas Mavericks,95,14,9,5,672.0,105.3,103.4,1.9,63.6,1.72,18.6,23.6,68.9,46.4,14.7,51.3,55.1,96.50,51.9,14,9,5,682.0,108.8,105.5,3.3,57.9,1.74,17.1,24.6,74.6,49.5,13.2,52.0,55.8,95.30,51.6,3
66,Philadelphia 76ers,91,Brooklyn Nets,100,16,3,13,768.0,96.3,107.9,-11.6,55.2,1.05,14.7,27.3,71.8,48.7,18.6,48.0,51.3,98.22,41.2,15,5,10,725.0,102.1,108.0,-5.9,58.3,1.52,17.2,28.6,74.0,50.7,15.5,49.3,52.5,95.83,46.4,-9
67,Los Angeles Clippers,80,Chicago Bulls,83,16,11,5,773.0,105.7,102.8,2.8,63.9,1.75,18.0,25.5,70.9,48.4,14.1,51.0,54.6,96.03,52.5,15,8,7,745.0,103.5,102.1,1.3,57.6,1.47,16.2,33.5,71.0,52.8,15.4,47.6,51.6,96.32,51.8,-3
68,Atlanta Hawks,94,Oklahoma City Thunder,107,14,9,5,672.0,105.3,103.4,1.9,63.6,1.72,18.6,23.6,68.9,46.4,14.7,51.3,55.1,96.50,51.9,15,12,3,725.0,113.5,102.7,10.8,53.5,1.53,16.5,33.8,69.8,53.2,14.9,52.7,57.3,94.64,58.6,-13
69,New York Knicks,97,Sacramento Kings,99,15,7,8,720.0,104.6,105.6,-1.1,57.4,1.48,16.6,26.8,71.7,50.1,15.2,49.6,54.1,94.97,50.5,13,5,8,624.0,101.8,105.0,-3.2,64.8,1.44,18.0,25.9,71.9,49.4,17.1,50.4,53.9,100.73,49.2,-2
70,Miami Heat,83,Indiana Pacers,96,15,8,7,730.0,104.9,106.1,-1.2,54.3,1.47,16.5,24.4,72.3,49.3,14.8,52.3,55.6,91.79,51.1,16,7,9,778.0,104.6,104.2,0.4,49.3,1.30,14.5,28.0,72.3,49.5,14.7,49.5,53.5,97.54,49.1,-13
71,Cleveland Cavaliers,111,Orlando Magic,76,13,8,5,629.0,101.7,98.9,2.8,56.5,1.38,15.7,27.5,71.6,49.1,15.4,48.2,51.9,93.14,50.5,15,10,5,720.0,106.6,102.8,3.8,57.1,1.59,17.7,27.0,74.0,50.6,15.2,52.5,55.4,93.93,52.0,35
72,Detroit Pistons,107,Philadelphia 76ers,95,15,9,6,750.0,106.3,103.4,2.9,49.4,1.36,14.3,32.7,72.2,51.7,14.3,49.6,52.6,96.58,51.2,16,3,13,768.0,96.3,107.9,-11.6,55.2,1.05,14.7,27.3,71.8,48.7,18.6,48.0,51.3,98.22,41.2,12
73,Golden State Warriors,124,Boston Celtics,119,13,11,2,634.0,110.2,102.6,7.6,66.8,1.72,19.3,27.5,71.1,50.6,15.6,54.0,57.3,100.58,56.0,14,8,6,682.0,104.2,100.4,3.8,61.2,1.70,17.4,25.7,72.4,49.3,14.0,49.4,53.3,99.06,51.7,5
74,Milwaukee Bucks,83,Toronto Raptors,90,16,6,10,768.0,102.3,107.4,-5.2,59.0,1.57,17.6,27.8,71.5,49.7,15.4,49.8,53.1,96.78,47.2,15,9,6,725.0,105.4,103.1,2.3,50.7,1.50,14.5,26.9,75.7,51.2,12.8,48.7,53.5,93.32,51.6,-7
75,Charlotte Hornets,123,Memphis Grizzlies,99,14,7,7,677.0,104.6,103.2,1.4,61.2,1.62,16.6,25.6,76.3,50.5,13.8,48.9,53.5,97.10,50.1,16,8,8,773.0,103.6,106.2,-2.6,58.0,1.70,16.8,28.4,70.2,49.1,13.5,47.9,52.3,92.77,49.6,24
76,Washington Wizards,105,New Orleans Pelicans,107,16,8,8,768.0,105.2,105.5,-0.3,62.5,1.73,18.4,24.2,72.0,47.9,14.4,51.9,55.2,98.31,49.6,15,6,9,730.0,105.2,107.1,-1.9,57.3,1.49,16.5,24.0,72.7,49.0,14.7,50.4,55.0,95.61,48.8,-2
77,Minnesota Timberwolves,108,Denver Nuggets,111,16,4,12,778.0,102.4,108.1,-5.7,61.6,1.51,17.1,27.5,70.0,48.4,15.4,47.8,53.1,95.51,47.2,15,6,9,725.0,106.4,109.9,-3.5,60.8,1.70,17.5,31.0,72.9,51.3,14.4,50.1,53.4,94.78,48.7,-3
78,Oklahoma City Thunder,94,Utah Jazz,90,15,12,3,725.0,113.5,102.7,10.8,53.5,1.53,16.5,33.8,69.8,53.2,14.9,52.7,57.3,94.64,58.6,15,6,9,730.0,106.0,108.2,-2.2,50.3,1.21,14.1,31.1,72.8,51.5,15.8,49.2,53.6,91.56,47.0,4
79,Portland Trail Blazers,106,Phoenix Suns,96,17,7,10,821.0,107.0,108.1,-1.1,56.6,1.41,16.3,31.9,75.5,52.9,16.0,50.8,54.0,95.15,48.0,18,4,14,869.0,101.8,108.0,-6.2,55.7,1.23,16.0,27.6,70.3,48.5,17.4,50.5,53.8,97.38,45.6,10
80,Los Angeles Lakers,87,San Antonio Spurs,109,17,4,13,821.0,99.0,111.0,-12.1,51.3,1.32,14.2,27.9,68.8,47.3,14.4,46.2,49.9,96.96,40.4,16,14,2,768.0,112.6,92.9,19.7,62.5,1.86,19.6,27.9,77.4,54.5,14.7,55.1,58.6,93.81,62.9,-22
81,Los Angeles Clippers,105,Brooklyn Nets,100,16,11,5,773.0,105.7,102.8,2.8,63.9,1.75,18.0,25.5,70.9,48.4,14.1,51.0,54.6,96.03,52.5,15,5,10,725.0,102.1,108.0,-5.9,58.3,1.52,17.2,28.6,74.0,50.7,15.5,49.3,52.5,95.83,46.4,5
82,Boston Celtics,98,Charlotte Hornets,93,14,8,6,682.0,104.2,100.4,3.8,61.2,1.70,17.4,25.7,72.4,49.3,14.0,49.4,53.3,99.06,51.7,14,7,7,677.0,104.6,103.2,1.4,61.2,1.62,16.6,25.6,76.3,50.5,13.8,48.9,53.5,97.10,50.1,5
83,Indiana Pacers,96,Detroit Pistons,118,16,7,9,778.0,104.6,104.2,0.4,49.3,1.30,14.5,28.0,72.3,49.5,14.7,49.5,53.5,97.54,49.1,15,9,6,750.0,106.3,103.4,2.9,49.4,1.36,14.3,32.7,72.2,51.7,14.3,49.6,52.6,96.58,51.2,-22
