,team1,team1pts,team2,team2pts,1GP,1W,1L,1MIN,1OffRtg,1DefRtg,1NetRtg,1AST%,1AST/TO,1ASTRatio,1OREB%,1DREB%,1REB%,1TOV%,1eFG%,1TS%,1PACE,1PIE,2GP,2W,2L,2MIN,2OffRtg,2DefRtg,2NetRtg,2AST%,2AST/TO,2ASTRatio,2OREB%,2DREB%,2REB%,2TOV%,2eFG%,2TS%,2PACE,2PIE,net
14,Indiana Pacers,121,Detroit Pistons,116,13,9,4,629.0,112.7,110.7,1.9,56.2,1.66,17.8,23.8,72.1,48.9,14.3,55.3,59.5,97.49,52.0,13,6,7,634.0,108.7,112.5,-3.8,49.2,1.69,15.8,28.3,77.3,51.5,12.5,51.6,54.1,96.76,46.7,5
15,Washington Wizards,105,Dallas Mavericks,113,16,12,4,768.0,112.2,105.5,6.7,58.7,1.79,18.7,27.8,71.7,50.9,14.4,54.8,57.7,97.41,54.5,14,8,6,677.0,108.8,105.3,3.4,55.9,1.92,17.2,20.0,72.2,46.1,11.8,52.9,56.4,93.06,51.8,-8
16,Toronto Raptors,82,San Antonio Spurs,110,17,8,9,826.0,110.1,110.7,-0.6,43.2,1.36,13.2,28.2,72.1,49.6,12.7,50.2,55.1,96.29,48.7,15,10,5,730.0,114.5,104.6,10.0,61.0,2.18,18.9,25.8,73.2,50.2,11.9,54.4,58.3,96.66,56.1,-28
17,Sacramento Kings,120,Denver Nuggets,113,16,5,11,778.0,109.6,114.2,-4.6,64.1,1.62,18.4,26.6,72.0,49.4,15.5,53.3,57.7,95.01,47.7,14,7,7,672.0,116.8,115.7,1.1,63.9,1.94,19.5,32.5,73.1,53.0,14.2,55.0,58.9,99.68,51.2,7
18,Miami Heat,90,Phoenix Suns,99,15,9,6,720.0,106.1,107.1,-1.0,55.8,1.67,16.6,23.1,72.0,47.7,13.2,52.0,55.0,96.37,49.3,14,5,9,672.0,111.1,114.3,-3.2,46.9,1.27,14.2,33.0,70.1,51.3,15.1,50.5,55.7,96.21,47.3,-9
19,Memphis Grizzlies,102,Los Angeles Lakers,116,14,7,7,677.0,109.8,110.2,-0.3,57.4,1.76,16.7,28.2,76.0,51.4,12.9,50.9,55.2,94.23,49.8,15,5,10,720.0,106.3,112.4,-6.1,54.1,1.56,15.8,27.4,72.3,49.1,13.7,49.9,53.4,98.00,44.9,-14
20,Oklahoma City Thunder,112,Charlotte Hornets,123,15,7,8,720.0,105.7,107.8,-2.1,53.3,1.35,15.3,29.1,73.2,51.0,15.3,49.0,53.5,98.90,48.4,15,4,11,720.0,108.4,110.3,-1.9,61.6,1.83,17.4,25.1,74.2,49.9,12.8,49.8,55.3,97.13,49.7,-11
21,Atlanta Hawks,111,Orlando Magic,92,15,11,4,745.0,108.5,105.1,3.4,63.5,1.82,18.2,27.4,70.5,48.9,13.9,51.3,54.9,96.13,52.5,16,4,12,773.0,104.2,112.5,-8.3,59.1,1.68,17.4,26.5,73.5,49.0,14.2,50.0,53.0,98.11,44.9,19
22,Milwaukee Bucks,105,New York Knicks,104,15,5,10,725.0,108.0,113.5,-5.4,62.6,1.60,18.1,29.5,68.8,48.9,15.6,51.5,55.6,95.37,47.7,17,5,12,836.0,109.4,112.0,-2.5,53.7,1.49,16.1,33.4,70.1,51.5,15.1,50.6,54.0,95.86,47.3,1
23,Chicago Bulls,106,Cleveland Cavaliers,94,15,8,7,725.0,107.1,107.2,-0.2,54.3,1.51,15.5,31.1,75.1,52.5,14.1,48.1,53.2,96.36,50.1,15,7,8,730.0,107.1,108.0,-0.9,52.1,1.36,15.2,26.5,72.7,49.2,14.8,51.5,55.0,98.53,47.7,12
24,Portland Trail Blazers,117,Golden State Warriors,125,15,8,7,735.0,107.7,105.8,1.9,57.0,1.70,17.0,26.8,73.2,49.9,13.6,50.9,54.6,98.42,50.6,14,12,2,677.0,116.8,103.3,13.5,68.9,2.00,21.1,27.5,74.3,52.6,14.8,57.9,61.3,102.13,59.0,-8
25,Memphis Grizzlies,106,Los Angeles Clippers,115,14,7,7,677.0,109.8,110.2,-0.3,57.4,1.76,16.7,28.2,76.0,51.4,12.9,50.9,55.2,94.23,49.8,12,8,4,576.0,110.7,109.9,0.8,59.9,1.78,17.9,25.8,73.2,50.4,13.8,54.1,57.2,96.83,50.7,-9
26,Miami Heat,107,Sacramento Kings,102,15,9,6,720.0,106.1,107.1,-1.0,55.8,1.67,16.6,23.1,72.0,47.7,13.2,52.0,55.0,96.37,49.3,16,5,11,778.0,109.6,114.2,-4.6,64.1,1.62,18.4,26.6,72.0,49.4,15.5,53.3,57.7,95.01,47.7,5
27,Brooklyn Nets,109,Indiana Pacers,121,16,1,15,768.0,104.3,114.4,-10.1,55.2,1.37,16.1,22.5,72.4,48.0,15.5,51.4,55.4,101.25,44.9,13,9,4,629.0,112.7,110.7,1.9,56.2,1.66,17.8,23.8,72.1,48.9,14.3,55.3,59.5,97.49,52.0,-12
28,Charlotte Hornets,114,Detroit Pistons,115,15,4,11,720.0,108.4,110.3,-1.9,61.6,1.83,17.4,25.1,74.2,49.9,12.8,49.8,55.3,97.13,49.7,13,6,7,634.0,108.7,112.5,-3.8,49.2,1.69,15.8,28.3,77.3,51.5,12.5,51.6,54.1,96.76,46.7,-1
29,Utah Jazz,93,Toronto Raptors,101,15,9,6,725.0,107.9,105.0,2.9,53.9,1.52,15.7,27.7,74.6,51.1,13.9,50.4,54.6,92.03,52.7,17,8,9,826.0,110.1,110.7,-0.6,43.2,1.36,13.2,28.2,72.1,49.6,12.7,50.2,55.1,96.29,48.7,-8
30,Oklahoma City Thunder,116,Houston Rockets,118,15,7,8,720.0,105.7,107.8,-2.1,53.3,1.35,15.3,29.1,73.2,51.0,15.3,49.0,53.5,98.90,48.4,17,10,7,816.0,111.7,109.0,2.7,64.0,1.67,18.3,25.6,72.7,48.8,15.0,53.7,57.9,100.62,50.0,-2
31,Atlanta Hawks,99,New Orleans Pelicans,94,15,11,4,745.0,108.5,105.1,3.4,63.5,1.82,18.2,27.4,70.5,48.9,13.9,51.3,54.9,96.13,52.5,14,5,9,677.0,105.4,107.2,-1.9,57.4,1.86,17.0,23.9,71.8,47.5,12.4,50.9,53.5,99.01,48.8,5
32,Phoenix Suns,102,Dallas Mavericks,95,14,5,9,672.0,111.1,114.3,-3.2,46.9,1.27,14.2,33.0,70.1,51.3,15.1,50.5,55.7,96.21,47.3,14,8,6,677.0,108.8,105.3,3.4,55.9,1.92,17.2,20.0,72.2,46.1,11.8,52.9,56.4,93.06,51.8,7
33,San Antonio Spurs,127,Denver Nuggets,99,15,10,5,730.0,114.5,104.6,10.0,61.0,2.18,18.9,25.8,73.2,50.2,11.9,54.4,58.3,96.66,56.1,14,7,7,672.0,116.8,115.7,1.1,63.9,1.94,19.5,32.5,73.1,53.0,14.2,55.0,58.9,99.68,51.2,28
34,Los Angeles Lakers,109,Portland Trail Blazers,118,15,5,10,720.0,106.3,112.4,-6.1,54.1,1.56,15.8,27.4,72.3,49.1,13.7,49.9,53.4,98.00,44.9,15,8,7,735.0,107.7,105.8,1.9,57.0,1.70,17.0,26.8,73.2,49.9,13.6,50.9,54.6,98.42,50.6,-9
35,Houston Rockets,100,Orlando Magic,93,17,10,7,816.0,111.7,109.0,2.7,64.0,1.67,18.3,25.6,72.7,48.8,15.0,53.7,57.9,100.62,50.0,16,4,12,773.0,104.2,112.5,-8.3,59.1,1.68,17.4,26.5,73.5,49.0,14.2,50.0,53.0,98.11,44.9,7
36,Minnesota Timberwolves,105,Washington Wizards,112,15,8,7,725.0,108.1,106.2,1.9,63.5,1.67,18.7,28.6,75.0,51.9,15.5,51.7,55.9,95.90,52.1,16,12,4,768.0,112.2,105.5,6.7,58.7,1.79,18.7,27.8,71.7,50.9,14.4,54.8,57.7,97.41,54.5,-7
37,Philadelphia 76ers,106,Boston Celtics,110,15,10,5,720.0,104.7,104.5,0.2,69.1,1.51,18.8,28.2,72.1,50.3,17.3,51.2,55.5,100.20,52.0,14,10,4,682.0,115.6,111.4,4.2,66.4,2.03,19.5,27.5,70.7,49.6,13.4,54.7,59.0,96.63,51.9,-4
38,Cleveland Cavaliers,116,Brooklyn Nets,108,15,7,8,730.0,107.1,108.0,-0.9,52.1,1.36,15.2,26.5,72.7,49.2,14.8,51.5,55.0,98.53,47.7,16,1,15,768.0,104.3,114.4,-10.1,55.2,1.37,16.1,22.5,72.4,48.0,15.5,51.4,55.4,101.25,44.9,8
39,New York Knicks,116,Milwaukee Bucks,111,17,5,12,836.0,109.4,112.0,-2.5,53.7,1.49,16.1,33.4,70.1,51.5,15.1,50.6,54.0,95.86,47.3,15,5,10,725.0,108.0,113.5,-5.4,62.6,1.60,18.1,29.5,68.8,48.9,15.6,51.5,55.6,95.37,47.7,5
40,Memphis Grizzlies,128,Golden State Warriors,119,14,7,7,677.0,109.8,110.2,-0.3,57.4,1.76,16.7,28.2,76.0,51.4,12.9,50.9,55.2,94.23,49.8,14,12,2,677.0,116.8,103.3,13.5,68.9,2.00,21.1,27.5,74.3,52.6,14.8,57.9,61.3,102.13,59.0,9
41,Miami Heat,100,Los Angeles Lakers,127,15,9,6,720.0,106.1,107.1,-1.0,55.8,1.67,16.6,23.1,72.0,47.7,13.2,52.0,55.0,96.37,49.3,15,5,10,720.0,106.3,112.4,-6.1,54.1,1.56,15.8,27.4,72.3,49.1,13.7,49.9,53.4,98.00,44.9,-27
42,Los Angeles Clippers,106,Sacramento Kings,98,12,8,4,576.0,110.7,109.9,0.8,59.9,1.78,17.9,25.8,73.2,50.4,13.8,54.1,57.2,96.83,50.7,16,5,11,778.0,109.6,114.2,-4.6,64.1,1.62,18.4,26.6,72.0,49.4,15.5,53.3,57.7,95.01,47.7,8
43,New York Knicks,109,Indiana Pacers,123,17,5,12,836.0,109.4,112.0,-2.5,53.7,1.49,16.1,33.4,70.1,51.5,15.1,50.6,54.0,95.86,47.3,13,9,4,629.0,112.7,110.7,1.9,56.2,1.66,17.8,23.8,72.1,48.9,14.3,55.3,59.5,97.49,52.0,-14
44,New Orleans Pelicans,108,Boston Celtics,117,14,5,9,677.0,105.4,107.2,-1.9,57.4,1.86,17.0,23.9,71.8,47.5,12.4,50.9,53.5,99.01,48.8,14,10,4,682.0,115.6,111.4,4.2,66.4,2.03,19.5,27.5,70.7,49.6,13.4,54.7,59.0,96.63,51.9,-9
45,Toronto Raptors,118,Chicago Bulls,123,17,8,9,826.0,110.1,110.7,-0.6,43.2,1.36,13.2,28.2,72.1,49.6,12.7,50.2,55.1,96.29,48.7,15,8,7,725.0,107.1,107.2,-0.2,54.3,1.51,15.5,31.1,75.1,52.5,14.1,48.1,53.2,96.36,50.1,-5
46,Utah Jazz,94,Minnesota Timberwolves,92,15,9,6,725.0,107.9,105.0,2.9,53.9,1.52,15.7,27.7,74.6,51.1,13.9,50.4,54.6,92.03,52.7,15,8,7,725.0,108.1,106.2,1.9,63.5,1.67,18.7,28.6,75.0,51.9,15.5,51.7,55.9,95.90,52.1,2
47,Denver Nuggets,106,Oklahoma City Thunder,121,14,7,7,672.0,116.8,115.7,1.1,63.9,1.94,19.5,32.5,73.1,53.0,14.2,55.0,58.9,99.68,51.2,15,7,8,720.0,105.7,107.8,-2.1,53.3,1.35,15.3,29.1,73.2,51.0,15.3,49.0,53.5,98.90,48.4,-15
48,Atlanta Hawks,97,Dallas Mavericks,82,15,11,4,745.0,108.5,105.1,3.4,63.5,1.82,18.2,27.4,70.5,48.9,13.9,51.3,54.9,96.13,52.5,14,8,6,677.0,108.8,105.3,3.4,55.9,1.92,17.2,20.0,72.2,46.1,11.8,52.9,56.4,93.06,51.8,15
49,Charlotte Hornets,85,San Antonio Spurs,102,15,4,11,720.0,108.4,110.3,-1.9,61.6,1.83,17.4,25.1,74.2,49.9,12.8,49.8,55.3,97.13,49.7,15,10,5,730.0,114.5,104.6,10.0,61.0,2.18,18.9,25.8,73.2,50.2,11.9,54.4,58.3,96.66,56.1,-17
50,Philadelphia 76ers,105,Brooklyn Nets,95,15,10,5,720.0,104.7,104.5,0.2,69.1,1.51,18.8,28.2,72.1,50.3,17.3,51.2,55.5,100.20,52.0,16,1,15,768.0,104.3,114.4,-10.1,55.2,1.37,16.1,22.5,72.4,48.0,15.5,51.4,55.4,101.25,44.9,10
51,Washington Wizards,107,Milwaukee Bucks,101,16,12,4,768.0,112.2,105.5,6.7,58.7,1.79,18.7,27.8,71.7,50.9,14.4,54.8,57.7,97.41,54.5,15,5,10,725.0,108.0,113.5,-5.4,62.6,1.60,18.1,29.5,68.8,48.9,15.6,51.5,55.6,95.37,47.7,6
52,Miami Heat,86,Los Angeles Clippers,98,15,9,6,720.0,106.1,107.1,-1.0,55.8,1.67,16.6,23.1,72.0,47.7,13.2,52.0,55.0,96.37,49.3,12,8,4,576.0,110.7,109.9,0.8,59.9,1.78,17.9,25.8,73.2,50.4,13.8,54.1,57.2,96.83,50.7,-12
53,Houston Rockets,129,Toronto Raptors,122,17,10,7,816.0,111.7,109.0,2.7,64.0,1.67,18.3,25.6,72.7,48.8,15.0,53.7,57.9,100.62,50.0,17,8,9,826.0,110.1,110.7,-0.6,43.2,1.36,13.2,28.2,72.1,49.6,12.7,50.2,55.1,96.29,48.7,7
54,Utah Jazz,79,Memphis Grizzlies,88,15,9,6,725.0,107.9,105.0,2.9,53.9,1.52,15.7,27.7,74.6,51.1,13.9,50.4,54.6,92.03,52.7,14,7,7,677.0,109.8,110.2,-0.3,57.4,1.76,16.7,28.2,76.0,51.4,12.9,50.9,55.2,94.23,49.8,-9
55,Cleveland Cavaliers,120,Phoenix Suns,116,15,7,8,730.0,107.1,108.0,-0.9,52.1,1.36,15.2,26.5,72.7,49.2,14.8,51.5,55.0,98.53,47.7,14,5,9,672.0,111.1,114.3,-3.2,46.9,1.27,14.2,33.0,70.1,51.3,15.1,50.5,55.7,96.21,47.3,4
56,Detroit Pistons,125,Portland Trail Blazers,124,13,6,7,634.0,108.7,112.5,-3.8,49.2,1.69,15.8,28.3,77.3,51.5,12.5,51.6,54.1,96.76,46.7,15,8,7,735.0,107.7,105.8,1.9,57.0,1.70,17.0,26.8,73.2,49.9,13.6,50.9,54.6,98.42,50.6,1
57,Golden State Warriors,117,Sacramento Kings,106,14,12,2,677.0,116.8,103.3,13.5,68.9,2.00,21.1,27.5,74.3,52.6,14.8,57.9,61.3,102.13,59.0,16,5,11,778.0,109.6,114.2,-4.6,64.1,1.62,18.4,26.6,72.0,49.4,15.5,53.3,57.7,95.01,47.7,11
58,Orlando Magic,95,Los Angeles Lakers,111,16,4,12,773.0,104.2,112.5,-8.3,59.1,1.68,17.4,26.5,73.5,49.0,14.2,50.0,53.0,98.11,44.9,15,5,10,720.0,106.3,112.4,-6.1,54.1,1.56,15.8,27.4,72.3,49.1,13.7,49.9,53.4,98.00,44.9,-16
59,New Orleans Pelicans,110,New York Knicks,96,14,5,9,677.0,105.4,107.2,-1.9,57.4,1.86,17.0,23.9,71.8,47.5,12.4,50.9,53.5,99.01,48.8,17,5,12,836.0,109.4,112.0,-2.5,53.7,1.49,16.1,33.4,70.1,51.5,15.1,50.6,54.0,95.86,47.3,14
60,Oklahoma City Thunder,109,Chicago Bulls,94,15,7,8,720.0,105.7,107.8,-2.1,53.3,1.35,15.3,29.1,73.2,51.0,15.3,49.0,53.5,98.90,48.4,15,8,7,725.0,107.1,107.2,-0.2,54.3,1.51,15.5,31.1,75.1,52.5,14.1,48.1,53.2,96.36,50.1,15
61,Dallas Mavericks,92,Minnesota Timberwolves,101,14,8,6,677.0,108.8,105.3,3.4,55.9,1.92,17.2,20.0,72.2,46.1,11.8,52.9,56.4,93.06,51.8,15,8,7,725.0,108.1,106.2,1.9,63.5,1.67,18.7,28.6,75.0,51.9,15.5,51.7,55.9,95.90,52.1,-9
62,Chicago Bulls,99,Washington Wizards,101,15,8,7,725.0,107.1,107.2,-0.2,54.3,1.51,15.5,31.1,75.1,52.5,14.1,48.1,53.2,96.36,50.1,16,12,4,768.0,112.2,105.5,6.7,58.7,1.79,18.7,27.8,71.7,50.9,14.4,54.8,57.7,97.41,54.5,-2
63,Atlanta Hawks,117,Brooklyn Nets,97,15,11,4,745.0,108.5,105.1,3.4,63.5,1.82,18.2,27.4,70.5,48.9,13.9,51.3,54.9,96.13,52.5,16,1,15,768.0,104.3,114.4,-10.1,55.2,1.37,16.1,22.5,72.4,48.0,15.5,51.4,55.4,101.25,44.9,20
64,Boston Celtics,106,Toronto Raptors,114,14,10,4,682.0,115.6,111.4,4.2,66.4,2.03,19.5,27.5,70.7,49.6,13.4,54.7,59.0,96.63,51.9,17,8,9,826.0,110.1,110.7,-0.6,43.2,1.36,13.2,28.2,72.1,49.6,12.7,50.2,55.1,96.29,48.7,-8
65,Charlotte Hornets,114,Houston Rockets,121,15,4,11,720.0,108.4,110.3,-1.9,61.6,1.83,17.4,25.1,74.2,49.9,12.8,49.8,55.3,97.13,49.7,17,10,7,816.0,111.7,109.0,2.7,64.0,1.67,18.3,25.6,72.7,48.8,15.0,53.7,57.9,100.62,50.0,-7
66,Milwaukee Bucks,109,San Antonio Spurs,107,15,5,10,725.0,108.0,113.5,-5.4,62.6,1.60,18.1,29.5,68.8,48.9,15.6,51.5,55.6,95.37,47.7,15,10,5,730.0,114.5,104.6,10.0,61.0,2.18,18.9,25.8,73.2,50.2,11.9,54.4,58.3,96.66,56.1,2
67,Cleveland Cavaliers,92,Utah Jazz,100,15,7,8,730.0,107.1,108.0,-0.9,52.1,1.36,15.2,26.5,72.7,49.2,14.8,51.5,55.0,98.53,47.7,15,9,6,725.0,107.9,105.0,2.9,53.9,1.52,15.7,27.7,74.6,51.1,13.9,50.4,54.6,92.03,52.7,-8
68,Miami Heat,95,Golden State Warriors,107,15,9,6,720.0,106.1,107.1,-1.0,55.8,1.67,16.6,23.1,72.0,47.7,13.2,52.0,55.0,96.37,49.3,14,12,2,677.0,116.8,103.3,13.5,68.9,2.00,21.1,27.5,74.3,52.6,14.8,57.9,61.3,102.13,59.0,-12
69,Portland Trail Blazers,108,Los Angeles Lakers,87,15,8,7,735.0,107.7,105.8,1.9,57.0,1.70,17.0,26.8,73.2,49.9,13.6,50.9,54.6,98.42,50.6,15,5,10,720.0,106.3,112.4,-6.1,54.1,1.56,15.8,27.4,72.3,49.1,13.7,49.9,53.4,98.00,44.9,21
70,Detroit Pistons,94,Sacramento Kings,100,13,6,7,634.0,108.7,112.5,-3.8,49.2,1.69,15.8,28.3,77.3,51.5,12.5,51.6,54.1,96.76,46.7,16,5,11,778.0,109.6,114.2,-4.6,64.1,1.62,18.4,26.6,72.0,49.4,15.5,53.3,57.7,95.01,47.7,-6
71,New York Knicks,97,Philadelphia 76ers,98,17,5,12,836.0,109.4,112.0,-2.5,53.7,1.49,16.1,33.4,70.1,51.5,15.1,50.6,54.0,95.86,47.3,15,10,5,720.0,104.7,104.5,0.2,69.1,1.51,18.8,28.2,72.1,50.3,17.3,51.2,55.5,100.20,52.0,-1
72,Washington Wizards,108,Boston Celtics,117,16,12,4,768.0,112.2,105.5,6.7,58.7,1.79,18.7,27.8,71.7,50.9,14.4,54.8,57.7,97.41,54.5,14,10,4,682.0,115.6,111.4,4.2,66.4,2.03,19.5,27.5,70.7,49.6,13.4,54.7,59.0,96.63,51.9,-9
73,Houston Rockets,105,Minnesota Timberwolves,119,17,10,7,816.0,111.7,109.0,2.7,64.0,1.67,18.3,25.6,72.7,48.8,15.0,53.7,57.9,100.62,50.0,15,8,7,725.0,108.1,106.2,1.9,63.5,1.67,18.7,28.6,75.0,51.9,15.5,51.7,55.9,95.90,52.1,-14
74,Memphis Grizzlies,95,Oklahoma City Thunder,103,14,7,7,677.0,109.8,110.2,-0.3,57.4,1.76,16.7,28.2,76.0,51.4,12.9,50.9,55.2,94.23,49.8,15,7,8,720.0,105.7,107.8,-2.1,53.3,1.35,15.3,29.1,73.2,51.0,15.3,49.0,53.5,98.90,48.4,-8
75,Orlando Magic,96,Los Angeles Clippers,105,16,4,12,773.0,104.2,112.5,-8.3,59.1,1.68,17.4,26.5,73.5,49.0,14.2,50.0,53.0,98.11,44.9,12,8,4,576.0,110.7,109.9,0.8,59.9,1.78,17.9,25.8,73.2,50.4,13.8,54.1,57.2,96.83,50.7,-9
76,Cleveland Cavaliers,86,Portland Trail Blazers,102,15,7,8,730.0,107.1,108.0,-0.9,52.1,1.36,15.2,26.5,72.7,49.2,14.8,51.5,55.0,98.53,47.7,15,8,7,735.0,107.7,105.8,1.9,57.0,1.70,17.0,26.8,73.2,49.9,13.6,50.9,54.6,98.42,50.6,-16
77,Indiana Pacers,112,Denver Nuggets,140,13,9,4,629.0,112.7,110.7,1.9,56.2,1.66,17.8,23.8,72.1,48.9,14.3,55.3,59.5,97.49,52.0,14,7,7,672.0,116.8,115.7,1.1,63.9,1.94,19.5,32.5,73.1,53.0,14.2,55.0,58.9,99.68,51.2,-28
78,New Orleans Pelicans,104,Brooklyn Nets,95,14,5,9,677.0,105.4,107.2,-1.9,57.4,1.86,17.0,23.9,71.8,47.5,12.4,50.9,53.5,99.01,48.8,16,1,15,768.0,104.3,114.4,-10.1,55.2,1.37,16.1,22.5,72.4,48.0,15.5,51.4,55.4,101.25,44.9,9
79,Chicago Bulls,89,New York Knicks,104,15,8,7,725.0,107.1,107.2,-0.2,54.3,1.51,15.5,31.1,75.1,52.5,14.1,48.1,53.2,96.36,50.1,17,5,12,836.0,109.4,112.0,-2.5,53.7,1.49,16.1,33.4,70.1,51.5,15.1,50.6,54.0,95.86,47.3,-15
80,Los Angeles Lakers,94,San Antonio Spurs,134,15,5,10,720.0,106.3,112.4,-6.1,54.1,1.56,15.8,27.4,72.3,49.1,13.7,49.9,53.4,98.00,44.9,15,10,5,730.0,114.5,104.6,10.0,61.0,2.18,18.9,25.8,73.2,50.2,11.9,54.4,58.3,96.66,56.1,-40
81,Dallas Mavericks,113,Phoenix Suns,108,14,8,6,677.0,108.8,105.3,3.4,55.9,1.92,17.2,20.0,72.2,46.1,11.8,52.9,56.4,93.06,51.8,14,5,9,672.0,111.1,114.3,-3.2,46.9,1.27,14.2,33.0,70.1,51.3,15.1,50.5,55.7,96.21,47.3,5
82,Detroit Pistons,107,Golden State Warriors,127,13,6,7,634.0,108.7,112.5,-3.8,49.2,1.69,15.8,28.3,77.3,51.5,12.5,51.6,54.1,96.76,46.7,14,12,2,677.0,116.8,103.3,13.5,68.9,2.00,21.1,27.5,74.3,52.6,14.8,57.9,61.3,102.13,59.0,-20
83,Charlotte Hornets,93,Philadelphia 76ers,102,15,4,11,720.0,108.4,110.3,-1.9,61.6,1.83,17.4,25.1,74.2,49.9,12.8,49.8,55.3,97.13,49.7,15,10,5,720.0,104.7,104.5,0.2,69.1,1.51,18.8,28.2,72.1,50.3,17.3,51.2,55.5,100.20,52.0,-9
